game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,postseason,duration,attend,temp,wind,weather,ref,ump,lj,bj,fj,sj,cj,alt,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,first_down_with,score,away_score_post,home_score_post,clock,oob,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,3,5,HD24,"V,3,5,H24","16,11,150","PASS:2,C,82,H17 TACK:25,27","L. O'Connor pass complete to P. Banat for 7 yards to the HD17, 1ST DOWN PW (C. Slater;L. Mueller).","V,1,10,H17",pass,pass,0,14,23,NA,0,NA,16,V,PW,"KO,4,14:56,25","TD,4,11:02,100",10,75,3:54,KO,4,14:56,PW25,TD,4,11:02,HD00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,1,10,HD17,"V,1,10,H17","16,12,151",TOUT:H T:11:08,"Timeout Hamburg Sea Devils, clock 11:08.","V,1,10,H17",NA,NA,0,14,23,11:08,0,NA,16,V,PW,"KO,4,14:56,25","TD,4,11:02,100",10,75,3:54,KO,4,14:56,PW25,TD,4,11:02,HD00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,1,10,HD17,"V,1,10,H17","16,13,152","PASS:2,C,82,H00 T:11:02 PAT:K,44,M","L. O'Connor pass complete to P. Banat for 17 yards to the HD0, 1ST DOWN PW, TOUCHDOWN, clock 11:02, T. Leader kick attempt failed.","V,1,0,V35",pat,pass,1,20,23,11:02,0,NA,16,V,PW,"KO,4,14:56,25","TD,4,11:02,100",10,75,3:54,KO,4,14:56,PW25,TD,4,11:02,HD00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,1,0,PW35,"V,1,0,V35","16,14,153","KO:44,H25 RET:44,H34 TACK:87,45","T. Leader kickoff 40 yards to the HD25, J. Kruse return 9 yards to the HD34 (I.Maslanka;T. Kiszka).","H,1,10,H34",kick_off,NA,0,20,23,NA,0,NA,16,V,PW,"KO,4,14:56,25","TD,4,11:02,100",10,75,3:54,KO,4,14:56,PW25,TD,4,11:02,HD00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,1,10,HD34,"H,1,10,H34","17,1,154",{DRIVE}:10:57,HAMBURG SEA DEVILS drive start at 10:57.,"H,1,10,H34",NA,NA,0,20,23,10:57,0,NA,17,H,HD,"KO,4,10:57,34","PUNT,4,08:48,25",3,-9,2:09,KO,4,10:57,HD34,PUNT,4,08:48,HD25,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,1,10,HD34,"H,1,10,H34","17,2,155","PEN:H,FS,A,76,H29,N",PENALTY HD false start (T. Winter) 5 yards to the HD29.,"H,1,15,H29",penalty,NA,0,20,23,NA,0,NA,17,H,HD,"KO,4,10:57,34","PUNT,4,08:48,25",3,-9,2:09,KO,4,10:57,HD34,PUNT,4,08:48,HD25,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,1,15,HD29,"H,1,15,H29","17,3,156","RUSH:24,H31, TACK:94",X. Johnson rush for 2 yards to the HD31 (K. Brauns).,"H,2,13,H31",rush,NA,0,20,23,NA,0,NA,17,H,HD,"KO,4,10:57,34","PUNT,4,08:48,25",3,-9,2:09,KO,4,10:57,HD34,PUNT,4,08:48,HD25,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,2,13,HD31,"H,2,13,H31","17,4,157","RUSH:24,H49, TACK:8,19 PEN:H,HO,A,76,H21,N NOPLAY:","X. Johnson rush for 18 yards to the HD49 (H. Ogrodowczyk;D. Piatkowski), PENALTY HD holding (T. Winter) 10 yards to the HD21, NO PLAY.","H,2,23,H21",penalty,NA,0,20,23,NA,0,NA,17,H,HD,"KO,4,10:57,34","PUNT,4,08:48,25",3,-9,2:09,KO,4,10:57,HD34,PUNT,4,08:48,HD25,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,2,23,HD21,"H,2,23,H21","17,5,158","PASS:10,I,88,* BRUP:92",J. Clark pass incomplete to A. Botella M. (A. Brudny).,"H,3,23,H21",pass,NA,0,20,23,NA,0,NA,17,H,HD,"KO,4,10:57,34","PUNT,4,08:48,25",3,-9,2:09,KO,4,10:57,HD34,PUNT,4,08:48,HD25,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,3,23,HD21,"H,3,23,H21","17,6,159","PEN:H,FS,A,81,H16,N",PENALTY HD false start (K. Ofori) 5 yards to the HD16.,"H,3,28,H16",penalty,NA,0,20,23,NA,0,NA,17,H,HD,"KO,4,10:57,34","PUNT,4,08:48,25",3,-9,2:09,KO,4,10:57,HD34,PUNT,4,08:48,HD25,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,3,28,HD16,"H,3,28,H16","17,7,160","RUSH:24,H25, TACK:8,4",X. Johnson rush for 9 yards to the HD25 (H. Ogrodowczyk;W. Lloyd).,"H,4,19,H25",rush,NA,0,20,23,NA,0,NA,17,H,HD,"KO,4,10:57,34","PUNT,4,08:48,25",3,-9,2:09,KO,4,10:57,HD34,PUNT,4,08:48,HD25,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,4,19,HD25,"H,4,19,H25","17,8,161","PUNT:4,V30 RET:21,V47 TACK:44","P. Andersen punt 45 yards to the PW30, P. Lewszyk return 17 yards to the PW47 (J. Kruse).","V,1,10,V47",punt,NA,0,20,23,NA,0,NA,17,H,HD,"KO,4,10:57,34","PUNT,4,08:48,25",3,-9,2:09,KO,4,10:57,HD34,PUNT,4,08:48,HD25,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,1,10,PW47,"V,1,10,V47","18,1,162",{DRIVE}:08:48,PANTHERS WROCLAW drive start at 08:48.,"V,1,10,V47",NA,NA,0,20,23,08:48,0,NA,18,V,PW,"PUNT,4,08:48,47","TD,4,04:42,100",9,53,4:06,PUNT,4,08:48,PW47,TD,4,04:42,HD00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,1,10,PW47,"V,1,10,V47","18,2,163","RUSH:25,V49, TACK:94",P. Pasqualini rush for 2 yards to the PW49 (B. Grube).,"V,2,8,V49",rush,NA,0,20,23,NA,0,NA,18,V,PW,"PUNT,4,08:48,47","TD,4,04:42,100",9,53,4:06,PUNT,4,08:48,PW47,TD,4,04:42,HD00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,2,8,PW49,"V,2,8,V49","18,3,164","PASS:2,C,16,H34 TACK:33,23","L. O'Connor pass complete to W. Zieba for 17 yards to the HD34, 1ST DOWN PW (K. Soussoukpo;J. Rogers).","V,1,10,H34",pass,pass,0,20,23,NA,0,NA,18,V,PW,"PUNT,4,08:48,47","TD,4,04:42,100",9,53,4:06,PUNT,4,08:48,PW47,TD,4,04:42,HD00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,1,10,HD34,"V,1,10,H34","18,4,165","RUSH:25,H31, TACK:31,98",P. Pasqualini rush for 3 yards to the HD31 (J.Juurlink;H. Awuah).,"V,2,7,H31",rush,NA,0,20,23,NA,0,NA,18,V,PW,"PUNT,4,08:48,47","TD,4,04:42,100",9,53,4:06,PUNT,4,08:48,PW47,TD,4,04:42,HD00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,2,7,HD31,"V,2,7,H31","18,5,166","PASS:2,C,82,H21 TACK:43,27","L. O'Connor pass complete to P. Banat for 10 yards to the HD21, 1ST DOWN PW (M. Boock;L. Mueller).","V,1,10,H21",pass,pass,0,20,23,NA,0,NA,18,V,PW,"PUNT,4,08:48,47","TD,4,04:42,100",9,53,4:06,PUNT,4,08:48,PW47,TD,4,04:42,HD00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,1,10,HD21,"V,1,10,H21","18,6,167","RUSH:2,H14,",L. O'Connor rush for 7 yards to the HD14.,"V,2,3,H14",rush,NA,0,20,23,NA,0,NA,18,V,PW,"PUNT,4,08:48,47","TD,4,04:42,100",9,53,4:06,PUNT,4,08:48,PW47,TD,4,04:42,HD00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,2,3,HD14,"V,2,3,H14","18,7,168","RUSH:25,H10, TACK:43","P. Pasqualini rush for 4 yards to the HD10, 1ST DOWN PW (M. Boock).","V,1,0,H10",rush,rush,0,20,23,NA,0,NA,18,V,PW,"PUNT,4,08:48,47","TD,4,04:42,100",9,53,4:06,PUNT,4,08:48,PW47,TD,4,04:42,HD00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,1,0,HD10,"V,1,0,H10","18,8,169","RUSH:25,H06, TACK:90,43",P. Pasqualini rush for 4 yards to the HD6 (A. Rieckenberg;M. Boock).,"V,2,0,H06",rush,NA,0,20,23,NA,0,NA,18,V,PW,"PUNT,4,08:48,47","TD,4,04:42,100",9,53,4:06,PUNT,4,08:48,PW47,TD,4,04:42,HD00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,2,0,HD06,"V,2,0,H06","18,9,170","PASS:2,I,12,*",L. O'Connor pass incomplete to K. Turpin.,"V,3,0,H06",pass,NA,0,20,23,NA,0,NA,18,V,PW,"PUNT,4,08:48,47","TD,4,04:42,100",9,53,4:06,PUNT,4,08:48,PW47,TD,4,04:42,HD00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,3,0,HD06,"V,3,0,H06","18,10,171",TOUT:V T:04:47,"Timeout Panthers Wroclaw, clock 04:47.","V,3,0,H06",NA,NA,0,20,23,04:47,0,NA,18,V,PW,"PUNT,4,08:48,47","TD,4,04:42,100",9,53,4:06,PUNT,4,08:48,PW47,TD,4,04:42,HD00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,3,0,HD06,"V,3,0,H06","18,11,172","PASS:2,C,12,H00 T:04:42 PAT:K,44,G","L. O'Connor pass complete to K. Turpin for 6 yards to the HD0, 1ST DOWN PW, TOUCHDOWN, clock 04:42, T. Leader kick attempt good.","V,1,0,V35",pat,pass,1,27,23,04:42,0,NA,18,V,PW,"PUNT,4,08:48,47","TD,4,04:42,100",9,53,4:06,PUNT,4,08:48,PW47,TD,4,04:42,HD00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,1,0,PW35,"V,1,0,V35","18,12,173","KO:44,H20 RET:44,H38 TACK:31","T. Leader kickoff 45 yards to the HD20, J. Kruse return 18 yards to the HD38 (S. Romanowski).","H,1,10,H38",kick_off,NA,0,27,23,NA,0,NA,18,V,PW,"PUNT,4,08:48,47","TD,4,04:42,100",9,53,4:06,PUNT,4,08:48,PW47,TD,4,04:42,HD00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,1,10,HD38,"H,1,10,H38","19,1,174",{DRIVE}:04:37,HAMBURG SEA DEVILS drive start at 04:37.,"H,1,10,H38",NA,NA,0,27,23,04:37,0,NA,19,H,HD,"KO,4,04:37,38","TD,4,01:54,100",7,62,2:43,KO,4,04:37,HD38,TD,4,01:54,PW00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,1,10,HD38,"H,1,10,H38","19,2,175","RUSH:24,H41, TACK:5",X. Johnson rush for 3 yards to the HD41 (G. Zec).,"H,2,7,H41",rush,NA,0,27,23,NA,0,NA,19,H,HD,"KO,4,04:37,38","TD,4,01:54,100",7,62,2:43,KO,4,04:37,HD38,TD,4,01:54,PW00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,2,7,HD41,"H,2,7,H41","19,3,176","PASS:10,S,TM,H34 SACK:5",J. Clark sacked for loss of 7 yards to the HD34 (G. Zec).,"H,3,14,H34",pass,NA,0,27,23,NA,0,NA,19,H,HD,"KO,4,04:37,38","TD,4,01:54,100",7,62,2:43,KO,4,04:37,HD38,TD,4,01:54,PW00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,3,14,HD34,"H,3,14,H34","19,4,177","PASS:10,I,16,* PEN:V,PI,A,1,V31,1 NOPLAY:","J. Clark pass incomplete to L. Kusterer, PENALTY PW pass interference (D. Robinson) 35 yards to the PW31, 1ST DOWN HD, NO PLAY.","H,1,10,V31",penalty,penalty,0,27,23,NA,0,NA,19,H,HD,"KO,4,04:37,38","TD,4,01:54,100",7,62,2:43,KO,4,04:37,HD38,TD,4,01:54,PW00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,1,10,PW31,"H,1,10,V31","19,5,178","PASS:10,C,88,V26 TACK:8",J. Clark pass complete to A. Botella M. for 5 yards to the PW26 (H. Ogrodowczyk).,"H,2,5,V26",pass,NA,0,27,23,NA,0,NA,19,H,HD,"KO,4,04:37,38","TD,4,01:54,100",7,62,2:43,KO,4,04:37,HD38,TD,4,01:54,PW00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,2,5,PW26,"H,2,5,V26","19,6,179","RUSH:24,V15, TACK:6,50","X. Johnson rush for 11 yards to the PW15, 1ST DOWN HD (K. Ruta;S. Adamczyk).","H,1,10,V15",rush,rush,0,27,23,NA,0,NA,19,H,HD,"KO,4,04:37,38","TD,4,01:54,100",7,62,2:43,KO,4,04:37,HD38,TD,4,01:54,PW00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,1,10,PW15,"H,1,10,V15","19,7,180","RUSH:24,V09, TACK:6,4",X. Johnson rush for 6 yards to the PW9 (K. Ruta;W. Lloyd).,"H,2,4,V09",rush,NA,0,27,23,NA,0,NA,19,H,HD,"KO,4,04:37,38","TD,4,01:54,100",7,62,2:43,KO,4,04:37,HD38,TD,4,01:54,PW00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,2,4,PW09,"H,2,4,V09","19,8,181",TOUT:V T:02:16,"Timeout Panthers Wroclaw, clock 02:16.","H,2,4,V09",NA,NA,0,27,23,02:16,0,NA,19,H,HD,"KO,4,04:37,38","TD,4,01:54,100",7,62,2:43,KO,4,04:37,HD38,TD,4,01:54,PW00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,2,4,PW09,"H,2,4,V09","19,9,182","PASS:10,I,88,* PEN:H,PI,A,88,V19,N NOPLAY:","J. Clark pass incomplete to A. Botella M., PENALTY HD pass interference (A. Botella M.) 10 yards to the PW19, NO PLAY.","H,2,14,V19",penalty,NA,0,27,23,NA,0,NA,19,H,HD,"KO,4,04:37,38","TD,4,01:54,100",7,62,2:43,KO,4,04:37,HD38,TD,4,01:54,PW00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,2,14,PW19,"H,2,14,V19","19,10,183","PASS:10,C,11,V08 TACK:6,5",J. Clark pass complete to B. Mau for 11 yards to the PW8 (K. Ruta;G. Zec).,"H,3,3,V08",pass,NA,0,27,23,NA,0,NA,19,H,HD,"KO,4,04:37,38","TD,4,01:54,100",7,62,2:43,KO,4,04:37,HD38,TD,4,01:54,PW00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,3,3,PW08,"H,3,3,V08","19,11,185","RUSH:24,V00, T:01:54 PAT:K,4,G","X. Johnson rush for 8 yards to the PW0, 1ST DOWN HD, TOUCHDOWN, clock 01:54, P. Andersen kick attempt good.","H,1,0,H35",pat,rush,1,27,30,01:54,0,NA,19,H,HD,"KO,4,04:37,38","TD,4,01:54,100",7,62,2:43,KO,4,04:37,HD38,TD,4,01:54,PW00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,1,0,HD35,"H,1,0,H35","19,12,186","SPOT:H,H20,N",HD ball on HD20.,"H,1,65,H20",NA,NA,0,27,30,NA,0,NA,19,H,HD,"KO,4,04:37,38","TD,4,01:54,100",7,62,2:43,KO,4,04:37,HD38,TD,4,01:54,PW00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,1,65,HD20,"H,1,65,H20","19,13,187","KO:4,V11 RET:12,H47 TACK:25","P. Andersen kickoff 69 yards to the PW11, K. Turpin return 42 yards to the HD47 (C. Slater).","V,1,10,H47",kick_off,NA,0,27,30,NA,0,NA,19,H,HD,"KO,4,04:37,38","TD,4,01:54,100",7,62,2:43,KO,4,04:37,HD38,TD,4,01:54,PW00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,1,10,HD47,"V,1,10,H47","20,1,188",{DRIVE}:01:44,PANTHERS WROCLAW drive start at 01:44.,"V,1,10,H47",NA,NA,0,27,30,01:44,0,NA,20,V,PW,"KO,4,01:44,53","FGA,4,00:53,76",5,23,0:51,KO,4,01:44,HD47,FGA,4,00:53,HD24,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,1,10,HD47,"V,1,10,H47","20,2,189","PASS:2,C,23,H21 TACK:23","L. O'Connor pass complete to J. Mazan for 26 yards to the HD21, 1ST DOWN PW (J. Rogers).","V,1,10,H21",pass,pass,0,27,30,NA,0,NA,20,V,PW,"KO,4,01:44,53","FGA,4,00:53,76",5,23,0:51,KO,4,01:44,HD47,FGA,4,00:53,HD24,NA
