game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,nitegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,clock,first_down_with,score,away_score_post,home_score_post,oob,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,PW,1,0,PW35,"H,1,0,H35","8,6,57","KO:11,V13 RET:11,V32 TACK:31","D. Panczyszyn kickoff 52 yards to the LK13, A. Dable-Wolf return 19 yards to the LK32 (S. Romanowski).","V,1,10,V32",kick_off,NA,NA,0,6,20,0,NA,8,H,PW,"PUNT,2,00:00,8","TD,2,00:00,100",4,92,0:00,PUNT,2,00:00,PW08,TD,2,00:00,LK00,1
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,LK,1,10,LK32,"V,1,10,V32","9,1,58","PASS:3,C,84,V41 OB: TACK:8","M. Birdsong pass complete to Y. Omi for 9 yards to the LK41, out-of-bounds (H. Ogrodowczyk).","V,2,1,V41",pass,NA,NA,0,6,20,1,NA,9,V,LK,"KO,2,00:00,32","INT,2,00:00,64",5,32,0:00,KO,2,00:00,LK32,INT,2,00:00,PW36,NA
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,LK,2,1,LK41,"V,2,1,V41","9,2,59","PASS:3,I,TM,* PEN:V,HO,A,70,V31,N NOPLAY:","M. Birdsong pass incomplete, PENALTY LK holding (S. Baafi) 10 yards to the LK31, NO PLAY.","V,2,11,V31",penalty,NA,NA,0,6,20,0,NA,9,V,LK,"KO,2,00:00,32","INT,2,00:00,64",5,32,0:00,KO,2,00:00,LK32,INT,2,00:00,PW36,NA
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,LK,2,11,LK31,"V,2,11,V31","9,3,60","RUSH:2,V29, TACK:94,99",J. Aguemon rush for loss of 2 yards to the LK29 (K. Brauns;R. Rosolek).,"V,3,13,V29",rush,NA,NA,0,6,20,0,NA,9,V,LK,"KO,2,00:00,32","INT,2,00:00,64",5,32,0:00,KO,2,00:00,LK32,INT,2,00:00,PW36,NA
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,LK,3,13,LK29,"V,3,13,V29","9,4,61","RUSH:3,H47, OB: TACK:8","M. Birdsong rush for 24 yards to the PW47, 1ST DOWN LK, out-of-bounds (H. Ogrodowczyk).","V,1,10,H47",rush,NA,rush,0,6,20,1,NA,9,V,LK,"KO,2,00:00,32","INT,2,00:00,64",5,32,0:00,KO,2,00:00,LK32,INT,2,00:00,PW36,NA
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,LK,1,10,PW47,"V,1,10,H47","9,5,62","PASS:3,C,6,H36 TACK:26,4","M. Birdsong pass complete to T. Knuettel for 11 yards to the PW36, 1ST DOWN LK (M. Osumek;W. Lloyd).","V,1,10,H36",pass,NA,pass,0,6,20,0,NA,9,V,LK,"KO,2,00:00,32","INT,2,00:00,64",5,32,0:00,KO,2,00:00,LK32,INT,2,00:00,PW36,NA
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,LK,1,10,PW36,"V,1,10,H36","9,6,63","PASS:3,X,6,H31 RET:6,V20 TACK:3,1","M. Birdsong pass intercepted by K. Ruta at the PW31, K. Ruta return 49 yards to the LK20 (M. Birdsong;J. Templar).","H,1,10,V20",pass,NA,NA,0,6,20,0,I,9,V,LK,"KO,2,00:00,32","INT,2,00:00,64",5,32,0:00,KO,2,00:00,LK32,INT,2,00:00,PW36,NA
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,PW,1,10,LK20,"H,1,10,V20","10,1,64","PASS:2,C,16,V00 T:00:00","L. O'Connor pass complete to W. Zieba for 20 yards to the LK0, 1ST DOWN PW, TOUCHDOWN, clock 00:00.","H,1,10,V15",pass,00:00,pass,1,6,26,0,NA,10,H,PW,"INT,2,00:00,80","TD,2,00:00,100",1,20,0:00,INT,2,00:00,LK20,TD,2,00:00,LK00,NA
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,PW,1,10,LK15,"H,1,10,V15","10,2,65","PAT:K,11,M",D. Panczyszyn kick attempt failed.,"H,1,0,H35",pat,NA,NA,0,6,26,0,NA,10,H,PW,"INT,2,00:00,80","TD,2,00:00,100",1,20,0:00,INT,2,00:00,LK20,TD,2,00:00,LK00,NA
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,PW,1,0,PW35,"H,1,0,H35","10,3,66","KO:11,V20 RET:11,V35 TACK:21","D. Panczyszyn kickoff 45 yards to the LK20, A. Dable-Wolf return 15 yards to the LK35 (P. Lewszyk).","V,1,10,V35",kick_off,NA,NA,0,6,26,0,NA,10,H,PW,"INT,2,00:00,80","TD,2,00:00,100",1,20,0:00,INT,2,00:00,LK20,TD,2,00:00,LK00,NA
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,LK,1,10,LK35,"V,1,10,V35","11,1,67","PASS:3,C,6,V40 TACK:26",M. Birdsong pass complete to T. Knuettel for 5 yards to the LK40 (M. Osumek).,"V,2,5,V40",pass,NA,NA,0,6,26,0,NA,11,V,LK,"KO,2,00:00,35","TD,2,00:00,100",9,65,0:00,KO,2,00:00,LK35,TD,2,00:00,PW00,1
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,LK,2,5,LK40,"V,2,5,V40","11,2,68","PASS:3,C,12,V49 TACK:26","M. Birdsong pass complete to J. Awini for 9 yards to the LK49, 1ST DOWN LK (M. Osumek).","V,1,10,V49",pass,NA,pass,0,6,26,0,NA,11,V,LK,"KO,2,00:00,35","TD,2,00:00,100",9,65,0:00,KO,2,00:00,LK35,TD,2,00:00,PW00,1
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,LK,1,10,LK49,"V,1,10,V49","11,3,69","PASS:3,C,12,H41 TACK:5,4","M. Birdsong pass complete to J. Awini for 10 yards to the PW41, 1ST DOWN LK (G. Zec;W. Lloyd).","V,1,10,H41",pass,NA,pass,0,6,26,0,NA,11,V,LK,"KO,2,00:00,35","TD,2,00:00,100",9,65,0:00,KO,2,00:00,LK35,TD,2,00:00,PW00,1
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,LK,1,10,PW41,"V,1,10,H41","11,4,70","PASS:3,S,TM,H44 SACK:92",M. Birdsong sacked for loss of 3 yards to the PW44 (A. Brudny).,"V,2,13,H44",pass,NA,NA,0,6,26,0,NA,11,V,LK,"KO,2,00:00,35","TD,2,00:00,100",9,65,0:00,KO,2,00:00,LK35,TD,2,00:00,PW00,1
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,LK,2,13,PW44,"V,2,13,H44","11,5,71","PASS:3,C,6,H28 TACK:1,94","M. Birdsong pass complete to T. Knuettel for 16 yards to the PW28, 1ST DOWN LK (D. Robinson;K. Brauns).","V,1,10,H28",pass,NA,pass,0,6,26,0,NA,11,V,LK,"KO,2,00:00,35","TD,2,00:00,100",9,65,0:00,KO,2,00:00,LK35,TD,2,00:00,PW00,1
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,LK,1,10,PW28,"V,1,10,H28","11,6,72","PASS:3,C,12,H15 TACK:26","M. Birdsong pass complete to J. Awini for 13 yards to the PW15, 1ST DOWN LK (M. Osumek).","V,1,10,H15",pass,NA,pass,0,6,26,0,NA,11,V,LK,"KO,2,00:00,35","TD,2,00:00,100",9,65,0:00,KO,2,00:00,LK35,TD,2,00:00,PW00,1
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,LK,1,10,PW15,"V,1,10,H15","11,7,73","RUSH:22,H08, TACK:47,4",R. Sobowale rush for 7 yards to the PW8 (A. Idziak;W. Lloyd).,"V,2,3,H08",rush,NA,NA,0,6,26,0,NA,11,V,LK,"KO,2,00:00,35","TD,2,00:00,100",9,65,0:00,KO,2,00:00,LK35,TD,2,00:00,PW00,1
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,LK,2,3,PW08,"V,2,3,H08","11,8,74","PASS:3,I,11,*",M. Birdsong pass incomplete to A. Dable-Wolf.,"V,3,3,H08",pass,NA,NA,0,6,26,0,NA,11,V,LK,"KO,2,00:00,35","TD,2,00:00,100",9,65,0:00,KO,2,00:00,LK35,TD,2,00:00,PW00,1
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,LK,3,3,PW08,"V,3,3,H08","11,9,75","PASS:3,C,22,H00 T:00:00","M. Birdsong pass complete to R. Sobowale for 8 yards to the PW0, 1ST DOWN LK, TOUCHDOWN, clock 00:00.","V,1,10,H15",pass,00:00,pass,1,12,26,0,NA,11,V,LK,"KO,2,00:00,35","TD,2,00:00,100",9,65,0:00,KO,2,00:00,LK35,TD,2,00:00,PW00,1
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,LK,1,10,PW15,"V,1,10,H15","11,10,76","PAT:P,3/22,G",M. Birdsong pass attempt to R. Sobowale good.,"V,1,0,V35",pat,NA,NA,1,14,26,0,NA,11,V,LK,"KO,2,00:00,35","TD,2,00:00,100",9,65,0:00,KO,2,00:00,LK35,TD,2,00:00,PW00,1
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,LK,1,0,LK35,"V,1,0,V35","11,11,77","KO:18,H35 RET:13,H35","M. Ulbrich kickoff 30 yards to the PW35, D. Kwiatkowski return 0 yards to the PW35.","H,1,10,H35",kick_off,NA,NA,0,14,26,0,NA,11,V,LK,"KO,2,00:00,35","TD,2,00:00,100",9,65,0:00,KO,2,00:00,LK35,TD,2,00:00,PW00,1
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,PW,1,10,PW35,"H,1,10,H35","12,1,78","PASS:2,C,15,H43 TACK:17",L. O'Connor pass complete to B. Dziedzic for 8 yards to the PW43 (S. Braun).,"H,2,2,H43",pass,NA,NA,0,14,26,0,NA,12,H,PW,"KO,2,00:00,35","TD,0,00:00,100",14,65,0:00,KO,2,00:00,PW35,TD,0,00:00,LK00,1
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,PW,2,2,PW43,"H,2,2,H43","12,2,79","PASS:2,C,15,H47 TACK:8,91","L. O'Connor pass complete to B. Dziedzic for 4 yards to the PW47, 1ST DOWN PW (A. Jalloh;D. Dennerlein).","H,1,10,H47",pass,NA,pass,0,14,26,0,NA,12,H,PW,"KO,2,00:00,35","TD,0,00:00,100",14,65,0:00,KO,2,00:00,PW35,TD,0,00:00,LK00,1
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,PW,1,10,PW47,"H,1,10,H47","12,3,80","PASS:2,C,23,V42 TACK:28 PEN:H,HO,A,70,H37,N NOPLAY:","L. O'Connor pass complete to J. Mazan for 11 yards to the LK42 (J. Dietze), PENALTY PW holding (M. Stajer) 10 yards to the PW37, NO PLAY.","H,1,20,H37",penalty,NA,NA,0,14,26,0,NA,12,H,PW,"KO,2,00:00,35","TD,0,00:00,100",14,65,0:00,KO,2,00:00,PW35,TD,0,00:00,LK00,1
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,PW,1,20,PW37,"H,1,20,H37","12,4,81","PASS:2,B,23,* BRUP:17",L. O'Connor pass incomplete to J. Mazan (S. Braun).,"H,2,20,H37",pass,NA,NA,0,14,26,0,NA,12,H,PW,"KO,2,00:00,35","TD,0,00:00,100",14,65,0:00,KO,2,00:00,PW35,TD,0,00:00,LK00,1
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,PW,2,20,PW37,"H,2,20,H37","12,5,82","PASS:2,C,82,V48 TACK:26",L. O'Connor pass complete to P. Banat for 15 yards to the LK48 (F. Borger).,"H,3,5,V48",pass,NA,NA,0,14,26,0,NA,12,H,PW,"KO,2,00:00,35","TD,0,00:00,100",14,65,0:00,KO,2,00:00,PW35,TD,0,00:00,LK00,1
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,PW,3,5,LK48,"H,3,5,V48","12,6,83","PASS:2,I,23,* PEN:V,ICT,A,8,V43,1 NOPLAY:","L. O'Connor pass incomplete to J. Mazan, PENALTY LK illegal contact (A. Jalloh) 5 yards to the LK43, 1ST DOWN PW, NO PLAY.","H,1,10,V43",penalty,NA,penalty,0,14,26,0,NA,12,H,PW,"KO,2,00:00,35","TD,0,00:00,100",14,65,0:00,KO,2,00:00,PW35,TD,0,00:00,LK00,1
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,PW,1,10,LK43,"H,1,10,V43","12,7,84","PASS:2,C,82,V32","L. O'Connor pass complete to P. Banat for 11 yards to the LK32, 1ST DOWN PW.","H,1,10,V32",pass,NA,pass,0,14,26,0,NA,12,H,PW,"KO,2,00:00,35","TD,0,00:00,100",14,65,0:00,KO,2,00:00,PW35,TD,0,00:00,LK00,1
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,PW,1,10,LK32,"H,1,10,V32","12,8,85","PASS:2,C,15,V26 TACK:17",L. O'Connor pass complete to B. Dziedzic for 6 yards to the LK26 (S. Braun).,"H,2,4,V26",pass,NA,NA,0,14,26,0,NA,12,H,PW,"KO,2,00:00,35","TD,0,00:00,100",14,65,0:00,KO,2,00:00,PW35,TD,0,00:00,LK00,1
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,PW,2,4,LK26,"H,2,4,V26","12,9,86",TOUT:V T:00:00,"Timeout Leipzig Kings, clock 00:00.","H,2,4,V26",NA,00:00,NA,0,14,26,0,NA,12,H,PW,"KO,2,00:00,35","TD,0,00:00,100",14,65,0:00,KO,2,00:00,PW35,TD,0,00:00,LK00,1
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,PW,2,4,LK26,"H,2,4,V26","12,10,87","PASS:2,B,82,* BRUP:6",L. O'Connor pass incomplete to P. Banat (T. Knuettel).,"H,3,4,V26",pass,NA,NA,0,14,26,0,NA,12,H,PW,"KO,2,00:00,35","TD,0,00:00,100",14,65,0:00,KO,2,00:00,PW35,TD,0,00:00,LK00,1
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,PW,3,4,LK26,"H,3,4,V26","12,11,88","PASS:2,C,15,V22 TACK:6","L. O'Connor pass complete to B. Dziedzic for 4 yards to the LK22, 1ST DOWN PW (T. Knuettel).","H,1,10,V22",pass,NA,pass,0,14,26,0,NA,12,H,PW,"KO,2,00:00,35","TD,0,00:00,100",14,65,0:00,KO,2,00:00,PW35,TD,0,00:00,LK00,1
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,PW,1,10,LK22,"H,1,10,V22","12,12,89","PASS:2,C,23,V20 TACK:17",L. O'Connor pass complete to J. Mazan for 2 yards to the LK20 (S. Braun).,"H,2,8,V20",pass,NA,NA,0,14,26,0,NA,12,H,PW,"KO,2,00:00,35","TD,0,00:00,100",14,65,0:00,KO,2,00:00,PW35,TD,0,00:00,LK00,1
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,PW,2,8,LK20,"H,2,8,V20","12,13,90",TOUT:H T:00:00,"Timeout Panthers Wroclaw, clock 00:00.","H,2,8,V20",NA,00:00,NA,0,14,26,0,NA,12,H,PW,"KO,2,00:00,35","TD,0,00:00,100",14,65,0:00,KO,2,00:00,PW35,TD,0,00:00,LK00,1
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,PW,2,8,LK20,"H,2,8,V20","12,14,91","PASS:2,I,82,* PEN:H,HO,A,74,V30,N NOPLAY:","L. O'Connor pass incomplete to P. Banat, PENALTY PW holding (M. Silva) 10 yards to the LK30, NO PLAY.","H,2,18,V30",penalty,NA,NA,0,14,26,0,NA,12,H,PW,"KO,2,00:00,35","TD,0,00:00,100",14,65,0:00,KO,2,00:00,PW35,TD,0,00:00,LK00,1
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,PW,2,18,LK30,"H,2,18,V30","12,15,92","PASS:2,D,7,*","L. O'Connor pass incomplete to J. Wasiel, dropped pass.","H,3,18,V30",pass,NA,NA,0,14,26,0,NA,12,H,PW,"KO,2,00:00,35","TD,0,00:00,100",14,65,0:00,KO,2,00:00,PW35,TD,0,00:00,LK00,1
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,PW,3,18,LK30,"H,3,18,V30","12,16,93","PASS:2,C,23,V11 TACK:83","L. O'Connor pass complete to J. Mazan for 19 yards to the LK11, 1ST DOWN PW (J. Breme).","H,1,10,V11",pass,NA,pass,0,14,26,0,NA,12,H,PW,"KO,2,00:00,35","TD,0,00:00,100",14,65,0:00,KO,2,00:00,PW35,TD,0,00:00,LK00,1
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,PW,1,10,LK11,"H,1,10,V11","12,17,94",TOUT:H T:00:00,"Timeout Panthers Wroclaw, clock 00:00.","H,1,10,V11",NA,00:00,NA,0,14,26,0,NA,12,H,PW,"KO,2,00:00,35","TD,0,00:00,100",14,65,0:00,KO,2,00:00,PW35,TD,0,00:00,LK00,1
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,PW,1,10,LK11,"H,1,10,V11","12,18,95","PASS:2,B,16,* BRUP:21",L. O'Connor pass incomplete to W. Zieba (D. Docal).,"H,2,10,V11",pass,NA,NA,0,14,26,0,NA,12,H,PW,"KO,2,00:00,35","TD,0,00:00,100",14,65,0:00,KO,2,00:00,PW35,TD,0,00:00,LK00,1
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,PW,2,10,LK11,"H,2,10,V11","12,19,96","PASS:2,I,16,*",L. O'Connor pass incomplete to W. Zieba.,"H,3,10,V11",pass,NA,NA,0,14,26,0,NA,12,H,PW,"KO,2,00:00,35","TD,0,00:00,100",14,65,0:00,KO,2,00:00,PW35,TD,0,00:00,LK00,1
2021_02_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/26/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:03,Y,Y,3:03,3000,22 C,N13,Cloudy,Ratajczak,Klimes,Szczepanski,Walentynowicz,Marciniak,Przybyla,Kriesman,PW,3,10,LK11,"H,3,10,V11","12,20,97","PASS:2,C,16,V00 T:00:00 PEN:V,UC,A,91,V00,N","L. O'Connor pass complete to W. Zieba for 11 yards to the LK0, 1ST DOWN PW, TOUCHDOWN, clock 00:00, PENALTY LK unsportsmanlike conduct (D. Dennerlein) 15 yards to the LK0, TOUCHDOWN.","H,1,0,V00",pass,00:00,pass,1,14,32,0,NA,12,H,PW,"KO,2,00:00,35","TD,0,00:00,100",14,65,0:00,KO,2,00:00,PW35,TD,0,00:00,LK00,1
