game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,nitegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,cj,alt,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,clock,first_down_with,oob,score,away_score_post,home_score_post,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,1,10,CC35,"V,1,10,V35","0,1,0","CMT:XXX win toss, XX elects to receive, XX to defend goal W","XXX win toss, XX elects to receive, XX to defend goal W","V,1,10,V35",NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,1,10,CC35,"V,1,10,V35","0,2,2","SPOT:H,H35,N",BD ball on BD35.,"H,1,10,H35",NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,1,10,BD35,"H,1,10,H35","0,3,3",Q:1 T:15:00,"Start of 1st quarter, clock 15:00.","H,1,10,H35",NA,15:00,NA,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,1,10,BD35,"H,1,10,H35","0,4,4","KO:85,V00 RET:1,V22 TACK:22,34","J. Llinas kickoff 65 yards to the CC0, Q. Pounds return 22 yards to the CC22 (L. Frecha;E. Rodriguez).","V,1,10,V22",kick_off,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,1,10,CC22,"V,1,10,V22","1,1,5","PASS:12,C,1,V22 TACK:90,20",J. Weinreich pass complete to Q. Pounds for no gain to the CC22 (A. Fernandez;L. Masero).,"V,2,10,V22",pass,NA,NA,0,0,0,0,NA,1,V,CC,"KO,1,15:00,22","TD,1,07:51,100",13,78,7:09,KO,1,15:00,CC22,TD,1,07:51,BD00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,2,10,CC22,"V,2,10,V22","1,2,6","RUSH:28,V18, TACK:90",M. London rush for loss of 4 yards to the CC18 (A. Fernandez).,"V,3,14,V18",rush,NA,NA,0,0,0,0,NA,1,V,CC,"KO,1,15:00,22","TD,1,07:51,100",13,78,7:09,KO,1,15:00,CC22,TD,1,07:51,BD00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,3,14,CC18,"V,3,14,V18","1,3,7","PASS:12,C,11,V35 TACK:20","J. Weinreich pass complete to N. Aarass for 17 yards to the CC35, 1ST DOWN CC (L. Masero).","V,1,10,V35",pass,NA,pass,0,0,0,0,NA,1,V,CC,"KO,1,15:00,22","TD,1,07:51,100",13,78,7:09,KO,1,15:00,CC22,TD,1,07:51,BD00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,1,10,CC35,"V,1,10,V35","1,4,8","RUSH:28,V41, TACK:25",M. London rush for 6 yards to the CC41 (N. Lester).,"V,2,4,V41",rush,NA,NA,0,0,0,0,NA,1,V,CC,"KO,1,15:00,22","TD,1,07:51,100",13,78,7:09,KO,1,15:00,CC22,TD,1,07:51,BD00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,2,4,CC41,"V,2,4,V41","1,5,9","RUSH:28,V42, TACK:45",M. London rush for 1 yard to the CC42 (A. Posito).,"V,3,3,V42",rush,NA,NA,0,0,0,0,NA,1,V,CC,"KO,1,15:00,22","TD,1,07:51,100",13,78,7:09,KO,1,15:00,CC22,TD,1,07:51,BD00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,3,3,CC42,"V,3,3,V42","1,6,10","PASS:12,C,43,H49 TACK:22,45","J. Weinreich pass complete to P. Poetsch for 9 yards to the BD49, 1ST DOWN CC (L. Frecha;A. Posito).","V,1,10,H49",pass,NA,pass,0,0,0,0,NA,1,V,CC,"KO,1,15:00,22","TD,1,07:51,100",13,78,7:09,KO,1,15:00,CC22,TD,1,07:51,BD00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,1,10,BD49,"V,1,10,H49","1,7,11","PASS:12,C,1,H40 OB: TACK:11,25","J. Weinreich pass complete to Q. Pounds for 9 yards to the BD40, out-of-bounds (B. Brooks;N. Lester).","V,2,1,H40",pass,NA,NA,1,0,0,0,NA,1,V,CC,"KO,1,15:00,22","TD,1,07:51,100",13,78,7:09,KO,1,15:00,CC22,TD,1,07:51,BD00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,2,1,BD40,"V,2,1,H40","1,8,12","RUSH:28,H33, TACK:11,10","M. London rush for 7 yards to the BD33, 1ST DOWN CC (B. Brooks;C. Brugnani).","V,1,10,H33",rush,NA,rush,0,0,0,0,NA,1,V,CC,"KO,1,15:00,22","TD,1,07:51,100",13,78,7:09,KO,1,15:00,CC22,TD,1,07:51,BD00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,1,10,BD33,"V,1,10,H33","1,9,13","PASS:12,I,1,*",J. Weinreich pass incomplete to Q. Pounds.,"V,2,10,H33",pass,NA,NA,0,0,0,0,NA,1,V,CC,"KO,1,15:00,22","TD,1,07:51,100",13,78,7:09,KO,1,15:00,CC22,TD,1,07:51,BD00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,2,10,BD33,"V,2,10,H33","1,10,14","RUSH:28,H29, TACK:20,45",M. London rush for 4 yards to the BD29 (L. Masero;A. Posito).,"V,3,6,H29",rush,NA,NA,0,0,0,0,NA,1,V,CC,"KO,1,15:00,22","TD,1,07:51,100",13,78,7:09,KO,1,15:00,CC22,TD,1,07:51,BD00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,3,6,BD29,"V,3,6,H29","1,11,15","PASS:12,C,1,H22 TACK:20,10","J. Weinreich pass complete to Q. Pounds for 7 yards to the BD22, 1ST DOWN CC (L. Masero;C. Brugnani).","V,1,10,H22",pass,NA,pass,0,0,0,0,NA,1,V,CC,"KO,1,15:00,22","TD,1,07:51,100",13,78,7:09,KO,1,15:00,CC22,TD,1,07:51,BD00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,1,10,BD22,"V,1,10,H22","1,12,16","RUSH:28,H05, OB: TACK:22","M. London rush for 17 yards to the BD5, 1ST DOWN CC, out-of-bounds (L. Frecha).","V,1,0,H05",rush,NA,rush,1,0,0,0,NA,1,V,CC,"KO,1,15:00,22","TD,1,07:51,100",13,78,7:09,KO,1,15:00,CC22,TD,1,07:51,BD00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,1,0,BD05,"V,1,0,H05","1,13,17","RUSH:28,H00, T:07:51","M. London rush for 5 yards to the BD0, TOUCHDOWN, clock 07:51.","V,1,0,H03",rush,07:51,NA,0,1,6,0,NA,1,V,CC,"KO,1,15:00,22","TD,1,07:51,100",13,78,7:09,KO,1,15:00,CC22,TD,1,07:51,BD00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,1,0,BD03,"V,1,0,H03","1,14,18","PAT:K,2,B BLOCK:25",D. Schuhmacher kick attempt failed (blocked) (blocked by N. Lester).,"V,1,0,V35",pat,NA,NA,0,0,6,0,NA,1,V,CC,"KO,1,15:00,22","TD,1,07:51,100",13,78,7:09,KO,1,15:00,CC22,TD,1,07:51,BD00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,1,0,CC35,"V,1,0,V35","1,15,19","KO:2,H02 RET:5,H27 TACK:34","D. Schuhmacher kickoff 63 yards to the BD2, J. Constant return 25 yards to the BD27 (D. Laas).","H,1,10,H27",kick_off,NA,NA,0,0,6,0,NA,1,V,CC,"KO,1,15:00,22","TD,1,07:51,100",13,78,7:09,KO,1,15:00,CC22,TD,1,07:51,BD00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,1,10,BD27,"H,1,10,H27","2,1,20",{DRIVE}:07:45,BARCELONA DRAGONS drive start at 07:45.,"H,1,10,H27",NA,07:45,NA,0,0,6,0,NA,2,H,BD,"KO,1,07:45,27","TD,1,07:01,100",2,73,0:44,KO,1,07:45,BD27,TD,1,07:01,CC00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,1,10,BD27,"H,1,10,H27","2,2,21","PASS:1,C,4,V04 TACK:30","Z. Edwards pass complete to R. Bertellin for 69 yards to the CC4, 1ST DOWN BD (M. Mbaye).","H,1,0,V04",pass,NA,pass,0,0,6,0,NA,2,H,BD,"KO,1,07:45,27","TD,1,07:01,100",2,73,0:44,KO,1,07:45,BD27,TD,1,07:01,CC00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,1,0,CC04,"H,1,0,V04","2,3,22","PASS:1,C,80,V00 T:07:01","Z. Edwards pass complete to J. Torrededia for 4 yards to the CC0, TOUCHDOWN, clock 07:01.","H,1,0,V03",pass,07:01,NA,0,1,6,6,NA,2,H,BD,"KO,1,07:45,27","TD,1,07:01,100",2,73,0:44,KO,1,07:45,BD27,TD,1,07:01,CC00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,1,0,CC03,"H,1,0,V03","2,4,23","PAT:K,85,G",J. Llinas kick attempt good.,"H,1,0,H35",pat,NA,NA,0,1,6,7,NA,2,H,BD,"KO,1,07:45,27","TD,1,07:01,100",2,73,0:44,KO,1,07:45,BD27,TD,1,07:01,CC00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,1,0,BD35,"H,1,0,H35","2,5,24","KO:85,V00 RET:1,V20 TACK:24","J. Llinas kickoff 65 yards to the CC0, Q. Pounds return 20 yards to the CC20 (J. Castanon).","V,1,10,V20",kick_off,NA,NA,0,0,6,7,NA,2,H,BD,"KO,1,07:45,27","TD,1,07:01,100",2,73,0:44,KO,1,07:45,BD27,TD,1,07:01,CC00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,1,10,CC20,"V,1,10,V20","3,1,25",{DRIVE}:06:54,COLOGNE CENTURIONS drive start at 06:54.,"V,1,10,V20",NA,06:54,NA,0,0,6,7,NA,3,V,CC,"KO,1,06:54,20","PUNT,1,05:19,21",3,1,1:35,KO,1,06:54,CC20,PUNT,1,05:19,CC21,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,1,10,CC20,"V,1,10,V20","3,2,26","RUSH:28,V19, TACK:53,83",M. London rush for loss of 1 yard to the CC19 (P. Tricas;J. Barrena).,"V,2,11,V19",rush,NA,NA,0,0,6,7,NA,3,V,CC,"KO,1,06:54,20","PUNT,1,05:19,21",3,1,1:35,KO,1,06:54,CC20,PUNT,1,05:19,CC21,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,2,11,CC19,"V,2,11,V19","3,3,27","RUSH:28,V21, TACK:10",M. London rush for 2 yards to the CC21 (C. Brugnani).,"V,3,9,V21",rush,NA,NA,0,0,6,7,NA,3,V,CC,"KO,1,06:54,20","PUNT,1,05:19,21",3,1,1:35,KO,1,06:54,CC20,PUNT,1,05:19,CC21,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,3,9,CC21,"V,3,9,V21","3,4,28","PASS:12,I,87,* BRUP:10",J. Weinreich pass incomplete to F. Eichhorn (C. Brugnani).,"V,4,9,V21",pass,NA,NA,0,0,6,7,NA,3,V,CC,"KO,1,06:54,20","PUNT,1,05:19,21",3,1,1:35,KO,1,06:54,CC20,PUNT,1,05:19,CC21,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,4,9,CC21,"V,4,9,V21","3,5,29","PUNT:2,H45 RET:5,V25 TACK:47","D. Schuhmacher punt 34 yards to the BD45, J. Constant return 30 yards to the CC25 (N. Liesen).","H,1,10,V25",punt,NA,NA,0,0,6,7,NA,3,V,CC,"KO,1,06:54,20","PUNT,1,05:19,21",3,1,1:35,KO,1,06:54,CC20,PUNT,1,05:19,CC21,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,1,10,CC25,"H,1,10,V25","4,1,30",{DRIVE}:05:19,BARCELONA DRAGONS drive start at 05:19.,"H,1,10,V25",NA,05:19,NA,0,0,6,7,NA,4,H,BD,"PUNT,1,03:05,75","TD,1,03:10,100",6,25,0:00,PUNT,1,03:05,CC25,TD,1,03:10,CC00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,1,10,CC25,"H,1,10,V25","4,2,31","PASS:1,I,13,*",Z. Edwards pass incomplete to S. Anca.,"H,2,10,V25",pass,NA,NA,0,0,6,7,NA,4,H,BD,"PUNT,1,03:05,75","TD,1,03:10,100",6,25,0:00,PUNT,1,03:05,CC25,TD,1,03:10,CC00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,2,10,CC25,"H,2,10,V25","4,3,32","PASS:1,I,80,*",Z. Edwards pass incomplete to J. Torrededia.,"H,3,10,V25",pass,NA,NA,0,0,6,7,NA,4,H,BD,"PUNT,1,03:05,75","TD,1,03:10,100",6,25,0:00,PUNT,1,03:05,CC25,TD,1,03:10,CC00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,3,10,CC25,"H,3,10,V25","4,4,33","PASS:1,C,4,V06 TACK:30,23","Z. Edwards pass complete to R. Bertellin for 19 yards to the CC6, 1ST DOWN BD (M. Mbaye;T. Janssen).","H,1,0,V06",pass,NA,pass,0,0,6,7,NA,4,H,BD,"PUNT,1,03:05,75","TD,1,03:10,100",6,25,0:00,PUNT,1,03:05,CC25,TD,1,03:10,CC00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,1,0,CC06,"H,1,0,V06","4,5,34","PEN:H,DG,A,1,V11,N",PENALTY BD delay of game (Z. Edwards) 5 yards to the CC11.,"H,1,0,V11",penalty,NA,NA,0,0,6,7,NA,4,H,BD,"PUNT,1,03:05,75","TD,1,03:10,100",6,25,0:00,PUNT,1,03:05,CC25,TD,1,03:10,CC00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,1,0,CC11,"H,1,0,V11","4,6,35","RUSH:3,V08, TACK:44",A. Jimenez rush for 3 yards to the CC8 (M. Kensy).,"H,2,0,V08",rush,NA,NA,0,0,6,7,NA,4,H,BD,"PUNT,1,03:05,75","TD,1,03:10,100",6,25,0:00,PUNT,1,03:05,CC25,TD,1,03:10,CC00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,2,0,CC08,"H,2,0,V08","4,7,36","PASS:1,I,3,*",Z. Edwards pass incomplete to A. Jimenez.,"H,3,0,V08",pass,NA,NA,0,0,6,7,NA,4,H,BD,"PUNT,1,03:05,75","TD,1,03:10,100",6,25,0:00,PUNT,1,03:05,CC25,TD,1,03:10,CC00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,3,0,CC08,"H,3,0,V08","4,8,37","PASS:1,C,80,V00 T:03:10","Z. Edwards pass complete to J. Torrededia for 8 yards to the CC0, TOUCHDOWN, clock 03:10.","H,1,0,V03",pass,03:10,NA,0,1,6,13,NA,4,H,BD,"PUNT,1,03:05,75","TD,1,03:10,100",6,25,0:00,PUNT,1,03:05,CC25,TD,1,03:10,CC00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,1,0,CC03,"H,1,0,V03","4,9,38","PAT:K,85,B BLOCK:24",J. Llinas kick attempt failed (blocked) (blocked by D. Jacobs).,"H,1,0,H35",pat,NA,NA,0,0,6,13,NA,4,H,BD,"PUNT,1,03:05,75","TD,1,03:10,100",6,25,0:00,PUNT,1,03:05,CC25,TD,1,03:10,CC00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,1,0,BD35,"H,1,0,H35","4,10,39",{DRIVE}:03:05,BARCELONA DRAGONS drive start at 03:05.,"H,1,0,H35",NA,03:05,NA,0,0,6,13,NA,4,H,BD,"PUNT,1,03:05,75","TD,1,03:10,100",6,25,0:00,PUNT,1,03:05,CC25,TD,1,03:10,CC00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,1,0,BD35,"H,1,0,H35","4,11,40","KO:85,V00 RET:1,V20 TACK:20","J. Llinas kickoff 65 yards to the CC0, Q. Pounds return 20 yards to the CC20 (L. Masero).","V,1,10,V20",kick_off,NA,NA,0,0,6,13,NA,4,H,BD,"PUNT,1,03:05,75","TD,1,03:10,100",6,25,0:00,PUNT,1,03:05,CC25,TD,1,03:10,CC00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,1,10,CC20,"V,1,10,V20","5,1,41",{DRIVE}:03:05,COLOGNE CENTURIONS drive start at 03:05.,"V,1,10,V20",NA,03:05,NA,0,0,6,13,NA,5,V,CC,"KO,1,03:05,20","TD,2,14:22,100",6,80,3:43,KO,1,03:05,CC20,TD,2,14:22,BD00,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,1,10,CC20,"V,1,10,V20","5,2,42","PEN:V,HO,A,TM,V10,1","PENALTY CC holding 10 yards to the CC10, 1ST DOWN CC.","V,1,10,V10",penalty,NA,penalty,0,0,6,13,NA,5,V,CC,"KO,1,03:05,20","TD,2,14:22,100",6,80,3:43,KO,1,03:05,CC20,TD,2,14:22,BD00,NA
