game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,first_down_with,oob,clock,score,away_score_post,home_score_post,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,0,FG35,"H,1,0,H35","7,12,72","KO:42,V10 RET:23,V41 TACK:42","M. Ebsen kickoff 55 yards to the HD10, J. Rogers return 31 yards to the HD41 (M. Ebsen).","V,1,10,V41",kick_off,NA,0,NA,0,6,20,NA,7,H,FG,"KO,2,09:32,25","TD,2,06:54,100",8,75,2:38,KO,2,09:32,FG25,TD,2,06:54,HD00,1
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,HD41,"V,1,10,V41","8,1,73",{DRIVE}:06:46,HAMBURG SEA DEVILS drive start at 06:46.,"V,1,10,V41",NA,NA,0,06:46,0,6,20,NA,8,V,HD,"KO,2,06:46,41","FUMB,2,06:31,30",1,-11,0:15,KO,2,06:46,HD41,FUMB,2,06:31,HD30,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,HD41,"V,1,10,V41","8,2,74","PASS:1,F,TM,V30 SACK:56 FUMB:H,V30,56 +:56,V00 T:06:31","S. Ceesay sacked for loss of 11 yards to the HD30 (S. Silva Gomez), fumble by TEAM recovered by FG S. Silva Gomez at HD30, S. Silva Gomez for 30 yards to the HD0, TOUCHDOWN, clock 06:31.","H,1,10,V15",pass,NA,0,06:31,1,6,26,F,8,V,HD,"KO,2,06:46,41","FUMB,2,06:31,30",1,-11,0:15,KO,2,06:46,HD41,FUMB,2,06:31,HD30,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,HD15,"H,1,10,V15","9,1,75","PAT:K,42,G",M. Ebsen kick attempt good.,"H,1,0,H35",pat,NA,0,NA,1,6,27,NA,9,H,FG,"FUMB,2,06:31,70","TD,2,06:31,70",0,0,0:00,FUMB,2,06:31,HD30,TD,2,06:31,HD30,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,0,FG35,"H,1,0,H35","9,2,76","KO:42,V00 RET:23,V18 TACK:53,47","M. Ebsen kickoff 65 yards to the HD0, J. Rogers return 18 yards to the HD18 (D. Josiah;J. Sauren).","V,1,10,V18",kick_off,NA,0,NA,0,6,27,NA,9,H,FG,"FUMB,2,06:31,70","TD,2,06:31,70",0,0,0:00,FUMB,2,06:31,HD30,TD,2,06:31,HD30,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,HD18,"V,1,10,V18","10,1,77",{DRIVE}:06:25,HAMBURG SEA DEVILS drive start at 06:25.,"V,1,10,V18",NA,NA,0,06:25,0,6,27,NA,10,V,HD,"KO,2,06:25,18","PUNT,2,04:51,23",3,5,1:34,KO,2,06:25,HD18,PUNT,2,04:51,HD23,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,HD18,"V,1,10,V18","10,2,78","RUSH:24,V23, TACK:46,14",X. Johnson rush for 5 yards to the HD23 (O. Ogbevoen;J. Poznanski).,"V,2,5,V23",rush,NA,0,NA,0,6,27,NA,10,V,HD,"KO,2,06:25,18","PUNT,2,04:51,23",3,5,1:34,KO,2,06:25,HD18,PUNT,2,04:51,HD23,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,2,5,HD23,"V,2,5,V23","10,3,79","RUSH:24,V23, TACK:14",X. Johnson rush for no gain to the HD23 (J. Poznanski).,"V,3,5,V23",rush,NA,0,NA,0,6,27,NA,10,V,HD,"KO,2,06:25,18","PUNT,2,04:51,23",3,5,1:34,KO,2,06:25,HD18,PUNT,2,04:51,HD23,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,3,5,HD23,"V,3,5,V23","10,4,80","PASS:1,I,88,* BRUP:43",S. Ceesay pass incomplete to A. Botella M. (J. Silva Gomez).,"V,4,5,V23",pass,NA,0,NA,0,6,27,NA,10,V,HD,"KO,2,06:25,18","PUNT,2,04:51,23",3,5,1:34,KO,2,06:25,HD18,PUNT,2,04:51,HD23,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,4,5,HD23,"V,4,5,V23","10,5,81","PUNT:4,H30 RET:10,H49 OB:","P. Andersen punt 47 yards to the FG30, O. Williams return 19 yards to the FG49, out-of-bounds.","H,1,10,H49",punt,NA,1,NA,0,6,27,NA,10,V,HD,"KO,2,06:25,18","PUNT,2,04:51,23",3,5,1:34,KO,2,06:25,HD18,PUNT,2,04:51,HD23,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,FG49,"H,1,10,H49","11,1,82",{DRIVE}:04:51,FRANKFURT GALAXY drive start at 04:51.,"H,1,10,H49",NA,NA,0,04:51,0,6,27,NA,11,H,FG,"PUNT,2,04:51,49","PUNT,2,01:50,49",6,0,3:01,PUNT,2,04:51,FG49,PUNT,2,01:50,FG49,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,FG49,"H,1,10,H49","11,2,83","RUSH:22,H48, TACK:95",G. Ameln rush for loss of 1 yard to the FG48 (E. Yeboah).,"H,2,11,H48",rush,NA,0,NA,0,6,27,NA,11,H,FG,"PUNT,2,04:51,49","PUNT,2,01:50,49",6,0,3:01,PUNT,2,04:51,FG49,PUNT,2,01:50,FG49,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,2,11,FG48,"H,2,11,H48","11,3,84","PEN:H,FS,A,87,H43,N",PENALTY FG false start (K. Mwamba) 5 yards to the FG43.,"H,2,16,H43",penalty,NA,0,NA,0,6,27,NA,11,H,FG,"PUNT,2,04:51,49","PUNT,2,01:50,49",6,0,3:01,PUNT,2,04:51,FG49,PUNT,2,01:50,FG49,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,2,16,FG43,"H,2,16,H43","11,4,85","PASS:7,C,87,H46 OB: TACK:21","J. Sullivan pass complete to K. Mwamba for 3 yards to the FG46, out-of-bounds (V. Wilson-Oberk).","H,3,13,H46",pass,NA,1,NA,0,6,27,NA,11,H,FG,"PUNT,2,04:51,49","PUNT,2,01:50,49",6,0,3:01,PUNT,2,04:51,FG49,PUNT,2,01:50,FG49,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,3,13,FG46,"H,3,13,H46","11,5,86","RUSH:7,V48, OB: PEN:V,PF,A,40,V33,1","J. Sullivan rush for 6 yards to the HD48, out-of-bounds, PENALTY HD personal foul (M. Spiegel) 15 yards to the HD33, 1ST DOWN FG.","H,1,10,V33",rush,penalty,1,NA,0,6,27,NA,11,H,FG,"PUNT,2,04:51,49","PUNT,2,01:50,49",6,0,3:01,PUNT,2,04:51,FG49,PUNT,2,01:50,FG49,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,HD33,"H,1,10,V33","11,6,87","D:1,10",1st and 10.,"H,1,10,V33",NA,NA,0,NA,0,6,27,NA,11,H,FG,"PUNT,2,04:51,49","PUNT,2,01:50,49",6,0,3:01,PUNT,2,04:51,FG49,PUNT,2,01:50,FG49,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,HD33,"H,1,10,V33","11,7,88","PASS:7,S,TM,V48 SACK:94 PEN:H,HO,D","J. Sullivan sacked for loss of 15 yards to the HD48 (B. Grube), PENALTY FG holding declined.","H,2,25,V48",pass,NA,0,NA,0,6,27,NA,11,H,FG,"PUNT,2,04:51,49","PUNT,2,01:50,49",6,0,3:01,PUNT,2,04:51,FG49,PUNT,2,01:50,FG49,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,2,25,HD48,"H,2,25,V48","11,8,89","PASS:7,I,TM,* BRUP:56",J. Sullivan pass incomplete (G. Nanguy).,"H,3,25,V48",pass,NA,0,NA,0,6,27,NA,11,H,FG,"PUNT,2,04:51,49","PUNT,2,01:50,49",6,0,3:01,PUNT,2,04:51,FG49,PUNT,2,01:50,FG49,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,3,25,HD48,"H,3,25,V48","11,9,90",TOUT:H T:02:31,"Timeout Frankfurt Galaxy, clock 02:31.","H,3,25,V48",NA,NA,0,02:31,0,6,27,NA,11,H,FG,"PUNT,2,04:51,49","PUNT,2,01:50,49",6,0,3:01,PUNT,2,04:51,FG49,PUNT,2,01:50,FG49,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,3,25,HD48,"H,3,25,V48","11,10,91","PASS:7,S,TM,H49 SACK:94",J. Sullivan sacked for loss of 3 yards to the FG49 (B. Grube).,"H,4,28,H49",pass,NA,0,NA,0,6,27,NA,11,H,FG,"PUNT,2,04:51,49","PUNT,2,01:50,49",6,0,3:01,PUNT,2,04:51,FG49,PUNT,2,01:50,FG49,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,4,28,FG49,"H,4,28,H49","11,11,92","PUNT:82,V17 RET:23,V24 TACK:10","H. Schwarz punt 34 yards to the HD17, J. Rogers return 7 yards to the HD24 (O. Williams).","V,1,10,V24",punt,NA,0,NA,0,6,27,NA,11,H,FG,"PUNT,2,04:51,49","PUNT,2,01:50,49",6,0,3:01,PUNT,2,04:51,FG49,PUNT,2,01:50,FG49,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,HD24,"V,1,10,V24","12,1,93",{DRIVE}:01:50,HAMBURG SEA DEVILS drive start at 01:50.,"V,1,10,V24",NA,NA,0,01:50,0,6,27,NA,12,H,FG,"PUNT,2,01:50,35","HALF,2,00:00,35",5,0,1:50,PUNT,2,01:50,FG35,HALF,2,00:00,FG35,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,HD24,"V,1,10,V24","12,2,94","RUSH:10,V26, TACK:43,56",J. Clark rush for 2 yards to the HD26 (J. Silva Gomez;S. Silva Gomez).,"V,2,8,V26",rush,NA,0,NA,0,6,27,NA,12,H,FG,"PUNT,2,01:50,35","HALF,2,00:00,35",5,0,1:50,PUNT,2,01:50,FG35,HALF,2,00:00,FG35,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,2,8,HD26,"V,2,8,V26","12,3,95","PASS:10,C,88,V38 TACK:25","J. Clark pass complete to A. Botella M. for 12 yards to the HD38, 1ST DOWN HD (B. Barnes).","V,1,10,V38",pass,pass,0,NA,0,6,27,NA,12,H,FG,"PUNT,2,01:50,35","HALF,2,00:00,35",5,0,1:50,PUNT,2,01:50,FG35,HALF,2,00:00,FG35,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,HD38,"V,1,10,V38","12,4,96","PEN:V,FS,A,81,V38,N",PENALTY HD false start (K. Ofori) 0 yards to the HD38.,"V,1,10,V38",penalty,NA,0,NA,0,6,27,NA,12,H,FG,"PUNT,2,01:50,35","HALF,2,00:00,35",5,0,1:50,PUNT,2,01:50,FG35,HALF,2,00:00,FG35,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,HD38,"V,1,10,V38","12,5,98","PASS:10,I,24,*",J. Clark pass incomplete to X. Johnson.,"V,2,10,V38",pass,NA,0,NA,0,6,27,NA,12,H,FG,"PUNT,2,01:50,35","HALF,2,00:00,35",5,0,1:50,PUNT,2,01:50,FG35,HALF,2,00:00,FG35,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,2,10,HD38,"V,2,10,V38","12,6,99","RUSH:24,V35, TACK:46,43",X. Johnson rush for loss of 3 yards to the HD35 (O. Ogbevoen;J. Silva Gomez).,"V,3,13,V35",rush,NA,0,NA,0,6,27,NA,12,H,FG,"PUNT,2,01:50,35","HALF,2,00:00,35",5,0,1:50,PUNT,2,01:50,FG35,HALF,2,00:00,FG35,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,3,13,HD35,"V,3,13,V35","12,7,100","PASS:10,C,24,H46 TACK:41","J. Clark pass complete to X. Johnson for 19 yards to the FG46, 1ST DOWN HD (S. Gauthier).","V,1,10,H46",pass,pass,0,NA,0,6,27,NA,12,H,FG,"PUNT,2,01:50,35","HALF,2,00:00,35",5,0,1:50,PUNT,2,01:50,FG35,HALF,2,00:00,FG35,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,FG46,"V,1,10,H46","12,8,101",HALF: T:00:00,"End of half, clock 00:00.","V,1,10,H46",NA,NA,0,00:00,0,6,27,NA,12,H,FG,"PUNT,2,01:50,35","HALF,2,00:00,35",5,0,1:50,PUNT,2,01:50,FG35,HALF,2,00:00,FG35,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,FG46,"V,1,10,H46","12,9,102",Q:3 T:15:00,"Start of 3rd quarter, clock 15:00.","V,1,10,H46",NA,NA,0,15:00,0,6,27,NA,12,H,FG,"PUNT,2,01:50,35","HALF,2,00:00,35",5,0,1:50,PUNT,2,01:50,FG35,HALF,2,00:00,FG35,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,FG46,"V,1,10,H46","12,10,103","SPOT:H,H35,Y",FG ball on FG35.,"H,1,10,H35",NA,NA,0,NA,0,6,27,NA,12,H,FG,"PUNT,2,01:50,35","HALF,2,00:00,35",5,0,1:50,PUNT,2,01:50,FG35,HALF,2,00:00,FG35,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,FG35,"H,1,10,H35","12,11,104","KO:42,V01 RET:23,V36 OB: TACK:48","M. Ebsen kickoff 64 yards to the HD1, J. Rogers return 35 yards to the HD36, out-of-bounds (N. Knoblauch).","V,1,10,V36",kick_off,NA,1,NA,0,6,27,NA,12,H,FG,"PUNT,2,01:50,35","HALF,2,00:00,35",5,0,1:50,PUNT,2,01:50,FG35,HALF,2,00:00,FG35,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,HD36,"V,1,10,V36","13,1,105",{DRIVE}:14:51,HAMBURG SEA DEVILS drive start at 14:51.,"V,1,10,V36",NA,NA,0,14:51,0,6,27,NA,13,V,HD,"KO,3,14:51,36","PUNT,3,12:06,42",5,6,2:45,KO,3,14:51,HD36,PUNT,3,12:06,HD42,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,HD36,"V,1,10,V36","13,2,106","RUSH:24,V43, TACK:56",X. Johnson rush for 7 yards to the HD43 (S. Silva Gomez).,"V,2,3,V43",rush,NA,0,NA,0,6,27,NA,13,V,HD,"KO,3,14:51,36","PUNT,3,12:06,42",5,6,2:45,KO,3,14:51,HD36,PUNT,3,12:06,HD42,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,2,3,HD43,"V,2,3,V43","13,3,107","RUSH:24,V46, OB: TACK:14,41","X. Johnson rush for 3 yards to the HD46, 1ST DOWN HD, out-of-bounds (J. Poznanski;S. Gauthier).","V,1,10,V46",rush,rush,1,NA,0,6,27,NA,13,V,HD,"KO,3,14:51,36","PUNT,3,12:06,42",5,6,2:45,KO,3,14:51,HD36,PUNT,3,12:06,HD42,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,HD46,"V,1,10,V46","13,4,108","PASS:10,S,TM,V40 SACK:56",J. Clark sacked for loss of 6 yards to the HD40 (S. Silva Gomez).,"V,2,16,V40",pass,NA,0,NA,0,6,27,NA,13,V,HD,"KO,3,14:51,36","PUNT,3,12:06,42",5,6,2:45,KO,3,14:51,HD36,PUNT,3,12:06,HD42,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,2,16,HD40,"V,2,16,V40","13,5,109",TOUT:V T:13:06,"Timeout Hamburg Sea Devils, clock 13:06.","V,2,16,V40",NA,NA,0,13:06,0,6,27,NA,13,V,HD,"KO,3,14:51,36","PUNT,3,12:06,42",5,6,2:45,KO,3,14:51,HD36,PUNT,3,12:06,HD42,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,2,16,HD40,"V,2,16,V40","13,6,110","PASS:10,C,88,V42 OB: TACK:41","J. Clark pass complete to A. Botella M. for 2 yards to the HD42, out-of-bounds (S. Gauthier).","V,3,14,V42",pass,NA,1,NA,0,6,27,NA,13,V,HD,"KO,3,14:51,36","PUNT,3,12:06,42",5,6,2:45,KO,3,14:51,HD36,PUNT,3,12:06,HD42,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,3,14,HD42,"V,3,14,V42","13,7,111",TOUT:H T:12:22,"Timeout Frankfurt Galaxy, clock 12:22.","V,3,14,V42",NA,NA,0,12:22,0,6,27,NA,13,V,HD,"KO,3,14:51,36","PUNT,3,12:06,42",5,6,2:45,KO,3,14:51,HD36,PUNT,3,12:06,HD42,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,3,14,HD42,"V,3,14,V42","13,8,112","PASS:10,I,81,* BRUP:18",J. Clark pass incomplete to K. Ofori (F. Lowery).,"V,4,14,V42",pass,NA,0,NA,0,6,27,NA,13,V,HD,"KO,3,14:51,36","PUNT,3,12:06,42",5,6,2:45,KO,3,14:51,HD36,PUNT,3,12:06,HD42,NA
