game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,play_type,clock,tokens,desc,newcontext,first_down_with,oob,turnover,score,away_score_post,home_score_post,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,PW,1,10,PW20,"H,1,10,H20","12,2,78",penalty,NA,"RUSH:25,H39, TACK:31 PEN:H,HO,A,40,H16,N NOPLAY:","Philieas Pasqualini rush for 19 yards to the PW39 (Liro Pekkarinen), PENALTY PW holding (Konrad Starczewski) 4 yards to the PW16, NO PLAY.","H,1,14,H16",NA,0,NA,0,0,9,12,H,PW,"PUNT,2,09:05,20","FG,2,05:37,73",8,53,3:28,PUNT,2,09:05,PW20,FG,2,05:37,BT27,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,PW,1,14,PW16,"H,1,14,H16","12,3,79",rush,NA,"RUSH:25,H19, TACK:97,92",Philieas Pasqualini rush for 3 yards to the PW19 (Kai Wagner;Tuna Hiller).,"H,2,11,H19",NA,0,NA,0,0,9,12,H,PW,"PUNT,2,09:05,20","FG,2,05:37,73",8,53,3:28,PUNT,2,09:05,PW20,FG,2,05:37,BT27,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,PW,2,11,PW19,"H,2,11,H19","12,4,80",pass,NA,"PASS:2,C,23,H37 TACK:15","Lokas O´Connor pass complete to Jakub Mazan for 18 yards to the PW37, 1ST DOWN PW (Moritz Thiele).","H,1,10,H37",pass,0,NA,0,0,9,12,H,PW,"PUNT,2,09:05,20","FG,2,05:37,73",8,53,3:28,PUNT,2,09:05,PW20,FG,2,05:37,BT27,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,PW,1,10,PW37,"H,1,10,H37","12,5,81",pass,NA,"PASS:2,C,12,V40 TACK:24","Lokas O´Connor pass complete to KaVontee Turpin for 23 yards to the BT40, 1ST DOWN PW (Maxime De Falcis).","H,1,10,V40",pass,0,NA,0,0,9,12,H,PW,"PUNT,2,09:05,20","FG,2,05:37,73",8,53,3:28,PUNT,2,09:05,PW20,FG,2,05:37,BT27,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,PW,1,10,BT40,"H,1,10,V40","12,6,82",pass,NA,"PASS:2,C,12,V30 TACK:42,97","Lokas O´Connor pass complete to KaVontee Turpin for 10 yards to the BT30, 1ST DOWN PW (Paul Fischer;Kai Wagner).","H,1,10,V30",pass,0,NA,0,0,9,12,H,PW,"PUNT,2,09:05,20","FG,2,05:37,73",8,53,3:28,PUNT,2,09:05,PW20,FG,2,05:37,BT27,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,PW,1,10,BT30,"H,1,10,V30","12,7,83",rush,NA,"RUSH:2,V38,",Lokas O´Connor rush for loss of 8 yards to the BT38.,"H,2,18,V38",NA,0,NA,0,0,9,12,H,PW,"PUNT,2,09:05,20","FG,2,05:37,73",8,53,3:28,PUNT,2,09:05,PW20,FG,2,05:37,BT27,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,PW,2,18,BT38,"H,2,18,V38","12,8,84",pass,NA,"PASS:2,D,16,*","Lokas O´Connor pass incomplete to Wiktor Zieba, dropped pass.","H,3,18,V38",NA,0,NA,0,0,9,12,H,PW,"PUNT,2,09:05,20","FG,2,05:37,73",8,53,3:28,PUNT,2,09:05,PW20,FG,2,05:37,BT27,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,PW,3,18,BT38,"H,3,18,V38","12,9,85",pass,NA,"PASS:2,C,40,V27 TACK:8,93",Lokas O´Connor pass complete to Konrad Starczewski for 11 yards to the BT27 (Paul Seifert;Gabriel Wiek).,"H,4,7,V27",NA,0,NA,0,0,9,12,H,PW,"PUNT,2,09:05,20","FG,2,05:37,73",8,53,3:28,PUNT,2,09:05,PW20,FG,2,05:37,BT27,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,PW,4,7,BT27,"H,4,7,V27","12,10,86",field_goal,05:37,"FGA:44,44,G T:05:37","Tadhg Leader field goal attempt from 44 GOOD, clock 05:37.","H,1,0,H35",NA,0,NA,1,0,12,12,H,PW,"PUNT,2,09:05,20","FG,2,05:37,73",8,53,3:28,PUNT,2,09:05,PW20,FG,2,05:37,BT27,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,PW,1,0,PW35,"H,1,0,H35","12,11,87",kick_off,NA,"KO:44,V00 RET:88,V00 TB:","Tadhg Leader kickoff 65 yards to the BT0, Tino Ndongo return 0 yards to the BT0, touchback.","V,1,10,V25",NA,0,NA,0,0,12,12,H,PW,"PUNT,2,09:05,20","FG,2,05:37,73",8,53,3:28,PUNT,2,09:05,PW20,FG,2,05:37,BT27,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,BT,1,10,BT25,"V,1,10,V25","13,1,88",NA,05:38,{DRIVE}:05:38,BERLIN THUNDER drive start at 05:38.,"V,1,10,V25",NA,0,NA,0,0,12,13,V,BT,"KO,2,05:38,25","PUNT,2,03:15,27",3,2,2:23,KO,2,05:38,BT25,PUNT,2,03:15,BT27,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,BT,1,10,BT25,"V,1,10,V25","13,2,89",rush,NA,"RUSH:1,V18, FUMB:V,V18,1","Joc Crawford rush for loss of 7 yards to the BT18, fumble by Joc Crawford recovered by BT Joc Crawford at BT18.","V,2,17,V18",NA,0,NA,0,0,12,13,V,BT,"KO,2,05:38,25","PUNT,2,03:15,27",3,2,2:23,KO,2,05:38,BT25,PUNT,2,03:15,BT27,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,BT,2,17,BT18,"V,2,17,V18","13,3,90",rush,NA,"RUSH:11,V16, TACK:24",Bryan Zerbe rush for loss of 2 yards to the BT16 (William James).,"V,3,19,V16",NA,0,NA,0,0,12,13,V,BT,"KO,2,05:38,25","PUNT,2,03:15,27",3,2,2:23,KO,2,05:38,BT25,PUNT,2,03:15,BT27,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,BT,3,19,BT16,"V,3,19,V16","13,4,91",rush,NA,"RUSH:11,V27, TACK:24,26",Bryan Zerbe rush for 11 yards to the BT27 (William James;Marcin Osumek).,"V,4,8,V27",NA,0,NA,0,0,12,13,V,BT,"KO,2,05:38,25","PUNT,2,03:15,27",3,2,2:23,KO,2,05:38,BT25,PUNT,2,03:15,BT27,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,BT,4,8,BT27,"V,4,8,V27","13,5,92",punt,NA,"PUNT:14,H46 OB:","Kevin Hummel punt 27 yards to the PW46, out-of-bounds.","H,1,10,H46",NA,1,NA,0,0,12,13,V,BT,"KO,2,05:38,25","PUNT,2,03:15,27",3,2,2:23,KO,2,05:38,BT25,PUNT,2,03:15,BT27,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,PW,1,10,PW46,"H,1,10,H46","14,1,93",NA,03:15,{DRIVE}:03:15,PANTHERS WROCLAW drive start at 03:15.,"H,1,10,H46",NA,0,NA,0,0,12,14,H,PW,"PUNT,2,03:15,46","PUNT,2,02:10,51",3,5,1:05,PUNT,2,03:15,PW46,PUNT,2,02:10,BT49,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,PW,1,10,PW46,"H,1,10,H46","14,2,94",pass,NA,"PASS:2,I,82,*",Lokas O´Connor pass incomplete to Przemyslaw Banat.,"H,2,10,H46",NA,0,NA,0,0,12,14,H,PW,"PUNT,2,03:15,46","PUNT,2,02:10,51",3,5,1:05,PUNT,2,03:15,PW46,PUNT,2,02:10,BT49,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,PW,2,10,PW46,"H,2,10,H46","14,3,95",rush,NA,"RUSH:25,V49, TACK:8",Philieas Pasqualini rush for 5 yards to the BT49 (Paul Seifert).,"H,3,5,V49",NA,0,NA,0,0,12,14,H,PW,"PUNT,2,03:15,46","PUNT,2,02:10,51",3,5,1:05,PUNT,2,03:15,PW46,PUNT,2,02:10,BT49,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,PW,3,5,BT49,"H,3,5,V49","14,4,96",NA,02:27,TOUT:H T:02:27,"Timeout Panthers Wroclaw, clock 02:27.","H,3,5,V49",NA,0,NA,0,0,12,14,H,PW,"PUNT,2,03:15,46","PUNT,2,02:10,51",3,5,1:05,PUNT,2,03:15,PW46,PUNT,2,02:10,BT49,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,PW,3,5,BT49,"H,3,5,V49","14,5,97",pass,NA,"PASS:2,I,82,*",Lokas O´Connor pass incomplete to Przemyslaw Banat.,"H,4,5,V49",NA,0,NA,0,0,12,14,H,PW,"PUNT,2,03:15,46","PUNT,2,02:10,51",3,5,1:05,PUNT,2,03:15,PW46,PUNT,2,02:10,BT49,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,PW,4,5,BT49,"H,4,5,V49","14,6,98",punt,NA,"PUNT:44,V04 DN:","Tadhg Leader punt 45 yards to the BT4, downed.","V,1,10,V04",NA,0,NA,0,0,12,14,H,PW,"PUNT,2,03:15,46","PUNT,2,02:10,51",3,5,1:05,PUNT,2,03:15,PW46,PUNT,2,02:10,BT49,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,BT,1,10,BT04,"V,1,10,V04","15,1,99",NA,02:10,{DRIVE}:02:10,BERLIN THUNDER drive start at 02:10.,"V,1,10,V04",NA,0,NA,0,0,12,15,V,BT,"PUNT,2,02:10,4","PUNT,2,01:14,41",5,37,0:56,PUNT,2,02:10,BT04,PUNT,2,01:14,BT41,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,BT,1,10,BT04,"V,1,10,V04","15,2,100",penalty,NA,"RUSH:11,V15, TACK:5 PEN:H,UR,A,5,V29,N NOPLAY:","Bryan Zerbe rush for 11 yards to the BT15 (Goran Zec), PENALTY PW unnecessary roughness (Goran Zec) 25 yards to the BT29, 1ST DOWN BT, NO PLAY.","V,1,10,V29",penalty,0,NA,0,0,12,15,V,BT,"PUNT,2,02:10,4","PUNT,2,01:14,41",5,37,0:56,PUNT,2,02:10,BT04,PUNT,2,01:14,BT41,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,BT,1,10,BT29,"V,1,10,V29","15,3,101",pass,NA,"PASS:11,I,17,*",Bryan Zerbe pass incomplete to Emil Drossard.,"V,2,10,V29",NA,0,NA,0,0,12,15,V,BT,"PUNT,2,02:10,4","PUNT,2,01:14,41",5,37,0:56,PUNT,2,02:10,BT04,PUNT,2,01:14,BT41,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,BT,2,10,BT29,"V,2,10,V29","15,4,102",rush,NA,"RUSH:1,V45, TACK:6","Joc Crawford rush for 16 yards to the BT45, 1ST DOWN BT (Kamil Ruta).","V,1,10,V45",rush,0,NA,0,0,12,15,V,BT,"PUNT,2,02:10,4","PUNT,2,01:14,41",5,37,0:56,PUNT,2,02:10,BT04,PUNT,2,01:14,BT41,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,BT,1,10,BT45,"V,1,10,V45","15,5,103",pass,NA,"PASS:11,C,17,V43 TACK:1",Bryan Zerbe pass complete to Emil Drossard for loss of 2 yards to the BT43 (Darius Robinson).,"V,2,12,V43",NA,0,NA,0,0,12,15,V,BT,"PUNT,2,02:10,4","PUNT,2,01:14,41",5,37,0:56,PUNT,2,02:10,BT04,PUNT,2,01:14,BT41,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,BT,2,12,BT43,"V,2,12,V43","15,6,104",pass,NA,"PASS:11,S,TM,V41 SACK:4",Bryan Zerbe sacked for loss of 2 yards to the BT41 (William Lloyd).,"V,3,14,V41",NA,0,NA,0,0,12,15,V,BT,"PUNT,2,02:10,4","PUNT,2,01:14,41",5,37,0:56,PUNT,2,02:10,BT04,PUNT,2,01:14,BT41,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,BT,3,14,BT41,"V,3,14,V41","15,7,105",NA,01:33,TOUT:H T:01:33,"Timeout Panthers Wroclaw, clock 01:33.","V,3,14,V41",NA,0,NA,0,0,12,15,V,BT,"PUNT,2,02:10,4","PUNT,2,01:14,41",5,37,0:56,PUNT,2,02:10,BT04,PUNT,2,01:14,BT41,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,BT,3,14,BT41,"V,3,14,V41","15,8,106",pass,NA,"PASS:11,I,7,* BRUP:1",Bryan Zerbe pass incomplete to Seantavius Jones (Darius Robinson).,"V,4,14,V41",NA,0,NA,0,0,12,15,V,BT,"PUNT,2,02:10,4","PUNT,2,01:14,41",5,37,0:56,PUNT,2,02:10,BT04,PUNT,2,01:14,BT41,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,BT,4,14,BT41,"V,4,14,V41","15,9,107",punt,NA,"PUNT:14,H11 OB:","Kevin Hummel punt 48 yards to the PW11, out-of-bounds.","H,1,10,H11",NA,1,NA,0,0,12,15,V,BT,"PUNT,2,02:10,4","PUNT,2,01:14,41",5,37,0:56,PUNT,2,02:10,BT04,PUNT,2,01:14,BT41,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,PW,1,10,PW11,"H,1,10,H11","16,1,108",NA,01:14,{DRIVE}:01:14,PANTHERS WROCLAW drive start at 01:14.,"H,1,10,H11",NA,0,NA,0,0,12,16,H,PW,"PUNT,2,01:14,11","HALF,2,00:00,9",3,-2,1:14,PUNT,2,01:14,PW11,HALF,2,00:00,PW09,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,PW,1,10,PW11,"H,1,10,H11","16,2,109",pass,NA,"PASS:2,S,TM,H04 SACK:52",Lokas O´Connor sacked for loss of 7 yards to the PW4 (Wael Nasri).,"H,2,17,H04",NA,0,NA,0,0,12,16,H,PW,"PUNT,2,01:14,11","HALF,2,00:00,9",3,-2,1:14,PUNT,2,01:14,PW11,HALF,2,00:00,PW09,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,PW,2,17,PW04,"H,2,17,H04","16,3,110",NA,00:50,TOUT:V T:00:50,"Timeout Berlin Thunder, clock 00:50.","H,2,17,H04",NA,0,NA,0,0,12,16,H,PW,"PUNT,2,01:14,11","HALF,2,00:00,9",3,-2,1:14,PUNT,2,01:14,PW11,HALF,2,00:00,PW09,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,PW,2,17,PW04,"H,2,17,H04","16,4,111",rush,NA,"RUSH:25,H05, TACK:99",Philieas Pasqualini rush for 1 yard to the PW5 (Pascal Labus).,"H,3,16,H05",NA,0,NA,0,0,12,16,H,PW,"PUNT,2,01:14,11","HALF,2,00:00,9",3,-2,1:14,PUNT,2,01:14,PW11,HALF,2,00:00,PW09,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,PW,3,16,PW05,"H,3,16,H05","16,5,112",NA,00:40,TOUT:V T:00:40,"Timeout Berlin Thunder, clock 00:40.","H,3,16,H05",NA,0,NA,0,0,12,16,H,PW,"PUNT,2,01:14,11","HALF,2,00:00,9",3,-2,1:14,PUNT,2,01:14,PW11,HALF,2,00:00,PW09,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,PW,3,16,PW05,"H,3,16,H05","16,6,113",rush,NA,"RUSH:25,H09, TACK:95",Philieas Pasqualini rush for 4 yards to the PW9 (Nick Rudloff).,"H,4,12,H09",NA,0,NA,0,0,12,16,H,PW,"PUNT,2,01:14,11","HALF,2,00:00,9",3,-2,1:14,PUNT,2,01:14,PW11,HALF,2,00:00,PW09,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,PW,4,12,PW09,"H,4,12,H09","16,7,114",NA,00:00,HALF: T:00:00,"End of half, clock 00:00.","H,4,12,H09",NA,0,NA,0,0,12,16,H,PW,"PUNT,2,01:14,11","HALF,2,00:00,9",3,-2,1:14,PUNT,2,01:14,PW11,HALF,2,00:00,PW09,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,PW,4,12,PW09,"H,4,12,H09","16,8,115",NA,15:00,"HALF: Q:3 T:15:00 SPOT:V,V35,N","End of half, start of 3rd quarter, clock 15:00, BT ball on BT35.","V,4,12,V35",NA,0,NA,0,0,12,16,H,PW,"PUNT,2,01:14,11","HALF,2,00:00,9",3,-2,1:14,PUNT,2,01:14,PW11,HALF,2,00:00,PW09,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,BT,4,12,BT35,"V,4,12,V35","16,9,116",kick_off,NA,"KO:26,H20 RET:24,H35 TACK:52","Jonas Schenderlein kickoff 45 yards to the PW20, William James return 15 yards to the PW35 (Wael Nasri).","H,1,10,H35",NA,0,NA,0,0,12,16,H,PW,"PUNT,2,01:14,11","HALF,2,00:00,9",3,-2,1:14,PUNT,2,01:14,PW11,HALF,2,00:00,PW09,NA
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,PW,1,10,PW35,"H,1,10,H35","17,1,117",NA,14:47,{DRIVE}:14:47,PANTHERS WROCLAW drive start at 14:47.,"H,1,10,H35",NA,0,NA,0,0,12,17,H,PW,"KO,3,14:47,35","TD,3,09:26,100",13,65,5:21,KO,3,14:47,PW35,TD,3,09:26,BT00,1
2021_11_BT_PW,BT,PW,Berlin Thunder,Panthers Wroclaw,8/29/2021,"Wroclaw, Poland",Stadion Olimpijski,13:00,16:03,Y,3:03,3300,19 C,NNW 8,Cloudy,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Przybyla,Kriesmann,PW,1,10,PW35,"H,1,10,H35","17,2,118",pass,NA,"PASS:2,C,82,H41 TACK:42",Lokas O´Connor pass complete to Przemyslaw Banat for 6 yards to the PW41 (Paul Fischer).,"H,2,4,H41",NA,0,NA,0,0,12,17,H,PW,"KO,3,14:47,35","TD,3,09:26,100",13,65,5:21,KO,3,14:47,PW35,TD,3,09:26,BT00,1
