game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,play_type,clock,tokens,desc,newcontext,first_down_with,score,away_score_post,home_score_post,turnover,oob,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,PW,1,10,PW43,"H,1,10,H43","21,1,181",NA,08:18,{DRIVE}:08:18,PANTHERS WROCLAW drive start at 08:18.,"H,1,10,H43",NA,0,23,23,NA,0,21,H,PW,"KO,4,08:18,43","PUNT,4,06:49,48",3,5,1:29,KO,4,08:18,PW43,PUNT,4,06:49,PW48,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,PW,1,10,PW43,"H,1,10,H43","21,2,182",pass,NA,"PASS:2,B,23,* BRUP:25",Lokas O´Connor pass incomplete to Jakub Mazan (Marloshawn Franklin).,"H,2,10,H43",NA,0,23,23,NA,0,21,H,PW,"KO,4,08:18,43","PUNT,4,06:49,48",3,5,1:29,KO,4,08:18,PW43,PUNT,4,06:49,PW48,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,PW,2,10,PW43,"H,2,10,H43","21,3,183",pass,NA,"PASS:2,C,15,H48 TACK:21,57",Lokas O´Connor pass complete to Bartosz Dziedzic for 5 yards to the PW48 (Vincent Wilson-Oberk;Daniel Laporte).,"H,3,5,H48",NA,0,23,23,NA,0,21,H,PW,"KO,4,08:18,43","PUNT,4,06:49,48",3,5,1:29,KO,4,08:18,PW43,PUNT,4,06:49,PW48,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,PW,3,5,PW48,"H,3,5,H48","21,4,184",pass,NA,"PASS:2,C,82,H48 TACK:23",Lokas O´Connor pass complete to Przemyslaw Banat for no gain to the PW48 (Justin Rogers).,"H,4,5,H48",NA,0,23,23,NA,0,21,H,PW,"KO,4,08:18,43","PUNT,4,06:49,48",3,5,1:29,KO,4,08:18,PW43,PUNT,4,06:49,PW48,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,PW,4,5,PW48,"H,4,5,H48","21,5,185",punt,NA,"PUNT:11,V25 OB:","Dawid Panczyszyn punt 27 yards to the HD25, out-of-bounds.","V,1,10,V25",NA,0,23,23,NA,1,21,H,PW,"KO,4,08:18,43","PUNT,4,06:49,48",3,5,1:29,KO,4,08:18,PW43,PUNT,4,06:49,PW48,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,HD,1,10,HD25,"V,1,10,V25","22,1,186",NA,06:49,{DRIVE}:06:49,HAMBURG SEA DEVILS drive start at 06:49.,"V,1,10,V25",NA,0,23,23,NA,0,22,V,HD,"PUNT,4,06:49,25","INT,4,05:35,56",3,31,1:14,PUNT,4,06:49,HD25,INT,4,05:35,PW44,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,HD,1,10,HD25,"V,1,10,V25","22,2,187",pass,NA,"PASS:10,C,12,H45 TACK:26","Jadrian Clark pass complete to Jean-C. Madin Cerezo for 30 yards to the PW45, 1ST DOWN HD (Marcin Osumek).","V,1,10,H45",pass,0,23,23,NA,0,22,V,HD,"PUNT,4,06:49,25","INT,4,05:35,56",3,31,1:14,PUNT,4,06:49,HD25,INT,4,05:35,PW44,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,HD,1,10,PW45,"V,1,10,H45","22,3,188",rush,NA,"RUSH:34,H44, TACK:97,57",Justin Ampaw rush for 1 yard to the PW44 (Lukasz Gembara;D. Tarnawski).,"V,2,9,H44",NA,0,23,23,NA,0,22,V,HD,"PUNT,4,06:49,25","INT,4,05:35,56",3,31,1:14,PUNT,4,06:49,HD25,INT,4,05:35,PW44,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,HD,2,9,PW44,"V,2,9,H44","22,4,189",pass,NA,"PASS:10,X,5,H23 RET:5,H23 OB:","Jadrian Clark pass intercepted by Goran Zec at the PW23, Goran Zec return 0 yards to the PW23, out-of-bounds.","H,1,10,H23",NA,0,23,23,I,1,22,V,HD,"PUNT,4,06:49,25","INT,4,05:35,56",3,31,1:14,PUNT,4,06:49,HD25,INT,4,05:35,PW44,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,PW,1,10,PW23,"H,1,10,H23","23,1,190",NA,05:35,{DRIVE}:05:35,PANTHERS WROCLAW drive start at 05:35.,"H,1,10,H23",NA,0,23,23,NA,0,23,H,PW,"INT,4,05:35,23","PUNT,4,04:28,24",3,1,1:07,INT,4,05:35,PW23,PUNT,4,04:28,PW24,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,PW,1,10,PW23,"H,1,10,H23","23,2,191",pass,NA,"PASS:2,C,25,H24 TACK:52",Lokas O´Connor pass complete to Philieas Pasqualini for 1 yard to the PW24 (Ambroise Mati).,"H,2,9,H24",NA,0,23,23,NA,0,23,H,PW,"INT,4,05:35,23","PUNT,4,04:28,24",3,1,1:07,INT,4,05:35,PW23,PUNT,4,04:28,PW24,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,PW,2,9,PW24,"H,2,9,H24","23,3,192",pass,NA,"PASS:2,I,16,* BRUP:21",Lokas O´Connor pass incomplete to Wiktor Zieba (Vincent Wilson-Oberk).,"H,3,9,H24",NA,0,23,23,NA,0,23,H,PW,"INT,4,05:35,23","PUNT,4,04:28,24",3,1,1:07,INT,4,05:35,PW23,PUNT,4,04:28,PW24,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,PW,3,9,PW24,"H,3,9,H24","23,4,193",pass,NA,"PASS:2,B,25,* BRUP:21",Lokas O´Connor pass incomplete to Philieas Pasqualini (Vincent Wilson-Oberk).,"H,4,9,H24",NA,0,23,23,NA,0,23,H,PW,"INT,4,05:35,23","PUNT,4,04:28,24",3,1,1:07,INT,4,05:35,PW23,PUNT,4,04:28,PW24,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,PW,4,9,PW24,"H,4,9,H24","23,5,194",punt,NA,"PUNT:11,V47 OB:","Dawid Panczyszyn punt 29 yards to the HD47, out-of-bounds.","V,1,10,V47",NA,0,23,23,NA,1,23,H,PW,"INT,4,05:35,23","PUNT,4,04:28,24",3,1,1:07,INT,4,05:35,PW23,PUNT,4,04:28,PW24,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,HD,1,10,HD47,"V,1,10,V47","24,1,195",NA,04:28,{DRIVE}:04:28,HAMBURG SEA DEVILS drive start at 04:28.,"V,1,10,V47",NA,0,23,23,NA,0,24,V,HD,"PUNT,4,04:28,47","PUNT,4,02:42,56",5,9,1:46,PUNT,4,04:28,HD47,PUNT,4,02:42,PW44,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,HD,1,10,HD47,"V,1,10,V47","24,2,196",pass,NA,"PASS:10,C,12,H44 TACK:6",Jadrian Clark pass complete to Jean-C. Madin Cerezo for 9 yards to the PW44 (Kamil Ruta).,"V,2,1,H44",NA,0,23,23,NA,0,24,V,HD,"PUNT,4,04:28,47","PUNT,4,02:42,56",5,9,1:46,PUNT,4,04:28,HD47,PUNT,4,02:42,PW44,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,HD,2,1,PW44,"V,2,1,H44","24,3,197",pass,NA,"PASS:10,C,89,H42 TACK:5","Jadrian Clark pass complete to Lukas Rehder for 2 yards to the PW42, 1ST DOWN HD (Goran Zec).","V,1,10,H42",pass,0,23,23,NA,0,24,V,HD,"PUNT,4,04:28,47","PUNT,4,02:42,56",5,9,1:46,PUNT,4,04:28,HD47,PUNT,4,02:42,PW44,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,HD,1,10,PW42,"V,1,10,H42","24,4,198",rush,NA,"RUSH:34,H39, TACK:99,6",Justin Ampaw rush for 3 yards to the PW39 (Robert Rosolek;Kamil Ruta).,"V,2,7,H39",NA,0,23,23,NA,0,24,V,HD,"PUNT,4,04:28,47","PUNT,4,02:42,56",5,9,1:46,PUNT,4,04:28,HD47,PUNT,4,02:42,PW44,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,HD,2,7,PW39,"V,2,7,H39","24,5,199",penalty,NA,"PEN:V,FS,A,88,H44,N",PENALTY HD false start (Adria Botello Moreno) 5 yards to the PW44.,"V,2,12,H44",NA,0,23,23,NA,0,24,V,HD,"PUNT,4,04:28,47","PUNT,4,02:42,56",5,9,1:46,PUNT,4,04:28,HD47,PUNT,4,02:42,PW44,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,HD,2,12,PW44,"V,2,12,H44","24,6,200",pass,NA,"PASS:10,B,34,* BRUP:6",Jadrian Clark pass incomplete to Justin Ampaw (Kamil Ruta).,"V,3,12,H44",NA,0,23,23,NA,0,24,V,HD,"PUNT,4,04:28,47","PUNT,4,02:42,56",5,9,1:46,PUNT,4,04:28,HD47,PUNT,4,02:42,PW44,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,HD,3,12,PW44,"V,3,12,H44","24,7,201",pass,NA,"PASS:10,I,12,* BRUP:5",Jadrian Clark pass incomplete to Jean-C. Madin Cerezo (Goran Zec).,"V,4,12,H44",NA,0,23,23,NA,0,24,V,HD,"PUNT,4,04:28,47","PUNT,4,02:42,56",5,9,1:46,PUNT,4,04:28,HD47,PUNT,4,02:42,PW44,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,HD,4,12,PW44,"V,4,12,H44","24,8,202",punt,NA,"PUNT:4,H00 TB:","P. F. Andersen punt 44 yards to the PW0, touchback.","H,1,10,H20",NA,0,23,23,NA,0,24,V,HD,"PUNT,4,04:28,47","PUNT,4,02:42,56",5,9,1:46,PUNT,4,04:28,HD47,PUNT,4,02:42,PW44,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,PW,1,10,PW20,"H,1,10,H20","25,1,203",NA,02:42,{DRIVE}:02:42,PANTHERS WROCLAW drive start at 02:42.,"H,1,10,H20",NA,0,23,23,NA,0,25,H,PW,"PUNT,4,02:42,20","PUNT,4,01:46,43",4,23,0:56,PUNT,4,02:42,PW20,PUNT,4,01:46,PW43,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,PW,1,10,PW20,"H,1,10,H20","25,2,204",pass,NA,"PASS:2,C,82,H44 TACK:23","Lokas O´Connor pass complete to Przemyslaw Banat for 24 yards to the PW44, 1ST DOWN PW (Justin Rogers).","H,1,10,H44",pass,0,23,23,NA,0,25,H,PW,"PUNT,4,02:42,20","PUNT,4,01:46,43",4,23,0:56,PUNT,4,02:42,PW20,PUNT,4,01:46,PW43,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,PW,1,10,PW44,"H,1,10,H44","25,3,205",pass,NA,"PASS:2,C,25,H48 TACK:94",Lokas O´Connor pass complete to Philieas Pasqualini for 4 yards to the PW48 (Berend Grube).,"H,2,6,H48",NA,0,23,23,NA,0,25,H,PW,"PUNT,4,02:42,20","PUNT,4,01:46,43",4,23,0:56,PUNT,4,02:42,PW20,PUNT,4,01:46,PW43,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,PW,2,6,PW48,"H,2,6,H48","25,4,206",pass,NA,"PASS:2,I,82,*",Lokas O´Connor pass incomplete to Przemyslaw Banat.,"H,3,6,H48",NA,0,23,23,NA,0,25,H,PW,"PUNT,4,02:42,20","PUNT,4,01:46,43",4,23,0:56,PUNT,4,02:42,PW20,PUNT,4,01:46,PW43,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,PW,3,6,PW48,"H,3,6,H48","25,5,207",pass,NA,"PASS:2,D,16,*","Lokas O´Connor pass incomplete to Wiktor Zieba, dropped pass.","H,4,6,H48",NA,0,23,23,NA,0,25,H,PW,"PUNT,4,02:42,20","PUNT,4,01:46,43",4,23,0:56,PUNT,4,02:42,PW20,PUNT,4,01:46,PW43,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,PW,4,6,PW48,"H,4,6,H48","25,6,208",penalty,NA,"PEN:H,FO,A,TM,H43,N",PENALTY PW illegal formation 5 yards to the PW43.,"H,4,11,H43",NA,0,23,23,NA,0,25,H,PW,"PUNT,4,02:42,20","PUNT,4,01:46,43",4,23,0:56,PUNT,4,02:42,PW20,PUNT,4,01:46,PW43,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,PW,4,11,PW43,"H,4,11,H43","25,7,209",punt,NA,"PUNT:11,H40,B,H,H40,TM BLOCK:26","Dawid Panczyszyn punt BLOCKED, recovered by PW TEAM at PW40 (blocked by Simon Homadi).","V,1,10,H40",NA,0,23,23,NA,0,25,H,PW,"PUNT,4,02:42,20","PUNT,4,01:46,43",4,23,0:56,PUNT,4,02:42,PW20,PUNT,4,01:46,PW43,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,HD,1,10,PW40,"V,1,10,H40","26,1,210",NA,01:46,{DRIVE}:01:46,HAMBURG SEA DEVILS drive start at 01:46.,"V,1,10,H40",NA,0,23,23,NA,0,26,V,HD,"PUNT,4,01:46,60","FG,4,00:41,69",4,9,1:05,PUNT,4,01:46,PW40,FG,4,00:41,PW31,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,HD,1,10,PW40,"V,1,10,H40","26,2,211",rush,NA,"RUSH:32,H34, TACK:93",Johann Gisli Hummel rush for 6 yards to the PW34 (D. Wesolowski).,"V,2,4,H34",NA,0,23,23,NA,0,26,V,HD,"PUNT,4,01:46,60","FG,4,00:41,69",4,9,1:05,PUNT,4,01:46,PW40,FG,4,00:41,PW31,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,HD,2,4,PW34,"V,2,4,H34","26,3,212",rush,NA,"RUSH:32,H31, TACK:6,4",Johann Gisli Hummel rush for 3 yards to the PW31 (Kamil Ruta;William Lloyd).,"V,3,1,H31",NA,0,23,23,NA,0,26,V,HD,"PUNT,4,01:46,60","FG,4,00:41,69",4,9,1:05,PUNT,4,01:46,PW40,FG,4,00:41,PW31,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,HD,3,1,PW31,"V,3,1,H31","26,4,213",NA,00:51,TOUT:H T:00:51,"Timeout Panthers Wroclaw, clock 00:51.","V,3,1,H31",NA,0,23,23,NA,0,26,V,HD,"PUNT,4,01:46,60","FG,4,00:41,69",4,9,1:05,PUNT,4,01:46,PW40,FG,4,00:41,PW31,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,HD,3,1,PW31,"V,3,1,H31","26,5,214",rush,NA,"RUSH:32,H31, TACK:6,19",Johann Gisli Hummel rush for no gain to the PW31 (Kamil Ruta;Daniel Piatkowski).,"V,4,1,H31",NA,0,23,23,NA,0,26,V,HD,"PUNT,4,01:46,60","FG,4,00:41,69",4,9,1:05,PUNT,4,01:46,PW40,FG,4,00:41,PW31,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,HD,4,1,PW31,"V,4,1,H31","26,6,215",NA,00:45,TOUT:H T:00:45,"Timeout Panthers Wroclaw, clock 00:45.","V,4,1,H31",NA,0,23,23,NA,0,26,V,HD,"PUNT,4,01:46,60","FG,4,00:41,69",4,9,1:05,PUNT,4,01:46,PW40,FG,4,00:41,PW31,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,HD,4,1,PW31,"V,4,1,H31","26,7,216",field_goal,00:41,"FGA:4,47,G T:00:41","P. F. Andersen field goal attempt from 47 GOOD, clock 00:41.","V,1,0,V35",NA,1,26,23,NA,0,26,V,HD,"PUNT,4,01:46,60","FG,4,00:41,69",4,9,1:05,PUNT,4,01:46,PW40,FG,4,00:41,PW31,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,HD,1,0,HD35,"V,1,0,V35","26,8,217",kick_off,NA,"KO:4,H00 RET:1,H23 TACK:18,33","P. F. Andersen kickoff 65 yards to the PW0, Darius Robinson return 23 yards to the PW23 (Marvin Amankwah;K. K. Soussoukpo).","H,1,10,H23",NA,0,26,23,NA,0,26,V,HD,"PUNT,4,01:46,60","FG,4,00:41,69",4,9,1:05,PUNT,4,01:46,PW40,FG,4,00:41,PW31,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,PW,1,10,PW23,"H,1,10,H23","27,1,218",NA,00:35,{DRIVE}:00:35,PANTHERS WROCLAW drive start at 00:35.,"H,1,10,H23",NA,0,26,23,NA,0,27,H,PW,"KO,4,00:35,23","INT,4,00:00,67",6,44,0:35,KO,4,00:35,PW23,INT,4,00:00,HD33,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,PW,1,10,PW23,"H,1,10,H23","27,2,219",pass,NA,"PASS:2,D,23,*","Lokas O´Connor pass incomplete to Jakub Mazan, dropped pass.","H,2,10,H23",NA,0,26,23,NA,0,27,H,PW,"KO,4,00:35,23","INT,4,00:00,67",6,44,0:35,KO,4,00:35,PW23,INT,4,00:00,HD33,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,PW,2,10,PW23,"H,2,10,H23","27,3,220",pass,NA,"PASS:2,I,15,*",Lokas O´Connor pass incomplete to Bartosz Dziedzic.,"H,3,10,H23",NA,0,26,23,NA,0,27,H,PW,"KO,4,00:35,23","INT,4,00:00,67",6,44,0:35,KO,4,00:35,PW23,INT,4,00:00,HD33,NA
2021_06_HD_PW,HD,PW,Hamburg Sea Devils,Panthers Wroclaw,7/24/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,18:08,3:08,4500,27 C,ESE 9,Partly cloudy,Walentynowicz,Klimes,Szczepanski,Pachulski,Marciniak,Hameder,Romanczyk,PW,3,10,PW23,"H,3,10,H23","27,4,221",pass,NA,"PASS:2,S,TM,H16 SACK:58",Lokas O´Connor sacked for loss of 7 yards to the PW16 (Jan-Phillip Bombek).,"H,4,17,H16",NA,0,26,23,NA,0,27,H,PW,"KO,4,00:35,23","INT,4,00:00,67",6,44,0:35,KO,4,00:35,PW23,INT,4,00:00,HD33,NA
