game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,nitegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,cj,alt,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,turnover,clock,oob,first_down_with,score,away_score_post,home_score_post,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,BD,3,5,FG34,"H,3,5,V34","20,13,148","PASS:1,I,5,* BRUP:99",Z. Edwards pass incomplete to J. Constant (K. Maier).,"H,4,5,V34",pass,NA,NA,0,NA,0,22,6,20,H,BD,"KO,3,00:03,36","TD,4,07:30,100",17,64,7:33,KO,3,00:03,BD36,TD,4,07:30,FG00,1
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,BD,4,5,FG34,"H,4,5,V34","20,14,149","PASS:1,C,4,V19 TACK:48","Z. Edwards pass complete to R. Bertellin for 15 yards to the FG19, 1ST DOWN BD (N. Knoblauch).","H,1,10,V19",pass,NA,NA,0,pass,0,22,6,20,H,BD,"KO,3,00:03,36","TD,4,07:30,100",17,64,7:33,KO,3,00:03,BD36,TD,4,07:30,FG00,1
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,BD,1,10,FG19,"H,1,10,V19","20,15,150","PASS:1,I,4,* PEN:V,PI,A,18,V08,1","Z. Edwards pass incomplete to R. Bertellin, PENALTY FG pass interference (F. Lowery) 11 yards to the FG8, 1ST DOWN BD.","H,1,0,V08",pass,NA,NA,0,penalty,0,22,6,20,H,BD,"KO,3,00:03,36","TD,4,07:30,100",17,64,7:33,KO,3,00:03,BD36,TD,4,07:30,FG00,1
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,BD,1,0,FG08,"H,1,0,V08","20,16,151","D:1,8",1st and 8.,"H,1,0,V08",NA,NA,NA,0,NA,0,22,6,20,H,BD,"KO,3,00:03,36","TD,4,07:30,100",17,64,7:33,KO,3,00:03,BD36,TD,4,07:30,FG00,1
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,BD,1,0,FG08,"H,1,0,V08","20,17,152",TOUT:V T:09:43,"Timeout Frankfurt Galaxy, clock 09:43.","H,1,0,V08",NA,NA,09:43,0,NA,0,22,6,20,H,BD,"KO,3,00:03,36","TD,4,07:30,100",17,64,7:33,KO,3,00:03,BD36,TD,4,07:30,FG00,1
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,BD,1,0,FG08,"H,1,0,V08","20,18,153","PASS:4,I,1,*",R. Bertellin pass incomplete to Z. Edwards.,"H,2,0,V08",pass,NA,NA,0,NA,0,22,6,20,H,BD,"KO,3,00:03,36","TD,4,07:30,100",17,64,7:33,KO,3,00:03,BD36,TD,4,07:30,FG00,1
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,BD,2,0,FG08,"H,2,0,V08","20,19,154","PEN:V,FS,A,96,V04,N",PENALTY FG false start (M. Sy) 4 yards to the FG4.,"H,2,0,V04",penalty,NA,NA,0,NA,0,22,6,20,H,BD,"KO,3,00:03,36","TD,4,07:30,100",17,64,7:33,KO,3,00:03,BD36,TD,4,07:30,FG00,1
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,BD,2,0,FG04,"H,2,0,V04","20,20,155","PEN:V,UC,A,96,V02,1","PENALTY FG unsportsmanlike conduct (M. Sy) 2 yards to the FG2, 1ST DOWN BD.","H,1,0,V02",penalty,NA,NA,0,penalty,0,22,6,20,H,BD,"KO,3,00:03,36","TD,4,07:30,100",17,64,7:33,KO,3,00:03,BD36,TD,4,07:30,FG00,1
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,BD,1,0,FG02,"H,1,0,V02","20,21,156","RUSH:5,V02, OB: TACK:14,18","J. Constant rush for no gain to the FG2, out-of-bounds (J. Poznanski;F. Lowery).","H,2,0,V02",rush,NA,NA,1,NA,0,22,6,20,H,BD,"KO,3,00:03,36","TD,4,07:30,100",17,64,7:33,KO,3,00:03,BD36,TD,4,07:30,FG00,1
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,BD,2,0,FG02,"H,2,0,V02","20,22,157","RUSH:1,V01, TACK:41",Z. Edwards rush for 1 yard to the FG1 (S. Gauthier).,"H,3,0,V01",rush,NA,NA,0,NA,0,22,6,20,H,BD,"KO,3,00:03,36","TD,4,07:30,100",17,64,7:33,KO,3,00:03,BD36,TD,4,07:30,FG00,1
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,BD,3,0,FG01,"H,3,0,V01","20,23,158","RUSH:1,V02, TACK:14",Z. Edwards rush for loss of 1 yard to the FG2 (J. Poznanski).,"H,4,0,V02",rush,NA,NA,0,NA,0,22,6,20,H,BD,"KO,3,00:03,36","TD,4,07:30,100",17,64,7:33,KO,3,00:03,BD36,TD,4,07:30,FG00,1
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,BD,4,0,FG02,"H,4,0,V02","20,24,159","PASS:4,C,4,V00 T:07:30","R. Bertellin pass complete to R. Bertellin for 2 yards to the FG0, TOUCHDOWN, clock 07:30.","H,1,0,V03",pass,NA,07:30,0,NA,1,22,12,20,H,BD,"KO,3,00:03,36","TD,4,07:30,100",17,64,7:33,KO,3,00:03,BD36,TD,4,07:30,FG00,1
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,BD,1,0,FG03,"H,1,0,V03","20,25,160","PEN:V,RP,A,55,H50,N","PENALTY FG roughing passer (V. Valasti) 47 yards to the 50 yardline, 1ST DOWN BD.","H,1,10,H50",penalty,NA,NA,0,penalty,0,22,12,20,H,BD,"KO,3,00:03,36","TD,4,07:30,100",17,64,7:33,KO,3,00:03,BD36,TD,4,07:30,FG00,1
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,BD,1,10,BD50,"H,1,10,H50","20,26,161","PAT:R,1,G",Z. Edwards rush attempt good.,"H,1,0,H35",pat,NA,NA,0,NA,1,22,14,20,H,BD,"KO,3,00:03,36","TD,4,07:30,100",17,64,7:33,KO,3,00:03,BD36,TD,4,07:30,FG00,1
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,BD,1,0,BD35,"H,1,0,H35","20,27,162","KO:8,V34 FC:10","G. Tavecchio kickoff 31 yards to the FG34, fair catch by O. Williams.","V,1,10,V34",kick_off,NA,NA,0,NA,0,22,14,20,H,BD,"KO,3,00:03,36","TD,4,07:30,100",17,64,7:33,KO,3,00:03,BD36,TD,4,07:30,FG00,1
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,1,10,FG34,"V,1,10,V34","21,1,163",{DRIVE}:07:27,FRANKFURT GALAXY drive start at 07:27.,"V,1,10,V34",NA,NA,07:27,0,NA,0,22,14,21,V,FG,"KO,4,07:27,34","HALF,4,00:00,75",11,41,7:27,KO,4,07:27,FG34,HALF,4,00:00,BD25,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,1,10,FG34,"V,1,10,V34","21,2,164","RUSH:33,V40, TACK:7,49",J. Rodney rush for 6 yards to the FG40 (M. Tavarres;S. Castaner).,"V,2,4,V40",rush,NA,NA,0,NA,0,22,14,21,V,FG,"KO,4,07:27,34","HALF,4,00:00,75",11,41,7:27,KO,4,07:27,FG34,HALF,4,00:00,BD25,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,2,4,FG40,"V,2,4,V40","21,3,165",TOUT:H T:07:23,"Timeout Barcelona Dragons, clock 07:23.","V,2,4,V40",NA,NA,07:23,0,NA,0,22,14,21,V,FG,"KO,4,07:27,34","HALF,4,00:00,75",11,41,7:27,KO,4,07:27,FG34,HALF,4,00:00,BD25,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,2,4,FG40,"V,2,4,V40","21,4,166","RUSH:33,V46, TACK:90","J. Rodney rush for 6 yards to the FG46, 1ST DOWN FG (A. Fernandez).","V,1,10,V46",rush,NA,NA,0,rush,0,22,14,21,V,FG,"KO,4,07:27,34","HALF,4,00:00,75",11,41,7:27,KO,4,07:27,FG34,HALF,4,00:00,BD25,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,1,10,FG46,"V,1,10,V46","21,5,167","RUSH:33,H46, TACK:7",J. Rodney rush for 8 yards to the BD46 (M. Tavarres).,"V,2,2,H46",rush,NA,NA,0,NA,0,22,14,21,V,FG,"KO,4,07:27,34","HALF,4,00:00,75",11,41,7:27,KO,4,07:27,FG34,HALF,4,00:00,BD25,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,2,2,BD46,"V,2,2,H46","21,6,168","PASS:7,I,82,* BRUP:90",J. Sullivan pass incomplete to H. Schwarz (A. Fernandez).,"V,3,2,H46",pass,NA,NA,0,NA,0,22,14,21,V,FG,"KO,4,07:27,34","HALF,4,00:00,75",11,41,7:27,KO,4,07:27,FG34,HALF,4,00:00,BD25,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,3,2,BD46,"V,3,2,H46","21,7,169","RUSH:33,H44, TACK:33","J. Rodney rush for 2 yards to the BD44, 1ST DOWN FG (T. Debiez).","V,1,10,H44",rush,NA,NA,0,rush,0,22,14,21,V,FG,"KO,4,07:27,34","HALF,4,00:00,75",11,41,7:27,KO,4,07:27,FG34,HALF,4,00:00,BD25,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,1,10,BD44,"V,1,10,H44","21,8,170","PASS:7,I,11,*",J. Sullivan pass incomplete to A. Mahoungou.,"V,2,10,H44",pass,NA,NA,0,NA,0,22,14,21,V,FG,"KO,4,07:27,34","HALF,4,00:00,75",11,41,7:27,KO,4,07:27,FG34,HALF,4,00:00,BD25,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,2,10,BD44,"V,2,10,H44","21,9,171","RUSH:33,H36, TACK:59",J. Rodney rush for 8 yards to the BD36 (59).,"V,3,2,H36",rush,NA,NA,0,NA,0,22,14,21,V,FG,"KO,4,07:27,34","HALF,4,00:00,75",11,41,7:27,KO,4,07:27,FG34,HALF,4,00:00,BD25,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,3,2,BD36,"V,3,2,H36","21,10,172","RUSH:33,H33, TACK:7","J. Rodney rush for 3 yards to the BD33, 1ST DOWN FG (M. Tavarres).","V,1,10,H33",rush,NA,NA,0,rush,0,22,14,21,V,FG,"KO,4,07:27,34","HALF,4,00:00,75",11,41,7:27,KO,4,07:27,FG34,HALF,4,00:00,BD25,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,1,10,BD33,"V,1,10,H33","21,11,173","RUSH:33,H32, TACK:99",J. Rodney rush for 1 yard to the BD32 (Y. Rivero).,"V,2,9,H32",rush,NA,NA,0,NA,0,22,14,21,V,FG,"KO,4,07:27,34","HALF,4,00:00,75",11,41,7:27,KO,4,07:27,FG34,HALF,4,00:00,BD25,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,2,9,BD32,"V,2,9,H32","21,12,174",TOUT:H T:02:33,"Timeout Barcelona Dragons, clock 02:33.","V,2,9,H32",NA,NA,02:33,0,NA,0,22,14,21,V,FG,"KO,4,07:27,34","HALF,4,00:00,75",11,41,7:27,KO,4,07:27,FG34,HALF,4,00:00,BD25,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,2,9,BD32,"V,2,9,H32","21,13,175","RUSH:33,H29, TACK:59",J. Rodney rush for 3 yards to the BD29 (59).,"V,3,6,H29",rush,NA,NA,0,NA,0,22,14,21,V,FG,"KO,4,07:27,34","HALF,4,00:00,75",11,41,7:27,KO,4,07:27,FG34,HALF,4,00:00,BD25,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,3,6,BD29,"V,3,6,H29","21,14,176",TOUT:H T:02:23,"Timeout Barcelona Dragons, clock 02:23.","V,3,6,H29",NA,NA,02:23,0,NA,0,22,14,21,V,FG,"KO,4,07:27,34","HALF,4,00:00,75",11,41,7:27,KO,4,07:27,FG34,HALF,4,00:00,BD25,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,3,6,BD29,"V,3,6,H29","21,15,177","PASS:7,C,82,H20 TACK:20","J. Sullivan pass complete to H. Schwarz for 9 yards to the BD20, 1ST DOWN FG (L. Masero).","V,1,10,H20",pass,NA,NA,0,pass,0,22,14,21,V,FG,"KO,4,07:27,34","HALF,4,00:00,75",11,41,7:27,KO,4,07:27,FG34,HALF,4,00:00,BD25,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,1,10,BD20,"V,1,10,H20","21,16,178","PEN:V,DG,A,7,H25,N",PENALTY FG delay of game (J. Sullivan) 5 yards to the BD25.,"V,1,15,H25",penalty,NA,NA,0,NA,0,22,14,21,V,FG,"KO,4,07:27,34","HALF,4,00:00,75",11,41,7:27,KO,4,07:27,FG34,HALF,4,00:00,BD25,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,1,15,BD25,"V,1,15,H25","21,17,179",HALF: T:00:00,"End of game, clock 00:00.","V,1,15,H25",NA,NA,00:00,0,NA,0,22,14,21,V,FG,"KO,4,07:27,34","HALF,4,00:00,75",11,41,7:27,KO,4,07:27,FG34,HALF,4,00:00,BD25,NA
