game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,cj,alt,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,first_down_with,score,away_score_post,home_score_post,clock,oob,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,3,9,BT43,"V,3,9,H43","19,8,139","PASS:1,I,5,*",Z. Edwards pass incomplete to J. Constant.,"V,4,9,H43",pass,NA,0,3,19,NA,0,NA,19,V,BD,"KO,3,08:15,28","FUMB,3,04:22,60",9,32,3:53,KO,3,08:15,BD28,FUMB,3,04:22,BT40,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,4,9,BT43,"V,4,9,H43","19,9,140","RUSH:1,H31, TACK:8","Z. Edwards rush for 12 yards to the BT31, 1ST DOWN BD (P. Seifert).","V,1,10,H31",rush,rush,0,3,19,NA,0,NA,19,V,BD,"KO,3,08:15,28","FUMB,3,04:22,60",9,32,3:53,KO,3,08:15,BD28,FUMB,3,04:22,BT40,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,1,10,BT31,"V,1,10,H31","19,10,141","RUSH:21,H30, TACK:97,52",A. Monton rush for 1 yard to the BT30 (K. Wagner;W. Nasri).,"V,2,9,H30",rush,NA,0,3,19,NA,0,NA,19,V,BD,"KO,3,08:15,28","FUMB,3,04:22,60",9,32,3:53,KO,3,08:15,BD28,FUMB,3,04:22,BT40,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,2,9,BT30,"V,2,9,H30","19,11,142","PASS:1,F,TM,H40 FUMB:H,H40,4","Z. Edwards sacked for loss of 10 yards to the BT40, fumble by Team recovered by BT A. Boadu at BT40.","H,1,10,H40",pass,NA,0,3,19,NA,0,F,19,V,BD,"KO,3,08:15,28","FUMB,3,04:22,60",9,32,3:53,KO,3,08:15,BD28,FUMB,3,04:22,BT40,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,1,10,BT40,"H,1,10,H40","20,1,143",{DRIVE}:04:22,BERLIN THUNDER drive start at 04:22.,"H,1,10,H40",NA,NA,0,3,19,04:22,0,NA,20,H,BT,"FUMB,3,04:22,40","PUNT,3,02:35,26",3,-14,1:47,FUMB,3,04:22,BT40,PUNT,3,02:35,BT26,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,1,10,BT40,"H,1,10,H40","20,2,144","PASS:6,C,40,V20 TACK:23 PEN:H,ID,A,79,H35,N NOPLAY:","C. Stitt pass complete to J. Sommerwerk for 40 yards to the BD20 (J. Brugnani), PENALTY BT ineligible downfield on pass (C. Ouattara) 5 yards to the BT35, NO PLAY.","H,1,15,H35",penalty,NA,0,3,19,NA,0,NA,20,H,BT,"FUMB,3,04:22,40","PUNT,3,02:35,26",3,-14,1:47,FUMB,3,04:22,BT40,PUNT,3,02:35,BT26,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,1,15,BT35,"H,1,15,H35","20,3,145","RUSH:1,H32, TACK:93",J. Crawford rush for loss of 3 yards to the BT32 (A. Pinheiro).,"H,2,18,H32",rush,NA,0,3,19,NA,0,NA,20,H,BT,"FUMB,3,04:22,40","PUNT,3,02:35,26",3,-14,1:47,FUMB,3,04:22,BT40,PUNT,3,02:35,BT26,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,2,18,BT32,"H,2,18,H32","20,4,146","PASS:6,I,85,*",C. Stitt pass incomplete to N. Schumann.,"H,3,18,H32",pass,NA,0,3,19,NA,0,NA,20,H,BT,"FUMB,3,04:22,40","PUNT,3,02:35,26",3,-14,1:47,FUMB,3,04:22,BT40,PUNT,3,02:35,BT26,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,3,18,BT32,"H,3,18,H32","20,5,147",TOUT:H T:03:01,"Timeout Berlin Thunder, clock 03:01.","H,3,18,H32",NA,NA,0,3,19,03:01,0,NA,20,H,BT,"FUMB,3,04:22,40","PUNT,3,02:35,26",3,-14,1:47,FUMB,3,04:22,BT40,PUNT,3,02:35,BT26,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,3,18,BT32,"H,3,18,H32","20,6,148","PASS:6,C,1,H26 TACK:99 PEN:H,ID,D","C. Stitt pass complete to J. Crawford for loss of 6 yards to the BT26 (Y. Rivero), PENALTY BT ineligible downfield on pass declined.","H,4,24,H26",pass,NA,0,3,19,NA,0,NA,20,H,BT,"FUMB,3,04:22,40","PUNT,3,02:35,26",3,-14,1:47,FUMB,3,04:22,BT40,PUNT,3,02:35,BT26,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,4,24,BT26,"H,4,24,H26","20,7,149","PUNT:14,V42 DN:","K. Hummel punt 32 yards to the BD42, downed.","V,1,10,V42",punt,NA,0,3,19,NA,0,NA,20,H,BT,"FUMB,3,04:22,40","PUNT,3,02:35,26",3,-14,1:47,FUMB,3,04:22,BT40,PUNT,3,02:35,BT26,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,1,10,BD42,"V,1,10,V42","21,1,150",{DRIVE}:02:35,BARCELONA DRAGONS drive start at 02:35.,"V,1,10,V42",NA,NA,0,3,19,02:35,0,NA,21,V,BD,"PUNT,3,02:35,42","PUNT,3,00:15,53",5,11,2:20,PUNT,3,02:35,BD42,PUNT,3,00:15,BT47,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,1,10,BD42,"V,1,10,V42","21,2,151","PASS:1,C,21,V45 TACK:52",Z. Edwards pass complete to A. Monton for 3 yards to the BD45 (W. Nasri).,"V,2,7,V45",pass,NA,0,3,19,NA,0,NA,21,V,BD,"PUNT,3,02:35,42","PUNT,3,00:15,53",5,11,2:20,PUNT,3,02:35,BD42,PUNT,3,00:15,BT47,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,2,7,BD45,"V,2,7,V45","21,3,152","PASS:1,C,21,H47 TACK:24","Z. Edwards pass complete to A. Monton for 8 yards to the BT47, 1ST DOWN BD (M. De Falcis).","V,1,10,H47",pass,pass,0,3,19,NA,0,NA,21,V,BD,"PUNT,3,02:35,42","PUNT,3,00:15,53",5,11,2:20,PUNT,3,02:35,BD42,PUNT,3,00:15,BT47,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,1,10,BT47,"V,1,10,H47","21,4,153","PASS:1,I,4,* BRUP:2",Z. Edwards pass incomplete to R. Bertellin (J. White).,"V,2,10,H47",pass,NA,0,3,19,NA,0,NA,21,V,BD,"PUNT,3,02:35,42","PUNT,3,00:15,53",5,11,2:20,PUNT,3,02:35,BD42,PUNT,3,00:15,BT47,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,2,10,BT47,"V,2,10,H47","21,5,154","PASS:1,S,TM,V46 SACK:4",Z. Edwards sacked for loss of 7 yards to the BD46 (A. Boadu).,"V,3,17,V46",pass,NA,0,3,19,NA,0,NA,21,V,BD,"PUNT,3,02:35,42","PUNT,3,00:15,53",5,11,2:20,PUNT,3,02:35,BD42,PUNT,3,00:15,BT47,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,3,17,BD46,"V,3,17,V46","21,6,155","RUSH:1,H47, TACK:15",Z. Edwards rush for 7 yards to the BT47 (M. Thiele).,"V,4,10,H47",rush,NA,0,3,19,NA,0,NA,21,V,BD,"PUNT,3,02:35,42","PUNT,3,00:15,53",5,11,2:20,PUNT,3,02:35,BD42,PUNT,3,00:15,BT47,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,4,10,BT47,"V,4,10,H47","21,7,156","PUNT:18,H22 OB:","C. Manser punt 25 yards to the BT22, out-of-bounds.","H,1,10,H22",punt,NA,0,3,19,NA,1,NA,21,V,BD,"PUNT,3,02:35,42","PUNT,3,00:15,53",5,11,2:20,PUNT,3,02:35,BD42,PUNT,3,00:15,BT47,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,1,10,BT22,"H,1,10,H22","22,1,157",{DRIVE}:00:15,BERLIN THUNDER drive start at 00:15.,"H,1,10,H22",NA,NA,0,3,19,00:15,0,NA,22,H,BT,"PUNT,3,00:15,22","PUNT,4,14:41,34",3,12,0:34,PUNT,3,00:15,BT22,PUNT,4,14:41,BT34,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,1,10,BT22,"H,1,10,H22","22,2,158","PEN:V,HO,A,10,H32,N","PENALTY BD holding (C. Brugnani) 10 yards to the BT32, 1ST DOWN BT.","H,1,10,H32",penalty,penalty,0,3,19,NA,0,NA,22,H,BT,"PUNT,3,00:15,22","PUNT,4,14:41,34",3,12,0:34,PUNT,3,00:15,BT22,PUNT,4,14:41,BT34,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,1,10,BT32,"H,1,10,H32","22,3,159","RUSH:47,H34, TACK:7,2",Y. Landfried rush for 2 yards to the BT34 (M. Tavarres;G. Prati).,"H,2,8,H34",rush,NA,0,3,19,NA,0,NA,22,H,BT,"PUNT,3,00:15,22","PUNT,4,14:41,34",3,12,0:34,PUNT,3,00:15,BT22,PUNT,4,14:41,BT34,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,2,8,BT34,"H,2,8,H34","22,4,160",Q:4 T:15:00,"Start of 4th quarter, clock 15:00.","H,2,8,H34",NA,NA,0,3,19,15:00,0,NA,22,H,BT,"PUNT,3,00:15,22","PUNT,4,14:41,34",3,12,0:34,PUNT,3,00:15,BT22,PUNT,4,14:41,BT34,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,2,8,BT34,"H,2,8,H34","22,5,161","PASS:6,I,7,*",C. Stitt pass incomplete to S. Jones.,"H,3,8,H34",pass,NA,0,3,19,NA,0,NA,22,H,BT,"PUNT,3,00:15,22","PUNT,4,14:41,34",3,12,0:34,PUNT,3,00:15,BT22,PUNT,4,14:41,BT34,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,3,8,BT34,"H,3,8,H34","22,6,162","PASS:6,I,88,*",C. Stitt pass incomplete to T. Ndongo.,"H,4,8,H34",pass,NA,0,3,19,NA,0,NA,22,H,BT,"PUNT,3,00:15,22","PUNT,4,14:41,34",3,12,0:34,PUNT,3,00:15,BT22,PUNT,4,14:41,BT34,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,4,8,BT34,"H,4,8,H34","22,7,163","PUNT:14,V34 FC:5","K. Hummel punt 32 yards to the BD34, fair catch by J. Constant.","V,1,10,V34",punt,NA,0,3,19,NA,0,NA,22,H,BT,"PUNT,3,00:15,22","PUNT,4,14:41,34",3,12,0:34,PUNT,3,00:15,BT22,PUNT,4,14:41,BT34,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,1,10,BD34,"V,1,10,V34","23,1,164",{DRIVE}:14:41,BARCELONA DRAGONS drive start at 14:41.,"V,1,10,V34",NA,NA,0,3,19,14:41,0,NA,23,V,BD,"PUNT,4,14:41,34","DOWNS,4,10:20,65",9,31,4:21,PUNT,4,14:41,BD34,DOWNS,4,10:20,BT35,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,1,10,BD34,"V,1,10,V34","23,2,165","PASS:1,C,5,V45 TACK:2,52","Z. Edwards pass complete to J. Constant for 11 yards to the BD45, 1ST DOWN BD (J. White;W. Nasri).","V,1,10,V45",pass,pass,0,3,19,NA,0,NA,23,V,BD,"PUNT,4,14:41,34","DOWNS,4,10:20,65",9,31,4:21,PUNT,4,14:41,BD34,DOWNS,4,10:20,BT35,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,1,10,BD45,"V,1,10,V45","23,3,166","RUSH:1,H48, TACK:8",Z. Edwards rush for 7 yards to the BT48 (P. Seifert).,"V,2,3,H48",rush,NA,0,3,19,NA,0,NA,23,V,BD,"PUNT,4,14:41,34","DOWNS,4,10:20,65",9,31,4:21,PUNT,4,14:41,BD34,DOWNS,4,10:20,BT35,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,2,3,BT48,"V,2,3,H48","23,4,167","PASS:1,I,4,*",Z. Edwards pass incomplete to R. Bertellin.,"V,3,3,H48",pass,NA,0,3,19,NA,0,NA,23,V,BD,"PUNT,4,14:41,34","DOWNS,4,10:20,65",9,31,4:21,PUNT,4,14:41,BD34,DOWNS,4,10:20,BT35,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,3,3,BT48,"V,3,3,H48","23,5,168","RUSH:1,H46, TACK:44,97",Z. Edwards rush for 2 yards to the BT46 (M. Steffen;K. Wagner).,"V,4,1,H46",rush,NA,0,3,19,NA,0,NA,23,V,BD,"PUNT,4,14:41,34","DOWNS,4,10:20,65",9,31,4:21,PUNT,4,14:41,BD34,DOWNS,4,10:20,BT35,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,4,1,BT46,"V,4,1,H46","23,6,169","RUSH:1,H42, TACK:52","Z. Edwards rush for 4 yards to the BT42, 1ST DOWN BD (W. Nasri).","V,1,10,H42",rush,rush,0,3,19,NA,0,NA,23,V,BD,"PUNT,4,14:41,34","DOWNS,4,10:20,65",9,31,4:21,PUNT,4,14:41,BD34,DOWNS,4,10:20,BT35,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,1,10,BT42,"V,1,10,H42","23,7,170","PEN:H,UC,A,4,H26,N","PENALTY BT unsportsmanlike conduct (A. Boadu) 16 yards to the BT26, 1ST DOWN BD.","V,1,10,H26",penalty,penalty,0,3,19,NA,0,NA,23,V,BD,"PUNT,4,14:41,34","DOWNS,4,10:20,65",9,31,4:21,PUNT,4,14:41,BD34,DOWNS,4,10:20,BT35,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,1,10,BT26,"V,1,10,H26","23,8,171","PASS:1,S,TM,H31 SACK:45",Z. Edwards sacked for loss of 5 yards to the BT31 (K. Hill).,"V,2,15,H31",pass,NA,0,3,19,NA,0,NA,23,V,BD,"PUNT,4,14:41,34","DOWNS,4,10:20,65",9,31,4:21,PUNT,4,14:41,BD34,DOWNS,4,10:20,BT35,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,2,15,BT31,"V,2,15,H31","23,9,172","PASS:1,S,TM,H34 SACK:45 PEN:V,HO,D","Z. Edwards sacked for loss of 3 yards to the BT34 (K. Hill), PENALTY BD holding declined.","V,3,18,H34",pass,NA,0,3,19,NA,0,NA,23,V,BD,"PUNT,4,14:41,34","DOWNS,4,10:20,65",9,31,4:21,PUNT,4,14:41,BD34,DOWNS,4,10:20,BT35,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,3,18,BT34,"V,3,18,H34","23,10,173","RUSH:1,H26, TACK:24",Z. Edwards rush for 8 yards to the BT26 (M. De Falcis).,"V,4,10,H26",rush,NA,0,3,19,NA,0,NA,23,V,BD,"PUNT,4,14:41,34","DOWNS,4,10:20,65",9,31,4:21,PUNT,4,14:41,BD34,DOWNS,4,10:20,BT35,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,4,10,BT26,"V,4,10,H26","23,11,174","RUSH:1,H35, TACK:52",Z. Edwards rush for loss of 9 yards to the BT35 (W. Nasri).,"H,1,10,H35",rush,NA,0,3,19,NA,0,NA,23,V,BD,"PUNT,4,14:41,34","DOWNS,4,10:20,65",9,31,4:21,PUNT,4,14:41,BD34,DOWNS,4,10:20,BT35,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,1,10,BT35,"H,1,10,H35","24,1,175","{DRIVE}:10:20 SPOT:H,H36,Y","BERLIN THUNDER drive start at 10:20, BT ball on BT36.","H,1,10,H36",NA,NA,0,3,19,10:20,0,NA,24,H,BT,"DOWNS,4,10:20,36","PUNT,4,09:53,41",3,5,0:27,DOWNS,4,10:20,BT36,PUNT,4,09:53,BT41,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,1,10,BT36,"H,1,10,H36","24,2,176","RUSH:17,H41, TACK:11",E. Drossard rush for 5 yards to the BT41 (B. Brooks).,"H,2,5,H41",rush,NA,0,3,19,NA,0,NA,24,H,BT,"DOWNS,4,10:20,36","PUNT,4,09:53,41",3,5,0:27,DOWNS,4,10:20,BT36,PUNT,4,09:53,BT41,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,2,5,BT41,"H,2,5,H41","24,3,177","RUSH:1,H41, TACK:7,99",J. Crawford rush for no gain to the BT41 (M. Tavarres;Y. Rivero).,"H,3,5,H41",rush,NA,0,3,19,NA,0,NA,24,H,BT,"DOWNS,4,10:20,36","PUNT,4,09:53,41",3,5,0:27,DOWNS,4,10:20,BT36,PUNT,4,09:53,BT41,NA
