game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,nitegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,first_down_with,score,away_score_post,home_score_post,clock,oob,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,BD,1,10,FG11,"V,1,10,H11","21,9,189","PASS:1,I,15,*",Z. Edwards pass incomplete to M. Flores.,"V,2,10,H11",pass,NA,0,19,42,NA,0,NA,21,V,BD,"PUNT,3,01:29,15","FG,4,14:16,89",9,74,2:13,PUNT,3,01:29,BD15,FG,4,14:16,FG11,1
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,BD,2,10,FG11,"V,2,10,H11","21,10,190","PASS:1,I,80,*",Z. Edwards pass incomplete to J. Torrededia.,"V,3,10,H11",pass,NA,0,19,42,NA,0,NA,21,V,BD,"PUNT,3,01:29,15","FG,4,14:16,89",9,74,2:13,PUNT,3,01:29,BD15,FG,4,14:16,FG11,1
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,BD,3,10,FG11,"V,3,10,H11","21,11,191","PASS:1,S,TM,H11 SACK:41",Z. Edwards sacked for no gain to the FG11 (S. Gauthier).,"V,4,10,H11",pass,NA,0,19,42,NA,0,NA,21,V,BD,"PUNT,3,01:29,15","FG,4,14:16,89",9,74,2:13,PUNT,3,01:29,BD15,FG,4,14:16,FG11,1
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,BD,4,10,FG11,"V,4,10,H11","21,12,192","FGA:8,21,G T:14:16","G. Tavecchio field goal attempt from 21 GOOD, clock 14:16.","V,1,0,V35",field_goal,NA,1,22,42,14:16,0,NA,21,V,BD,"PUNT,3,01:29,15","FG,4,14:16,89",9,74,2:13,PUNT,3,01:29,BD15,FG,4,14:16,FG11,1
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,BD,1,0,BD35,"V,1,0,V35","21,13,193","KO:8,H00 TB:","G. Tavecchio kickoff 65 yards to the FG0, touchback.","H,1,10,H25",kick_off,NA,0,22,42,NA,0,NA,21,V,BD,"PUNT,3,01:29,15","FG,4,14:16,89",9,74,2:13,PUNT,3,01:29,BD15,FG,4,14:16,FG11,1
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,FG,1,10,FG25,"H,1,10,H25","22,1,194",{DRIVE}:14:16,FRANKFURT GALAXY drive start at 14:16.,"H,1,10,H25",NA,NA,0,22,42,14:16,0,NA,22,H,FG,"KO,4,14:16,25","INT,4,12:20,44",4,19,1:56,KO,4,14:16,FG25,INT,4,12:20,FG44,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,FG,1,10,FG25,"H,1,10,H25","22,2,195","PASS:7,C,82,H32 TACK:27,7",J. Sullivan pass complete to H. Schwarz for 7 yards to the FG32 (A. Vera;M. Tavarres).,"H,2,3,H32",pass,NA,0,22,42,NA,0,NA,22,H,FG,"KO,4,14:16,25","INT,4,12:20,44",4,19,1:56,KO,4,14:16,FG25,INT,4,12:20,FG44,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,FG,2,3,FG32,"H,2,3,H32","22,3,196","RUSH:33,H39, TACK:49,33","J. Rodney rush for 7 yards to the FG39, 1ST DOWN FG (S. Castaner;T. Debiez).","H,1,10,H39",rush,rush,0,22,42,NA,0,NA,22,H,FG,"KO,4,14:16,25","INT,4,12:20,44",4,19,1:56,KO,4,14:16,FG25,INT,4,12:20,FG44,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,FG,1,10,FG39,"H,1,10,H39","22,4,197","RUSH:7,H44,",J. Sullivan rush for 5 yards to the FG44.,"H,2,5,H44",rush,NA,0,22,42,NA,0,NA,22,H,FG,"KO,4,14:16,25","INT,4,12:20,44",4,19,1:56,KO,4,14:16,FG25,INT,4,12:20,FG44,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,FG,2,5,FG44,"H,2,5,H44","22,5,198","PASS:7,X,27,H26 RET:27,H26 OB:","J. Sullivan pass intercepted by A. Vera at the FG26, A. Vera return 0 yards to the FG26, out-of-bounds.","V,1,10,H26",pass,NA,0,22,42,NA,1,I,22,H,FG,"KO,4,14:16,25","INT,4,12:20,44",4,19,1:56,KO,4,14:16,FG25,INT,4,12:20,FG44,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,BD,1,10,FG26,"V,1,10,H26","23,1,199",{DRIVE}:12:20,BARCELONA DRAGONS drive start at 12:20.,"V,1,10,H26",NA,NA,0,22,42,12:20,0,NA,23,H,FG,"INT,4,12:20,40","PUNT,4,08:48,40",7,0,3:32,INT,4,12:20,FG40,PUNT,4,08:48,FG40,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,BD,1,10,FG26,"V,1,10,H26","23,2,200","RUSH:1,H29, TACK:43",Z. Edwards rush for loss of 3 yards to the FG29 (J. Silva Gomez).,"V,2,13,H29",rush,NA,0,22,42,NA,0,NA,23,H,FG,"INT,4,12:20,40","PUNT,4,08:48,40",7,0,3:32,INT,4,12:20,FG40,PUNT,4,08:48,FG40,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,BD,2,13,FG29,"V,2,13,H29","23,3,201","PASS:1,I,82,*",Z. Edwards pass incomplete to J. Hervas.,"V,3,13,H29",pass,NA,0,22,42,NA,0,NA,23,H,FG,"INT,4,12:20,40","PUNT,4,08:48,40",7,0,3:32,INT,4,12:20,FG40,PUNT,4,08:48,FG40,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,BD,3,13,FG29,"V,3,13,H29","23,4,202","PASS:1,C,15,V36 OB:","Z. Edwards pass complete to M. Flores for loss of 35 yards to the BD36, out-of-bounds.","V,4,48,V36",pass,NA,0,22,42,NA,1,NA,23,H,FG,"INT,4,12:20,40","PUNT,4,08:48,40",7,0,3:32,INT,4,12:20,FG40,PUNT,4,08:48,FG40,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,BD,4,48,BD36,"V,4,48,V36","23,5,203","D:2,10",2nd and 10.,"V,2,10,V36",NA,NA,0,22,42,NA,0,NA,23,H,FG,"INT,4,12:20,40","PUNT,4,08:48,40",7,0,3:32,INT,4,12:20,FG40,PUNT,4,08:48,FG40,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,BD,2,10,BD36,"V,2,10,V36","23,6,204","PASS:1,I,TM,* PEN:H,RP,A,99,H49,1 NOPLAY:","Z. Edwards pass incomplete, PENALTY FG roughing passer (K. Maier) 15 yards to the FG49, 1ST DOWN BD, NO PLAY.","V,1,10,H49",penalty,penalty,0,22,42,NA,0,NA,23,H,FG,"INT,4,12:20,40","PUNT,4,08:48,40",7,0,3:32,INT,4,12:20,FG40,PUNT,4,08:48,FG40,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,BD,1,10,FG49,"V,1,10,H49","23,7,205","PASS:1,C,5,H43 TACK:41,10",Z. Edwards pass complete to J. Constant for 6 yards to the FG43 (S. Gauthier;O. Williams).,"V,2,4,H43",pass,NA,0,22,42,NA,0,NA,23,H,FG,"INT,4,12:20,40","PUNT,4,08:48,40",7,0,3:32,INT,4,12:20,FG40,PUNT,4,08:48,FG40,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,BD,2,4,FG43,"V,2,4,H43","23,8,206","RUSH:13,H42, TACK:56,99",S. Anca rush for 1 yard to the FG42 (S. Silva Gomez;K. Maier).,"V,3,3,H42",rush,NA,0,22,42,NA,0,NA,23,H,FG,"INT,4,12:20,40","PUNT,4,08:48,40",7,0,3:32,INT,4,12:20,FG40,PUNT,4,08:48,FG40,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,BD,3,3,FG42,"V,3,3,H42","23,9,207","RUSH:1,H40, TACK:56",Z. Edwards rush for 2 yards to the FG40 (S. Silva Gomez).,"V,4,1,H40",rush,NA,0,22,42,NA,0,NA,23,H,FG,"INT,4,12:20,40","PUNT,4,08:48,40",7,0,3:32,INT,4,12:20,FG40,PUNT,4,08:48,FG40,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,BD,4,1,FG40,"V,4,1,H40","23,10,208","PASS:1,C,15,H15 TACK:29 PEN:V,PI,D","Z. Edwards pass complete to M. Flores for 25 yards to the FG15, 1ST DOWN BD (M. Riepe), PENALTY BD pass interference declined.","V,1,10,H15",pass,pass,0,22,42,NA,0,NA,23,H,FG,"INT,4,12:20,40","PUNT,4,08:48,40",7,0,3:32,INT,4,12:20,FG40,PUNT,4,08:48,FG40,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,BD,1,10,FG15,"V,1,10,H15","23,11,209","SPOT:H,H40,Y",FG ball on FG40.,"H,1,10,H40",NA,NA,0,22,42,NA,0,NA,23,H,FG,"INT,4,12:20,40","PUNT,4,08:48,40",7,0,3:32,INT,4,12:20,FG40,PUNT,4,08:48,FG40,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,FG,1,10,FG40,"H,1,10,H40","23,12,210","SPOT:V,V50,N",BD ball on 50 yardline.,"V,1,10,V50",NA,NA,0,22,42,NA,0,NA,23,H,FG,"INT,4,12:20,40","PUNT,4,08:48,40",7,0,3:32,INT,4,12:20,FG40,PUNT,4,08:48,FG40,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,BD,1,10,BD50,"V,1,10,V50","23,13,211","D:4,11",4th and 11.,"V,4,11,V50",NA,NA,0,22,42,NA,0,NA,23,H,FG,"INT,4,12:20,40","PUNT,4,08:48,40",7,0,3:32,INT,4,12:20,FG40,PUNT,4,08:48,FG40,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,BD,4,11,BD50,"V,4,11,V50","23,14,212",TOUT:H T:08:57,"Timeout Frankfurt Galaxy, clock 08:57.","V,4,11,V50",NA,NA,0,22,42,08:57,0,NA,23,H,FG,"INT,4,12:20,40","PUNT,4,08:48,40",7,0,3:32,INT,4,12:20,FG40,PUNT,4,08:48,FG40,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,BD,4,11,BD50,"V,4,11,V50","23,15,213","PUNT:24,H25 OB:","J. Castanon punt 25 yards to the FG25, out-of-bounds.","H,1,10,H25",punt,NA,0,22,42,NA,1,NA,23,H,FG,"INT,4,12:20,40","PUNT,4,08:48,40",7,0,3:32,INT,4,12:20,FG40,PUNT,4,08:48,FG40,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,FG,1,10,FG25,"H,1,10,H25","24,1,214",{DRIVE}:08:48,FRANKFURT GALAXY drive start at 08:48.,"H,1,10,H25",NA,NA,0,22,42,08:48,0,NA,24,H,FG,"PUNT,4,08:48,25","INT,4,04:05,52",8,27,4:43,PUNT,4,08:48,FG25,INT,4,04:05,BD48,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,FG,1,10,FG25,"H,1,10,H25","24,2,215","RUSH:22,H29, TACK:25,7",G. Ameln rush for 4 yards to the FG29 (N. Lester;M. Tavarres).,"H,2,6,H29",rush,NA,0,22,42,NA,0,NA,24,H,FG,"PUNT,4,08:48,25","INT,4,04:05,52",8,27,4:43,PUNT,4,08:48,FG25,INT,4,04:05,BD48,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,FG,2,6,FG29,"H,2,6,H29","24,3,216","RUSH:22,H33, TACK:7",G. Ameln rush for 4 yards to the FG33 (M. Tavarres).,"H,3,2,H33",rush,NA,0,22,42,NA,0,NA,24,H,FG,"PUNT,4,08:48,25","INT,4,04:05,52",8,27,4:43,PUNT,4,08:48,FG25,INT,4,04:05,BD48,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,FG,3,2,FG33,"H,3,2,H33","24,4,217","RUSH:22,H36, TACK:50","G. Ameln rush for 3 yards to the FG36, 1ST DOWN FG (G. Bahillo).","H,1,10,H36",rush,rush,0,22,42,NA,0,NA,24,H,FG,"PUNT,4,08:48,25","INT,4,04:05,52",8,27,4:43,PUNT,4,08:48,FG25,INT,4,04:05,BD48,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,FG,1,10,FG36,"H,1,10,H36","24,5,218","PASS:7,C,13,H40 TACK:11",J. Sullivan pass complete to M. Rutsch for 4 yards to the FG40 (B. Brooks).,"H,2,6,H40",pass,NA,0,22,42,NA,0,NA,24,H,FG,"PUNT,4,08:48,25","INT,4,04:05,52",8,27,4:43,PUNT,4,08:48,FG25,INT,4,04:05,BD48,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,FG,2,6,FG40,"H,2,6,H40","24,6,219","RUSH:22,H40, TACK:7,43",G. Ameln rush for no gain to the FG40 (M. Tavarres;V. Albarracin).,"H,3,6,H40",rush,NA,0,22,42,NA,0,NA,24,H,FG,"PUNT,4,08:48,25","INT,4,04:05,52",8,27,4:43,PUNT,4,08:48,FG25,INT,4,04:05,BD48,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,FG,3,6,FG40,"H,3,6,H40","24,7,220","PASS:7,C,13,H47 TACK:10","J. Sullivan pass complete to M. Rutsch for 7 yards to the FG47, 1ST DOWN FG (C. Brugnani).","H,1,10,H47",pass,pass,0,22,42,NA,0,NA,24,H,FG,"PUNT,4,08:48,25","INT,4,04:05,52",8,27,4:43,PUNT,4,08:48,FG25,INT,4,04:05,BD48,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,FG,1,10,FG47,"H,1,10,H47","24,8,221","RUSH:22,V48, TACK:7,93",G. Ameln rush for 5 yards to the BD48 (M. Tavarres;A. Pinheiro).,"H,2,5,V48",rush,NA,0,22,42,NA,0,NA,24,H,FG,"PUNT,4,08:48,25","INT,4,04:05,52",8,27,4:43,PUNT,4,08:48,FG25,INT,4,04:05,BD48,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,FG,2,5,BD48,"H,2,5,V48","24,9,222","PASS:7,X,27,V45 RET:27,V45 TACK:11","J. Sullivan pass intercepted by A. Vera at the BD45, A. Vera return 0 yards to the BD45 (A. Mahoungou).","V,1,10,V45",pass,NA,0,22,42,NA,0,I,24,H,FG,"PUNT,4,08:48,25","INT,4,04:05,52",8,27,4:43,PUNT,4,08:48,FG25,INT,4,04:05,BD48,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,BD,1,10,BD45,"V,1,10,V45","25,1,223",{DRIVE}:04:05,BARCELONA DRAGONS drive start at 04:05.,"V,1,10,V45",NA,NA,0,22,42,04:05,0,NA,25,V,BD,"INT,4,04:05,45","PUNT,4,02:20,46",5,1,1:45,INT,4,04:05,BD45,PUNT,4,02:20,BD46,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,BD,1,10,BD45,"V,1,10,V45","25,2,224","PASS:1,C,5,V50 OB:","Z. Edwards pass complete to J. Constant for 5 yards to the 50 yardline, out-of-bounds.","V,2,5,V50",pass,NA,0,22,42,NA,1,NA,25,V,BD,"INT,4,04:05,45","PUNT,4,02:20,46",5,1,1:45,INT,4,04:05,BD45,PUNT,4,02:20,BD46,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,BD,2,5,BD50,"V,2,5,V50","25,3,225","PASS:1,C,5,H44 OB:","Z. Edwards pass complete to J. Constant for 6 yards to the FG44, 1ST DOWN BD, out-of-bounds.","V,1,10,H44",pass,pass,0,22,42,NA,1,NA,25,V,BD,"INT,4,04:05,45","PUNT,4,02:20,46",5,1,1:45,INT,4,04:05,BD45,PUNT,4,02:20,BD46,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,BD,1,10,FG44,"V,1,10,H44","25,4,226","PASS:1,S,TM,V45 SACK:99",Z. Edwards sacked for loss of 11 yards to the BD45 (K. Maier).,"V,2,21,V45",pass,NA,0,22,42,NA,0,NA,25,V,BD,"INT,4,04:05,45","PUNT,4,02:20,46",5,1,1:45,INT,4,04:05,BD45,PUNT,4,02:20,BD46,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,BD,2,21,BD45,"V,2,21,V45","25,5,227","PASS:1,C,5,H48 OB:","Z. Edwards pass complete to J. Constant for 7 yards to the FG48, out-of-bounds.","V,3,14,H48",pass,NA,0,22,42,NA,1,NA,25,V,BD,"INT,4,04:05,45","PUNT,4,02:20,46",5,1,1:45,INT,4,04:05,BD45,PUNT,4,02:20,BD46,NA
2021_05_BD_FG,BD,FG,Barcelona Dragons,Frankfurt Galaxy,7/17/2021,Frankfurt,PSD Bank Arena,18:00,21:15,Y,Y,3:15,1800,27 degr.,NO15km/h,partly cloudy,W.Ratajczak,E.Sumner,A.Nagel,S.Richardson,B.Marciniak,C.Beckmann,A.Sourdrille,BD,3,14,FG48,"V,3,14,H48","25,6,228","PASS:1,S,TM,V46 SACK:63",Z. Edwards sacked for loss of 6 yards to the BD46 (N. Werle).,"V,4,20,V46",pass,NA,0,22,42,NA,0,NA,25,V,BD,"INT,4,04:05,45","PUNT,4,02:20,46",5,1,1:45,INT,4,04:05,BD45,PUNT,4,02:20,BD46,NA
