game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,play_type,clock,tokens,desc,newcontext,oob,turnover,first_down_with,score,away_score_post,home_score_post,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,PW,2,10,PW38,"V,2,10,V38","16,5,136",rush,NA,"RUSH:25,V39, TACK:50",P. Pasqualini rush for 1 yard to the PW39 (J. Schultes).,"V,3,9,V39",0,NA,NA,0,14,7,16,V,PW,"PUNT,3,01:28,22","TD,4,12:00,100",9,78,4:28,PUNT,3,01:28,PW22,TD,4,12:00,LK00,1
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,PW,3,9,PW39,"V,3,9,V39","16,6,137",NA,15:00,Q:4 T:15:00,"Start of 4th quarter, clock 15:00.","V,3,9,V39",0,NA,NA,0,14,7,16,V,PW,"PUNT,3,01:28,22","TD,4,12:00,100",9,78,4:28,PUNT,3,01:28,PW22,TD,4,12:00,LK00,1
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,PW,3,9,PW39,"V,3,9,V39","16,7,138",penalty,NA,"PASS:2,I,12,* PEN:H,OS,A,45,V44,N NOPLAY:","L. O'Connor pass incomplete to K. Turpin, PENALTY LK offside (K. Kitchens) 5 yards to the PW44, NO PLAY.","V,3,4,V44",0,NA,NA,0,14,7,16,V,PW,"PUNT,3,01:28,22","TD,4,12:00,100",9,78,4:28,PUNT,3,01:28,PW22,TD,4,12:00,LK00,1
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,PW,3,4,PW44,"V,3,4,V44","16,8,139",rush,NA,"RUSH:25,V49, TACK:21,45","P. Pasqualini rush for 5 yards to the PW49, 1ST DOWN PW (D. Docal;K. Kitchens).","V,1,10,V49",0,NA,rush,0,14,7,16,V,PW,"PUNT,3,01:28,22","TD,4,12:00,100",9,78,4:28,PUNT,3,01:28,PW22,TD,4,12:00,LK00,1
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,PW,1,10,PW49,"V,1,10,V49","16,9,141",rush,NA,"RUSH:25,V49, TACK:92,45",P. Pasqualini rush for no gain to the PW49 (A. Zetterberg;K. Kitchens).,"V,2,10,V49",0,NA,NA,0,14,7,16,V,PW,"PUNT,3,01:28,22","TD,4,12:00,100",9,78,4:28,PUNT,3,01:28,PW22,TD,4,12:00,LK00,1
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,PW,2,10,PW49,"V,2,10,V49","16,10,142",pass,NA,"PASS:2,C,23,H06 TACK:21,7","L. O'Connor pass complete to J. Mazan for 45 yards to the LK6, 1ST DOWN PW (D. Docal;B. Tchiyoko).","V,1,0,H06",0,NA,pass,0,14,7,16,V,PW,"PUNT,3,01:28,22","TD,4,12:00,100",9,78,4:28,PUNT,3,01:28,PW22,TD,4,12:00,LK00,1
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,PW,1,0,LK06,"V,1,0,H06","16,11,143",rush,NA,"RUSH:25,H01, TACK:21,40",P. Pasqualini rush for 5 yards to the LK1 (D. Docal;O. Rohnebak).,"V,2,0,H01",0,NA,NA,0,14,7,16,V,PW,"PUNT,3,01:28,22","TD,4,12:00,100",9,78,4:28,PUNT,3,01:28,PW22,TD,4,12:00,LK00,1
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,PW,2,0,LK01,"V,2,0,H01","16,12,144",penalty,NA,"RUSH:25,H01, PEN:H,OS,A,TM,H01,N NOPLAY:","P. Pasqualini rush for no gain to the LK1, PENALTY LK offside 0 yards to the LK1, NO PLAY.","V,2,0,H01",0,NA,NA,0,14,7,16,V,PW,"PUNT,3,01:28,22","TD,4,12:00,100",9,78,4:28,PUNT,3,01:28,PW22,TD,4,12:00,LK00,1
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,PW,2,0,LK01,"V,2,0,H01","16,13,145",rush,12:00,"RUSH:25,H00, T:12:00","P. Pasqualini rush for 1 yard to the LK0, 1ST DOWN PW, TOUCHDOWN, clock 12:00.","V,1,10,H15",0,NA,rush,1,20,7,16,V,PW,"PUNT,3,01:28,22","TD,4,12:00,100",9,78,4:28,PUNT,3,01:28,PW22,TD,4,12:00,LK00,1
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,PW,1,10,LK15,"V,1,10,H15","16,14,146",pat,NA,"PAT:K,44,G",T. Leader kick attempt good.,"V,1,0,V35",0,NA,NA,1,21,7,16,V,PW,"PUNT,3,01:28,22","TD,4,12:00,100",9,78,4:28,PUNT,3,01:28,PW22,TD,4,12:00,LK00,1
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,PW,1,0,PW35,"V,1,0,V35","16,15,147",penalty,NA,"PEN:H,RK,A,4,V50,N",PENALTY LK roughing the kicker (R. Henrique) 15 yards to the 50 yardline.,"V,1,0,V50",0,NA,NA,0,21,7,16,V,PW,"PUNT,3,01:28,22","TD,4,12:00,100",9,78,4:28,PUNT,3,01:28,PW22,TD,4,12:00,LK00,1
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,PW,1,0,PW50,"V,1,0,V50","16,16,148",kick_off,NA,"KO:44,H00 RET:8,H11 TACK:49","T. Leader kickoff 50 yards to the LK0, A. Jalloh return 11 yards to the LK11 (K. Oldak).","H,1,10,H11",0,NA,NA,0,21,7,16,V,PW,"PUNT,3,01:28,22","TD,4,12:00,100",9,78,4:28,PUNT,3,01:28,PW22,TD,4,12:00,LK00,1
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,LK,1,10,LK11,"H,1,10,H11","17,1,149",NA,11:52,{DRIVE}:11:52,LEIPZIG KINGS drive start at 11:52.,"H,1,10,H11",0,NA,NA,0,21,7,17,H,LK,"KO,4,11:52,11","DOWNS,4,05:57,93",14,82,5:55,KO,4,11:52,LK11,DOWNS,4,05:57,PW07,1
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,LK,1,10,LK11,"H,1,10,H11","17,2,150",pass,NA,"PASS:3,I,85,*",M. Birdsong pass incomplete to A. Doroshev.,"H,2,10,H11",0,NA,NA,0,21,7,17,H,LK,"KO,4,11:52,11","DOWNS,4,05:57,93",14,82,5:55,KO,4,11:52,LK11,DOWNS,4,05:57,PW07,1
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,LK,2,10,LK11,"H,2,10,H11","17,3,151",pass,NA,"PASS:3,C,6,H23 TACK:24,5","M. Birdsong pass complete to T. Knuettel for 12 yards to the LK23, 1ST DOWN LK (W. James;G. Zec).","H,1,10,H23",0,NA,pass,0,21,7,17,H,LK,"KO,4,11:52,11","DOWNS,4,05:57,93",14,82,5:55,KO,4,11:52,LK11,DOWNS,4,05:57,PW07,1
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,LK,1,10,LK23,"H,1,10,H23","17,4,152",pass,NA,"PASS:3,C,84,H35 TACK:5","M. Birdsong pass complete to Y. Omi for 12 yards to the LK35, 1ST DOWN LK (G. Zec).","H,1,10,H35",0,NA,pass,0,21,7,17,H,LK,"KO,4,11:52,11","DOWNS,4,05:57,93",14,82,5:55,KO,4,11:52,LK11,DOWNS,4,05:57,PW07,1
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,LK,1,10,LK35,"H,1,10,H35","17,5,153",rush,NA,"RUSH:2,H37, TACK:94,8",J. Aguemon rush for 2 yards to the LK37 (K. Brauns;H. Ogrodowczyk).,"H,2,8,H37",0,NA,NA,0,21,7,17,H,LK,"KO,4,11:52,11","DOWNS,4,05:57,93",14,82,5:55,KO,4,11:52,LK11,DOWNS,4,05:57,PW07,1
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,LK,2,8,LK37,"H,2,8,H37","17,6,154",rush,NA,"RUSH:3,H48, TACK:8","M. Birdsong rush for 11 yards to the LK48, 1ST DOWN LK (H. Ogrodowczyk).","H,1,10,H48",0,NA,rush,0,21,7,17,H,LK,"KO,4,11:52,11","DOWNS,4,05:57,93",14,82,5:55,KO,4,11:52,LK11,DOWNS,4,05:57,PW07,1
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,LK,1,10,LK48,"H,1,10,H48","17,7,155",pass,NA,"PASS:3,C,6,V45 TACK:4",M. Birdsong pass complete to T. Knuettel for 7 yards to the PW45 (W. Lloyd).,"H,2,3,V45",0,NA,NA,0,21,7,17,H,LK,"KO,4,11:52,11","DOWNS,4,05:57,93",14,82,5:55,KO,4,11:52,LK11,DOWNS,4,05:57,PW07,1
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,LK,2,3,PW45,"H,2,3,V45","17,8,156",pass,NA,"PASS:3,S,TM,H48 SACK:92,94",M. Birdsong sacked for loss of 7 yards to the LK48 (A. Brudny;K. Brauns).,"H,3,10,H48",0,NA,NA,0,21,7,17,H,LK,"KO,4,11:52,11","DOWNS,4,05:57,93",14,82,5:55,KO,4,11:52,LK11,DOWNS,4,05:57,PW07,1
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,LK,3,10,LK48,"H,3,10,H48","17,9,157",pass,NA,"PASS:3,C,1,V41 TACK:5","M. Birdsong pass complete to J. Templar for 11 yards to the PW41, 1ST DOWN LK (G. Zec).","H,1,10,V41",0,NA,pass,0,21,7,17,H,LK,"KO,4,11:52,11","DOWNS,4,05:57,93",14,82,5:55,KO,4,11:52,LK11,DOWNS,4,05:57,PW07,1
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,LK,1,10,PW41,"H,1,10,V41","17,10,158",pass,NA,"PASS:3,C,8,V37 TACK:1,24",M. Birdsong pass complete to A. Jalloh for 4 yards to the PW37 (D. Robinson;W. James).,"H,2,6,V37",0,NA,NA,0,21,7,17,H,LK,"KO,4,11:52,11","DOWNS,4,05:57,93",14,82,5:55,KO,4,11:52,LK11,DOWNS,4,05:57,PW07,1
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,LK,2,6,PW37,"H,2,6,V37","17,11,159",pass,NA,"PASS:3,C,1,V13 TACK:24","M. Birdsong pass complete to J. Templar for 24 yards to the PW13, 1ST DOWN LK (W. James).","H,1,10,V13",0,NA,pass,0,21,7,17,H,LK,"KO,4,11:52,11","DOWNS,4,05:57,93",14,82,5:55,KO,4,11:52,LK11,DOWNS,4,05:57,PW07,1
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,LK,1,10,PW13,"H,1,10,V13","17,12,160",penalty,NA,"PASS:3,I,85,* PEN:H,HO,A,72,V23,N NOPLAY:","M. Birdsong pass incomplete to A. Doroshev, PENALTY LK holding (J. Hagerup) 10 yards to the PW23, NO PLAY.","H,1,20,V23",0,NA,NA,0,21,7,17,H,LK,"KO,4,11:52,11","DOWNS,4,05:57,93",14,82,5:55,KO,4,11:52,LK11,DOWNS,4,05:57,PW07,1
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,LK,1,20,PW23,"H,1,20,V23","17,13,161",pass,NA,"PASS:3,I,30,*",M. Birdsong pass incomplete to N. Baeumer.,"H,2,20,V23",0,NA,NA,0,21,7,17,H,LK,"KO,4,11:52,11","DOWNS,4,05:57,93",14,82,5:55,KO,4,11:52,LK11,DOWNS,4,05:57,PW07,1
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,LK,2,20,PW23,"H,2,20,V23","17,14,162",pass,NA,"PASS:3,I,84,* BRUP:24",M. Birdsong pass incomplete to Y. Omi (W. James).,"H,3,20,V23",0,NA,NA,0,21,7,17,H,LK,"KO,4,11:52,11","DOWNS,4,05:57,93",14,82,5:55,KO,4,11:52,LK11,DOWNS,4,05:57,PW07,1
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,LK,3,20,PW23,"H,3,20,V23","17,15,164",rush,NA,"RUSH:3,V07, TACK:26,5",M. Birdsong rush for 16 yards to the PW7 (M. Osumek;G. Zec).,"H,4,4,V07",0,NA,NA,0,21,7,17,H,LK,"KO,4,11:52,11","DOWNS,4,05:57,93",14,82,5:55,KO,4,11:52,LK11,DOWNS,4,05:57,PW07,1
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,LK,4,4,PW07,"H,4,4,V07","17,16,165",pass,NA,"PASS:3,I,1,*",M. Birdsong pass incomplete to J. Templar.,"V,1,10,V07",0,NA,NA,0,21,7,17,H,LK,"KO,4,11:52,11","DOWNS,4,05:57,93",14,82,5:55,KO,4,11:52,LK11,DOWNS,4,05:57,PW07,1
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,PW,1,10,PW07,"V,1,10,V07","18,1,166",NA,05:57,{DRIVE}:05:57,PANTHERS WROCLAW drive start at 05:57.,"V,1,10,V07",0,NA,NA,0,21,7,18,V,PW,"DOWNS,4,05:57,7","FUMB,4,01:53,50",8,43,4:04,DOWNS,4,05:57,PW07,FUMB,4,01:53,PW50,NA
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,PW,1,10,PW07,"V,1,10,V07","18,2,167",rush,NA,"RUSH:25,V08, TACK:40,92",P. Pasqualini rush for 1 yard to the PW8 (O. Rohnebak;A. Zetterberg).,"V,2,9,V08",0,NA,NA,0,21,7,18,V,PW,"DOWNS,4,05:57,7","FUMB,4,01:53,50",8,43,4:04,DOWNS,4,05:57,PW07,FUMB,4,01:53,PW50,NA
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,PW,2,9,PW08,"V,2,9,V08","18,3,168",pass,NA,"PASS:2,C,23,V20 TACK:21,7","L. O'Connor pass complete to J. Mazan for 12 yards to the PW20, 1ST DOWN PW (D. Docal;B. Tchiyoko).","V,1,10,V20",0,NA,pass,0,21,7,18,V,PW,"DOWNS,4,05:57,7","FUMB,4,01:53,50",8,43,4:04,DOWNS,4,05:57,PW07,FUMB,4,01:53,PW50,NA
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,PW,1,10,PW20,"V,1,10,V20","18,4,169",rush,NA,"RUSH:25,V28, TACK:21,40",P. Pasqualini rush for 8 yards to the PW28 (D. Docal;O. Rohnebak).,"V,2,2,V28",0,NA,NA,0,21,7,18,V,PW,"DOWNS,4,05:57,7","FUMB,4,01:53,50",8,43,4:04,DOWNS,4,05:57,PW07,FUMB,4,01:53,PW50,NA
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,PW,2,2,PW28,"V,2,2,V28","18,5,170",rush,NA,"RUSH:25,V32, TACK:40,21","P. Pasqualini rush for 4 yards to the PW32, 1ST DOWN PW (O. Rohnebak;D. Docal).","V,1,10,V32",0,NA,rush,0,21,7,18,V,PW,"DOWNS,4,05:57,7","FUMB,4,01:53,50",8,43,4:04,DOWNS,4,05:57,PW07,FUMB,4,01:53,PW50,NA
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,PW,1,10,PW32,"V,1,10,V32","18,6,171",rush,NA,"RUSH:25,V34, TACK:92,50",P. Pasqualini rush for 2 yards to the PW34 (A. Zetterberg;J. Schultes).,"V,2,8,V34",0,NA,NA,0,21,7,18,V,PW,"DOWNS,4,05:57,7","FUMB,4,01:53,50",8,43,4:04,DOWNS,4,05:57,PW07,FUMB,4,01:53,PW50,NA
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,PW,2,8,PW34,"V,2,8,V34","18,7,172",NA,02:59,TOUT:H T:02:59,"Timeout Leipzig Kings, clock 02:59.","V,2,8,V34",0,NA,NA,0,21,7,18,V,PW,"DOWNS,4,05:57,7","FUMB,4,01:53,50",8,43,4:04,DOWNS,4,05:57,PW07,FUMB,4,01:53,PW50,NA
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,PW,2,8,PW34,"V,2,8,V34","18,8,173",pass,NA,"PASS:2,C,23,V41 TACK:8",L. O'Connor pass complete to J. Mazan for 7 yards to the PW41 (A. Jalloh).,"V,3,1,V41",0,NA,NA,0,21,7,18,V,PW,"DOWNS,4,05:57,7","FUMB,4,01:53,50",8,43,4:04,DOWNS,4,05:57,PW07,FUMB,4,01:53,PW50,NA
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,PW,3,1,PW41,"V,3,1,V41","18,9,174",NA,02:53,TOUT:H T:02:53,"Timeout Leipzig Kings, clock 02:53.","V,3,1,V41",0,NA,NA,0,21,7,18,V,PW,"DOWNS,4,05:57,7","FUMB,4,01:53,50",8,43,4:04,DOWNS,4,05:57,PW07,FUMB,4,01:53,PW50,NA
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,PW,3,1,PW41,"V,3,1,V41","18,10,175",rush,NA,"RUSH:25,V46, TACK:21,7","P. Pasqualini rush for 5 yards to the PW46, 1ST DOWN PW (D. Docal;B. Tchiyoko).","V,1,10,V46",0,NA,rush,0,21,7,18,V,PW,"DOWNS,4,05:57,7","FUMB,4,01:53,50",8,43,4:04,DOWNS,4,05:57,PW07,FUMB,4,01:53,PW50,NA
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,PW,1,10,PW46,"V,1,10,V46","18,11,176",rush,NA,"RUSH:25,V50, FUMB:H,V50,21 +:7,V28 OB:","P. Pasqualini rush for 4 yards to the 50 yardline, fumble by P. Pasqualini recovered by LK D. Docal at 50 yardline, B. Tchiyoko for 22 yards to the PW28, out-of-bounds.","H,1,10,V28",1,F,NA,0,21,7,18,V,PW,"DOWNS,4,05:57,7","FUMB,4,01:53,50",8,43,4:04,DOWNS,4,05:57,PW07,FUMB,4,01:53,PW50,NA
2021_12_PW_LK,PW,LK,Panthers Wroclaw,Leipzig Kings,9/5/2021,Leipzig,Alfred-Kunze-Sportp.,14:45,17:30,Y,02:45,2168,17 degr.,SE7,cloudy,W. Ratajczak,B. Hansen,K. Haltermann,F. Pachulski,P. Simon,S. Hameder,V. Krisman,LK,1,10,PW28,"H,1,10,V28","19,1,177",NA,01:53,"{DRIVE}:01:53 SPOT:H,V28,Y","LEIPZIG KINGS drive start at 01:53, LK ball on PW28.","H,1,10,V28",0,NA,NA,0,21,7,19,H,LK,"FUMB,4,01:53,72","TD,4,01:45,100",1,28,0:08,FUMB,4,01:53,PW28,TD,4,01:45,PW00,NA
