game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,cj,alt,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,clock,first_down_with,score,away_score_post,home_score_post,turnover,oob,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,3,3,BT38,"V,3,3,H38","24,6,182","PASS:2,C,15,H20 TACK:8","Lokas O´Connor pass complete to Bartosz Dziedzic for 18 yards to the BT20, 1ST DOWN PW (Paul Seifert).","V,1,10,H20",pass,NA,pass,0,37,20,NA,0,24,V,PW,"KO,4,07:32,44","TD,4,03:17,100",8,56,4:15,KO,4,07:32,PW44,TD,4,03:17,BT00,1
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,1,10,BT20,"V,1,10,H20","24,7,183","PASS:2,I,82,* PEN:V,ID,A,65,H25,N NOPLAY:","Lokas O´Connor pass incomplete to Przemyslaw Banat, PENALTY PW ineligible downfield on pass (Kamil Piatek) 5 yards to the BT25, NO PLAY.","V,1,15,H25",penalty,NA,NA,0,37,20,NA,0,24,V,PW,"KO,4,07:32,44","TD,4,03:17,100",8,56,4:15,KO,4,07:32,PW44,TD,4,03:17,BT00,1
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,1,15,BT25,"V,1,15,H25","24,8,184","PASS:2,C,82,H21 TACK:31",Lokas O´Connor pass complete to Przemyslaw Banat for 4 yards to the BT21 (Liro Pekkarinen).,"V,2,11,H21",pass,NA,NA,0,37,20,NA,0,24,V,PW,"KO,4,07:32,44","TD,4,03:17,100",8,56,4:15,KO,4,07:32,PW44,TD,4,03:17,BT00,1
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,2,11,BT21,"V,2,11,H21","24,9,185","PASS:2,C,23,H11 TACK:8",Lokas O´Connor pass complete to Jakub Mazan for 10 yards to the BT11 (Paul Seifert).,"V,3,1,H11",pass,NA,NA,0,37,20,NA,0,24,V,PW,"KO,4,07:32,44","TD,4,03:17,100",8,56,4:15,KO,4,07:32,PW44,TD,4,03:17,BT00,1
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,3,1,BT11,"V,3,1,H11","24,10,186","PASS:2,C,82,H00 T:03:17","Lokas O´Connor pass complete to Przemyslaw Banat for 11 yards to the BT0, 1ST DOWN PW, TOUCHDOWN, clock 03:17.","V,1,10,H15",pass,03:17,pass,1,43,20,NA,0,24,V,PW,"KO,4,07:32,44","TD,4,03:17,100",8,56,4:15,KO,4,07:32,PW44,TD,4,03:17,BT00,1
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,1,10,BT15,"V,1,10,H15","24,11,187","PAT:R,13,G",Damian Kwiatkowski rush attempt good.,"V,1,0,V35",pat,NA,NA,1,45,20,NA,0,24,V,PW,"KO,4,07:32,44","TD,4,03:17,100",8,56,4:15,KO,4,07:32,PW44,TD,4,03:17,BT00,1
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,1,0,PW35,"V,1,0,V35","24,12,188","KO:11,H30 RET:88,V30 TACK:87","Dawid Panczyszyn kickoff 35 yards to the BT30, 88 return 40 yards to the PW30 (Igor Maslanka).","H,1,10,V30",kick_off,NA,NA,0,45,20,NA,0,24,V,PW,"KO,4,07:32,44","TD,4,03:17,100",8,56,4:15,KO,4,07:32,PW44,TD,4,03:17,BT00,1
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,BT,1,10,PW30,"H,1,10,V30","25,1,189","{DRIVE}:03:17 PASS:6,I,1,*","BERLIN THUNDER drive start at 03:17, Calvin Stitt pass incomplete to Joc Crawford.","H,2,10,V30",pass,03:17,NA,0,45,20,NA,0,25,H,BT,"KO,4,03:17,70","TD,4,02:43,100",4,30,0:34,KO,4,03:17,PW30,TD,4,02:43,PW00,1
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,BT,2,10,PW30,"H,2,10,V30","25,2,190","PASS:6,I,88,*",Calvin Stitt pass incomplete to 88.,"H,3,10,V30",pass,NA,NA,0,45,20,NA,0,25,H,BT,"KO,4,03:17,70","TD,4,02:43,100",4,30,0:34,KO,4,03:17,PW30,TD,4,02:43,PW00,1
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,BT,3,10,PW30,"H,3,10,V30","25,3,191","PASS:6,I,7,* PEN:V,OD,D PEN:V,PI,A,1,V01,1","Calvin Stitt pass incomplete to Seantavius Jones, PENALTY PW offside defense declined, PENALTY PW pass interference (Darius Robinson) 29 yards to the PW1, 1ST DOWN BT.","H,1,0,V01",pass,NA,penalty,0,45,20,NA,0,25,H,BT,"KO,4,03:17,70","TD,4,02:43,100",4,30,0:34,KO,4,03:17,PW30,TD,4,02:43,PW00,1
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,BT,1,0,PW01,"H,1,0,V01","25,4,192","D:1,1 RUSH:1,V00, T:02:43","1st and 1, Joc Crawford rush for 1 yard to the PW0, 1ST DOWN BT, TOUCHDOWN, clock 02:43.","H,1,10,V15",rush,02:43,rush,1,45,26,NA,0,25,H,BT,"KO,4,03:17,70","TD,4,02:43,100",4,30,0:34,KO,4,03:17,PW30,TD,4,02:43,PW00,1
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,BT,1,10,PW15,"H,1,10,V15","25,5,193","PAT:P,6,M",Calvin Stitt pass attempt failed.,"H,1,0,H35",pat,NA,NA,0,45,26,NA,0,25,H,BT,"KO,4,03:17,70","TD,4,02:43,100",4,30,0:34,KO,4,03:17,PW30,TD,4,02:43,PW00,1
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,BT,1,0,BT35,"H,1,0,H35","25,6,194","KO:26,V23 RET:23,V41 TACK:52,13","Jonas Schenderlein kickoff 42 yards to the PW23, Jakub Mazan return 18 yards to the PW41 (Wael Nasri;Andre Dickmeis).","V,1,10,V41",kick_off,NA,NA,0,45,26,NA,0,25,H,BT,"KO,4,03:17,70","TD,4,02:43,100",4,30,0:34,KO,4,03:17,PW30,TD,4,02:43,PW00,1
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,1,10,PW41,"V,1,10,V41","26,1,195","{DRIVE}:02:43 RUSH:24,V42, TACK:31,52","PANTHERS WROCLAW drive start at 02:43, Mark Herndon rush for 1 yard to the PW42 (Liro Pekkarinen;Wael Nasri).","V,2,9,V42",rush,02:43,NA,0,45,26,NA,0,26,V,PW,"KO,4,02:43,41","PUNT,4,01:53,48",3,7,0:50,KO,4,02:43,PW41,PUNT,4,01:53,PW48,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,2,9,PW42,"V,2,9,V42","26,2,196","RUSH:24,V48, TACK:93 TOUT:H T:01:56","Mark Herndon rush for 6 yards to the PW48 (Gabriel Wiek), timeout Berlin Thunder, clock 01:56.","V,3,3,V48",rush,01:56,NA,0,45,26,NA,0,26,V,PW,"KO,4,02:43,41","PUNT,4,01:53,48",3,7,0:50,KO,4,02:43,PW41,PUNT,4,01:53,PW48,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,3,3,PW48,"V,3,3,V48","26,3,197","PASS:2,I,23,*",Lokas O´Connor pass incomplete to Jakub Mazan.,"V,4,3,V48",pass,NA,NA,0,45,26,NA,0,26,V,PW,"KO,4,02:43,41","PUNT,4,01:53,48",3,7,0:50,KO,4,02:43,PW41,PUNT,4,01:53,PW48,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,4,3,PW48,"V,4,3,V48","26,4,198",TOUT:V T:01:53,"Timeout Panthers Wroclaw, clock 01:53.","V,4,3,V48",NA,01:53,NA,0,45,26,NA,0,26,V,PW,"KO,4,02:43,41","PUNT,4,01:53,48",3,7,0:50,KO,4,02:43,PW41,PUNT,4,01:53,PW48,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,4,3,PW48,"V,4,3,V48","26,5,199","PUNT:11,H13 DN:","Dawid Panczyszyn punt 39 yards to the BT13, downed.","H,1,10,H13",punt,NA,NA,0,45,26,NA,0,26,V,PW,"KO,4,02:43,41","PUNT,4,01:53,48",3,7,0:50,KO,4,02:43,PW41,PUNT,4,01:53,PW48,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,BT,1,10,BT13,"H,1,10,H13","27,1,200","{DRIVE}:01:53 PASS:6,C,7,H25 TACK:19","BERLIN THUNDER drive start at 01:53, Calvin Stitt pass complete to Seantavius Jones for 12 yards to the BT25, 1ST DOWN BT (Daniel Piatkowski).","H,1,10,H25",pass,01:53,pass,0,45,26,NA,0,27,H,BT,"PUNT,4,01:53,13","PUNT,4,00:29,30",4,17,1:24,PUNT,4,01:53,BT13,PUNT,4,00:29,BT30,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,BT,1,10,BT25,"H,1,10,H25","27,2,201","PASS:6,C,88,H30 TACK:26",Calvin Stitt pass complete to 88 for 5 yards to the BT30 (Marcin Osumek).,"H,2,5,H30",pass,NA,NA,0,45,26,NA,0,27,H,BT,"PUNT,4,01:53,13","PUNT,4,00:29,30",4,17,1:24,PUNT,4,01:53,BT13,PUNT,4,00:29,BT30,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,BT,2,5,BT30,"H,2,5,H30","27,3,202","PASS:6,I,88,*",Calvin Stitt pass incomplete to 88.,"H,3,5,H30",pass,NA,NA,0,45,26,NA,0,27,H,BT,"PUNT,4,01:53,13","PUNT,4,00:29,30",4,17,1:24,PUNT,4,01:53,BT13,PUNT,4,00:29,BT30,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,BT,3,5,BT30,"H,3,5,H30","27,4,203","PASS:6,I,88,*",Calvin Stitt pass incomplete to 88.,"H,4,5,H30",pass,NA,NA,0,45,26,NA,0,27,H,BT,"PUNT,4,01:53,13","PUNT,4,00:29,30",4,17,1:24,PUNT,4,01:53,BT13,PUNT,4,00:29,BT30,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,BT,4,5,BT30,"H,4,5,H30","27,5,204","PUNT:14,V36 DN:","Kevin Hummel punt 34 yards to the PW36, downed.","V,1,10,V36",punt,NA,NA,0,45,26,NA,0,27,H,BT,"PUNT,4,01:53,13","PUNT,4,00:29,30",4,17,1:24,PUNT,4,01:53,BT13,PUNT,4,00:29,BT30,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,1,10,PW36,"V,1,10,V36","28,1,205","{DRIVE}:00:29 RUSH:2,V36,","PANTHERS WROCLAW drive start at 00:29, Lokas O´Connor rush for no gain to the PW36.","V,2,10,V36",rush,00:29,NA,0,45,26,NA,0,28,V,PW,"PUNT,4,00:29,36","HALF,4,00:00,36",1,0,0:29,PUNT,4,00:29,PW36,HALF,4,00:00,PW36,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,2,10,PW36,"V,2,10,V36","28,2,206",HALF: T:00:00,"End of game, clock 00:00.","V,2,10,V36",NA,00:00,NA,0,45,26,NA,0,28,V,PW,"PUNT,4,00:29,36","HALF,4,00:00,36",1,0,0:29,PUNT,4,00:29,PW36,HALF,4,00:00,PW36,NA
