game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,first_down_with,score,away_score_post,home_score_post,clock,turnover,oob,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_09_HD_BT,HD,BT,Hamburg Sea Devils,Berlin Thunder,8/14/2021,Berlin,F.-L.-J.-Sportpark,13:00,15:50,Y,2:50,1130,25 C,W 16 kmh,"sunny, partly cloudy",BT,2,10,HD13,"H,2,10,V13","24,10,178","PASS:6,C,7,V00 T:10:52","C. Stitt pass complete to S. Jones for 13 yards to the HD0, 1ST DOWN BT, TOUCHDOWN, clock 10:52.","H,1,10,V15",pass,pass,1,28,20,10:52,NA,0,24,H,BT,"PUNT,4,13:58,17","TD,4,10:52,100",9,83,3:06,PUNT,4,13:58,BT17,TD,4,10:52,HD00,1
2021_09_HD_BT,HD,BT,Hamburg Sea Devils,Berlin Thunder,8/14/2021,Berlin,F.-L.-J.-Sportpark,13:00,15:50,Y,2:50,1130,25 C,W 16 kmh,"sunny, partly cloudy",BT,1,10,HD15,"H,1,10,V15","24,11,179","PAT:K,26,M",J. Schenderlein kick attempt failed.,"H,1,0,H35",pat,NA,0,28,20,NA,NA,0,24,H,BT,"PUNT,4,13:58,17","TD,4,10:52,100",9,83,3:06,PUNT,4,13:58,BT17,TD,4,10:52,HD00,1
2021_09_HD_BT,HD,BT,Hamburg Sea Devils,Berlin Thunder,8/14/2021,Berlin,F.-L.-J.-Sportpark,13:00,15:50,Y,2:50,1130,25 C,W 16 kmh,"sunny, partly cloudy",BT,1,0,BT35,"H,1,0,H35","24,12,180","KO:14,V15 RET:23,V17 PEN:V,HO,A,55,V27,N D:1,10 SPOT:V,V27,Y","K. Hummel kickoff 50 yards to the HD15, J. Rogers return 2 yards to the HD17, PENALTY HD holding (O. Guezel) 10 yards to the HD27, 1st and 10, HD ball on HD27.","V,1,10,V27",kick_off,NA,0,28,20,NA,NA,0,24,H,BT,"PUNT,4,13:58,17","TD,4,10:52,100",9,83,3:06,PUNT,4,13:58,BT17,TD,4,10:52,HD00,1
2021_09_HD_BT,HD,BT,Hamburg Sea Devils,Berlin Thunder,8/14/2021,Berlin,F.-L.-J.-Sportpark,13:00,15:50,Y,2:50,1130,25 C,W 16 kmh,"sunny, partly cloudy",HD,1,10,HD27,"V,1,10,V27","25,1,181",{DRIVE}:10:52,HAMBURG SEA DEVILS drive start at 10:52.,"V,1,10,V27",NA,NA,0,28,20,10:52,NA,0,25,V,HD,"KO,4,10:52,27","FUMB,4,08:57,15",3,-12,1:55,KO,4,10:52,HD27,FUMB,4,08:57,HD15,NA
2021_09_HD_BT,HD,BT,Hamburg Sea Devils,Berlin Thunder,8/14/2021,Berlin,F.-L.-J.-Sportpark,13:00,15:50,Y,2:50,1130,25 C,W 16 kmh,"sunny, partly cloudy",HD,1,10,HD27,"V,1,10,V27","25,2,182","PASS:10,S,TM,V19 SACK:91",J. Clark sacked for loss of 8 yards to the HD19 (A. Odeleye).,"V,2,18,V19",pass,NA,0,28,20,NA,NA,0,25,V,HD,"KO,4,10:52,27","FUMB,4,08:57,15",3,-12,1:55,KO,4,10:52,HD27,FUMB,4,08:57,HD15,NA
2021_09_HD_BT,HD,BT,Hamburg Sea Devils,Berlin Thunder,8/14/2021,Berlin,F.-L.-J.-Sportpark,13:00,15:50,Y,2:50,1130,25 C,W 16 kmh,"sunny, partly cloudy",HD,2,18,HD19,"V,2,18,V19","25,3,183","RUSH:24,V13, TACK:22",X. Johnson rush for loss of 6 yards to the HD13 (L. Achaintre).,"V,3,24,V13",rush,NA,0,28,20,NA,NA,0,25,V,HD,"KO,4,10:52,27","FUMB,4,08:57,15",3,-12,1:55,KO,4,10:52,HD27,FUMB,4,08:57,HD15,NA
2021_09_HD_BT,HD,BT,Hamburg Sea Devils,Berlin Thunder,8/14/2021,Berlin,F.-L.-J.-Sportpark,13:00,15:50,Y,2:50,1130,25 C,W 16 kmh,"sunny, partly cloudy",HD,3,24,HD13,"V,3,24,V13","25,4,184","RUSH:24,V13, FUMB:H,V15,97 TACK:45,52","X. Johnson rush for no gain to the HD13, fumble by X. Johnson recovered by BT K. Wagner at HD15 (J. Sarfo;A. Mati).","H,1,10,V15",rush,NA,0,28,20,NA,F,0,25,V,HD,"KO,4,10:52,27","FUMB,4,08:57,15",3,-12,1:55,KO,4,10:52,HD27,FUMB,4,08:57,HD15,NA
2021_09_HD_BT,HD,BT,Hamburg Sea Devils,Berlin Thunder,8/14/2021,Berlin,F.-L.-J.-Sportpark,13:00,15:50,Y,2:50,1130,25 C,W 16 kmh,"sunny, partly cloudy",BT,1,10,HD15,"H,1,10,V15","26,1,185",{DRIVE}:08:57,BERLIN THUNDER drive start at 08:57.,"H,1,10,V15",NA,NA,0,28,20,08:57,NA,0,26,H,BT,"FUMB,4,08:57,85","DOWNS,4,07:06,91",4,6,1:51,FUMB,4,08:57,HD15,DOWNS,4,07:06,HD09,1
2021_09_HD_BT,HD,BT,Hamburg Sea Devils,Berlin Thunder,8/14/2021,Berlin,F.-L.-J.-Sportpark,13:00,15:50,Y,2:50,1130,25 C,W 16 kmh,"sunny, partly cloudy",BT,1,10,HD15,"H,1,10,V15","26,2,186","RUSH:17,V14, TACK:25",E. Drossard rush for 1 yard to the HD14 (C. Slater).,"H,2,9,V14",rush,NA,0,28,20,NA,NA,0,26,H,BT,"FUMB,4,08:57,85","DOWNS,4,07:06,91",4,6,1:51,FUMB,4,08:57,HD15,DOWNS,4,07:06,HD09,1
2021_09_HD_BT,HD,BT,Hamburg Sea Devils,Berlin Thunder,8/14/2021,Berlin,F.-L.-J.-Sportpark,13:00,15:50,Y,2:50,1130,25 C,W 16 kmh,"sunny, partly cloudy",BT,2,9,HD14,"H,2,9,V14","26,3,187","RUSH:17,V14, TACK:25",E. Drossard rush for no gain to the HD14 (C. Slater).,"H,3,9,V14",rush,NA,0,28,20,NA,NA,0,26,H,BT,"FUMB,4,08:57,85","DOWNS,4,07:06,91",4,6,1:51,FUMB,4,08:57,HD15,DOWNS,4,07:06,HD09,1
2021_09_HD_BT,HD,BT,Hamburg Sea Devils,Berlin Thunder,8/14/2021,Berlin,F.-L.-J.-Sportpark,13:00,15:50,Y,2:50,1130,25 C,W 16 kmh,"sunny, partly cloudy",BT,3,9,HD14,"H,3,9,V14","26,4,188","RUSH:6,V07, TACK:57",C. Stitt rush for 7 yards to the HD7 (D. Laporte).,"H,4,2,V07",rush,NA,0,28,20,NA,NA,0,26,H,BT,"FUMB,4,08:57,85","DOWNS,4,07:06,91",4,6,1:51,FUMB,4,08:57,HD15,DOWNS,4,07:06,HD09,1
2021_09_HD_BT,HD,BT,Hamburg Sea Devils,Berlin Thunder,8/14/2021,Berlin,F.-L.-J.-Sportpark,13:00,15:50,Y,2:50,1130,25 C,W 16 kmh,"sunny, partly cloudy",BT,4,2,HD07,"H,4,2,V07","26,5,189","RUSH:6,V09, TACK:95,90",C. Stitt rush for loss of 2 yards to the HD9 (E. Yeboah;A. Rieckenberg).,"V,1,10,V09",rush,NA,0,28,20,NA,NA,0,26,H,BT,"FUMB,4,08:57,85","DOWNS,4,07:06,91",4,6,1:51,FUMB,4,08:57,HD15,DOWNS,4,07:06,HD09,1
2021_09_HD_BT,HD,BT,Hamburg Sea Devils,Berlin Thunder,8/14/2021,Berlin,F.-L.-J.-Sportpark,13:00,15:50,Y,2:50,1130,25 C,W 16 kmh,"sunny, partly cloudy",HD,1,10,HD09,"V,1,10,V09","27,1,190",{DRIVE}:07:06,HAMBURG SEA DEVILS drive start at 07:06.,"V,1,10,V09",NA,NA,0,28,20,07:06,NA,0,27,V,HD,"DOWNS,4,07:06,9","PUNT,4,04:47,16",4,7,2:19,DOWNS,4,07:06,HD09,PUNT,4,04:47,HD16,NA
2021_09_HD_BT,HD,BT,Hamburg Sea Devils,Berlin Thunder,8/14/2021,Berlin,F.-L.-J.-Sportpark,13:00,15:50,Y,2:50,1130,25 C,W 16 kmh,"sunny, partly cloudy",HD,1,10,HD09,"V,1,10,V09","27,2,191","PASS:10,C,88,V20 TACK:22","J. Clark pass complete to A. Botella M. for 11 yards to the HD20, 1ST DOWN HD (L. Achaintre).","V,1,10,V20",pass,pass,0,28,20,NA,NA,0,27,V,HD,"DOWNS,4,07:06,9","PUNT,4,04:47,16",4,7,2:19,DOWNS,4,07:06,HD09,PUNT,4,04:47,HD16,NA
2021_09_HD_BT,HD,BT,Hamburg Sea Devils,Berlin Thunder,8/14/2021,Berlin,F.-L.-J.-Sportpark,13:00,15:50,Y,2:50,1130,25 C,W 16 kmh,"sunny, partly cloudy",HD,1,10,HD20,"V,1,10,V20","27,3,192","RUSH:24,V12, TACK:91",X. Johnson rush for loss of 8 yards to the HD12 (A. Odeleye).,"V,2,18,V12",rush,NA,0,28,20,NA,NA,0,27,V,HD,"DOWNS,4,07:06,9","PUNT,4,04:47,16",4,7,2:19,DOWNS,4,07:06,HD09,PUNT,4,04:47,HD16,NA
2021_09_HD_BT,HD,BT,Hamburg Sea Devils,Berlin Thunder,8/14/2021,Berlin,F.-L.-J.-Sportpark,13:00,15:50,Y,2:50,1130,25 C,W 16 kmh,"sunny, partly cloudy",HD,2,18,HD12,"V,2,18,V12","27,4,193","PASS:10,I,81,*",J. Clark pass incomplete to K. Ofori.,"V,3,18,V12",pass,NA,0,28,20,NA,NA,0,27,V,HD,"DOWNS,4,07:06,9","PUNT,4,04:47,16",4,7,2:19,DOWNS,4,07:06,HD09,PUNT,4,04:47,HD16,NA
2021_09_HD_BT,HD,BT,Hamburg Sea Devils,Berlin Thunder,8/14/2021,Berlin,F.-L.-J.-Sportpark,13:00,15:50,Y,2:50,1130,25 C,W 16 kmh,"sunny, partly cloudy",HD,3,18,HD12,"V,3,18,V12","27,5,194","PASS:10,C,24,V16 TACK:52",J. Clark pass complete to X. Johnson for 4 yards to the HD16 (W. Nasri).,"V,4,14,V16",pass,NA,0,28,20,NA,NA,0,27,V,HD,"DOWNS,4,07:06,9","PUNT,4,04:47,16",4,7,2:19,DOWNS,4,07:06,HD09,PUNT,4,04:47,HD16,NA
2021_09_HD_BT,HD,BT,Hamburg Sea Devils,Berlin Thunder,8/14/2021,Berlin,F.-L.-J.-Sportpark,13:00,15:50,Y,2:50,1130,25 C,W 16 kmh,"sunny, partly cloudy",HD,4,14,HD16,"V,4,14,V16","27,6,195","PUNT:4,H30 DN:","P. Andersen punt 54 yards to the BT30, downed.","H,1,10,H30",punt,NA,0,28,20,NA,NA,0,27,V,HD,"DOWNS,4,07:06,9","PUNT,4,04:47,16",4,7,2:19,DOWNS,4,07:06,HD09,PUNT,4,04:47,HD16,NA
2021_09_HD_BT,HD,BT,Hamburg Sea Devils,Berlin Thunder,8/14/2021,Berlin,F.-L.-J.-Sportpark,13:00,15:50,Y,2:50,1130,25 C,W 16 kmh,"sunny, partly cloudy",BT,1,10,BT30,"H,1,10,H30","28,1,196",{DRIVE}:04:47,BERLIN THUNDER drive start at 04:47.,"H,1,10,H30",NA,NA,0,28,20,04:47,NA,0,28,H,BT,"PUNT,4,04:47,30","PUNT,4,02:43,34",3,4,2:04,PUNT,4,04:47,BT30,PUNT,4,02:43,BT34,NA
2021_09_HD_BT,HD,BT,Hamburg Sea Devils,Berlin Thunder,8/14/2021,Berlin,F.-L.-J.-Sportpark,13:00,15:50,Y,2:50,1130,25 C,W 16 kmh,"sunny, partly cloudy",BT,1,10,BT30,"H,1,10,H30","28,2,197","PASS:6,I,85,* PEN:V,PI,A,22,H40,N NOPLAY:","C. Stitt pass incomplete to N. Schumann, PENALTY HD pass interference (A. Astahin) 10 yards to the BT40, 1ST DOWN BT, NO PLAY.","H,1,10,H40",penalty,penalty,0,28,20,NA,NA,0,28,H,BT,"PUNT,4,04:47,30","PUNT,4,02:43,34",3,4,2:04,PUNT,4,04:47,BT30,PUNT,4,02:43,BT34,NA
2021_09_HD_BT,HD,BT,Hamburg Sea Devils,Berlin Thunder,8/14/2021,Berlin,F.-L.-J.-Sportpark,13:00,15:50,Y,2:50,1130,25 C,W 16 kmh,"sunny, partly cloudy",BT,1,10,BT40,"H,1,10,H40","28,3,198","RUSH:1,H45, TACK:45,57",J. Crawford rush for 5 yards to the BT45 (J. Sarfo;D. Laporte).,"H,2,5,H45",rush,NA,0,28,20,NA,NA,0,28,H,BT,"PUNT,4,04:47,30","PUNT,4,02:43,34",3,4,2:04,PUNT,4,04:47,BT30,PUNT,4,02:43,BT34,NA
2021_09_HD_BT,HD,BT,Hamburg Sea Devils,Berlin Thunder,8/14/2021,Berlin,F.-L.-J.-Sportpark,13:00,15:50,Y,2:50,1130,25 C,W 16 kmh,"sunny, partly cloudy",BT,2,5,BT45,"H,2,5,H45","28,4,199","RUSH:1,H47, TACK:57",J. Crawford rush for 2 yards to the BT47 (D. Laporte).,"H,3,3,H47",rush,NA,0,28,20,NA,NA,0,28,H,BT,"PUNT,4,04:47,30","PUNT,4,02:43,34",3,4,2:04,PUNT,4,04:47,BT30,PUNT,4,02:43,BT34,NA
2021_09_HD_BT,HD,BT,Hamburg Sea Devils,Berlin Thunder,8/14/2021,Berlin,F.-L.-J.-Sportpark,13:00,15:50,Y,2:50,1130,25 C,W 16 kmh,"sunny, partly cloudy",BT,3,3,BT47,"H,3,3,H47","28,5,200","RUSH:1,H34, TACK:45,59",J. Crawford rush for loss of 13 yards to the BT34 (J. Sarfo;59).,"H,4,16,H34",rush,NA,0,28,20,NA,NA,0,28,H,BT,"PUNT,4,04:47,30","PUNT,4,02:43,34",3,4,2:04,PUNT,4,04:47,BT30,PUNT,4,02:43,BT34,NA
2021_09_HD_BT,HD,BT,Hamburg Sea Devils,Berlin Thunder,8/14/2021,Berlin,F.-L.-J.-Sportpark,13:00,15:50,Y,2:50,1130,25 C,W 16 kmh,"sunny, partly cloudy",BT,4,16,BT34,"H,4,16,H34","28,6,201","PUNT:14,V28 DN:","K. Hummel punt 38 yards to the HD28, downed.","V,1,10,V28",punt,NA,0,28,20,NA,NA,0,28,H,BT,"PUNT,4,04:47,30","PUNT,4,02:43,34",3,4,2:04,PUNT,4,04:47,BT30,PUNT,4,02:43,BT34,NA
2021_09_HD_BT,HD,BT,Hamburg Sea Devils,Berlin Thunder,8/14/2021,Berlin,F.-L.-J.-Sportpark,13:00,15:50,Y,2:50,1130,25 C,W 16 kmh,"sunny, partly cloudy",HD,1,10,HD28,"V,1,10,V28","29,1,202",{DRIVE}:02:43,HAMBURG SEA DEVILS drive start at 02:43.,"V,1,10,V28",NA,NA,0,28,20,02:43,NA,0,29,V,HD,"PUNT,4,02:43,28","HALF,4,00:00,45",6,17,2:43,PUNT,4,02:43,HD28,HALF,4,00:00,HD45,NA
2021_09_HD_BT,HD,BT,Hamburg Sea Devils,Berlin Thunder,8/14/2021,Berlin,F.-L.-J.-Sportpark,13:00,15:50,Y,2:50,1130,25 C,W 16 kmh,"sunny, partly cloudy",HD,1,10,HD28,"V,1,10,V28","29,2,203","PASS:10,D,16,*","J. Clark pass incomplete to L. Kusterer, dropped pass.","V,2,10,V28",pass,NA,0,28,20,NA,NA,0,29,V,HD,"PUNT,4,02:43,28","HALF,4,00:00,45",6,17,2:43,PUNT,4,02:43,HD28,HALF,4,00:00,HD45,NA
2021_09_HD_BT,HD,BT,Hamburg Sea Devils,Berlin Thunder,8/14/2021,Berlin,F.-L.-J.-Sportpark,13:00,15:50,Y,2:50,1130,25 C,W 16 kmh,"sunny, partly cloudy",HD,2,10,HD28,"V,2,10,V28","29,3,204","PASS:10,C,16,V30 TACK:15 TOUT:H T:02:19","J. Clark pass complete to L. Kusterer for 2 yards to the HD30 (M. Thiele), timeout Berlin Thunder, clock 02:19.","V,3,8,V30",pass,NA,0,28,20,02:19,NA,0,29,V,HD,"PUNT,4,02:43,28","HALF,4,00:00,45",6,17,2:43,PUNT,4,02:43,HD28,HALF,4,00:00,HD45,NA
2021_09_HD_BT,HD,BT,Hamburg Sea Devils,Berlin Thunder,8/14/2021,Berlin,F.-L.-J.-Sportpark,13:00,15:50,Y,2:50,1130,25 C,W 16 kmh,"sunny, partly cloudy",HD,3,8,HD30,"V,3,8,V30","29,4,205","PASS:10,C,16,V48 TACK:31","J. Clark pass complete to L. Kusterer for 18 yards to the HD48, 1ST DOWN HD (L. Pekkarinen).","V,1,10,V48",pass,pass,0,28,20,NA,NA,0,29,V,HD,"PUNT,4,02:43,28","HALF,4,00:00,45",6,17,2:43,PUNT,4,02:43,HD28,HALF,4,00:00,HD45,NA
2021_09_HD_BT,HD,BT,Hamburg Sea Devils,Berlin Thunder,8/14/2021,Berlin,F.-L.-J.-Sportpark,13:00,15:50,Y,2:50,1130,25 C,W 16 kmh,"sunny, partly cloudy",HD,1,10,HD48,"V,1,10,V48","29,5,206","RUSH:10,V47,",J. Clark rush for loss of 1 yard to the HD47.,"V,2,11,V47",rush,NA,0,28,20,NA,NA,0,29,V,HD,"PUNT,4,02:43,28","HALF,4,00:00,45",6,17,2:43,PUNT,4,02:43,HD28,HALF,4,00:00,HD45,NA
2021_09_HD_BT,HD,BT,Hamburg Sea Devils,Berlin Thunder,8/14/2021,Berlin,F.-L.-J.-Sportpark,13:00,15:50,Y,2:50,1130,25 C,W 16 kmh,"sunny, partly cloudy",HD,2,11,HD47,"V,2,11,V47","29,6,207","RUSH:10,V46,",J. Clark rush for loss of 1 yard to the HD46.,"V,3,12,V46",rush,NA,0,28,20,NA,NA,0,29,V,HD,"PUNT,4,02:43,28","HALF,4,00:00,45",6,17,2:43,PUNT,4,02:43,HD28,HALF,4,00:00,HD45,NA
2021_09_HD_BT,HD,BT,Hamburg Sea Devils,Berlin Thunder,8/14/2021,Berlin,F.-L.-J.-Sportpark,13:00,15:50,Y,2:50,1130,25 C,W 16 kmh,"sunny, partly cloudy",HD,3,12,HD46,"V,3,12,V46","29,7,208","RUSH:10,V45, HALF: T:00:00","J. Clark rush for loss of 1 yard to the HD45, end of game, clock 00:00.","V,4,13,V45",rush,NA,0,28,20,00:00,NA,0,29,V,HD,"PUNT,4,02:43,28","HALF,4,00:00,45",6,17,2:43,PUNT,4,02:43,HD28,HALF,4,00:00,HD45,NA
