game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,nitegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,cj,alt,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,first_down_with,oob,score,away_score_post,home_score_post,clock,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,4,10,BT42,"H,4,10,V42","19,8,155","PEN:H,FS,A,43,V47,N",PENALTY BD false start (V. Albarracin) 5 yards to the BT47.,"H,4,15,V47",penalty,NA,0,0,16,28,NA,NA,19,H,BD,"INT,3,02:32,39","PUNT,3,01:31,53",4,14,1:01,INT,3,02:32,BD39,PUNT,3,01:31,BT47,NA
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,4,15,BT47,"H,4,15,V47","19,9,156","PUNT:18,V14 OB:","C. Manser punt 33 yards to the BT14, out-of-bounds.","V,1,10,V14",punt,NA,1,0,16,28,NA,NA,19,H,BD,"INT,3,02:32,39","PUNT,3,01:31,53",4,14,1:01,INT,3,02:32,BD39,PUNT,3,01:31,BT47,NA
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,1,10,BT14,"V,1,10,V14","20,1,157",{DRIVE}:01:31,BERLIN THUNDER drive start at 01:31.,"V,1,10,V14",NA,NA,0,0,16,28,01:31,NA,20,V,BT,"PUNT,3,01:31,14","DOWNS,4,10:12,91",9,77,6:19,PUNT,3,01:31,BT14,DOWNS,4,10:12,BD09,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,1,10,BT14,"V,1,10,V14","20,2,158","RUSH:1,V22, TACK:45,7",J. Crawford rush for 8 yards to the BT22 (A. Posito;M. Tavarres).,"V,2,2,V22",rush,NA,0,0,16,28,NA,NA,20,V,BT,"PUNT,3,01:31,14","DOWNS,4,10:12,91",9,77,6:19,PUNT,3,01:31,BT14,DOWNS,4,10:12,BD09,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,2,2,BT22,"V,2,2,V22","20,3,159","RUSH:11,V23, TACK:45",B. Zerbe rush for 1 yard to the BT23 (A. Posito).,"V,3,1,V23",rush,NA,0,0,16,28,NA,NA,20,V,BT,"PUNT,3,01:31,14","DOWNS,4,10:12,91",9,77,6:19,PUNT,3,01:31,BT14,DOWNS,4,10:12,BD09,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,3,1,BT23,"V,3,1,V23","20,4,160","RUSH:1,V33, TACK:45","J. Crawford rush for 10 yards to the BT33, 1ST DOWN BT (A. Posito).","V,1,10,V33",rush,rush,0,0,16,28,NA,NA,20,V,BT,"PUNT,3,01:31,14","DOWNS,4,10:12,91",9,77,6:19,PUNT,3,01:31,BT14,DOWNS,4,10:12,BD09,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,1,10,BT33,"V,1,10,V33","20,5,161",Q:4 T:15:00,"Start of 4th quarter, clock 15:00.","V,1,10,V33",NA,NA,0,0,16,28,15:00,NA,20,V,BT,"PUNT,3,01:31,14","DOWNS,4,10:12,91",9,77,6:19,PUNT,3,01:31,BT14,DOWNS,4,10:12,BD09,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,1,10,BT33,"V,1,10,V33","20,6,162",TOUT:V T:15:00,"Timeout Berlin Thunder, clock 15:00.","V,1,10,V33",NA,NA,0,0,16,28,15:00,NA,20,V,BT,"PUNT,3,01:31,14","DOWNS,4,10:12,91",9,77,6:19,PUNT,3,01:31,BT14,DOWNS,4,10:12,BD09,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,1,10,BT33,"V,1,10,V33","20,7,163","RUSH:11,H37, OB: TACK:7","B. Zerbe rush for 30 yards to the BD37, 1ST DOWN BT, out-of-bounds (M. Tavarres).","V,1,10,H37",rush,rush,1,0,16,28,NA,NA,20,V,BT,"PUNT,3,01:31,14","DOWNS,4,10:12,91",9,77,6:19,PUNT,3,01:31,BT14,DOWNS,4,10:12,BD09,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,1,10,BD37,"V,1,10,H37","20,8,164","PEN:V,HO,A,7,H47,N",PENALTY BT holding (S. Jones) 10 yards to the BD47.,"V,1,20,H47",penalty,NA,0,0,16,28,NA,NA,20,V,BT,"PUNT,3,01:31,14","DOWNS,4,10:12,91",9,77,6:19,PUNT,3,01:31,BT14,DOWNS,4,10:12,BD09,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,1,20,BD47,"V,1,20,H47","20,9,165","RUSH:1,H09, TACK:20","J. Crawford rush for 38 yards to the BD9, 1ST DOWN BT (L. Masero).","V,1,0,H09",rush,rush,0,0,16,28,NA,NA,20,V,BT,"PUNT,3,01:31,14","DOWNS,4,10:12,91",9,77,6:19,PUNT,3,01:31,BT14,DOWNS,4,10:12,BD09,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,1,0,BD09,"V,1,0,H09","20,10,166","RUSH:1,H02, TACK:7",J. Crawford rush for 7 yards to the BD2 (M. Tavarres).,"V,2,0,H02",rush,NA,0,0,16,28,NA,NA,20,V,BT,"PUNT,3,01:31,14","DOWNS,4,10:12,91",9,77,6:19,PUNT,3,01:31,BT14,DOWNS,4,10:12,BD09,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,2,0,BD02,"V,2,0,H02","20,11,167","PEN:V,DG,A,11,H07,N",PENALTY BT delay of game (B. Zerbe) 5 yards to the BD7.,"V,2,0,H07",penalty,NA,0,0,16,28,NA,NA,20,V,BT,"PUNT,3,01:31,14","DOWNS,4,10:12,91",9,77,6:19,PUNT,3,01:31,BT14,DOWNS,4,10:12,BD09,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,2,0,BD07,"V,2,0,H07","20,12,168","PEN:V,PF,A,TM,H22,N",PENALTY BT personal foul 15 yards to the BD22.,"V,2,0,H22",penalty,NA,0,0,16,28,NA,NA,20,V,BT,"PUNT,3,01:31,14","DOWNS,4,10:12,91",9,77,6:19,PUNT,3,01:31,BT14,DOWNS,4,10:12,BD09,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,2,0,BD22,"V,2,0,H22","20,13,169","RUSH:1,H24, TACK:7",J. Crawford rush for loss of 2 yards to the BD24 (M. Tavarres).,"V,3,0,H24",rush,NA,0,0,16,28,NA,NA,20,V,BT,"PUNT,3,01:31,14","DOWNS,4,10:12,91",9,77,6:19,PUNT,3,01:31,BT14,DOWNS,4,10:12,BD09,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,3,0,BD24,"V,3,0,H24","20,14,170","PASS:11,C,1,H09 TACK:45,20",B. Zerbe pass complete to J. Crawford for 15 yards to the BD9 (A. Posito;L. Masero).,"V,4,0,H09",pass,NA,0,0,16,28,NA,NA,20,V,BT,"PUNT,3,01:31,14","DOWNS,4,10:12,91",9,77,6:19,PUNT,3,01:31,BT14,DOWNS,4,10:12,BD09,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,4,0,BD09,"V,4,0,H09","20,15,171","PASS:11,I,7,*",B. Zerbe pass incomplete to S. Jones.,"H,1,10,H09",pass,NA,0,0,16,28,NA,NA,20,V,BT,"PUNT,3,01:31,14","DOWNS,4,10:12,91",9,77,6:19,PUNT,3,01:31,BT14,DOWNS,4,10:12,BD09,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,1,10,BD09,"H,1,10,H09","21,1,172",{DRIVE}:10:12,BARCELONA DRAGONS drive start at 10:12.,"H,1,10,H09",NA,NA,0,0,16,28,10:12,NA,21,H,BD,"DOWNS,4,10:12,9","TD,4,05:17,100",11,91,4:55,DOWNS,4,10:12,BD09,TD,4,05:17,BT00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,1,10,BD09,"H,1,10,H09","21,2,173","RUSH:3,H11, TACK:52",A. Jimenez rush for 2 yards to the BD11 (W. Nasri).,"H,2,8,H11",rush,NA,0,0,16,28,NA,NA,21,H,BD,"DOWNS,4,10:12,9","TD,4,05:17,100",11,91,4:55,DOWNS,4,10:12,BD09,TD,4,05:17,BT00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,2,8,BD11,"H,2,8,H11","21,3,174","RUSH:3,H10, TACK:91",A. Jimenez rush for loss of 1 yard to the BD10 (A. Odeleye).,"H,3,9,H10",rush,NA,0,0,16,28,NA,NA,21,H,BD,"DOWNS,4,10:12,9","TD,4,05:17,100",11,91,4:55,DOWNS,4,10:12,BD09,TD,4,05:17,BT00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,3,9,BD10,"H,3,9,H10","21,4,175","PASS:1,C,4,H21 OB: TACK:31","Z. Edwards pass complete to R. Bertellin for 11 yards to the BD21, 1ST DOWN BD, out-of-bounds (L. Pekkarinen).","H,1,10,H21",pass,pass,1,0,16,28,NA,NA,21,H,BD,"DOWNS,4,10:12,9","TD,4,05:17,100",11,91,4:55,DOWNS,4,10:12,BD09,TD,4,05:17,BT00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,1,10,BD21,"H,1,10,H21","21,5,176","PASS:1,C,5,H24 TACK:3",Z. Edwards pass complete to J. Constant for 3 yards to the BD24 (A. Gehrt).,"H,2,7,H24",pass,NA,0,0,16,28,NA,NA,21,H,BD,"DOWNS,4,10:12,9","TD,4,05:17,100",11,91,4:55,DOWNS,4,10:12,BD09,TD,4,05:17,BT00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,2,7,BD24,"H,2,7,H24","21,6,177","RUSH:3,H27, TACK:52",A. Jimenez rush for 3 yards to the BD27 (W. Nasri).,"H,3,4,H27",rush,NA,0,0,16,28,NA,NA,21,H,BD,"DOWNS,4,10:12,9","TD,4,05:17,100",11,91,4:55,DOWNS,4,10:12,BD09,TD,4,05:17,BT00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,3,4,BD27,"H,3,4,H27","21,7,178","RUSH:3,V48, TACK:24","A. Jimenez rush for 25 yards to the BT48, 1ST DOWN BD (M. De Falcis).","H,1,10,V48",rush,rush,0,0,16,28,NA,NA,21,H,BD,"DOWNS,4,10:12,9","TD,4,05:17,100",11,91,4:55,DOWNS,4,10:12,BD09,TD,4,05:17,BT00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,1,10,BT48,"H,1,10,V48","21,8,179","RUSH:3,V40, TACK:31",A. Jimenez rush for 8 yards to the BT40 (L. Pekkarinen).,"H,2,2,V40",rush,NA,0,0,16,28,NA,NA,21,H,BD,"DOWNS,4,10:12,9","TD,4,05:17,100",11,91,4:55,DOWNS,4,10:12,BD09,TD,4,05:17,BT00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,2,2,BT40,"H,2,2,V40","21,9,180","RUSH:3,V37, TACK:44","A. Jimenez rush for 3 yards to the BT37, 1ST DOWN BD (M. Steffen).","H,1,10,V37",rush,rush,0,0,16,28,NA,NA,21,H,BD,"DOWNS,4,10:12,9","TD,4,05:17,100",11,91,4:55,DOWNS,4,10:12,BD09,TD,4,05:17,BT00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,1,10,BT37,"H,1,10,V37","21,10,181","RUSH:1,V35, TACK:52",Z. Edwards rush for 2 yards to the BT35 (W. Nasri).,"H,2,8,V35",rush,NA,0,0,16,28,NA,NA,21,H,BD,"DOWNS,4,10:12,9","TD,4,05:17,100",11,91,4:55,DOWNS,4,10:12,BD09,TD,4,05:17,BT00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,2,8,BT35,"H,2,8,V35","21,11,182","PASS:1,C,5,V02","Z. Edwards pass complete to J. Constant for 33 yards to the BT2, 1ST DOWN BD.","H,1,0,V02",pass,pass,0,0,16,28,NA,NA,21,H,BD,"DOWNS,4,10:12,9","TD,4,05:17,100",11,91,4:55,DOWNS,4,10:12,BD09,TD,4,05:17,BT00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,1,0,BT02,"H,1,0,V02","21,12,183","PASS:1,C,5,V00 T:05:17","Z. Edwards pass complete to J. Constant for 2 yards to the BT0, TOUCHDOWN, clock 05:17.","H,1,0,V03",pass,NA,0,1,16,34,05:17,NA,21,H,BD,"DOWNS,4,10:12,9","TD,4,05:17,100",11,91,4:55,DOWNS,4,10:12,BD09,TD,4,05:17,BT00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,1,0,BT03,"H,1,0,V03","21,13,184","PAT:K,8,B BLOCK:8",G.Tavecchio kick attempt failed (blocked) (blocked by P. Seifert).,"H,1,0,H35",pat,NA,0,0,16,34,NA,NA,21,H,BD,"DOWNS,4,10:12,9","TD,4,05:17,100",11,91,4:55,DOWNS,4,10:12,BD09,TD,4,05:17,BT00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,1,0,BD35,"H,1,0,H35","21,14,185","KO:8,V00 RET:13,V10 TACK:22","G.Tavecchio kickoff 65 yards to the BT0, A. Dickmeis return 10 yards to the BT10 (L.Frecha).","V,1,10,V10",kick_off,NA,0,0,16,34,NA,NA,21,H,BD,"DOWNS,4,10:12,9","TD,4,05:17,100",11,91,4:55,DOWNS,4,10:12,BD09,TD,4,05:17,BT00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,1,10,BT10,"V,1,10,V10","22,1,186",{DRIVE}:05:14,BERLIN THUNDER drive start at 05:14.,"V,1,10,V10",NA,NA,0,0,16,34,05:14,NA,22,V,BT,"KO,4,05:14,10","INT,4,04:10,6",5,-4,1:04,KO,4,05:14,BT10,INT,4,04:10,BT06,NA
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,1,10,BT10,"V,1,10,V10","22,2,187","PEN:V,FS,A,TM,V05,N",PENALTY BT false start 5 yards to the BT5.,"V,1,15,V05",penalty,NA,0,0,16,34,NA,NA,22,V,BT,"KO,4,05:14,10","INT,4,04:10,6",5,-4,1:04,KO,4,05:14,BT10,INT,4,04:10,BT06,NA
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,1,15,BT05,"V,1,15,V05","22,3,188","RUSH:11,V01, TACK:7",B. Zerbe rush for loss of 4 yards to the BT1 (M. Tavarres).,"V,2,19,V01",rush,NA,0,0,16,34,NA,NA,22,V,BT,"KO,4,05:14,10","INT,4,04:10,6",5,-4,1:04,KO,4,05:14,BT10,INT,4,04:10,BT06,NA
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,2,19,BT01,"V,2,19,V01","22,4,189","RUSH:1,V08, TACK:2",J. Crawford rush for 7 yards to the BT8 (G. Prati).,"V,3,12,V08",rush,NA,0,0,16,34,NA,NA,22,V,BT,"KO,4,05:14,10","INT,4,04:10,6",5,-4,1:04,KO,4,05:14,BT10,INT,4,04:10,BT06,NA
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,3,12,BT08,"V,3,12,V08","22,5,190","PASS:11,I,3,*",B. Zerbe pass incomplete to A. Gehrt.,"V,4,12,V08",pass,NA,0,0,16,34,NA,NA,22,V,BT,"KO,4,05:14,10","INT,4,04:10,6",5,-4,1:04,KO,4,05:14,BT10,INT,4,04:10,BT06,NA
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,4,12,BT08,"V,4,12,V08","22,6,191","PEN:H,HO,A,TM,V18,1","PENALTY BD holding 10 yards to the BT18, 1ST DOWN BT.","V,1,10,V18",penalty,penalty,0,0,16,34,NA,NA,22,V,BT,"KO,4,05:14,10","INT,4,04:10,6",5,-4,1:04,KO,4,05:14,BT10,INT,4,04:10,BT06,NA
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,1,10,BT18,"V,1,10,V18","22,7,192","RUSH:11,V06, TACK:90",B. Zerbe rush for loss of 12 yards to the BT6 (A. Fernandez).,"V,2,22,V06",rush,NA,0,0,16,34,NA,NA,22,V,BT,"KO,4,05:14,10","INT,4,04:10,6",5,-4,1:04,KO,4,05:14,BT10,INT,4,04:10,BT06,NA
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,2,22,BT06,"V,2,22,V06","22,8,193","PASS:11,X,20,V00 RET:20,V00 T:04:10","B. Zerbe pass intercepted by L. Masero at the BT0, L. Masero return 0 yards to the BT0, TOUCHDOWN, clock 04:10.","H,1,0,V03",pass,NA,0,1,16,40,04:10,I,22,V,BT,"KO,4,05:14,10","INT,4,04:10,6",5,-4,1:04,KO,4,05:14,BT10,INT,4,04:10,BT06,NA
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,1,0,BT03,"H,1,0,V03","23,1,194","PAT:K,8,G",G.Tavecchio kick attempt good.,"H,1,0,H35",pat,NA,0,1,16,41,NA,NA,23,H,BD,"INT,4,04:10,100","TD,0,00:00,100",0,0,0:00,INT,4,04:10,BT00,TD,0,00:00,BT00,NA
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,1,0,BD35,"H,1,0,H35","23,2,195","KO:8,V05 RET:7,V31 TACK:20,25","G.Tavecchio kickoff 60 yards to the BT5, S. Jones return 26 yards to the BT31 (L. Masero;N. Lester).","V,1,10,V31",kick_off,NA,0,0,16,41,NA,NA,23,H,BD,"INT,4,04:10,100","TD,0,00:00,100",0,0,0:00,INT,4,04:10,BT00,TD,0,00:00,BT00,NA
