game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,first_down_with,turnover,clock,oob,score,away_score_post,home_score_post,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_12_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/5/2021,Frankfurt,PSD Bank Arena,15:00,17:40,Y,2:40,2700,25 degr.,NO 4km/h,sunny,Z. Hamiko,J. Poschlod,M. Burzec,M. Exposito R.,A. Gurbiersch,C. Beckmann,H. Romanczyk,FG,1,10,FG47,"H,1,10,H47","18,1,161",{DRIVE}:06:59,FRANKFURT GALAXY drive start at 06:59.,"H,1,10,H47",NA,NA,NA,06:59,0,0,7,45,18,H,FG,"PUNT,4,06:59,47","PUNT,4,04:43,58",5,11,2:16,PUNT,4,06:59,FG47,PUNT,4,04:43,CC42,NA
2021_12_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/5/2021,Frankfurt,PSD Bank Arena,15:00,17:40,Y,2:40,2700,25 degr.,NO 4km/h,sunny,Z. Hamiko,J. Poschlod,M. Burzec,M. Exposito R.,A. Gurbiersch,C. Beckmann,H. Romanczyk,FG,1,10,FG47,"H,1,10,H47","18,2,162","RUSH:27,V47, TACK:99",F. Schneikert rush for 6 yards to the CC47 (J. De Souza B.).,"H,2,4,V47",rush,NA,NA,NA,0,0,7,45,18,H,FG,"PUNT,4,06:59,47","PUNT,4,04:43,58",5,11,2:16,PUNT,4,06:59,FG47,PUNT,4,04:43,CC42,NA
2021_12_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/5/2021,Frankfurt,PSD Bank Arena,15:00,17:40,Y,2:40,2700,25 degr.,NO 4km/h,sunny,Z. Hamiko,J. Poschlod,M. Burzec,M. Exposito R.,A. Gurbiersch,C. Beckmann,H. Romanczyk,FG,2,4,CC47,"H,2,4,V47","18,3,163","RUSH:27,V45, TACK:19",F. Schneikert rush for 2 yards to the CC45 (E. Akguen).,"H,3,2,V45",rush,NA,NA,NA,0,0,7,45,18,H,FG,"PUNT,4,06:59,47","PUNT,4,04:43,58",5,11,2:16,PUNT,4,06:59,FG47,PUNT,4,04:43,CC42,NA
2021_12_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/5/2021,Frankfurt,PSD Bank Arena,15:00,17:40,Y,2:40,2700,25 degr.,NO 4km/h,sunny,Z. Hamiko,J. Poschlod,M. Burzec,M. Exposito R.,A. Gurbiersch,C. Beckmann,H. Romanczyk,FG,3,2,CC45,"H,3,2,V45","18,4,164","PEN:V,NZI,A,34,V40,1","PENALTY CC neutral zone infraction (T. Juengst) 5 yards to the CC40, 1ST DOWN FG.","H,1,10,V40",penalty,penalty,NA,NA,0,0,7,45,18,H,FG,"PUNT,4,06:59,47","PUNT,4,04:43,58",5,11,2:16,PUNT,4,06:59,FG47,PUNT,4,04:43,CC42,NA
2021_12_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/5/2021,Frankfurt,PSD Bank Arena,15:00,17:40,Y,2:40,2700,25 degr.,NO 4km/h,sunny,Z. Hamiko,J. Poschlod,M. Burzec,M. Exposito R.,A. Gurbiersch,C. Beckmann,H. Romanczyk,FG,1,10,CC40,"H,1,10,V40","18,5,165","RUSH:27,V42, TACK:58",F. Schneikert rush for loss of 2 yards to the CC42 (L. Weitz).,"H,2,12,V42",rush,NA,NA,NA,0,0,7,45,18,H,FG,"PUNT,4,06:59,47","PUNT,4,04:43,58",5,11,2:16,PUNT,4,06:59,FG47,PUNT,4,04:43,CC42,NA
2021_12_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/5/2021,Frankfurt,PSD Bank Arena,15:00,17:40,Y,2:40,2700,25 degr.,NO 4km/h,sunny,Z. Hamiko,J. Poschlod,M. Burzec,M. Exposito R.,A. Gurbiersch,C. Beckmann,H. Romanczyk,FG,2,12,CC42,"H,2,12,V42","18,6,166","PASS:4,I,17,*",L. v. Stumpf. pass incomplete to N. Schoen.,"H,3,12,V42",pass,NA,NA,NA,0,0,7,45,18,H,FG,"PUNT,4,06:59,47","PUNT,4,04:43,58",5,11,2:16,PUNT,4,06:59,FG47,PUNT,4,04:43,CC42,NA
2021_12_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/5/2021,Frankfurt,PSD Bank Arena,15:00,17:40,Y,2:40,2700,25 degr.,NO 4km/h,sunny,Z. Hamiko,J. Poschlod,M. Burzec,M. Exposito R.,A. Gurbiersch,C. Beckmann,H. Romanczyk,FG,3,12,CC42,"H,3,12,V42","18,7,167","PASS:4,I,83,*",L. v. Stumpf. pass incomplete to L. Sack.,"H,4,12,V42",pass,NA,NA,NA,0,0,7,45,18,H,FG,"PUNT,4,06:59,47","PUNT,4,04:43,58",5,11,2:16,PUNT,4,06:59,FG47,PUNT,4,04:43,CC42,NA
2021_12_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/5/2021,Frankfurt,PSD Bank Arena,15:00,17:40,Y,2:40,2700,25 degr.,NO 4km/h,sunny,Z. Hamiko,J. Poschlod,M. Burzec,M. Exposito R.,A. Gurbiersch,C. Beckmann,H. Romanczyk,FG,4,12,CC42,"H,4,12,V42","18,8,168","PUNT:82,V00 TB:","H. Schwarz punt 42 yards to the CC0, touchback.","V,1,10,V20",punt,NA,NA,NA,0,0,7,45,18,H,FG,"PUNT,4,06:59,47","PUNT,4,04:43,58",5,11,2:16,PUNT,4,06:59,FG47,PUNT,4,04:43,CC42,NA
2021_12_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/5/2021,Frankfurt,PSD Bank Arena,15:00,17:40,Y,2:40,2700,25 degr.,NO 4km/h,sunny,Z. Hamiko,J. Poschlod,M. Burzec,M. Exposito R.,A. Gurbiersch,C. Beckmann,H. Romanczyk,CC,1,10,CC20,"V,1,10,V20","19,1,169",{DRIVE}:04:43,COLOGNE CENTURIONS drive start at 04:43.,"V,1,10,V20",NA,NA,NA,04:43,0,0,7,45,19,V,CC,"PUNT,4,04:43,20","INT,4,00:00,82",12,62,4:43,PUNT,4,04:43,CC20,INT,4,00:00,FG18,1
2021_12_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/5/2021,Frankfurt,PSD Bank Arena,15:00,17:40,Y,2:40,2700,25 degr.,NO 4km/h,sunny,Z. Hamiko,J. Poschlod,M. Burzec,M. Exposito R.,A. Gurbiersch,C. Beckmann,H. Romanczyk,CC,1,10,CC20,"V,1,10,V20","19,2,170","RUSH:7,V28, TACK:46",Al. Frisch rush for 8 yards to the CC28 (O. Ogbevoen).,"V,2,2,V28",rush,NA,NA,NA,0,0,7,45,19,V,CC,"PUNT,4,04:43,20","INT,4,00:00,82",12,62,4:43,PUNT,4,04:43,CC20,INT,4,00:00,FG18,1
2021_12_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/5/2021,Frankfurt,PSD Bank Arena,15:00,17:40,Y,2:40,2700,25 degr.,NO 4km/h,sunny,Z. Hamiko,J. Poschlod,M. Burzec,M. Exposito R.,A. Gurbiersch,C. Beckmann,H. Romanczyk,CC,2,2,CC28,"V,2,2,V28","19,3,171","RUSH:4,V32, TACK:53,59","G. Ngovo rush for 4 yards to the CC32, 1ST DOWN CC (D. Josiah;R. Warketin).","V,1,10,V32",rush,rush,NA,NA,0,0,7,45,19,V,CC,"PUNT,4,04:43,20","INT,4,00:00,82",12,62,4:43,PUNT,4,04:43,CC20,INT,4,00:00,FG18,1
2021_12_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/5/2021,Frankfurt,PSD Bank Arena,15:00,17:40,Y,2:40,2700,25 degr.,NO 4km/h,sunny,Z. Hamiko,J. Poschlod,M. Burzec,M. Exposito R.,A. Gurbiersch,C. Beckmann,H. Romanczyk,CC,1,10,CC32,"V,1,10,V32","19,4,172","PASS:7,I,13,* BRUP:26",Al. Frisch pass incomplete to J. Loercks (P. Devoe).,"V,2,10,V32",pass,NA,NA,NA,0,0,7,45,19,V,CC,"PUNT,4,04:43,20","INT,4,00:00,82",12,62,4:43,PUNT,4,04:43,CC20,INT,4,00:00,FG18,1
2021_12_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/5/2021,Frankfurt,PSD Bank Arena,15:00,17:40,Y,2:40,2700,25 degr.,NO 4km/h,sunny,Z. Hamiko,J. Poschlod,M. Burzec,M. Exposito R.,A. Gurbiersch,C. Beckmann,H. Romanczyk,CC,2,10,CC32,"V,2,10,V32","19,5,173","RUSH:26,V36, TACK:53,30",A. Frisch rush for 4 yards to the CC36 (D. Josiah;F. Reuter).,"V,3,6,V36",rush,NA,NA,NA,0,0,7,45,19,V,CC,"PUNT,4,04:43,20","INT,4,00:00,82",12,62,4:43,PUNT,4,04:43,CC20,INT,4,00:00,FG18,1
2021_12_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/5/2021,Frankfurt,PSD Bank Arena,15:00,17:40,Y,2:40,2700,25 degr.,NO 4km/h,sunny,Z. Hamiko,J. Poschlod,M. Burzec,M. Exposito R.,A. Gurbiersch,C. Beckmann,H. Romanczyk,CC,3,6,CC36,"V,3,6,V36","19,6,174","RUSH:4,H47, TACK:59","G. Ngovo rush for 17 yards to the FG47, 1ST DOWN CC (R. Warketin).","V,1,10,H47",rush,rush,NA,NA,0,0,7,45,19,V,CC,"PUNT,4,04:43,20","INT,4,00:00,82",12,62,4:43,PUNT,4,04:43,CC20,INT,4,00:00,FG18,1
2021_12_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/5/2021,Frankfurt,PSD Bank Arena,15:00,17:40,Y,2:40,2700,25 degr.,NO 4km/h,sunny,Z. Hamiko,J. Poschlod,M. Burzec,M. Exposito R.,A. Gurbiersch,C. Beckmann,H. Romanczyk,CC,1,10,FG47,"V,1,10,H47","19,7,175","PASS:7,S,TM,V49 SACK:94,63",Al. Frisch sacked for loss of 4 yards to the CC49 (C. Udegbe;N. Werle).,"V,2,14,V49",pass,NA,NA,NA,0,0,7,45,19,V,CC,"PUNT,4,04:43,20","INT,4,00:00,82",12,62,4:43,PUNT,4,04:43,CC20,INT,4,00:00,FG18,1
2021_12_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/5/2021,Frankfurt,PSD Bank Arena,15:00,17:40,Y,2:40,2700,25 degr.,NO 4km/h,sunny,Z. Hamiko,J. Poschlod,M. Burzec,M. Exposito R.,A. Gurbiersch,C. Beckmann,H. Romanczyk,CC,2,14,CC49,"V,2,14,V49","19,8,176","RUSH:26,V48, TACK:59",A. Frisch rush for loss of 1 yard to the CC48 (R. Warketin).,"V,3,15,V48",rush,NA,NA,NA,0,0,7,45,19,V,CC,"PUNT,4,04:43,20","INT,4,00:00,82",12,62,4:43,PUNT,4,04:43,CC20,INT,4,00:00,FG18,1
2021_12_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/5/2021,Frankfurt,PSD Bank Arena,15:00,17:40,Y,2:40,2700,25 degr.,NO 4km/h,sunny,Z. Hamiko,J. Poschlod,M. Burzec,M. Exposito R.,A. Gurbiersch,C. Beckmann,H. Romanczyk,CC,3,15,CC48,"V,3,15,V48","19,9,177","PASS:7,C,4,H28 TACK:26 PEN:H,RP,A,59,H13,1","Al. Frisch pass complete to G. Ngovo for 24 yards to the FG28, 1ST DOWN CC (P. Devoe), PENALTY FG roughing passer (R. Warketin) 15 yards to the FG13, 1ST DOWN CC.","V,1,10,H13",pass,pass,NA,NA,0,0,7,45,19,V,CC,"PUNT,4,04:43,20","INT,4,00:00,82",12,62,4:43,PUNT,4,04:43,CC20,INT,4,00:00,FG18,1
2021_12_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/5/2021,Frankfurt,PSD Bank Arena,15:00,17:40,Y,2:40,2700,25 degr.,NO 4km/h,sunny,Z. Hamiko,J. Poschlod,M. Burzec,M. Exposito R.,A. Gurbiersch,C. Beckmann,H. Romanczyk,CC,1,10,FG13,"V,1,10,H13","19,10,178","D:1,10",1st and 10.,"V,1,10,H13",NA,NA,NA,NA,0,0,7,45,19,V,CC,"PUNT,4,04:43,20","INT,4,00:00,82",12,62,4:43,PUNT,4,04:43,CC20,INT,4,00:00,FG18,1
2021_12_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/5/2021,Frankfurt,PSD Bank Arena,15:00,17:40,Y,2:40,2700,25 degr.,NO 4km/h,sunny,Z. Hamiko,J. Poschlod,M. Burzec,M. Exposito R.,A. Gurbiersch,C. Beckmann,H. Romanczyk,CC,1,10,FG13,"V,1,10,H13","19,11,179","PASS:7,I,18,*",Al. Frisch pass incomplete to K. Schiffer.,"V,2,10,H13",pass,NA,NA,NA,0,0,7,45,19,V,CC,"PUNT,4,04:43,20","INT,4,00:00,82",12,62,4:43,PUNT,4,04:43,CC20,INT,4,00:00,FG18,1
2021_12_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/5/2021,Frankfurt,PSD Bank Arena,15:00,17:40,Y,2:40,2700,25 degr.,NO 4km/h,sunny,Z. Hamiko,J. Poschlod,M. Burzec,M. Exposito R.,A. Gurbiersch,C. Beckmann,H. Romanczyk,CC,2,10,FG13,"V,2,10,H13","19,12,180","PASS:7,I,82,* BRUP:36",Al. Frisch pass incomplete to A. Rwantambara (M. De Vane).,"V,3,10,H13",pass,NA,NA,NA,0,0,7,45,19,V,CC,"PUNT,4,04:43,20","INT,4,00:00,82",12,62,4:43,PUNT,4,04:43,CC20,INT,4,00:00,FG18,1
2021_12_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/5/2021,Frankfurt,PSD Bank Arena,15:00,17:40,Y,2:40,2700,25 degr.,NO 4km/h,sunny,Z. Hamiko,J. Poschlod,M. Burzec,M. Exposito R.,A. Gurbiersch,C. Beckmann,H. Romanczyk,CC,3,10,FG13,"V,3,10,H13","19,13,181","PEN:V,FS,A,56,H18,N",PENALTY CC false start (F. Aybek) 5 yards to the FG18.,"V,3,15,H18",penalty,NA,NA,NA,0,0,7,45,19,V,CC,"PUNT,4,04:43,20","INT,4,00:00,82",12,62,4:43,PUNT,4,04:43,CC20,INT,4,00:00,FG18,1
2021_12_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/5/2021,Frankfurt,PSD Bank Arena,15:00,17:40,Y,2:40,2700,25 degr.,NO 4km/h,sunny,Z. Hamiko,J. Poschlod,M. Burzec,M. Exposito R.,A. Gurbiersch,C. Beckmann,H. Romanczyk,CC,3,15,FG18,"V,3,15,H18","19,14,182","PASS:7,I,TM,*",Al. Frisch pass incomplete.,"V,4,15,H18",pass,NA,NA,NA,0,0,7,45,19,V,CC,"PUNT,4,04:43,20","INT,4,00:00,82",12,62,4:43,PUNT,4,04:43,CC20,INT,4,00:00,FG18,1
2021_12_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/5/2021,Frankfurt,PSD Bank Arena,15:00,17:40,Y,2:40,2700,25 degr.,NO 4km/h,sunny,Z. Hamiko,J. Poschlod,M. Burzec,M. Exposito R.,A. Gurbiersch,C. Beckmann,H. Romanczyk,CC,4,15,FG18,"V,4,15,H18","19,15,183","PASS:7,X,46,H02 RET:46,H05","Al. Frisch pass intercepted by O. Ogbevoen at the FG2, O. Ogbevoen return 3 yards to the FG5.","H,1,10,H05",pass,NA,I,NA,0,0,7,45,19,V,CC,"PUNT,4,04:43,20","INT,4,00:00,82",12,62,4:43,PUNT,4,04:43,CC20,INT,4,00:00,FG18,1
2021_12_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/5/2021,Frankfurt,PSD Bank Arena,15:00,17:40,Y,2:40,2700,25 degr.,NO 4km/h,sunny,Z. Hamiko,J. Poschlod,M. Burzec,M. Exposito R.,A. Gurbiersch,C. Beckmann,H. Romanczyk,FG,1,10,FG05,"H,1,10,H05","20,1,184",{DRIVE}:00:00,FRANKFURT GALAXY drive start at 00:00.,"H,1,10,H05",NA,NA,NA,00:00,0,0,7,45,20,H,FG,"INT,4,00:00,5","HALF,4,00:00,5",0,0,0:00,INT,4,00:00,FG05,HALF,4,00:00,FG05,NA
2021_12_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/5/2021,Frankfurt,PSD Bank Arena,15:00,17:40,Y,2:40,2700,25 degr.,NO 4km/h,sunny,Z. Hamiko,J. Poschlod,M. Burzec,M. Exposito R.,A. Gurbiersch,C. Beckmann,H. Romanczyk,FG,1,10,FG05,"H,1,10,H05","20,2,185",HALF: T:00:00,"End of game, clock 00:00.","H,1,10,H05",NA,NA,NA,00:00,0,0,7,45,20,H,FG,"INT,4,00:00,5","HALF,4,00:00,5",0,0,0:00,INT,4,00:00,FG05,HALF,4,00:00,FG05,NA
