game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,nitegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,cj,alt,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,first_down_with,oob,score,away_score_post,home_score_post,clock,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,HD,1,10,HD38,"V,1,10,V38","15,1,134",{DRIVE}:09:56,HAMBURG SEA DEVILS drive start at 09:56.,"V,1,10,V38",NA,NA,0,0,23,0,09:56,NA,15,V,HD,"DOWNS,3,09:56,38","INT,3,09:49,38",1,0,0:07,DOWNS,3,09:56,HD38,INT,3,09:49,HD38,NA
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,HD,1,10,HD38,"V,1,10,V38","15,2,135","PASS:10,X,23,H32 RET:23,H32 TACK:88","J. Clark pass intercepted by J. Brugnani at the BD32, J. Brugnani return 0 yards to the BD32 (A. Botella M.).","H,1,10,H32",pass,NA,0,0,23,0,NA,I,15,V,HD,"DOWNS,3,09:56,38","INT,3,09:49,38",1,0,0:07,DOWNS,3,09:56,HD38,INT,3,09:49,HD38,NA
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,BD,1,10,BD32,"H,1,10,H32","16,1,136",{DRIVE}:09:49,BARCELONA DRAGONS drive start at 09:49.,"H,1,10,H32",NA,NA,0,0,23,0,09:49,NA,16,H,BD,"INT,3,09:49,32","INT,3,08:52,43",5,11,0:57,INT,3,09:49,BD32,INT,3,08:52,BD43,NA
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,BD,1,10,BD32,"H,1,10,H32","16,2,137","PASS:1,I,4,*",Z. Edwards pass incomplete to R. Bertellin.,"H,2,10,H32",pass,NA,0,0,23,0,NA,NA,16,H,BD,"INT,3,09:49,32","INT,3,08:52,43",5,11,0:57,INT,3,09:49,BD32,INT,3,08:52,BD43,NA
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,BD,2,10,BD32,"H,2,10,H32","16,3,138","RUSH:1,H43, TACK:45","Z. Edwards rush for 11 yards to the BD43, 1ST DOWN BD (J. Sarfo).","H,1,10,H43",rush,rush,0,0,23,0,NA,NA,16,H,BD,"INT,3,09:49,32","INT,3,08:52,43",5,11,0:57,INT,3,09:49,BD32,INT,3,08:52,BD43,NA
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,BD,1,10,BD43,"H,1,10,H43","16,4,139","PASS:1,I,15,*",Z. Edwards pass incomplete to M. Flores.,"H,2,10,H43",pass,NA,0,0,23,0,NA,NA,16,H,BD,"INT,3,09:49,32","INT,3,08:52,43",5,11,0:57,INT,3,09:49,BD32,INT,3,08:52,BD43,NA
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,BD,2,10,BD43,"H,2,10,H43","16,5,140","PASS:1,I,86,*",Z. Edwards pass incomplete to M. Emos.,"H,3,10,H43",pass,NA,0,0,23,0,NA,NA,16,H,BD,"INT,3,09:49,32","INT,3,08:52,43",5,11,0:57,INT,3,09:49,BD32,INT,3,08:52,BD43,NA
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,BD,3,10,BD43,"H,3,10,H43","16,6,141","PASS:1,X,23,H50 RET:23,H42 TACK:5","Z. Edwards pass intercepted by J. Rogers at the 50 yardline, J. Rogers return 8 yards to the BD42 (J. Constant).","V,1,10,H42",pass,NA,0,0,23,0,NA,I,16,H,BD,"INT,3,09:49,32","INT,3,08:52,43",5,11,0:57,INT,3,09:49,BD32,INT,3,08:52,BD43,NA
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,HD,1,10,BD42,"V,1,10,H42","17,1,142",{DRIVE}:08:52,HAMBURG SEA DEVILS drive start at 08:52.,"V,1,10,H42",NA,NA,0,0,23,0,08:52,NA,17,V,HD,"INT,3,08:52,58","TD,3,04:13,100",8,42,4:39,INT,3,08:52,BD42,TD,3,04:13,BD00,1
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,HD,1,10,BD42,"V,1,10,H42","17,2,143","RUSH:34,H41, TACK:93,49",J. Ampaw rush for 1 yard to the BD41 (A. Pinheiro;S. Castaner).,"V,2,9,H41",rush,NA,0,0,23,0,NA,NA,17,V,HD,"INT,3,08:52,58","TD,3,04:13,100",8,42,4:39,INT,3,08:52,BD42,TD,3,04:13,BD00,1
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,HD,2,9,BD41,"V,2,9,H41","17,3,144","RUSH:34,H29, TACK:49,10","J. Ampaw rush for 12 yards to the BD29, 1ST DOWN HD (S. Castaner;C. Brugnani).","V,1,10,H29",rush,rush,0,0,23,0,NA,NA,17,V,HD,"INT,3,08:52,58","TD,3,04:13,100",8,42,4:39,INT,3,08:52,BD42,TD,3,04:13,BD00,1
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,HD,1,10,BD29,"V,1,10,H29","17,4,145","PEN:V,FS,A,88,H34,N",PENALTY HD false start (A. Botella M.) 5 yards to the BD34.,"V,1,15,H34",penalty,NA,0,0,23,0,NA,NA,17,V,HD,"INT,3,08:52,58","TD,3,04:13,100",8,42,4:39,INT,3,08:52,BD42,TD,3,04:13,BD00,1
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,HD,1,15,BD34,"V,1,15,H34","17,5,146","RUSH:34,H19, OB: TACK:11","J. Ampaw rush for 15 yards to the BD19, 1ST DOWN HD, out-of-bounds (B. Brooks).","V,1,10,H19",rush,rush,1,0,23,0,NA,NA,17,V,HD,"INT,3,08:52,58","TD,3,04:13,100",8,42,4:39,INT,3,08:52,BD42,TD,3,04:13,BD00,1
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,HD,1,10,BD19,"V,1,10,H19","17,6,147","RUSH:34,H16, TACK:73,10",J. Ampaw rush for 3 yards to the BD16 (S. Bowen;C. Brugnani).,"V,2,7,H16",rush,NA,0,0,23,0,NA,NA,17,V,HD,"INT,3,08:52,58","TD,3,04:13,100",8,42,4:39,INT,3,08:52,BD42,TD,3,04:13,BD00,1
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,HD,2,7,BD16,"V,2,7,H16","17,7,148","RUSH:34,H01, TACK:10","J. Ampaw rush for 15 yards to the BD1, 1ST DOWN HD (C. Brugnani).","V,1,0,H01",rush,rush,0,0,23,0,NA,NA,17,V,HD,"INT,3,08:52,58","TD,3,04:13,100",8,42,4:39,INT,3,08:52,BD42,TD,3,04:13,BD00,1
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,HD,1,0,BD01,"V,1,0,H01","17,8,149","RUSH:34,H01, TACK:49",J. Ampaw rush for no gain to the BD1 (S. Castaner).,"V,2,0,H01",rush,NA,0,0,23,0,NA,NA,17,V,HD,"INT,3,08:52,58","TD,3,04:13,100",8,42,4:39,INT,3,08:52,BD42,TD,3,04:13,BD00,1
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,HD,2,0,BD01,"V,2,0,H01","17,9,150","RUSH:34,H03, TACK:7,90",J. Ampaw rush for loss of 2 yards to the BD3 (M. Tavarres;A. Fernandez).,"V,3,0,H03",rush,NA,0,0,23,0,NA,NA,17,V,HD,"INT,3,08:52,58","TD,3,04:13,100",8,42,4:39,INT,3,08:52,BD42,TD,3,04:13,BD00,1
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,HD,3,0,BD03,"V,3,0,H03","17,10,151","PASS:10,C,88,H00 T:04:13","J. Clark pass complete to A. Botella M. for 3 yards to the BD0, 1ST DOWN HD, TOUCHDOWN, clock 04:13.","V,1,10,H15",pass,pass,0,1,29,0,04:13,NA,17,V,HD,"INT,3,08:52,58","TD,3,04:13,100",8,42,4:39,INT,3,08:52,BD42,TD,3,04:13,BD00,1
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,HD,1,10,BD15,"V,1,10,H15","17,11,152","PAT:K,4,M",P. Andersen kick attempt failed.,"V,1,0,V35",pat,NA,0,0,29,0,NA,NA,17,V,HD,"INT,3,08:52,58","TD,3,04:13,100",8,42,4:39,INT,3,08:52,BD42,TD,3,04:13,BD00,1
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,HD,1,0,HD35,"V,1,0,V35","17,12,153","KO:4,H05 RET:5,H41 OB:","P. Andersen kickoff 60 yards to the BD5, J. Constant return 36 yards to the BD41, out-of-bounds.","H,1,10,H41",kick_off,NA,1,0,29,0,NA,NA,17,V,HD,"INT,3,08:52,58","TD,3,04:13,100",8,42,4:39,INT,3,08:52,BD42,TD,3,04:13,BD00,1
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,BD,1,10,BD41,"H,1,10,H41","18,1,154",{DRIVE}:04:05,BARCELONA DRAGONS drive start at 04:05.,"H,1,10,H41",NA,NA,0,0,29,0,04:05,NA,18,H,BD,"KO,3,04:05,41","FUMB,3,03:51,41",1,0,0:14,KO,3,04:05,BD41,FUMB,3,03:51,BD41,NA
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,BD,1,10,BD41,"H,1,10,H41","18,2,155","RUSH:3,H49, FORCE:27 FUMB:V,H41,25 TACK:60,86 PEN:V,UC,A,25,H46,N D:1,10 SPOT:V,H46,Y","A. Jimenez rush for 8 yards to the BD49, fumble forced by L. Mueller, fumble by A. Jimenez recovered by HD M. Franklin at BD41 (C. Ngimbi;M. Emos), PENALTY HD unsportsmanlike conduct (M. Franklin) 5 yards to the BD46, 1st and 10, HD ball on BD46.","V,1,10,H46",rush,NA,0,0,29,0,NA,F,18,H,BD,"KO,3,04:05,41","FUMB,3,03:51,41",1,0,0:14,KO,3,04:05,BD41,FUMB,3,03:51,BD41,NA
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,HD,1,10,BD46,"V,1,10,H46","19,1,156",{DRIVE}:03:51,HAMBURG SEA DEVILS drive start at 03:51.,"V,1,10,H46",NA,NA,0,0,29,0,03:51,NA,19,V,HD,"FUMB,3,03:51,54","FG,4,14:11,83",8,29,4:40,FUMB,3,03:51,BD46,FG,4,14:11,BD17,1
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,HD,1,10,BD46,"V,1,10,H46","19,2,157","RUSH:32,H45, TACK:7",J. Hummel rush for 1 yard to the BD45 (M. Tavarres).,"V,2,9,H45",rush,NA,0,0,29,0,NA,NA,19,V,HD,"FUMB,3,03:51,54","FG,4,14:11,83",8,29,4:40,FUMB,3,03:51,BD46,FG,4,14:11,BD17,1
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,HD,2,9,BD45,"V,2,9,H45","19,3,158","RUSH:10,H32, TACK:45,33","J. Clark rush for 13 yards to the BD32, 1ST DOWN HD (A. Posito;T. Debiez).","V,1,10,H32",rush,rush,0,0,29,0,NA,NA,19,V,HD,"FUMB,3,03:51,54","FG,4,14:11,83",8,29,4:40,FUMB,3,03:51,BD46,FG,4,14:11,BD17,1
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,HD,1,10,BD32,"V,1,10,H32","19,4,159","PEN:V,DG,A,10,H37,N",PENALTY HD delay of game (J. Clark) 5 yards to the BD37.,"V,1,15,H37",penalty,NA,0,0,29,0,NA,NA,19,V,HD,"FUMB,3,03:51,54","FG,4,14:11,83",8,29,4:40,FUMB,3,03:51,BD46,FG,4,14:11,BD17,1
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,HD,1,15,BD37,"V,1,15,H37","19,5,160","RUSH:32,H36, TACK:49,73",J. Hummel rush for 1 yard to the BD36 (S. Castaner;S. Bowen).,"V,2,14,H36",rush,NA,0,0,29,0,NA,NA,19,V,HD,"FUMB,3,03:51,54","FG,4,14:11,83",8,29,4:40,FUMB,3,03:51,BD46,FG,4,14:11,BD17,1
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,HD,2,14,BD36,"V,2,14,H36","19,6,161","PASS:10,C,88,H10 TACK:33","J. Clark pass complete to A. Botella M. for 26 yards to the BD10, 1ST DOWN HD (T. Debiez).","V,1,0,H10",pass,pass,0,0,29,0,NA,NA,19,V,HD,"FUMB,3,03:51,54","FG,4,14:11,83",8,29,4:40,FUMB,3,03:51,BD46,FG,4,14:11,BD17,1
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,HD,1,0,BD10,"V,1,0,H10","19,7,162","RUSH:32,H08, TACK:11,10",J. Hummel rush for 2 yards to the BD8 (B. Brooks;C. Brugnani).,"V,2,0,H08",rush,NA,0,0,29,0,NA,NA,19,V,HD,"FUMB,3,03:51,54","FG,4,14:11,83",8,29,4:40,FUMB,3,03:51,BD46,FG,4,14:11,BD17,1
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,HD,2,0,BD08,"V,2,0,H08","19,8,163","PASS:10,S,TM,H17 SACK:2",J. Clark sacked for loss of 9 yards to the BD17 (G. Prati).,"V,3,0,H17",pass,NA,0,0,29,0,NA,NA,19,V,HD,"FUMB,3,03:51,54","FG,4,14:11,83",8,29,4:40,FUMB,3,03:51,BD46,FG,4,14:11,BD17,1
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,HD,3,0,BD17,"V,3,0,H17","19,9,164",Q:4 T:15:00,"Start of 4th quarter, clock 15:00.","V,3,0,H17",NA,NA,0,0,29,0,15:00,NA,19,V,HD,"FUMB,3,03:51,54","FG,4,14:11,83",8,29,4:40,FUMB,3,03:51,BD46,FG,4,14:11,BD17,1
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,HD,3,0,BD17,"V,3,0,H17","19,10,165","RUSH:32,H17, TACK:2",J. Hummel rush for no gain to the BD17 (G. Prati).,"V,4,0,H17",rush,NA,0,0,29,0,NA,NA,19,V,HD,"FUMB,3,03:51,54","FG,4,14:11,83",8,29,4:40,FUMB,3,03:51,BD46,FG,4,14:11,BD17,1
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,HD,4,0,BD17,"V,4,0,H17","19,11,166",TOUT:V T:14:15,"Timeout Hamburg Sea Devils, clock 14:15.","V,4,0,H17",NA,NA,0,0,29,0,14:15,NA,19,V,HD,"FUMB,3,03:51,54","FG,4,14:11,83",8,29,4:40,FUMB,3,03:51,BD46,FG,4,14:11,BD17,1
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,HD,4,0,BD17,"V,4,0,H17","19,12,167","FGA:4,34,G T:14:11","P. Andersen field goal attempt from 34 GOOD, clock 14:11.","V,1,0,V35",field_goal,NA,0,1,32,0,14:11,NA,19,V,HD,"FUMB,3,03:51,54","FG,4,14:11,83",8,29,4:40,FUMB,3,03:51,BD46,FG,4,14:11,BD17,1
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,HD,1,0,HD35,"V,1,0,V35","19,13,168","KO:4,H00 TB:","P. Andersen kickoff 65 yards to the BD0, touchback.","H,1,10,H25",kick_off,NA,0,0,32,0,NA,NA,19,V,HD,"FUMB,3,03:51,54","FG,4,14:11,83",8,29,4:40,FUMB,3,03:51,BD46,FG,4,14:11,BD17,1
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,BD,1,10,BD25,"H,1,10,H25","20,1,169",{DRIVE}:14:11,BARCELONA DRAGONS drive start at 14:11.,"H,1,10,H25",NA,NA,0,0,32,0,14:11,NA,20,H,BD,"KO,4,14:11,25","PUNT,4,12:23,36",5,11,1:48,KO,4,14:11,BD25,PUNT,4,12:23,BD36,NA
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,BD,1,10,BD25,"H,1,10,H25","20,2,170","PASS:1,I,15,*",Z. Edwards pass incomplete to M. Flores.,"H,2,10,H25",pass,NA,0,0,32,0,NA,NA,20,H,BD,"KO,4,14:11,25","PUNT,4,12:23,36",5,11,1:48,KO,4,14:11,BD25,PUNT,4,12:23,BD36,NA
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,BD,2,10,BD25,"H,2,10,H25","20,3,171","PASS:1,C,5,H39 OB: TACK:29","Z. Edwards pass complete to J. Constant for 14 yards to the BD39, 1ST DOWN BD, out-of-bounds (D. Aboagye-Duah).","H,1,10,H39",pass,pass,1,0,32,0,NA,NA,20,H,BD,"KO,4,14:11,25","PUNT,4,12:23,36",5,11,1:48,KO,4,14:11,BD25,PUNT,4,12:23,BD36,NA
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,BD,1,10,BD39,"H,1,10,H39","20,4,172","PASS:1,I,4,* BRUP:33 PEN:H,HO,A,79,H29,N NOPLAY:","Z. Edwards pass incomplete to R. Bertellin (K. Soussoukpo), PENALTY BD holding (I. Santana) 10 yards to the BD29, NO PLAY.","H,1,20,H29",penalty,NA,0,0,32,0,NA,NA,20,H,BD,"KO,4,14:11,25","PUNT,4,12:23,36",5,11,1:48,KO,4,14:11,BD25,PUNT,4,12:23,BD36,NA
2021_03_HD_BD,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Barcelona,Estadi Municipal,19:00,21:58,Y,2:58,1300,26 degr.,NA,mostly sunny,R. Miras,D. Clemence,J. Fernandez,M. Exposito,A. Gurbiersch,C. Beckmann,V. Cobas,J. Lanz,J. Lanz,BD,1,20,BD29,"H,1,20,H29","20,5,173","PASS:1,C,86,H40 TACK:29",Z. Edwards pass complete to M. Emos for 11 yards to the BD40 (D. Aboagye-Duah).,"H,2,9,H40",pass,NA,0,0,32,0,NA,NA,20,H,BD,"KO,4,14:11,25","PUNT,4,12:23,36",5,11,1:48,KO,4,14:11,BD25,PUNT,4,12:23,BD36,NA
