game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,duration,attend,temp,wind,weather,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,clock,first_down_with,oob,score,away_score_post,home_score_post,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,PW,3,8,PW20,"V,3,8,V20","20,4,146","PASS:2,C,82,V28 TACK:24 PEN:H,HO,D","L. OConnor pass complete to P. Banat for 8 yards to the PW28, 1ST DOWN PW (D. Jacobs), PENALTY CC holding declined.","V,1,10,V28",pass,NA,pass,0,0,22,20,NA,20,V,PW,"KO,3,05:22,18","PUNT,3,02:21,39",7,21,3:01,KO,3,05:22,PW18,PUNT,3,02:21,PW39,NA
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,PW,1,10,PW28,"V,1,10,V28","20,5,147","RUSH:24,V38, TACK:24","M. Herndon rush for 10 yards to the PW38, 1ST DOWN PW (D. Jacobs).","V,1,10,V38",rush,NA,rush,0,0,22,20,NA,20,V,PW,"KO,3,05:22,18","PUNT,3,02:21,39",7,21,3:01,KO,3,05:22,PW18,PUNT,3,02:21,PW39,NA
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,PW,1,10,PW38,"V,1,10,V38","20,6,148","PASS:2,I,23,*",L. OConnor pass incomplete to J. Mazan.,"V,2,10,V38",pass,NA,NA,0,0,22,20,NA,20,V,PW,"KO,3,05:22,18","PUNT,3,02:21,39",7,21,3:01,KO,3,05:22,PW18,PUNT,3,02:21,PW39,NA
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,PW,2,10,PW38,"V,2,10,V38","20,7,149","PASS:2,C,15,V39 TACK:23",L. OConnor pass complete to B. Dziedzic for 1 yard to the PW39 (T. Janssen).,"V,3,9,V39",pass,NA,NA,0,0,22,20,NA,20,V,PW,"KO,3,05:22,18","PUNT,3,02:21,39",7,21,3:01,KO,3,05:22,PW18,PUNT,3,02:21,PW39,NA
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,PW,3,9,PW39,"V,3,9,V39","20,8,151","PASS:2,I,82,*",L. OConnor pass incomplete to P. Banat.,"V,4,9,V39",pass,NA,NA,0,0,22,20,NA,20,V,PW,"KO,3,05:22,18","PUNT,3,02:21,39",7,21,3:01,KO,3,05:22,PW18,PUNT,3,02:21,PW39,NA
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,PW,4,9,PW39,"V,4,9,V39","20,9,152","PUNT:44,H45 DN:","T. Leader punt 16 yards to the CC45, downed.","H,1,10,H45",punt,NA,NA,0,0,22,20,NA,20,V,PW,"KO,3,05:22,18","PUNT,3,02:21,39",7,21,3:01,KO,3,05:22,PW18,PUNT,3,02:21,PW39,NA
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,CC,1,10,CC45,"H,1,10,H45","21,1,153",{DRIVE}:02:21,COLOGNE CENTURIONS drive start at 02:21.,"H,1,10,H45",NA,02:21,NA,0,0,22,20,NA,21,H,CC,"PUNT,3,02:21,45","PUNT,3,00:36,44",3,-1,1:45,PUNT,3,02:21,CC45,PUNT,3,00:36,CC44,NA
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,CC,1,10,CC45,"H,1,10,H45","21,2,154","RUSH:28,H47, TACK:92",M. London rush for 2 yards to the CC47 (A. Brudny).,"H,2,8,H47",rush,NA,NA,0,0,22,20,NA,21,H,CC,"PUNT,3,02:21,45","PUNT,3,00:36,44",3,-1,1:45,PUNT,3,02:21,CC45,PUNT,3,00:36,CC44,NA
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,CC,2,8,CC47,"H,2,8,H47","21,3,155","RUSH:12,H44, TACK:6",J. Weinreich rush for loss of 3 yards to the CC44 (K. Ruta).,"H,3,11,H44",rush,NA,NA,0,0,22,20,NA,21,H,CC,"PUNT,3,02:21,45","PUNT,3,00:36,44",3,-1,1:45,PUNT,3,02:21,CC45,PUNT,3,00:36,CC44,NA
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,CC,3,11,CC44,"H,3,11,H44","21,4,156","PASS:12,I,1,*",J. Weinreich pass incomplete to Q. Pounds.,"H,4,11,H44",pass,NA,NA,0,0,22,20,NA,21,H,CC,"PUNT,3,02:21,45","PUNT,3,00:36,44",3,-1,1:45,PUNT,3,02:21,CC45,PUNT,3,00:36,CC44,NA
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,CC,4,11,CC44,"H,4,11,H44","21,5,157","PUNT:81,V29 OB:","V. Roediger punt 27 yards to the PW29, out-of-bounds.","V,1,10,V29",punt,NA,NA,1,0,22,20,NA,21,H,CC,"PUNT,3,02:21,45","PUNT,3,00:36,44",3,-1,1:45,PUNT,3,02:21,CC45,PUNT,3,00:36,CC44,NA
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,PW,1,10,PW29,"V,1,10,V29","22,1,158","{DRIVE}:00:36 PEN:H,FO,A,TM,V35,N","PANTHERS WROCLAW drive start at 00:36, PENALTY CC illegal formation 6 yards to the PW35.","V,1,4,V35",penalty,00:36,NA,0,0,22,20,NA,22,V,PW,"PUNT,3,00:36,29","FG,4,13:02,90",7,61,2:34,PUNT,3,00:36,PW29,FG,4,13:02,CC10,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,PW,1,4,PW35,"V,1,4,V35","22,2,159","D:1,10 RUSH:24,H41, TACK:30","1st and 10, M. Herndon rush for 24 yards to the CC41, 1ST DOWN PW (M. Mbaye).","V,1,10,H41",rush,NA,rush,0,0,22,20,NA,22,V,PW,"PUNT,3,00:36,29","FG,4,13:02,90",7,61,2:34,PUNT,3,00:36,PW29,FG,4,13:02,CC10,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,PW,1,10,CC41,"V,1,10,H41","22,3,160",Q:4 T:15:00,"Start of 4th quarter, clock 15:00.","V,1,10,H41",NA,15:00,NA,0,0,22,20,NA,22,V,PW,"PUNT,3,00:36,29","FG,4,13:02,90",7,61,2:34,PUNT,3,00:36,PW29,FG,4,13:02,CC10,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,PW,1,10,CC41,"V,1,10,H41","22,4,161","PASS:2,I,40,* BRUP:23",L. OConnor pass incomplete to K. Starczewski (T. Janssen).,"V,2,10,H41",pass,NA,NA,0,0,22,20,NA,22,V,PW,"PUNT,3,00:36,29","FG,4,13:02,90",7,61,2:34,PUNT,3,00:36,PW29,FG,4,13:02,CC10,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,PW,2,10,CC41,"V,2,10,H41","22,5,162","PASS:2,C,18,H10 TACK:30","L. OConnor pass complete to A. Grodecki for 31 yards to the CC10, 1ST DOWN PW (M. Mbaye).","V,1,0,H10",pass,NA,pass,0,0,22,20,NA,22,V,PW,"PUNT,3,00:36,29","FG,4,13:02,90",7,61,2:34,PUNT,3,00:36,PW29,FG,4,13:02,CC10,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,PW,1,0,CC10,"V,1,0,H10","22,6,163","RUSH:24,H08, TACK:48",M. Herndon rush for 2 yards to the CC8 (K. Bongaerts).,"V,2,0,H08",rush,NA,NA,0,0,22,20,NA,22,V,PW,"PUNT,3,00:36,29","FG,4,13:02,90",7,61,2:34,PUNT,3,00:36,PW29,FG,4,13:02,CC10,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,PW,2,0,CC08,"V,2,0,H08","22,7,164","RUSH:24,H00, T:13:43 PEN:V,HO,A,64,H19,N NOPLAY:","M. Herndon rush for 8 yards to the CC0, clock 13:43, PENALTY PW holding (S. Drecun) 11 yards to the CC19, NO PLAY.","V,2,0,H19",penalty,13:43,NA,0,0,22,20,NA,22,V,PW,"PUNT,3,00:36,29","FG,4,13:02,90",7,61,2:34,PUNT,3,00:36,PW29,FG,4,13:02,CC10,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,PW,2,0,CC19,"V,2,0,H19","22,8,165","PASS:2,C,15,H10 TACK:30",L. OConnor pass complete to B. Dziedzic for 9 yards to the CC10 (M. Mbaye).,"V,3,0,H10",pass,NA,NA,0,0,22,20,NA,22,V,PW,"PUNT,3,00:36,29","FG,4,13:02,90",7,61,2:34,PUNT,3,00:36,PW29,FG,4,13:02,CC10,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,PW,3,0,CC10,"V,3,0,H10","22,9,166","PASS:2,I,24,*",L. OConnor pass incomplete to M. Herndon.,"V,4,0,H10",pass,NA,NA,0,0,22,20,NA,22,V,PW,"PUNT,3,00:36,29","FG,4,13:02,90",7,61,2:34,PUNT,3,00:36,PW29,FG,4,13:02,CC10,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,PW,4,0,CC10,"V,4,0,H10","22,10,167","FGA:44,30,G T:13:02","T. Leader field goal attempt from 30 GOOD, clock 13:02.","V,1,0,V30",field_goal,13:02,NA,0,1,25,20,NA,22,V,PW,"PUNT,3,00:36,29","FG,4,13:02,90",7,61,2:34,PUNT,3,00:36,PW29,FG,4,13:02,CC10,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,PW,1,0,PW30,"V,1,0,V30","22,11,168","KO:44,H15 RET:24,H43 TACK:42","T. Leader kickoff 55 yards to the CC15, D. Jacobs return 28 yards to the CC43 (J. Chmiel).","H,1,10,H43",kick_off,NA,NA,0,0,25,20,NA,22,V,PW,"PUNT,3,00:36,29","FG,4,13:02,90",7,61,2:34,PUNT,3,00:36,PW29,FG,4,13:02,CC10,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,CC,1,10,CC43,"H,1,10,H43","23,1,169",{DRIVE}:12:52,COLOGNE CENTURIONS drive start at 12:52.,"H,1,10,H43",NA,12:52,NA,0,0,25,20,NA,23,H,CC,"KO,4,12:52,43","TD,4,07:18,100",10,57,5:34,KO,4,12:52,CC43,TD,4,07:18,PW00,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,CC,1,10,CC43,"H,1,10,H43","23,2,170","RUSH:28,H47, TACK:94",M. London rush for 4 yards to the CC47 (K. Brauns).,"H,2,6,H47",rush,NA,NA,0,0,25,20,NA,23,H,CC,"KO,4,12:52,43","TD,4,07:18,100",10,57,5:34,KO,4,12:52,CC43,TD,4,07:18,PW00,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,CC,2,6,CC47,"H,2,6,H47","23,3,171","RUSH:28,V42, TACK:26,4","M. London rush for 11 yards to the PW42, 1ST DOWN CC (M. Osumek;W. Lloyd).","H,1,10,V42",rush,NA,rush,0,0,25,20,NA,23,H,CC,"KO,4,12:52,43","TD,4,07:18,100",10,57,5:34,KO,4,12:52,CC43,TD,4,07:18,PW00,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,CC,1,10,PW42,"H,1,10,V42","23,4,172","PASS:12,I,5,*",J. Weinreich pass incomplete to P. Lenhardt.,"H,2,10,V42",pass,NA,NA,0,0,25,20,NA,23,H,CC,"KO,4,12:52,43","TD,4,07:18,100",10,57,5:34,KO,4,12:52,CC43,TD,4,07:18,PW00,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,CC,2,10,PW42,"H,2,10,V42","23,5,173","RUSH:28,V40, TACK:6",M. London rush for 2 yards to the PW40 (K. Ruta).,"H,3,8,V40",rush,NA,NA,0,0,25,20,NA,23,H,CC,"KO,4,12:52,43","TD,4,07:18,100",10,57,5:34,KO,4,12:52,CC43,TD,4,07:18,PW00,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,CC,3,8,PW40,"H,3,8,V40","23,6,174","PASS:12,C,1,V22 TACK:26","J. Weinreich pass complete to Q. Pounds for 18 yards to the PW22, 1ST DOWN CC (M. Osumek).","H,1,10,V22",pass,NA,pass,0,0,25,20,NA,23,H,CC,"KO,4,12:52,43","TD,4,07:18,100",10,57,5:34,KO,4,12:52,CC43,TD,4,07:18,PW00,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,CC,1,10,PW22,"H,1,10,V22","23,7,175","RUSH:28,V18, TACK:1",M. London rush for 4 yards to the PW18 (D. Robinson).,"H,2,6,V18",rush,NA,NA,0,0,25,20,NA,23,H,CC,"KO,4,12:52,43","TD,4,07:18,100",10,57,5:34,KO,4,12:52,CC43,TD,4,07:18,PW00,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,CC,2,6,PW18,"H,2,6,V18","23,8,176","RUSH:28,V16, TACK:94",M. London rush for 2 yards to the PW16 (K. Brauns).,"H,3,4,V16",rush,NA,NA,0,0,25,20,NA,23,H,CC,"KO,4,12:52,43","TD,4,07:18,100",10,57,5:34,KO,4,12:52,CC43,TD,4,07:18,PW00,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,CC,3,4,PW16,"H,3,4,V16","23,9,177","PEN:H,FS,A,76,V21,N",PENALTY CC false start (N. Meiwurm) 5 yards to the PW21.,"H,3,9,V21",penalty,NA,NA,0,0,25,20,NA,23,H,CC,"KO,4,12:52,43","TD,4,07:18,100",10,57,5:34,KO,4,12:52,CC43,TD,4,07:18,PW00,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,CC,3,9,PW21,"H,3,9,V21","23,10,178","PEN:H,FS,A,56,V26,N",PENALTY CC false start (F. Aybek) 5 yards to the PW26.,"H,3,14,V26",penalty,NA,NA,0,0,25,20,NA,23,H,CC,"KO,4,12:52,43","TD,4,07:18,100",10,57,5:34,KO,4,12:52,CC43,TD,4,07:18,PW00,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,CC,3,14,PW26,"H,3,14,V26","23,11,179","PASS:12,S,TM,V32 SACK:94",J. Weinreich sacked for loss of 6 yards to the PW32 (K. Brauns).,"H,4,20,V32",pass,NA,NA,0,0,25,20,NA,23,H,CC,"KO,4,12:52,43","TD,4,07:18,100",10,57,5:34,KO,4,12:52,CC43,TD,4,07:18,PW00,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,CC,4,20,PW32,"H,4,20,V32","23,12,180",TOUT:H T:08:16,"Timeout Cologne Centurions, clock 08:16.","H,4,20,V32",NA,08:16,NA,0,0,25,20,NA,23,H,CC,"KO,4,12:52,43","TD,4,07:18,100",10,57,5:34,KO,4,12:52,CC43,TD,4,07:18,PW00,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,CC,4,20,PW32,"H,4,20,V32","23,13,181","PASS:12,C,5,V11 TACK:4","J. Weinreich pass complete to P. Lenhardt for 21 yards to the PW11, 1ST DOWN CC (W. Lloyd).","H,1,10,V11",pass,NA,pass,0,0,25,20,NA,23,H,CC,"KO,4,12:52,43","TD,4,07:18,100",10,57,5:34,KO,4,12:52,CC43,TD,4,07:18,PW00,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,CC,1,10,PW11,"H,1,10,V11","23,14,182","RUSH:28,V00, T:07:18 PAT:P,12,M","M. London rush for 11 yards to the PW0, 1ST DOWN CC, TOUCHDOWN, clock 07:18, J. Weinreich pass attempt failed.","H,1,0,H30",pat,07:18,rush,0,1,25,26,NA,23,H,CC,"KO,4,12:52,43","TD,4,07:18,100",10,57,5:34,KO,4,12:52,CC43,TD,4,07:18,PW00,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,CC,1,0,CC30,"H,1,0,H30","23,15,183","KO:2,V08 RET:23,V14 TACK:8 PEN:V,HO,A,TM,V07,N D:1,10 SPOT:V,V07,Y","D. Schuhmacher kickoff 62 yards to the PW8, J. Mazan return 6 yards to the PW14 (P. Steffen), PENALTY PW holding 7 yards to the PW7, 1st and 10, PW ball on PW7.","V,1,10,V07",kick_off,NA,NA,0,0,25,26,NA,23,H,CC,"KO,4,12:52,43","TD,4,07:18,100",10,57,5:34,KO,4,12:52,CC43,TD,4,07:18,PW00,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,PW,1,10,PW07,"V,1,10,V07","24,1,184",{DRIVE}:07:10,PANTHERS WROCLAW drive start at 07:10.,"V,1,10,V07",NA,07:10,NA,0,0,25,26,NA,24,V,PW,"KO,4,07:10,7","FUMB,4,06:55,15",2,8,0:15,KO,4,07:10,PW07,FUMB,4,06:55,PW15,NA
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,PW,1,10,PW07,"V,1,10,V07","24,2,185","PASS:2,I,15,* BRUP:24",L. OConnor pass incomplete to B. Dziedzic (D. Jacobs).,"V,2,10,V07",pass,NA,NA,0,0,25,26,NA,24,V,PW,"KO,4,07:10,7","FUMB,4,06:55,15",2,8,0:15,KO,4,07:10,PW07,FUMB,4,06:55,PW15,NA
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,PW,2,10,PW07,"V,2,10,V07","24,3,186","RUSH:24,V15, FUMB:H,V15,8","M. Herndon rush for 8 yards to the PW15, fumble by M. Herndon recovered by CC P. Steffen at PW15.","H,1,10,V15",rush,NA,NA,0,0,25,26,F,24,V,PW,"KO,4,07:10,7","FUMB,4,06:55,15",2,8,0:15,KO,4,07:10,PW07,FUMB,4,06:55,PW15,NA
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,CC,1,10,PW15,"H,1,10,V15","25,1,187",{DRIVE}:06:55,COLOGNE CENTURIONS drive start at 06:55.,"H,1,10,V15",NA,06:55,NA,0,0,25,26,NA,25,H,CC,"FUMB,4,06:55,85","TD,4,05:35,100",3,15,1:20,FUMB,4,06:55,PW15,TD,4,05:35,PW00,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,CC,1,10,PW15,"H,1,10,V15","25,2,188","RUSH:28,V04, TACK:19","M. London rush for 11 yards to the PW4, 1ST DOWN CC (D. Piatkowski).","H,1,0,V04",rush,NA,rush,0,0,25,26,NA,25,H,CC,"FUMB,4,06:55,85","TD,4,05:35,100",3,15,1:20,FUMB,4,06:55,PW15,TD,4,05:35,PW00,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,CC,1,0,PW04,"H,1,0,V04","25,3,189","RUSH:28,V02, TACK:19",M. London rush for 2 yards to the PW2 (D. Piatkowski).,"H,2,0,V02",rush,NA,NA,0,0,25,26,NA,25,H,CC,"FUMB,4,06:55,85","TD,4,05:35,100",3,15,1:20,FUMB,4,06:55,PW15,TD,4,05:35,PW00,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,CC,2,0,PW02,"H,2,0,V02","25,4,190","RUSH:28,V00, T:05:35 PAT:K,2,G","M. London rush for 2 yards to the PW0, 1ST DOWN CC, TOUCHDOWN, clock 05:35, D. Schuhmacher kick attempt good.","H,1,0,H30",pat,05:35,rush,0,1,25,33,NA,25,H,CC,"FUMB,4,06:55,85","TD,4,05:35,100",3,15,1:20,FUMB,4,06:55,PW15,TD,4,05:35,PW00,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,CC,1,0,CC30,"H,1,0,H30","25,5,191","KO:2,V08 RET:23,V45 TACK:1","D. Schuhmacher kickoff 62 yards to the PW8, J. Mazan return 37 yards to the PW45 (Q. Pounds).","V,1,10,V45",kick_off,NA,NA,0,0,25,33,NA,25,H,CC,"FUMB,4,06:55,85","TD,4,05:35,100",3,15,1:20,FUMB,4,06:55,PW15,TD,4,05:35,PW00,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,PW,1,10,PW45,"V,1,10,V45","26,1,192",{DRIVE}:05:25,PANTHERS WROCLAW drive start at 05:25.,"V,1,10,V45",NA,05:25,NA,0,0,25,33,NA,26,V,PW,"KO,4,05:25,45","TD,4,03:34,100",4,55,1:51,KO,4,05:25,PW45,TD,4,03:34,CC00,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,PW,1,10,PW45,"V,1,10,V45","26,2,193","PASS:2,I,18,*",L. OConnor pass incomplete to A. Grodecki.,"V,2,10,V45",pass,NA,NA,0,0,25,33,NA,26,V,PW,"KO,4,05:25,45","TD,4,03:34,100",4,55,1:51,KO,4,05:25,PW45,TD,4,03:34,CC00,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,PW,2,10,PW45,"V,2,10,V45","26,3,194","PASS:2,I,23,* PEN:H,RP,A,TM,H40,N NOPLAY:","L. OConnor pass incomplete to J. Mazan, PENALTY CC roughing passer 15 yards to the CC40, 1ST DOWN PW, NO PLAY.","V,1,10,H40",penalty,NA,penalty,0,0,25,33,NA,26,V,PW,"KO,4,05:25,45","TD,4,03:34,100",4,55,1:51,KO,4,05:25,PW45,TD,4,03:34,CC00,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,PW,1,10,CC40,"V,1,10,H40","26,4,195","RUSH:25,H28, TACK:58","P. Pasqualini rush for 12 yards to the CC28, 1ST DOWN PW (L. Weitz).","V,1,10,H28",rush,NA,rush,0,0,25,33,NA,26,V,PW,"KO,4,05:25,45","TD,4,03:34,100",4,55,1:51,KO,4,05:25,PW45,TD,4,03:34,CC00,1
2021_07_PW_CC,PW,CC,Panthers Wroclaw,Cologne Centurions,8/1/2021,Cologne,Suedstadion Koeln,15:00,NA,-,0,26 C,16 kmh,sunny - some clouds,PW,1,10,CC28,"V,1,10,H28","26,5,196","PASS:2,I,16,* BRUP:55 PEN:H,RP,A,TM,H13,N NOPLAY:","L. OConnor pass incomplete to W. Zieba (M. Taylor), PENALTY CC roughing passer 15 yards to the CC13, 1ST DOWN PW, NO PLAY.","V,1,10,H13",penalty,NA,penalty,0,0,25,33,NA,26,V,PW,"KO,4,05:25,45","TD,4,03:34,100",4,55,1:51,KO,4,05:25,PW45,TD,4,03:34,CC00,1
