game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,first_down_with,score,away_score_post,home_score_post,clock,turnover,oob,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,LK,1,10,LK26,"H,1,10,H26","13,1,99",{DRIVE}:15:00,LEIPZIG KINGS drive start at 15:00.,"H,1,10,H26",NA,NA,0,31,0,15:00,NA,0,13,H,LK,"KO,3,15:00,26","PUNT,3,13:10,34",3,8,1:50,KO,3,15:00,LK26,PUNT,3,13:10,LK34,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,LK,1,10,LK26,"H,1,10,H26","13,2,100","PASS:12,C,1,H29 TACK:52",J. Awini pass complete to J. Templar for 3 yards to the LK29 (A. Mati).,"H,2,7,H29",pass,NA,0,31,0,NA,NA,0,13,H,LK,"KO,3,15:00,26","PUNT,3,13:10,34",3,8,1:50,KO,3,15:00,LK26,PUNT,3,13:10,LK34,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,LK,2,7,LK29,"H,2,7,H29","13,3,101","PASS:12,C,11,H35 TACK:28",J. Awini pass complete to A. Dable-Wolf for 6 yards to the LK35 (B. Maruschke).,"H,3,1,H35",pass,NA,0,31,0,NA,NA,0,13,H,LK,"KO,3,15:00,26","PUNT,3,13:10,34",3,8,1:50,KO,3,15:00,LK26,PUNT,3,13:10,LK34,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,LK,3,1,LK35,"H,3,1,H35","13,4,102","RUSH:2,H34, TACK:97",J. Aguemon rush for loss of 1 yard to the LK34 (B. Tchouadje).,"H,4,2,H34",rush,NA,0,31,0,NA,NA,0,13,H,LK,"KO,3,15:00,26","PUNT,3,13:10,34",3,8,1:50,KO,3,15:00,LK26,PUNT,3,13:10,LK34,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,LK,4,2,LK34,"H,4,2,H34","13,5,103","PUNT:1,V42",J. Templar punt 24 yards to the HD42.,"V,1,10,V42",punt,NA,0,31,0,NA,NA,0,13,H,LK,"KO,3,15:00,26","PUNT,3,13:10,34",3,8,1:50,KO,3,15:00,LK26,PUNT,3,13:10,LK34,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,HD,1,10,HD42,"V,1,10,V42","14,1,104",{DRIVE}:13:10,HAMBURG SEA DEVILS drive start at 13:10.,"V,1,10,V42",NA,NA,0,31,0,13:10,NA,0,14,V,HD,"PUNT,3,13:10,42","PUNT,3,12:16,47",3,5,0:54,PUNT,3,13:10,HD42,PUNT,3,12:16,HD47,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,HD,1,10,HD42,"V,1,10,V42","14,2,105","PASS:10,I,88,* BRUP:21",J. Clark pass incomplete to A. Botella M. (D. Docal).,"V,2,10,V42",pass,NA,0,31,0,NA,NA,0,14,V,HD,"PUNT,3,13:10,42","PUNT,3,12:16,47",3,5,0:54,PUNT,3,13:10,HD42,PUNT,3,12:16,HD47,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,HD,2,10,HD42,"V,2,10,V42","14,3,106","RUSH:24,V47, TACK:92",X. Johnson rush for 5 yards to the HD47 (A. Zetterberg).,"V,3,5,V47",rush,NA,0,31,0,NA,NA,0,14,V,HD,"PUNT,3,13:10,42","PUNT,3,12:16,47",3,5,0:54,PUNT,3,13:10,HD42,PUNT,3,12:16,HD47,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,HD,3,5,HD47,"V,3,5,V47","14,4,107","PASS:10,I,89,*",J. Clark pass incomplete to L. Rehder.,"V,4,5,V47",pass,NA,0,31,0,NA,NA,0,14,V,HD,"PUNT,3,13:10,42","PUNT,3,12:16,47",3,5,0:54,PUNT,3,13:10,HD42,PUNT,3,12:16,HD47,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,HD,4,5,HD47,"V,4,5,V47","14,5,108","PUNT:4,H18",P. Andersen punt 35 yards to the LK18.,"H,1,10,H18",punt,NA,0,31,0,NA,NA,0,14,V,HD,"PUNT,3,13:10,42","PUNT,3,12:16,47",3,5,0:54,PUNT,3,13:10,HD42,PUNT,3,12:16,HD47,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,LK,1,10,LK18,"H,1,10,H18","15,1,109",{DRIVE}:12:16,LEIPZIG KINGS drive start at 12:16.,"H,1,10,H18",NA,NA,0,31,0,12:16,NA,0,15,H,LK,"PUNT,3,12:16,18","PUNT,3,07:58,46",5,28,4:18,PUNT,3,12:16,LK18,PUNT,3,07:58,LK46,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,LK,1,10,LK18,"H,1,10,H18","15,2,110","RUSH:24,H11, TACK:23",L. Schneider rush for loss of 7 yards to the LK11 (J. Rogers).,"H,2,17,H11",rush,NA,0,31,0,NA,NA,0,15,H,LK,"PUNT,3,12:16,18","PUNT,3,07:58,46",5,28,4:18,PUNT,3,12:16,LK18,PUNT,3,07:58,LK46,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,LK,2,17,LK11,"H,2,17,H11","15,3,111","PASS:12,I,8,* BRUP:23",J. Awini pass incomplete to A. Jalloh (J. Rogers).,"H,3,17,H11",pass,NA,0,31,0,NA,NA,0,15,H,LK,"PUNT,3,12:16,18","PUNT,3,07:58,46",5,28,4:18,PUNT,3,12:16,LK18,PUNT,3,07:58,LK46,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,LK,3,17,LK11,"H,3,17,H11","15,4,112","PASS:12,I,TM,* PEN:V,PI,A,23,V42,1 NOPLAY:","J. Awini pass incomplete, PENALTY HD pass interference (J. Rogers) 47 yards to the HD42, 1ST DOWN LK, NO PLAY.","H,1,10,V42",penalty,penalty,0,31,0,NA,NA,0,15,H,LK,"PUNT,3,12:16,18","PUNT,3,07:58,46",5,28,4:18,PUNT,3,12:16,LK18,PUNT,3,07:58,LK46,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,LK,1,10,HD42,"H,1,10,V42","15,5,113","PASS:12,S,TM,V48 SACK:99",J. Awini sacked for loss of 6 yards to the HD48 (N. Imasuen).,"H,2,16,V48",pass,NA,0,31,0,NA,NA,0,15,H,LK,"PUNT,3,12:16,18","PUNT,3,07:58,46",5,28,4:18,PUNT,3,12:16,LK18,PUNT,3,07:58,LK46,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,LK,2,16,HD48,"H,2,16,V48","15,6,114","PASS:12,I,TM,* PEN:H,HO,A,TM,H42,N NOPLAY:","J. Awini pass incomplete, PENALTY LK holding 10 yards to the LK42, NO PLAY.","H,2,26,H42",penalty,NA,0,31,0,NA,NA,0,15,H,LK,"PUNT,3,12:16,18","PUNT,3,07:58,46",5,28,4:18,PUNT,3,12:16,LK18,PUNT,3,07:58,LK46,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,LK,2,26,LK42,"H,2,26,H42","15,7,115","PEN:H,FS,A,6,H37,N",PENALTY LK false start (T. Knuettel) 5 yards to the LK37.,"H,2,31,H37",penalty,NA,0,31,0,NA,NA,0,15,H,LK,"PUNT,3,12:16,18","PUNT,3,07:58,46",5,28,4:18,PUNT,3,12:16,LK18,PUNT,3,07:58,LK46,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,LK,2,31,LK37,"H,2,31,H37","15,8,116","RUSH:24,H40, TACK:94",L. Schneider rush for 3 yards to the LK40 (B. Grube).,"H,3,28,H40",rush,NA,0,31,0,NA,NA,0,15,H,LK,"PUNT,3,12:16,18","PUNT,3,07:58,46",5,28,4:18,PUNT,3,12:16,LK18,PUNT,3,07:58,LK46,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,LK,3,28,LK40,"H,3,28,H40","15,9,117","RUSH:12,H49, TACK:58,94",J. Awini rush for 9 yards to the LK49 (J. Bombek;B. Grube).,"H,4,19,H49",rush,NA,0,31,0,NA,NA,0,15,H,LK,"PUNT,3,12:16,18","PUNT,3,07:58,46",5,28,4:18,PUNT,3,12:16,LK18,PUNT,3,07:58,LK46,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,LK,4,19,LK49,"H,4,19,H49","15,10,118","PUNT:1,V30 PEN:H,IK,A,5,H46,N NOPLAY:","J. Templar punt 21 yards to the HD30, PENALTY LK ineligible downfield on kick (M. Bausch) 3 yards to the LK46, NO PLAY.","H,4,22,H46",penalty,NA,0,31,0,NA,NA,0,15,H,LK,"PUNT,3,12:16,18","PUNT,3,07:58,46",5,28,4:18,PUNT,3,12:16,LK18,PUNT,3,07:58,LK46,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,LK,4,22,LK46,"H,4,22,H46","15,11,119","PUNT:1,V19 RET:23,H40 TACK:48","J. Templar punt 35 yards to the HD19, J. Rogers return 41 yards to the LK40 (L. Lampe).","V,1,10,H40",punt,NA,0,31,0,NA,NA,0,15,H,LK,"PUNT,3,12:16,18","PUNT,3,07:58,46",5,28,4:18,PUNT,3,12:16,LK18,PUNT,3,07:58,LK46,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,HD,1,10,LK40,"V,1,10,H40","16,1,120",{DRIVE}:07:58,HAMBURG SEA DEVILS drive start at 07:58.,"V,1,10,H40",NA,NA,0,31,0,07:58,NA,0,16,V,HD,"PUNT,3,07:58,60","TD,3,06:58,100",3,40,1:00,PUNT,3,07:58,LK40,TD,3,06:58,LK00,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,HD,1,10,LK40,"V,1,10,H40","16,2,121","RUSH:24,H36, TACK:56",X. Johnson rush for 4 yards to the LK36 (L. Leota).,"V,2,6,H36",rush,NA,0,31,0,NA,NA,0,16,V,HD,"PUNT,3,07:58,60","TD,3,06:58,100",3,40,1:00,PUNT,3,07:58,LK40,TD,3,06:58,LK00,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,HD,2,6,LK36,"V,2,6,H36","16,3,122","PASS:10,C,12,H37 TACK:7 PEN:H,UC,A,7,H26,1","J. Clark pass complete to J. Madin Cerezo for loss of 1 yard to the LK37 (B, Tchiyoko), PENALTY LK unsportsmanlike conduct (B, Tchiyoko) 11 yards to the LK26, 1ST DOWN HD.","V,1,10,H26",pass,penalty,0,31,0,NA,NA,0,16,V,HD,"PUNT,3,07:58,60","TD,3,06:58,100",3,40,1:00,PUNT,3,07:58,LK40,TD,3,06:58,LK00,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,HD,1,10,LK26,"V,1,10,H26","16,4,123","D:1,10",1st and 10.,"V,1,10,H26",NA,NA,0,31,0,NA,NA,0,16,V,HD,"PUNT,3,07:58,60","TD,3,06:58,100",3,40,1:00,PUNT,3,07:58,LK40,TD,3,06:58,LK00,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,HD,1,10,LK26,"V,1,10,H26","16,5,124","PASS:10,C,11,H00 T:06:58 PAT:K,4,G","J. Clark pass complete to B. Mau for 26 yards to the LK0, 1ST DOWN HD, TOUCHDOWN, clock 06:58, P. Andersen kick attempt good.","V,1,0,V35",pat,pass,1,38,0,06:58,NA,0,16,V,HD,"PUNT,3,07:58,60","TD,3,06:58,100",3,40,1:00,PUNT,3,07:58,LK40,TD,3,06:58,LK00,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,HD,1,0,HD35,"V,1,0,V35","16,6,125","KO:4,H00 RET:11,H26 TACK:29","P. Andersen kickoff 65 yards to the LK0, A. Dable-Wolf return 26 yards to the LK26 (D. Aboagye-Duah).","H,1,10,H26",kick_off,NA,0,38,0,NA,NA,0,16,V,HD,"PUNT,3,07:58,60","TD,3,06:58,100",3,40,1:00,PUNT,3,07:58,LK40,TD,3,06:58,LK00,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,LK,1,10,LK26,"H,1,10,H26","17,1,126",{DRIVE}:06:45,LEIPZIG KINGS drive start at 06:45.,"H,1,10,H26",NA,NA,0,38,0,06:45,NA,0,17,H,LK,"KO,3,06:45,26","INT,3,04:32,66",5,40,2:13,KO,3,06:45,LK26,INT,3,04:32,HD34,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,LK,1,10,LK26,"H,1,10,H26","17,2,127","PEN:H,FS,A,TM,H21,N",PENALTY LK false start 5 yards to the LK21.,"H,1,15,H21",penalty,NA,0,38,0,NA,NA,0,17,H,LK,"KO,3,06:45,26","INT,3,04:32,66",5,40,2:13,KO,3,06:45,LK26,INT,3,04:32,HD34,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,LK,1,15,LK21,"H,1,15,H21","17,3,128","PASS:12,C,8,H35 TACK:28 PEN:V,FM,A,TM,H50,1","J. Awini pass complete to A. Jalloh for 14 yards to the LK35 (B. Maruschke), PENALTY HD face mask 15 yards to the 50 yardline, 1ST DOWN LK.","H,1,10,H50",pass,penalty,0,38,0,NA,NA,0,17,H,LK,"KO,3,06:45,26","INT,3,04:32,66",5,40,2:13,KO,3,06:45,LK26,INT,3,04:32,HD34,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,LK,1,10,LK50,"H,1,10,H50","17,4,129","D:1,10",1st and 10.,"H,1,10,H50",NA,NA,0,38,0,NA,NA,0,17,H,LK,"KO,3,06:45,26","INT,3,04:32,66",5,40,2:13,KO,3,06:45,LK26,INT,3,04:32,HD34,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,LK,1,10,LK50,"H,1,10,H50","17,5,130","PASS:12,C,11,V35 TACK:52","J. Awini pass complete to A. Dable-Wolf for 15 yards to the HD35, 1ST DOWN LK (A. Mati).","H,1,10,V35",pass,pass,0,38,0,NA,NA,0,17,H,LK,"KO,3,06:45,26","INT,3,04:32,66",5,40,2:13,KO,3,06:45,LK26,INT,3,04:32,HD34,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,LK,1,10,HD35,"H,1,10,V35","17,6,131","PASS:12,C,11,V34 TACK:45,52",J. Awini pass complete to A. Dable-Wolf for 1 yard to the HD34 (J. Sarfo;A. Mati).,"H,2,9,V34",pass,NA,0,38,0,NA,NA,0,17,H,LK,"KO,3,06:45,26","INT,3,04:32,66",5,40,2:13,KO,3,06:45,LK26,INT,3,04:32,HD34,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,LK,2,9,HD34,"H,2,9,V34","17,7,132","PASS:12,I,1,*",J. Awini pass incomplete to J. Templar.,"H,3,9,V34",pass,NA,0,38,0,NA,NA,0,17,H,LK,"KO,3,06:45,26","INT,3,04:32,66",5,40,2:13,KO,3,06:45,LK26,INT,3,04:32,HD34,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,LK,3,9,HD34,"H,3,9,V34","17,8,133","PASS:12,X,28,V30 RET:28,V30 +:28,V40 PEN:V,BL,A,94,V36,N D:1,10 SPOT:V,V36,Y","J. Awini pass intercepted by B. Maruschke at the HD30, B. Maruschke return 0 yards to the HD30, B. Maruschke for 10 yards to the HD40, PENALTY HD illegal block (B. Grube) 4 yards to the HD36, 1st and 10, HD ball on HD36.","V,1,10,V36",pass,NA,0,38,0,NA,I,0,17,H,LK,"KO,3,06:45,26","INT,3,04:32,66",5,40,2:13,KO,3,06:45,LK26,INT,3,04:32,HD34,NA
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,HD,1,10,HD36,"V,1,10,V36","18,1,134",{DRIVE}:04:32,HAMBURG SEA DEVILS drive start at 04:32.,"V,1,10,V36",NA,NA,0,38,0,04:32,NA,0,18,V,HD,"INT,3,04:32,36","TD,3,01:44,100",5,64,2:48,INT,3,04:32,HD36,TD,3,01:44,LK00,1
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,HD,1,10,HD36,"V,1,10,V36","18,2,135","RUSH:24,H26,","X. Johnson rush for 38 yards to the LK26, 1ST DOWN HD.","V,1,10,H26",rush,rush,0,38,0,NA,NA,0,18,V,HD,"INT,3,04:32,36","TD,3,01:44,100",5,64,2:48,INT,3,04:32,HD36,TD,3,01:44,LK00,1
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,HD,1,10,LK26,"V,1,10,H26","18,3,136","PASS:1,I,88,*",S. Ceesay pass incomplete to A. Botella M..,"V,2,10,H26",pass,NA,0,38,0,NA,NA,0,18,V,HD,"INT,3,04:32,36","TD,3,01:44,100",5,64,2:48,INT,3,04:32,HD36,TD,3,01:44,LK00,1
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,HD,2,10,LK26,"V,2,10,H26","18,4,137","PASS:1,I,TM,* PEN:V,HO,A,68,H36,N NOPLAY:","S. Ceesay pass incomplete, PENALTY HD holding (K. Ebanks) 10 yards to the LK36, NO PLAY.","V,2,20,H36",penalty,NA,0,38,0,NA,NA,0,18,V,HD,"INT,3,04:32,36","TD,3,01:44,100",5,64,2:48,INT,3,04:32,HD36,TD,3,01:44,LK00,1
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,HD,2,20,LK36,"V,2,20,H36","18,5,138","PASS:1,C,13,H15 TACK:33,28","S. Ceesay pass complete to T. Albrecht for 21 yards to the LK15, 1ST DOWN HD (P. Meissner;J. Dietze).","V,1,10,H15",pass,pass,0,38,0,NA,NA,0,18,V,HD,"INT,3,04:32,36","TD,3,01:44,100",5,64,2:48,INT,3,04:32,HD36,TD,3,01:44,LK00,1
2021_05_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,7/18/2021,Leipzig,Alfred-K.-Sportpark,15:00,18:00,Y,03:00,2380,25deg.C,NNW,Sunny,T. Denker,M. Kattillus,H. Horak,F. Pachulski,P. Simon,S. Hameder,V. Kriesman,HD,1,10,LK15,"V,1,10,H15","18,6,139","RUSH:32,H09, TACK:40",J. Hummel rush for 6 yards to the LK9 (O. Rohnebak).,"V,2,4,H09",rush,NA,0,38,0,NA,NA,0,18,V,HD,"INT,3,04:32,36","TD,3,01:44,100",5,64,2:48,INT,3,04:32,HD36,TD,3,01:44,LK00,1
