game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,postseason,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,oob,first_down_with,score,away_score_post,home_score_post,clock,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_13_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/11/2021,Frankfurt,PSD Bank Arena,14:45,NA,Y,-,0,22 degr.,SW10km/h,rainy,K. Walentynow.,J. Poschlod,E. Walentynow.,F. Pachulski,P. Simon,S. Hameder,A. Sourdrille,FG,3,11,FG12,"H,3,11,H12","22,4,177","PASS:6,C,84,H37 TACK:30","M. Johannknecht pass complete to C. Sow for 25 yards to the FG37, 1ST DOWN FG (M. Mbaye).","H,1,10,H37",pass,0,pass,0,6,36,NA,NA,22,H,FG,"KO,4,08:42,13","INT,4,07:13,37",4,24,1:29,KO,4,08:42,FG13,INT,4,07:13,FG37,NA
2021_13_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/11/2021,Frankfurt,PSD Bank Arena,14:45,NA,Y,-,0,22 degr.,SW10km/h,rainy,K. Walentynow.,J. Poschlod,E. Walentynow.,F. Pachulski,P. Simon,S. Hameder,A. Sourdrille,FG,1,10,FG37,"H,1,10,H37","22,5,178","PASS:6,X,30,H50 RET:30,H48 TACK:84","M. Johannknecht pass intercepted by M. Mbaye at the 50 yardline, M. Mbaye return 2 yards to the FG48 (C. Sow).","V,1,10,H48",pass,0,NA,0,6,36,NA,I,22,H,FG,"KO,4,08:42,13","INT,4,07:13,37",4,24,1:29,KO,4,08:42,FG13,INT,4,07:13,FG37,NA
2021_13_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/11/2021,Frankfurt,PSD Bank Arena,14:45,NA,Y,-,0,22 degr.,SW10km/h,rainy,K. Walentynow.,J. Poschlod,E. Walentynow.,F. Pachulski,P. Simon,S. Hameder,A. Sourdrille,CC,1,10,FG48,"V,1,10,H48","23,1,179",{DRIVE}:07:13,COLOGNE CENTURIONS drive start at 07:13.,"V,1,10,H48",NA,0,NA,0,6,36,07:13,NA,23,V,CC,"INT,4,07:13,52","DOWNS,4,04:02,72",6,20,3:11,INT,4,07:13,FG48,DOWNS,4,04:02,FG28,NA
2021_13_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/11/2021,Frankfurt,PSD Bank Arena,14:45,NA,Y,-,0,22 degr.,SW10km/h,rainy,K. Walentynow.,J. Poschlod,E. Walentynow.,F. Pachulski,P. Simon,S. Hameder,A. Sourdrille,CC,1,10,FG48,"V,1,10,H48","23,2,180","RUSH:28,H48, TACK:90",M. London rush for no gain to the FG48 (M. Hor).,"V,2,10,H48",rush,0,NA,0,6,36,NA,NA,23,V,CC,"INT,4,07:13,52","DOWNS,4,04:02,72",6,20,3:11,INT,4,07:13,FG48,DOWNS,4,04:02,FG28,NA
2021_13_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/11/2021,Frankfurt,PSD Bank Arena,14:45,NA,Y,-,0,22 degr.,SW10km/h,rainy,K. Walentynow.,J. Poschlod,E. Walentynow.,F. Pachulski,P. Simon,S. Hameder,A. Sourdrille,CC,2,10,FG48,"V,2,10,H48","23,3,181","PASS:7,I,13,*",Al. Frisch pass incomplete to J. Loercks.,"V,3,10,H48",pass,0,NA,0,6,36,NA,NA,23,V,CC,"INT,4,07:13,52","DOWNS,4,04:02,72",6,20,3:11,INT,4,07:13,FG48,DOWNS,4,04:02,FG28,NA
2021_13_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/11/2021,Frankfurt,PSD Bank Arena,14:45,NA,Y,-,0,22 degr.,SW10km/h,rainy,K. Walentynow.,J. Poschlod,E. Walentynow.,F. Pachulski,P. Simon,S. Hameder,A. Sourdrille,CC,3,10,FG48,"V,3,10,H48","23,4,182","PASS:7,I,TM,* BRUP:30 PEN:H,RP,A,56,H33,N NOPLAY:","Al. Frisch pass incomplete (F. Reuter), PENALTY FG roughing passer (S. Silva Gomez) 15 yards to the FG33, 1ST DOWN CC, NO PLAY.","V,1,10,H33",penalty,0,penalty,0,6,36,NA,NA,23,V,CC,"INT,4,07:13,52","DOWNS,4,04:02,72",6,20,3:11,INT,4,07:13,FG48,DOWNS,4,04:02,FG28,NA
2021_13_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/11/2021,Frankfurt,PSD Bank Arena,14:45,NA,Y,-,0,22 degr.,SW10km/h,rainy,K. Walentynow.,J. Poschlod,E. Walentynow.,F. Pachulski,P. Simon,S. Hameder,A. Sourdrille,CC,1,10,FG33,"V,1,10,H33","23,5,183","RUSH:28,H31, TACK:57,48",M. London rush for 2 yards to the FG31 (M. Krauss;N. Knoblauch).,"V,2,8,H31",rush,0,NA,0,6,36,NA,NA,23,V,CC,"INT,4,07:13,52","DOWNS,4,04:02,72",6,20,3:11,INT,4,07:13,FG48,DOWNS,4,04:02,FG28,NA
2021_13_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/11/2021,Frankfurt,PSD Bank Arena,14:45,NA,Y,-,0,22 degr.,SW10km/h,rainy,K. Walentynow.,J. Poschlod,E. Walentynow.,F. Pachulski,P. Simon,S. Hameder,A. Sourdrille,CC,2,8,FG31,"V,2,8,H31","23,6,184","RUSH:28,H30, TACK:99,43",M. London rush for 1 yard to the FG30 (K. Maier;J. Silva Gomez).,"V,3,7,H30",rush,0,NA,0,6,36,NA,NA,23,V,CC,"INT,4,07:13,52","DOWNS,4,04:02,72",6,20,3:11,INT,4,07:13,FG48,DOWNS,4,04:02,FG28,NA
2021_13_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/11/2021,Frankfurt,PSD Bank Arena,14:45,NA,Y,-,0,22 degr.,SW10km/h,rainy,K. Walentynow.,J. Poschlod,E. Walentynow.,F. Pachulski,P. Simon,S. Hameder,A. Sourdrille,CC,3,7,FG30,"V,3,7,H30","23,7,185","RUSH:28,H30, TACK:99",M. London rush for no gain to the FG30 (K. Maier).,"V,4,7,H30",rush,0,NA,0,6,36,NA,NA,23,V,CC,"INT,4,07:13,52","DOWNS,4,04:02,72",6,20,3:11,INT,4,07:13,FG48,DOWNS,4,04:02,FG28,NA
2021_13_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/11/2021,Frankfurt,PSD Bank Arena,14:45,NA,Y,-,0,22 degr.,SW10km/h,rainy,K. Walentynow.,J. Poschlod,E. Walentynow.,F. Pachulski,P. Simon,S. Hameder,A. Sourdrille,CC,4,7,FG30,"V,4,7,H30","23,8,186","PASS:7,C,13,H28 TACK:63,57",Al. Frisch pass complete to J. Loercks for 2 yards to the FG28 (N. Werle;M. Krauss).,"H,1,10,H28",pass,0,NA,0,6,36,NA,NA,23,V,CC,"INT,4,07:13,52","DOWNS,4,04:02,72",6,20,3:11,INT,4,07:13,FG48,DOWNS,4,04:02,FG28,NA
2021_13_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/11/2021,Frankfurt,PSD Bank Arena,14:45,NA,Y,-,0,22 degr.,SW10km/h,rainy,K. Walentynow.,J. Poschlod,E. Walentynow.,F. Pachulski,P. Simon,S. Hameder,A. Sourdrille,FG,1,10,FG28,"H,1,10,H28","24,1,187",{DRIVE}:04:02,FRANKFURT GALAXY drive start at 04:02.,"H,1,10,H28",NA,0,NA,0,6,36,04:02,NA,24,H,FG,"DOWNS,4,04:02,28","FUMB,4,03:52,38",1,10,0:10,DOWNS,4,04:02,FG28,FUMB,4,03:52,FG38,NA
2021_13_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/11/2021,Frankfurt,PSD Bank Arena,14:45,NA,Y,-,0,22 degr.,SW10km/h,rainy,K. Walentynow.,J. Poschlod,E. Walentynow.,F. Pachulski,P. Simon,S. Hameder,A. Sourdrille,FG,1,10,FG28,"H,1,10,H28","24,2,188","RUSH:22,H38, FORCE:24 FUMB:V,H38,24 +:24,H32 TACK:83","G. Ameln rush for 10 yards to the FG38, fumble forced by D. Jacobs, fumble by G. Ameln recovered by CC D. Jacobs at FG38, D. Jacobs for 6 yards to the FG32 (L. Sack).","V,1,10,H32",rush,0,NA,0,6,36,NA,F,24,H,FG,"DOWNS,4,04:02,28","FUMB,4,03:52,38",1,10,0:10,DOWNS,4,04:02,FG28,FUMB,4,03:52,FG38,NA
2021_13_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/11/2021,Frankfurt,PSD Bank Arena,14:45,NA,Y,-,0,22 degr.,SW10km/h,rainy,K. Walentynow.,J. Poschlod,E. Walentynow.,F. Pachulski,P. Simon,S. Hameder,A. Sourdrille,CC,1,10,FG32,"V,1,10,H32","25,1,189","{DRIVE}:03:52 SPOT:V,H32,Y","COLOGNE CENTURIONS drive start at 03:52, CC ball on FG32.","V,1,10,H32",NA,0,NA,0,6,36,03:52,NA,25,V,CC,"FUMB,4,03:52,68","DOWNS,4,02:19,67",4,-1,1:33,FUMB,4,03:52,FG32,DOWNS,4,02:19,FG33,NA
2021_13_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/11/2021,Frankfurt,PSD Bank Arena,14:45,NA,Y,-,0,22 degr.,SW10km/h,rainy,K. Walentynow.,J. Poschlod,E. Walentynow.,F. Pachulski,P. Simon,S. Hameder,A. Sourdrille,CC,1,10,FG32,"V,1,10,H32","25,2,190","RUSH:26,H29, TACK:94,57",A. Frisch rush for 3 yards to the FG29 (C. Udegbe;M. Krauss).,"V,2,7,H29",rush,0,NA,0,6,36,NA,NA,25,V,CC,"FUMB,4,03:52,68","DOWNS,4,02:19,67",4,-1,1:33,FUMB,4,03:52,FG32,DOWNS,4,02:19,FG33,NA
2021_13_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/11/2021,Frankfurt,PSD Bank Arena,14:45,NA,Y,-,0,22 degr.,SW10km/h,rainy,K. Walentynow.,J. Poschlod,E. Walentynow.,F. Pachulski,P. Simon,S. Hameder,A. Sourdrille,CC,2,7,FG29,"V,2,7,H29","25,3,191","RUSH:26,H33, TACK:94",A. Frisch rush for loss of 4 yards to the FG33 (C. Udegbe).,"V,3,11,H33",rush,0,NA,0,6,36,NA,NA,25,V,CC,"FUMB,4,03:52,68","DOWNS,4,02:19,67",4,-1,1:33,FUMB,4,03:52,FG32,DOWNS,4,02:19,FG33,NA
2021_13_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/11/2021,Frankfurt,PSD Bank Arena,14:45,NA,Y,-,0,22 degr.,SW10km/h,rainy,K. Walentynow.,J. Poschlod,E. Walentynow.,F. Pachulski,P. Simon,S. Hameder,A. Sourdrille,CC,3,11,FG33,"V,3,11,H33","25,4,192","PASS:7,I,TM,* BRUP:30",Al. Frisch pass incomplete (F. Reuter).,"V,4,11,H33",pass,0,NA,0,6,36,NA,NA,25,V,CC,"FUMB,4,03:52,68","DOWNS,4,02:19,67",4,-1,1:33,FUMB,4,03:52,FG32,DOWNS,4,02:19,FG33,NA
2021_13_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/11/2021,Frankfurt,PSD Bank Arena,14:45,NA,Y,-,0,22 degr.,SW10km/h,rainy,K. Walentynow.,J. Poschlod,E. Walentynow.,F. Pachulski,P. Simon,S. Hameder,A. Sourdrille,CC,4,11,FG33,"V,4,11,H33","25,5,193","PASS:7,I,18,* BRUP:18",Al. Frisch pass incomplete to K. Schiffer (F. Lowery).,"H,1,10,H33",pass,0,NA,0,6,36,NA,NA,25,V,CC,"FUMB,4,03:52,68","DOWNS,4,02:19,67",4,-1,1:33,FUMB,4,03:52,FG32,DOWNS,4,02:19,FG33,NA
2021_13_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/11/2021,Frankfurt,PSD Bank Arena,14:45,NA,Y,-,0,22 degr.,SW10km/h,rainy,K. Walentynow.,J. Poschlod,E. Walentynow.,F. Pachulski,P. Simon,S. Hameder,A. Sourdrille,FG,1,10,FG33,"H,1,10,H33","26,1,194",{DRIVE}:02:19,FRANKFURT GALAXY drive start at 02:19.,"H,1,10,H33",NA,0,NA,0,6,36,02:19,NA,26,H,FG,"DOWNS,4,02:19,33","PUNT,4,01:50,29",3,-4,0:29,DOWNS,4,02:19,FG33,PUNT,4,01:50,FG29,NA
2021_13_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/11/2021,Frankfurt,PSD Bank Arena,14:45,NA,Y,-,0,22 degr.,SW10km/h,rainy,K. Walentynow.,J. Poschlod,E. Walentynow.,F. Pachulski,P. Simon,S. Hameder,A. Sourdrille,FG,1,10,FG33,"H,1,10,H33","26,2,195","PASS:6,I,TM,*",M. Johannknecht pass incomplete.,"H,2,10,H33",pass,0,NA,0,6,36,NA,NA,26,H,FG,"DOWNS,4,02:19,33","PUNT,4,01:50,29",3,-4,0:29,DOWNS,4,02:19,FG33,PUNT,4,01:50,FG29,NA
2021_13_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/11/2021,Frankfurt,PSD Bank Arena,14:45,NA,Y,-,0,22 degr.,SW10km/h,rainy,K. Walentynow.,J. Poschlod,E. Walentynow.,F. Pachulski,P. Simon,S. Hameder,A. Sourdrille,FG,2,10,FG33,"H,2,10,H33","26,3,196","PASS:6,I,TM,*",M. Johannknecht pass incomplete.,"H,3,10,H33",pass,0,NA,0,6,36,NA,NA,26,H,FG,"DOWNS,4,02:19,33","PUNT,4,01:50,29",3,-4,0:29,DOWNS,4,02:19,FG33,PUNT,4,01:50,FG29,NA
2021_13_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/11/2021,Frankfurt,PSD Bank Arena,14:45,NA,Y,-,0,22 degr.,SW10km/h,rainy,K. Walentynow.,J. Poschlod,E. Walentynow.,F. Pachulski,P. Simon,S. Hameder,A. Sourdrille,FG,3,10,FG33,"H,3,10,H33","26,4,197","RUSH:27,H29, TACK:44",F. Schneikert rush for loss of 4 yards to the FG29 (M. Kensy).,"H,4,14,H29",rush,0,NA,0,6,36,NA,NA,26,H,FG,"DOWNS,4,02:19,33","PUNT,4,01:50,29",3,-4,0:29,DOWNS,4,02:19,FG33,PUNT,4,01:50,FG29,NA
2021_13_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/11/2021,Frankfurt,PSD Bank Arena,14:45,NA,Y,-,0,22 degr.,SW10km/h,rainy,K. Walentynow.,J. Poschlod,E. Walentynow.,F. Pachulski,P. Simon,S. Hameder,A. Sourdrille,FG,4,14,FG29,"H,4,14,H29","26,5,198","PUNT:82,V24 RET:5,V25 TACK:53","H. Schwarz punt 47 yards to the CC24, P. Lenhardt return 1 yards to the CC25 (D. Josiah).","V,1,10,V25",punt,0,NA,0,6,36,NA,NA,26,H,FG,"DOWNS,4,02:19,33","PUNT,4,01:50,29",3,-4,0:29,DOWNS,4,02:19,FG33,PUNT,4,01:50,FG29,NA
2021_13_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/11/2021,Frankfurt,PSD Bank Arena,14:45,NA,Y,-,0,22 degr.,SW10km/h,rainy,K. Walentynow.,J. Poschlod,E. Walentynow.,F. Pachulski,P. Simon,S. Hameder,A. Sourdrille,CC,1,10,CC25,"V,1,10,V25","27,1,199",{DRIVE}:01:50,COLOGNE CENTURIONS drive start at 01:50.,"V,1,10,V25",NA,0,NA,0,6,36,01:50,NA,27,V,CC,"PUNT,4,01:50,25","HALF,4,00:00,37",3,12,1:50,PUNT,4,01:50,CC25,HALF,4,00:00,CC37,NA
2021_13_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/11/2021,Frankfurt,PSD Bank Arena,14:45,NA,Y,-,0,22 degr.,SW10km/h,rainy,K. Walentynow.,J. Poschlod,E. Walentynow.,F. Pachulski,P. Simon,S. Hameder,A. Sourdrille,CC,1,10,CC25,"V,1,10,V25","27,2,200","RUSH:26,V26, TACK:14,59",A. Frisch rush for 1 yard to the CC26 (J. Poznanski;R. Warketin).,"V,2,9,V26",rush,0,NA,0,6,36,NA,NA,27,V,CC,"PUNT,4,01:50,25","HALF,4,00:00,37",3,12,1:50,PUNT,4,01:50,CC25,HALF,4,00:00,CC37,NA
2021_13_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/11/2021,Frankfurt,PSD Bank Arena,14:45,NA,Y,-,0,22 degr.,SW10km/h,rainy,K. Walentynow.,J. Poschlod,E. Walentynow.,F. Pachulski,P. Simon,S. Hameder,A. Sourdrille,CC,2,9,CC26,"V,2,9,V26","27,3,201","RUSH:26,V30, TACK:14,57",A. Frisch rush for 4 yards to the CC30 (J. Poznanski;M. Krauss).,"V,3,5,V30",rush,0,NA,0,6,36,NA,NA,27,V,CC,"PUNT,4,01:50,25","HALF,4,00:00,37",3,12,1:50,PUNT,4,01:50,CC25,HALF,4,00:00,CC37,NA
2021_13_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/11/2021,Frankfurt,PSD Bank Arena,14:45,NA,Y,-,0,22 degr.,SW10km/h,rainy,K. Walentynow.,J. Poschlod,E. Walentynow.,F. Pachulski,P. Simon,S. Hameder,A. Sourdrille,CC,3,5,CC30,"V,3,5,V30","27,4,202","RUSH:26,V37, TACK:53","A. Frisch rush for 7 yards to the CC37, 1ST DOWN CC (D. Josiah).","V,1,10,V37",rush,0,rush,0,6,36,NA,NA,27,V,CC,"PUNT,4,01:50,25","HALF,4,00:00,37",3,12,1:50,PUNT,4,01:50,CC25,HALF,4,00:00,CC37,NA
2021_13_CC_FG,CC,FG,Cologne Centurions,Frankfurt Galaxy,9/11/2021,Frankfurt,PSD Bank Arena,14:45,NA,Y,-,0,22 degr.,SW10km/h,rainy,K. Walentynow.,J. Poschlod,E. Walentynow.,F. Pachulski,P. Simon,S. Hameder,A. Sourdrille,CC,1,10,CC37,"V,1,10,V37","27,5,203",HALF: T:00:00,"End of game, clock 00:00.","V,1,10,V37",NA,0,NA,0,6,36,00:00,NA,27,V,CC,"PUNT,4,01:50,25","HALF,4,00:00,37",3,12,1:50,PUNT,4,01:50,CC25,HALF,4,00:00,CC37,NA
