game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,clock,oob,first_down_with,score,away_score_post,home_score_post,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,3,9,FG25,"V,3,9,V25","5,9,50","PASS:7,C,13,V40 TACK:5","Jakeb Sullivan pass complete to Marvin Rutsch for 15 yards to the FG40, 1ST DOWN FG (Goran Zec).","V,1,10,V40",pass,NA,0,pass,0,13,0,NA,5,V,FG,"INT,1,01:58,2","FGA,2,08:36,74",14,72,8:22,INT,1,01:58,FG02,FGA,2,08:36,PW26,1
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,1,10,FG40,"V,1,10,V40","5,10,51","PASS:7,I,11,* BRUP:1",Jakeb Sullivan pass incomplete to Anthony Mahoungou (Darius Robinson).,"V,2,10,V40",pass,NA,0,NA,0,13,0,NA,5,V,FG,"INT,1,01:58,2","FGA,2,08:36,74",14,72,8:22,INT,1,01:58,FG02,FGA,2,08:36,PW26,1
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,2,10,FG40,"V,2,10,V40","5,11,52","RUSH:33,V46, TACK:4,8",Justin Rodney rush for 6 yards to the FG46 (William Lloyd;Hubert Ogrodowczyk).,"V,3,4,V46",rush,NA,0,NA,0,13,0,NA,5,V,FG,"INT,1,01:58,2","FGA,2,08:36,74",14,72,8:22,INT,1,01:58,FG02,FGA,2,08:36,PW26,1
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,3,4,FG46,"V,3,4,V46","5,12,53","PASS:7,C,86,H32 TACK:31","Jakeb Sullivan pass complete to Lorenz Regler for 22 yards to the PW32, 1ST DOWN FG (Szymon Romanowski).","V,1,10,H32",pass,NA,0,pass,0,13,0,NA,5,V,FG,"INT,1,01:58,2","FGA,2,08:36,74",14,72,8:22,INT,1,01:58,FG02,FGA,2,08:36,PW26,1
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,1,10,PW32,"V,1,10,H32","5,13,54","PASS:7,C,84,H30 TACK:28 PEN:V,12,A,TM,H37,N NOPLAY:","Jakeb Sullivan pass complete to Cheikhou Sow for 2 yards to the PW30 (Pierre Courageaux), PENALTY FG 12 men on the field 5 yards to the PW37, NO PLAY.","V,1,15,H37",penalty,NA,0,NA,0,13,0,NA,5,V,FG,"INT,1,01:58,2","FGA,2,08:36,74",14,72,8:22,INT,1,01:58,FG02,FGA,2,08:36,PW26,1
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,1,15,PW37,"V,1,15,H37","5,14,55","PASS:7,C,82,H18 TACK:6,4","Jakeb Sullivan pass complete to Hendrik Schwarz for 19 yards to the PW18, 1ST DOWN FG (Kamil Ruta;William Lloyd).","V,1,10,H18",pass,NA,0,pass,0,13,0,NA,5,V,FG,"INT,1,01:58,2","FGA,2,08:36,74",14,72,8:22,INT,1,01:58,FG02,FGA,2,08:36,PW26,1
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,1,10,PW18,"V,1,10,H18","5,15,56","RUSH:33,H14, TACK:6,97",Justin Rodney rush for 4 yards to the PW14 (Kamil Ruta;Lukasz Gembara).,"V,2,6,H14",rush,NA,0,NA,0,13,0,NA,5,V,FG,"INT,1,01:58,2","FGA,2,08:36,74",14,72,8:22,INT,1,01:58,FG02,FGA,2,08:36,PW26,1
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,2,6,PW14,"V,2,6,H14","5,16,57","PEN:V,FS,A,33,H19,N",PENALTY FG false start (Justin Rodney) 5 yards to the PW19.,"V,2,11,H19",penalty,NA,0,NA,0,13,0,NA,5,V,FG,"INT,1,01:58,2","FGA,2,08:36,74",14,72,8:22,INT,1,01:58,FG02,FGA,2,08:36,PW26,1
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,2,11,PW19,"V,2,11,H19","5,17,58","RUSH:7,H12, TACK:57",Jakeb Sullivan rush for 7 yards to the PW12 (Daniel Tarnawski).,"V,3,4,H12",rush,NA,0,NA,0,13,0,NA,5,V,FG,"INT,1,01:58,2","FGA,2,08:36,74",14,72,8:22,INT,1,01:58,FG02,FGA,2,08:36,PW26,1
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,3,4,PW12,"V,3,4,H12","5,18,59","SPOT:V,H32,N",FG ball on PW32.,"V,3,4,H32",NA,NA,0,NA,0,13,0,NA,5,V,FG,"INT,1,01:58,2","FGA,2,08:36,74",14,72,8:22,INT,1,01:58,FG02,FGA,2,08:36,PW26,1
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,3,4,PW32,"V,3,4,H32","5,19,60","D:2,24",2nd and 24.,"V,2,24,H32",NA,NA,0,NA,0,13,0,NA,5,V,FG,"INT,1,01:58,2","FGA,2,08:36,74",14,72,8:22,INT,1,01:58,FG02,FGA,2,08:36,PW26,1
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,2,24,PW32,"V,2,24,H32","5,20,61","PASS:7,S,TM,H45 SACK:93",Jakeb Sullivan sacked for loss of 13 yards to the PW45 (Damian Wesolowski).,"V,3,37,H45",pass,NA,0,NA,0,13,0,NA,5,V,FG,"INT,1,01:58,2","FGA,2,08:36,74",14,72,8:22,INT,1,01:58,FG02,FGA,2,08:36,PW26,1
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,3,37,PW45,"V,3,37,H45","5,21,62","PASS:7,C,13,H26 TACK:5,28",Jakeb Sullivan pass complete to Marvin Rutsch for 19 yards to the PW26 (Goran Zec;Pierre Courageaux).,"V,4,18,H26",pass,NA,0,NA,0,13,0,NA,5,V,FG,"INT,1,01:58,2","FGA,2,08:36,74",14,72,8:22,INT,1,01:58,FG02,FGA,2,08:36,PW26,1
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,4,18,PW26,"V,4,18,H26","5,22,63","FGA:42,44,M,H34,L T:08:36","Max Ebsen field goal attempt from 44 MISSED - wide left, spot at PW34, clock 08:36.","H,1,10,H34",field_goal,08:36,0,NA,0,13,0,NA,5,V,FG,"INT,1,01:58,2","FGA,2,08:36,74",14,72,8:22,INT,1,01:58,FG02,FGA,2,08:36,PW26,1
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,PW,1,10,PW34,"H,1,10,H34","6,1,64",{DRIVE}:08:36,PANTHERS WROCLAW drive start at 08:36.,"H,1,10,H34",NA,08:36,0,NA,0,13,0,NA,6,H,PW,"FGA,2,08:36,34","PUNT,2,06:49,26",3,-8,1:47,FGA,2,08:36,PW34,PUNT,2,06:49,PW26,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,PW,1,10,PW34,"H,1,10,H34","6,2,65",TOUT:H T:08:36,"Timeout Panthers Wroclaw, clock 08:36.","H,1,10,H34",NA,08:36,0,NA,0,13,0,NA,6,H,PW,"FGA,2,08:36,34","PUNT,2,06:49,26",3,-8,1:47,FGA,2,08:36,PW34,PUNT,2,06:49,PW26,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,PW,1,10,PW34,"H,1,10,H34","6,3,66","PASS:2,I,82,*",Lokas O´Connor pass incomplete to Przemyslaw Banat.,"H,2,10,H34",pass,NA,0,NA,0,13,0,NA,6,H,PW,"FGA,2,08:36,34","PUNT,2,06:49,26",3,-8,1:47,FGA,2,08:36,PW34,PUNT,2,06:49,PW26,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,PW,2,10,PW34,"H,2,10,H34","6,4,67","PASS:2,C,12,H33 TACK:42,36",Lokas O´Connor pass complete to KaVontee Turpin for loss of 1 yard to the PW33 (Max Ebsen;Myron De Vane).,"H,3,11,H33",pass,NA,0,NA,0,13,0,NA,6,H,PW,"FGA,2,08:36,34","PUNT,2,06:49,26",3,-8,1:47,FGA,2,08:36,PW34,PUNT,2,06:49,PW26,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,PW,3,11,PW33,"H,3,11,H33","6,5,68",TOUT:V T:07:43,"Timeout Frankfurt Galaxy, clock 07:43.","H,3,11,H33",NA,07:43,0,NA,0,13,0,NA,6,H,PW,"FGA,2,08:36,34","PUNT,2,06:49,26",3,-8,1:47,FGA,2,08:36,PW34,PUNT,2,06:49,PW26,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,PW,3,11,PW33,"H,3,11,H33","6,6,69","PASS:2,S,TM,H26 SACK:90",Lokas O´Connor sacked for loss of 7 yards to the PW26 (Marc Anthony Hor).,"H,4,18,H26",pass,NA,0,NA,0,13,0,NA,6,H,PW,"FGA,2,08:36,34","PUNT,2,06:49,26",3,-8,1:47,FGA,2,08:36,PW34,PUNT,2,06:49,PW26,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,PW,4,18,PW26,"H,4,18,H26","6,7,70","PUNT:44,V20 OB:","Tadhg Leader punt 54 yards to the FG20, out-of-bounds.","V,1,10,V20",punt,NA,1,NA,0,13,0,NA,6,H,PW,"FGA,2,08:36,34","PUNT,2,06:49,26",3,-8,1:47,FGA,2,08:36,PW34,PUNT,2,06:49,PW26,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,1,10,FG20,"V,1,10,V20","7,1,71",{DRIVE}:06:49,FRANKFURT GALAXY drive start at 06:49.,"V,1,10,V20",NA,06:49,0,NA,0,13,0,NA,7,V,FG,"PUNT,2,06:49,20","PUNT,2,05:04,14",4,-6,1:45,PUNT,2,06:49,FG20,PUNT,2,05:04,FG14,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,1,10,FG20,"V,1,10,V20","7,2,72","PASS:7,I,82,*",Jakeb Sullivan pass incomplete to Hendrik Schwarz.,"V,2,10,V20",pass,NA,0,NA,0,13,0,NA,7,V,FG,"PUNT,2,06:49,20","PUNT,2,05:04,14",4,-6,1:45,PUNT,2,06:49,FG20,PUNT,2,05:04,FG14,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,2,10,FG20,"V,2,10,V20","7,3,73","PEN:V,12,A,TM,V15,N",PENALTY FG 12 men on the field 5 yards to the FG15.,"V,2,15,V15",penalty,NA,0,NA,0,13,0,NA,7,V,FG,"PUNT,2,06:49,20","PUNT,2,05:04,14",4,-6,1:45,PUNT,2,06:49,FG20,PUNT,2,05:04,FG14,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,2,15,FG15,"V,2,15,V15","7,4,74","D:1,15 PASS:7,C,11,V18 TACK:4","1st and 15, Jakeb Sullivan pass complete to Anthony Mahoungou for 3 yards to the FG18 (William Lloyd).","V,2,12,V18",pass,NA,0,NA,0,13,0,NA,7,V,FG,"PUNT,2,06:49,20","PUNT,2,05:04,14",4,-6,1:45,PUNT,2,06:49,FG20,PUNT,2,05:04,FG14,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,2,12,FG18,"V,2,12,V18","7,5,75","PASS:7,I,86,*",Jakeb Sullivan pass incomplete to Lorenz Regler.,"V,3,12,V18",pass,NA,0,NA,0,13,0,NA,7,V,FG,"PUNT,2,06:49,20","PUNT,2,05:04,14",4,-6,1:45,PUNT,2,06:49,FG20,PUNT,2,05:04,FG14,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,3,12,FG18,"V,3,12,V18","7,6,76","PASS:7,S,TM,V19 SACK:57,99",Jakeb Sullivan sacked for 1 yard to the FG19 (Daniel Tarnawski;Robert Rosolek).,"V,4,11,V19",pass,NA,0,NA,0,13,0,NA,7,V,FG,"PUNT,2,06:49,20","PUNT,2,05:04,14",4,-6,1:45,PUNT,2,06:49,FG20,PUNT,2,05:04,FG14,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,4,11,FG19,"V,4,11,V19","7,7,77","PEN:V,FS,A,44,V14,N",PENALTY FG false start (Mark Gorelik) 5 yards to the FG14.,"V,4,16,V14",penalty,NA,0,NA,0,13,0,NA,7,V,FG,"PUNT,2,06:49,20","PUNT,2,05:04,14",4,-6,1:45,PUNT,2,06:49,FG20,PUNT,2,05:04,FG14,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,4,16,FG14,"V,4,16,V14","7,8,78","PUNT:82,V28 OB:","Hendrik Schwarz punt 14 yards to the FG28, out-of-bounds.","H,1,10,V28",punt,NA,1,NA,0,13,0,NA,7,V,FG,"PUNT,2,06:49,20","PUNT,2,05:04,14",4,-6,1:45,PUNT,2,06:49,FG20,PUNT,2,05:04,FG14,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,PW,1,10,FG28,"H,1,10,V28","8,1,79",{DRIVE}:05:04,PANTHERS WROCLAW drive start at 05:04.,"H,1,10,V28",NA,05:04,0,NA,0,13,0,NA,8,H,PW,"PUNT,2,05:04,72","FGA,2,03:24,78",4,6,1:40,PUNT,2,05:04,FG28,FGA,2,03:24,FG22,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,PW,1,10,FG28,"H,1,10,V28","8,2,80","RUSH:12,V27, TACK:94,41",KaVontee Turpin rush for 1 yard to the FG27 (Cedric Udegbe;Sebastian Gauthier).,"H,2,9,V27",rush,NA,0,NA,0,13,0,NA,8,H,PW,"PUNT,2,05:04,72","FGA,2,03:24,78",4,6,1:40,PUNT,2,05:04,FG28,FGA,2,03:24,FG22,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,PW,2,9,FG27,"H,2,9,V27","8,3,81","RUSH:25,V22, TACK:56,46",Philieas Pasqualini rush for 5 yards to the FG22 (Sebast. Silva Gomez;Osaruonamen Ogbevoen).,"H,3,4,V22",rush,NA,0,NA,0,13,0,NA,8,H,PW,"PUNT,2,05:04,72","FGA,2,03:24,78",4,6,1:40,PUNT,2,05:04,FG28,FGA,2,03:24,FG22,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,PW,3,4,FG22,"H,3,4,V22","8,4,82","PASS:2,I,15,*",Lokas O´Connor pass incomplete to Bartosz Dziedzic.,"H,4,4,V22",pass,NA,0,NA,0,13,0,NA,8,H,PW,"PUNT,2,05:04,72","FGA,2,03:24,78",4,6,1:40,PUNT,2,05:04,FG28,FGA,2,03:24,FG22,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,PW,4,4,FG22,"H,4,4,V22","8,5,83","FGA:44,39,M,V29,R T:03:24","Tadhg Leader field goal attempt from 39 MISSED - wide right, spot at FG29, clock 03:24.","V,1,10,V29",field_goal,03:24,0,NA,0,13,0,NA,8,H,PW,"PUNT,2,05:04,72","FGA,2,03:24,78",4,6,1:40,PUNT,2,05:04,FG28,FGA,2,03:24,FG22,NA
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,1,10,FG29,"V,1,10,V29","9,1,84",{DRIVE}:03:24,FRANKFURT GALAXY drive start at 03:24.,"V,1,10,V29",NA,03:24,0,NA,0,13,0,NA,9,V,FG,"FGA,2,03:24,29","TD,2,00:02,100",12,71,3:22,FGA,2,03:24,FG29,TD,2,00:02,PW00,1
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,1,10,FG29,"V,1,10,V29","9,2,85","RUSH:22,V31, TACK:8",Gerald Ameln rush for 2 yards to the FG31 (Hubert Ogrodowczyk).,"V,2,8,V31",rush,NA,0,NA,0,13,0,NA,9,V,FG,"FGA,2,03:24,29","TD,2,00:02,100",12,71,3:22,FGA,2,03:24,FG29,TD,2,00:02,PW00,1
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,2,8,FG31,"V,2,8,V31","9,3,86","RUSH:22,V40, TACK:5","Gerald Ameln rush for 9 yards to the FG40, 1ST DOWN FG (Goran Zec).","V,1,10,V40",rush,NA,0,rush,0,13,0,NA,9,V,FG,"FGA,2,03:24,29","TD,2,00:02,100",12,71,3:22,FGA,2,03:24,FG29,TD,2,00:02,PW00,1
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,1,10,FG40,"V,1,10,V40","9,4,87","RUSH:22,V44, TACK:8",Gerald Ameln rush for 4 yards to the FG44 (Hubert Ogrodowczyk).,"V,2,6,V44",rush,NA,0,NA,0,13,0,NA,9,V,FG,"FGA,2,03:24,29","TD,2,00:02,100",12,71,3:22,FGA,2,03:24,FG29,TD,2,00:02,PW00,1
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,2,6,FG44,"V,2,6,V44","9,5,88","PASS:7,C,84,H48 TACK:5","Jakeb Sullivan pass complete to Cheikhou Sow for 8 yards to the PW48, 1ST DOWN FG (Goran Zec).","V,1,10,H48",pass,NA,0,pass,0,13,0,NA,9,V,FG,"FGA,2,03:24,29","TD,2,00:02,100",12,71,3:22,FGA,2,03:24,FG29,TD,2,00:02,PW00,1
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,1,10,PW48,"V,1,10,H48","9,6,89","PASS:7,S,TM,H48 SACK:94,8",Jakeb Sullivan sacked for no gain to the PW48 (Karlis Brauns;Hubert Ogrodowczyk).,"V,2,10,H48",pass,NA,0,NA,0,13,0,NA,9,V,FG,"FGA,2,03:24,29","TD,2,00:02,100",12,71,3:22,FGA,2,03:24,FG29,TD,2,00:02,PW00,1
2021_09_FG_PW,FG,PW,Frankfurt Galaxy,Panthers Wroclaw,8/15/2021,"Wroclaw, Poland",Stadion Olimpijski,15:00,17:49,2:49,3000,29 C,W 13km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Szczepanski,Marciniak,Hameder,Romanczyk,FG,2,10,PW48,"V,2,10,H48","9,7,90","PASS:7,C,86,H34","Jakeb Sullivan pass complete to Lorenz Regler for 14 yards to the PW34, 1ST DOWN FG.","V,1,10,H34",pass,NA,0,pass,0,13,0,NA,9,V,FG,"FGA,2,03:24,29","TD,2,00:02,100",12,71,3:22,FGA,2,03:24,FG29,TD,2,00:02,PW00,1
