game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,nitegame,duration,attend,temp,wind,weather,ref,ump,lj,bj,fj,sj,cj,alt,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,first_down_with,score,away_score_post,home_score_post,clock,turnover,oob,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,BT,4,10,HD25,"V,4,10,H25","10,14,103","FGA:26,42,B,H20,H,22 T:00:00 BLOCK:25 +:22,H20","J. Schenderlein field goal attempt from 42 BLOCKED, recovered by HD A. Astahin at HD20 spot at HD20, clock 00:00 (blocked by M. Franklin), A. Astahin for no gain to the HD20.","H,1,10,H20",field_goal,NA,0,6,6,00:00,NA,0,10,V,BT,"PUNT,2,01:13,21","FGA,2,00:00,75",9,54,1:13,PUNT,2,01:13,BT21,FGA,2,00:00,HD25,NA
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,HD,1,10,HD20,"H,1,10,H20","11,1,104",HALF: T:00:00,"End of half, clock 00:00.","H,1,10,H20",NA,NA,0,6,6,00:00,NA,0,11,H,HD,"FGA,2,00:00,20","HALF,2,00:00,20",0,0,0:00,FGA,2,00:00,HD20,HALF,2,00:00,HD20,NA
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,HD,1,10,HD20,"H,1,10,H20","11,2,105","Q:3 T:15:00 SPOT:H,H35,N","Start of 3rd quarter, clock 15:00, HD ball on HD35.","H,1,10,H35",NA,NA,0,6,6,15:00,NA,0,11,H,HD,"FGA,2,00:00,20","HALF,2,00:00,20",0,0,0:00,FGA,2,00:00,HD20,HALF,2,00:00,HD20,NA
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,HD,1,10,HD35,"H,1,10,H35","11,3,106","KO:4,V00 RET:17,V19 TACK:49","P. Andersen kickoff 65 yards to the BT0, E. Drossard return 19 yards to the BT19 (S. Kaya).","V,1,10,V19",kick_off,NA,0,6,6,NA,NA,0,11,H,HD,"FGA,2,00:00,20","HALF,2,00:00,20",0,0,0:00,FGA,2,00:00,HD20,HALF,2,00:00,HD20,NA
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,BT,1,10,BT19,"V,1,10,V19","12,1,107",{DRIVE}:14:55,BERLIN THUNDER drive start at 14:55.,"V,1,10,V19",NA,NA,0,6,6,14:55,NA,0,12,V,BT,"KO,3,14:55,19","PUNT,3,13:48,15",3,-4,1:07,KO,3,14:55,BT19,PUNT,3,13:48,BT15,NA
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,BT,1,10,BT19,"V,1,10,V19","12,2,108","RUSH:1,V20, TACK:58",J. Crawford rush for 1 yard to the BT20 (J. Bombek).,"V,2,9,V20",rush,NA,0,6,6,NA,NA,0,12,V,BT,"KO,3,14:55,19","PUNT,3,13:48,15",3,-4,1:07,KO,3,14:55,BT19,PUNT,3,13:48,BT15,NA
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,BT,2,9,BT20,"V,2,9,V20","12,3,109","PASS:6,I,88,*",C. Stitt pass incomplete to T. Ndongo.,"V,3,9,V20",pass,NA,0,6,6,NA,NA,0,12,V,BT,"KO,3,14:55,19","PUNT,3,13:48,15",3,-4,1:07,KO,3,14:55,BT19,PUNT,3,13:48,BT15,NA
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,BT,3,9,BT20,"V,3,9,V20","12,4,110","PASS:6,I,17,*",C. Stitt pass incomplete to E. Drossard.,"V,4,9,V20",pass,NA,0,6,6,NA,NA,0,12,V,BT,"KO,3,14:55,19","PUNT,3,13:48,15",3,-4,1:07,KO,3,14:55,BT19,PUNT,3,13:48,BT15,NA
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,BT,4,9,BT20,"V,4,9,V20","12,5,111","PEN:V,DG,A,14,V15,N",PENALTY BT delay of game (K. Hummel) 5 yards to the BT15.,"V,4,14,V15",penalty,NA,0,6,6,NA,NA,0,12,V,BT,"KO,3,14:55,19","PUNT,3,13:48,15",3,-4,1:07,KO,3,14:55,BT19,PUNT,3,13:48,BT15,NA
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,BT,4,14,BT15,"V,4,14,V15","12,6,112","PUNT:14,H44 RET:23,H44 PEN:V,IK,A,24,V10,N NOPLAY:","K. Hummel punt 41 yards to the HD44, J. Rogers return to the HD44, PENALTY BT IK (M. De Falcis) 5 yards to the BT10, NO PLAY.","V,4,19,V10",penalty,NA,0,6,6,NA,NA,0,12,V,BT,"KO,3,14:55,19","PUNT,3,13:48,15",3,-4,1:07,KO,3,14:55,BT19,PUNT,3,13:48,BT15,NA
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,BT,4,19,BT10,"V,4,19,V10","12,7,113","PEN:H,RUK,A,49,V15,N",PENALTY HD RUK (S. Kaya) 5 yards to the BT15.,"V,4,14,V15",penalty,NA,0,6,6,NA,NA,0,12,V,BT,"KO,3,14:55,19","PUNT,3,13:48,15",3,-4,1:07,KO,3,14:55,BT19,PUNT,3,13:48,BT15,NA
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,BT,4,14,BT15,"V,4,14,V15","12,8,114","PUNT:14,H50 OB:","K. Hummel punt 35 yards to the 50 yardline, out-of-bounds.","H,1,10,H50",punt,NA,0,6,6,NA,NA,1,12,V,BT,"KO,3,14:55,19","PUNT,3,13:48,15",3,-4,1:07,KO,3,14:55,BT19,PUNT,3,13:48,BT15,NA
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,HD,1,10,HD50,"H,1,10,H50","13,1,115",{DRIVE}:13:48,HAMBURG SEA DEVILS drive start at 13:48.,"H,1,10,H50",NA,NA,0,6,6,13:48,NA,0,13,H,HD,"PUNT,3,13:48,50","TD,3,12:40,100",3,50,1:08,PUNT,3,13:48,HD50,TD,3,12:40,BT00,1
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,HD,1,10,HD50,"H,1,10,H50","13,2,116","PASS:10,I,88,*",J. Clark pass incomplete to A. Botella M..,"H,2,10,H50",pass,NA,0,6,6,NA,NA,0,13,H,HD,"PUNT,3,13:48,50","TD,3,12:40,100",3,50,1:08,PUNT,3,13:48,HD50,TD,3,12:40,BT00,1
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,HD,2,10,HD50,"H,2,10,H50","13,3,117","PASS:10,C,11,V05 TACK:15","J. Clark pass complete to B. Mau for 45 yards to the BT5, 1ST DOWN HD (M. Thiele).","H,1,0,V05",pass,pass,0,6,6,NA,NA,0,13,H,HD,"PUNT,3,13:48,50","TD,3,12:40,100",3,50,1:08,PUNT,3,13:48,HD50,TD,3,12:40,BT00,1
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,HD,1,0,BT05,"H,1,0,V05","13,4,118","RUSH:24,V00, T:12:40 PAT:K,4,G","X. Johnson rush for 5 yards to the BT0, 1ST DOWN HD, TOUCHDOWN, clock 12:40, P. Andersen kick attempt good.","H,1,0,H35",pat,rush,1,6,13,12:40,NA,0,13,H,HD,"PUNT,3,13:48,50","TD,3,12:40,100",3,50,1:08,PUNT,3,13:48,HD50,TD,3,12:40,BT00,1
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,HD,1,0,HD35,"H,1,0,H35","13,5,119","KO:4,V07 RET:2,V20 FUMB:V,V31,24","P. Andersen kickoff 58 yards to the BT7, J. White return 13 yards to the BT20, fumble by J. White recovered by BT M. De Falcis at BT31.","V,1,10,V31",kick_off,NA,0,6,13,NA,NA,0,13,H,HD,"PUNT,3,13:48,50","TD,3,12:40,100",3,50,1:08,PUNT,3,13:48,HD50,TD,3,12:40,BT00,1
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,BT,1,10,BT31,"V,1,10,V31","14,1,120","{DRIVE}:12:05 SPOT:V,V31,Y","BERLIN THUNDER drive start at 12:05, BT ball on BT31.","V,1,10,V31",NA,NA,0,6,13,12:05,NA,0,14,V,BT,"KO,3,12:05,31","PUNT,3,11:40,30",3,-1,0:25,KO,3,12:05,BT31,PUNT,3,11:40,BT30,NA
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,BT,1,10,BT31,"V,1,10,V31","14,2,121","RUSH:1,V30, TACK:43,45",J. Crawford rush for loss of 1 yard to the BT30 (M. Boock;J. Sarfo).,"V,2,11,V30",rush,NA,0,6,13,NA,NA,0,14,V,BT,"KO,3,12:05,31","PUNT,3,11:40,30",3,-1,0:25,KO,3,12:05,BT31,PUNT,3,11:40,BT30,NA
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,BT,2,11,BT30,"V,2,11,V30","14,3,122","PASS:11,I,88,*",B. Zerbe pass incomplete to T. Ndongo.,"V,3,11,V30",pass,NA,0,6,13,NA,NA,0,14,V,BT,"KO,3,12:05,31","PUNT,3,11:40,30",3,-1,0:25,KO,3,12:05,BT31,PUNT,3,11:40,BT30,NA
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,BT,3,11,BT30,"V,3,11,V30","14,4,123","PASS:11,C,7,V30",B. Zerbe pass complete to S. Jones for no gain to the BT30.,"V,4,11,V30",pass,NA,0,6,13,NA,NA,0,14,V,BT,"KO,3,12:05,31","PUNT,3,11:40,30",3,-1,0:25,KO,3,12:05,BT31,PUNT,3,11:40,BT30,NA
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,BT,4,11,BT30,"V,4,11,V30","14,5,124","PUNT:14,H31 RET:23,H45 TACK:52 PEN:V,FM,A,TM,V40,N D:1,10 SPOT:H,V40,Y","K. Hummel punt 39 yards to the HD31, J. Rogers return 14 yards to the HD45 (W. Nasri), PENALTY BT face mask 15 yards to the BT40, 1st and 10, HD ball on BT40.","H,1,10,V40",punt,NA,0,6,13,NA,NA,0,14,V,BT,"KO,3,12:05,31","PUNT,3,11:40,30",3,-1,0:25,KO,3,12:05,BT31,PUNT,3,11:40,BT30,NA
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,HD,1,10,BT40,"H,1,10,V40","15,1,125",{DRIVE}:11:40,HAMBURG SEA DEVILS drive start at 11:40.,"H,1,10,V40",NA,NA,0,6,13,11:40,NA,0,15,H,HD,"PUNT,3,11:40,60","TD,3,10:33,100",3,40,1:07,PUNT,3,11:40,BT40,TD,3,10:33,BT00,NA
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,HD,1,10,BT40,"H,1,10,V40","15,2,126","RUSH:24,V34, TACK:24,52",X. Johnson rush for 6 yards to the BT34 (M. De Falcis;W. Nasri).,"H,2,4,V34",rush,NA,0,6,13,NA,NA,0,15,H,HD,"PUNT,3,11:40,60","TD,3,10:33,100",3,40,1:07,PUNT,3,11:40,BT40,TD,3,10:33,BT00,NA
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,HD,2,4,BT34,"H,2,4,V34","15,3,127","PASS:10,C,88,V21 TACK:24","J. Clark pass complete to A. Botella M. for 13 yards to the BT21, 1ST DOWN HD (M. De Falcis).","H,1,10,V21",pass,pass,0,6,13,NA,NA,0,15,H,HD,"PUNT,3,11:40,60","TD,3,10:33,100",3,40,1:07,PUNT,3,11:40,BT40,TD,3,10:33,BT00,NA
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,HD,1,10,BT21,"H,1,10,V21","15,4,128","PASS:10,C,12,V00 T:10:33 PAT:K,4,G","J. Clark pass complete to J. Madin Cerezo for 21 yards to the BT0, 1ST DOWN HD, TOUCHDOWN, clock 10:33, P. Andersen kick attempt good.","H,1,0,H35",pat,pass,1,6,20,10:33,NA,0,15,H,HD,"PUNT,3,11:40,60","TD,3,10:33,100",3,40,1:07,PUNT,3,11:40,BT40,TD,3,10:33,BT00,NA
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,HD,1,0,HD35,"H,1,0,H35","15,5,129","KO:4,V00 RET:24,V11 TACK:18","P. Andersen kickoff 65 yards to the BT0, M. De Falcis return 11 yards to the BT11 (M. Amankwah).","V,1,10,V11",kick_off,NA,0,6,20,NA,NA,0,15,H,HD,"PUNT,3,11:40,60","TD,3,10:33,100",3,40,1:07,PUNT,3,11:40,BT40,TD,3,10:33,BT00,NA
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,BT,1,10,BT11,"V,1,10,V11","16,1,130",{DRIVE}:10:25,BERLIN THUNDER drive start at 10:25.,"V,1,10,V11",NA,NA,0,6,20,10:25,NA,0,16,V,BT,"KO,3,10:25,11","PUNT,3,07:55,11",3,0,2:30,KO,3,10:25,BT11,PUNT,3,07:55,BT11,NA
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,BT,1,10,BT11,"V,1,10,V11","16,2,131","RUSH:1,V13, TACK:45",J. Crawford rush for 2 yards to the BT13 (J. Sarfo).,"V,2,8,V13",rush,NA,0,6,20,NA,NA,0,16,V,BT,"KO,3,10:25,11","PUNT,3,07:55,11",3,0,2:30,KO,3,10:25,BT11,PUNT,3,07:55,BT11,NA
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,BT,2,8,BT13,"V,2,8,V13","16,3,132","RUSH:1,V13, TACK:90",J. Crawford rush for no gain to the BT13 (A. Rieckenberg).,"V,3,8,V13",rush,NA,0,6,20,NA,NA,0,16,V,BT,"KO,3,10:25,11","PUNT,3,07:55,11",3,0,2:30,KO,3,10:25,BT11,PUNT,3,07:55,BT11,NA
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,BT,3,8,BT13,"V,3,8,V13","16,4,133","PASS:11,S,TM,V11 SACK:58",B. Zerbe sacked for loss of 2 yards to the BT11 (J. Bombek).,"V,4,10,V11",pass,NA,0,6,20,NA,NA,0,16,V,BT,"KO,3,10:25,11","PUNT,3,07:55,11",3,0,2:30,KO,3,10:25,BT11,PUNT,3,07:55,BT11,NA
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,BT,4,10,BT11,"V,4,10,V11","16,5,134","PUNT:14,V45 RET:23,V22 TACK:2","K. Hummel punt 34 yards to the BT45, J. Rogers return 23 yards to the BT22 (J. White).","H,1,10,V22",punt,NA,0,6,20,NA,NA,0,16,V,BT,"KO,3,10:25,11","PUNT,3,07:55,11",3,0,2:30,KO,3,10:25,BT11,PUNT,3,07:55,BT11,NA
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,HD,1,10,BT22,"H,1,10,V22","17,1,135",{DRIVE}:07:55,HAMBURG SEA DEVILS drive start at 07:55.,"H,1,10,V22",NA,NA,0,6,20,07:55,NA,0,17,H,HD,"PUNT,3,07:55,78","TD,3,06:24,100",3,22,1:31,PUNT,3,07:55,BT22,TD,3,06:24,BT00,1
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,HD,1,10,BT22,"H,1,10,V22","17,2,136","RUSH:10,V20, TACK:45",J. Clark rush for 2 yards to the BT20 (K. Hill).,"H,2,8,V20",rush,NA,0,6,20,NA,NA,0,17,H,HD,"PUNT,3,07:55,78","TD,3,06:24,100",3,22,1:31,PUNT,3,07:55,BT22,TD,3,06:24,BT00,1
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,HD,2,8,BT20,"H,2,8,V20","17,3,137","PASS:10,C,80,V03 TACK:15","J. Clark pass complete to D. Arboleda for 17 yards to the BT3, 1ST DOWN HD (M. Thiele).","H,1,0,V03",pass,pass,0,6,20,NA,NA,0,17,H,HD,"PUNT,3,07:55,78","TD,3,06:24,100",3,22,1:31,PUNT,3,07:55,BT22,TD,3,06:24,BT00,1
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,HD,1,0,BT03,"H,1,0,V03","17,4,138","PASS:10,C,11,V00 T:06:24 PAT:K,4,G","J. Clark pass complete to B. Mau for 3 yards to the BT0, 1ST DOWN HD, TOUCHDOWN, clock 06:24, P. Andersen kick attempt good.","H,1,0,H35",pat,pass,1,6,27,06:24,NA,0,17,H,HD,"PUNT,3,07:55,78","TD,3,06:24,100",3,22,1:31,PUNT,3,07:55,BT22,TD,3,06:24,BT00,1
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,HD,1,0,HD35,"H,1,0,H35","17,5,139","KO:4,V01 RET:2,V18 TACK:45","P. Andersen kickoff 64 yards to the BT1, J. White return 17 yards to the BT18 (J. Sarfo).","V,1,10,V18",kick_off,NA,0,6,27,NA,NA,0,17,H,HD,"PUNT,3,07:55,78","TD,3,06:24,100",3,22,1:31,PUNT,3,07:55,BT22,TD,3,06:24,BT00,1
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,BT,1,10,BT18,"V,1,10,V18","18,1,140",{DRIVE}:06:19,BERLIN THUNDER drive start at 06:19.,"V,1,10,V18",NA,NA,0,6,27,06:19,NA,0,18,V,BT,"KO,3,06:19,18","DOWNS,3,04:47,26",4,8,1:32,KO,3,06:19,BT18,DOWNS,3,04:47,BT26,NA
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,BT,1,10,BT18,"V,1,10,V18","18,2,141","PASS:7,I,17,*",S. Jones pass incomplete to E. Drossard.,"V,2,10,V18",pass,NA,0,6,27,NA,NA,0,18,V,BT,"KO,3,06:19,18","DOWNS,3,04:47,26",4,8,1:32,KO,3,06:19,BT18,DOWNS,3,04:47,BT26,NA
2021_04_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,7/11/2021,Hamburg,Stadion Hoheluft,18:00,21:06,Y,Y,03:06,0,24deg.C,NO,cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Marciniak,M. Hoffmann,E. Christensen,M. Burzec,M. Burzec,BT,2,10,BT18,"V,2,10,V18","18,3,142","RUSH:1,V25, TACK:45",J. Crawford rush for 7 yards to the BT25 (J. Sarfo).,"V,3,3,V25",rush,NA,0,6,27,NA,NA,0,18,V,BT,"KO,3,06:19,18","DOWNS,3,04:47,26",4,8,1:32,KO,3,06:19,BT18,DOWNS,3,04:47,BT26,NA
