game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,clock,first_down_with,score,away_score_post,home_score_post,oob,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,VV,2,0,RT15,"V,2,0,H15","7,12,71","PASS:9,C,89,H00 T:07:12","J. Erdmann pass complete to F. Bierbaumer for 15 yards to the RT0, 1ST DOWN VV, TOUCHDOWN, clock 07:12.","V,1,10,H15",pass,07:12,pass,1,13,7,0,NA,7,V,VV,"FGA,2,11:49,40","TD,2,07:12,100",10,60,4:37,FGA,2,11:49,VV40,TD,2,07:12,RT00,1
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,VV,1,10,RT15,"V,1,10,H15","7,13,72","PAT:P,9/8,G PEN:V,CB,A,13,H30,N NOPLAY: PAT:K,16,M","J. Erdmann pass attempt to A. Botella M good, PENALTY VV Chop Block (F. Wegan) 15 yards to the RT30, NO PLAY, S. Daum kick attempt failed.","V,1,0,V30",pat,NA,NA,0,13,7,0,NA,7,V,VV,"FGA,2,11:49,40","TD,2,07:12,100",10,60,4:37,FGA,2,11:49,VV40,TD,2,07:12,RT00,1
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,VV,1,0,VV30,"V,1,0,V30","7,14,73","KO:23,H06 RET:14,H22 TACK:36","B. Straight kickoff 64 yards to the RT6, Y. Mayr return 16 yards to the RT22 (F. Tartarotti).","H,1,10,H22",kick_off,NA,NA,0,13,7,0,NA,7,V,VV,"FGA,2,11:49,40","TD,2,07:12,100",10,60,4:37,FGA,2,11:49,VV40,TD,2,07:12,RT00,1
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,RT,1,10,RT22,"H,1,10,H22","8,1,74",{DRIVE}:07:06,RAIDERS TIROL drive start at 07:06.,"H,1,10,H22",NA,07:06,NA,0,13,7,0,NA,8,H,RT,"KO,2,07:06,22","PUNT,2,04:30,39",4,17,2:36,KO,2,07:06,RT22,PUNT,2,04:30,RT39,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,RT,1,10,RT22,"H,1,10,H22","8,2,75","PEN:H,DG,A,12,H17,N",PENALTY RT Delay of Game (S. Shelton) 5 yards to the RT17.,"H,1,15,H17",penalty,NA,NA,0,13,7,0,NA,8,H,RT,"KO,2,07:06,22","PUNT,2,04:30,39",4,17,2:36,KO,2,07:06,RT22,PUNT,2,04:30,RT39,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,RT,1,15,RT17,"H,1,15,H17","8,3,76","RUSH:22,H33, TACK:37","L. Moragne rush for 16 yards to the RT33, 1ST DOWN RT (S. Wimmer).","H,1,10,H33",rush,NA,rush,0,13,7,0,NA,8,H,RT,"KO,2,07:06,22","PUNT,2,04:30,39",4,17,2:36,KO,2,07:06,RT22,PUNT,2,04:30,RT39,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,RT,1,10,RT33,"H,1,10,H33","8,4,77","PASS:12,I,10,* PEN:V,IC,A,10,H38,1 NOPLAY:","S. Shelton pass incomplete to P. Haun, PENALTY VV Illegal Contact (C. Smith) 5 yards to the RT38, 1ST DOWN RT, NO PLAY.","H,1,10,H38",penalty,NA,penalty,0,13,7,0,NA,8,H,RT,"KO,2,07:06,22","PUNT,2,04:30,39",4,17,2:36,KO,2,07:06,RT22,PUNT,2,04:30,RT39,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,RT,1,10,RT38,"H,1,10,H38","8,5,78","RUSH:22,H39, TACK:1",L. Moragne rush for 1 yard to the RT39 (L. Balogh).,"H,2,9,H39",rush,NA,NA,0,13,7,0,NA,8,H,RT,"KO,2,07:06,22","PUNT,2,04:30,39",4,17,2:36,KO,2,07:06,RT22,PUNT,2,04:30,RT39,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,RT,2,9,RT39,"H,2,9,H39","8,6,79","RUSH:12,H44, TACK:99,1",S. Shelton rush for 5 yards to the RT44 (M. Muellner;L. Balogh).,"H,3,4,H44",rush,NA,NA,0,13,7,0,NA,8,H,RT,"KO,2,07:06,22","PUNT,2,04:30,39",4,17,2:36,KO,2,07:06,RT22,PUNT,2,04:30,RT39,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,RT,3,4,RT44,"H,3,4,H44","8,7,80","PEN:H,DG,A,12,H39,N",PENALTY RT Delay of Game (S. Shelton) 5 yards to the RT39.,"H,3,9,H39",penalty,NA,NA,0,13,7,0,NA,8,H,RT,"KO,2,07:06,22","PUNT,2,04:30,39",4,17,2:36,KO,2,07:06,RT22,PUNT,2,04:30,RT39,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,RT,3,9,RT39,"H,3,9,H39","8,8,81","PASS:12,I,4,*",S. Shelton pass incomplete to M. Schneider.,"H,4,9,H39",pass,NA,NA,0,13,7,0,NA,8,H,RT,"KO,2,07:06,22","PUNT,2,04:30,39",4,17,2:36,KO,2,07:06,RT22,PUNT,2,04:30,RT39,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,RT,4,9,RT39,"H,4,9,H39","8,9,82","PUNT:1,V30 DN:","R. Seeber punt 31 yards to the VV30, downed.","V,1,10,V30",punt,NA,NA,0,13,7,0,NA,8,H,RT,"KO,2,07:06,22","PUNT,2,04:30,39",4,17,2:36,KO,2,07:06,RT22,PUNT,2,04:30,RT39,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,VV,1,10,VV30,"V,1,10,V30","9,1,83",{DRIVE}:04:30,VIENNA VIKINGS drive start at 04:30.,"V,1,10,V30",NA,04:30,NA,0,13,7,0,NA,9,V,VV,"PUNT,2,04:30,30","PUNT,2,02:58,38",3,8,1:32,PUNT,2,04:30,VV30,PUNT,2,02:58,VV38,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,VV,1,10,VV30,"V,1,10,V30","9,2,84","RUSH:13,V36, TACK:29,92",F. Wegan rush for 6 yards to the VV36 (L. Ogbevoen;L. Orlovicius).,"V,2,4,V36",rush,NA,NA,0,13,7,0,NA,9,V,VV,"PUNT,2,04:30,30","PUNT,2,02:58,38",3,8,1:32,PUNT,2,04:30,VV30,PUNT,2,02:58,VV38,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,VV,2,4,VV36,"V,2,4,V36","9,3,85","PASS:9,I,4,* BRUP:5",J. Erdmann pass incomplete to J. Bouah (D. Shelton).,"V,3,4,V36",pass,NA,NA,0,13,7,0,NA,9,V,VV,"PUNT,2,04:30,30","PUNT,2,02:58,38",3,8,1:32,PUNT,2,04:30,VV30,PUNT,2,02:58,VV38,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,VV,3,4,VV36,"V,3,4,V36","9,4,86","RUSH:13,V38, TACK:20,95",F. Wegan rush for 2 yards to the VV38 (P. Pilger;S. Schaar).,"V,4,2,V38",rush,NA,NA,0,13,7,0,NA,9,V,VV,"PUNT,2,04:30,30","PUNT,2,02:58,38",3,8,1:32,PUNT,2,04:30,VV30,PUNT,2,02:58,VV38,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,VV,4,2,VV38,"V,4,2,V38","9,5,87",TOUT:V T:03:05,"Timeout Vienna Vikings, clock 03:05.","V,4,2,V38",NA,03:05,NA,0,13,7,0,NA,9,V,VV,"PUNT,2,04:30,30","PUNT,2,02:58,38",3,8,1:32,PUNT,2,04:30,VV30,PUNT,2,02:58,VV38,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,VV,4,2,VV38,"V,4,2,V38","9,6,88","PUNT:23,H35 OB:","B. Straight punt 27 yards to the RT35, out-of-bounds.","H,1,10,H35",punt,NA,NA,0,13,7,1,NA,9,V,VV,"PUNT,2,04:30,30","PUNT,2,02:58,38",3,8,1:32,PUNT,2,04:30,VV30,PUNT,2,02:58,VV38,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,RT,1,10,RT35,"H,1,10,H35","10,1,89",{DRIVE}:02:58,RAIDERS TIROL drive start at 02:58.,"H,1,10,H35",NA,02:58,NA,0,13,7,0,NA,10,H,RT,"PUNT,2,02:58,35","PUNT,2,01:45,47",4,12,1:13,PUNT,2,02:58,RT35,PUNT,2,01:45,RT47,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,RT,1,10,RT35,"H,1,10,H35","10,2,90","PASS:12,C,6,H47 TACK:32","S. Shelton pass complete to A. Platzgummer for 12 yards to the RT47, 1ST DOWN RT (L. Horvath).","H,1,10,H47",pass,NA,pass,0,13,7,0,NA,10,H,RT,"PUNT,2,02:58,35","PUNT,2,01:45,47",4,12,1:13,PUNT,2,02:58,RT35,PUNT,2,01:45,RT47,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,RT,1,10,RT47,"H,1,10,H47","10,3,91","RUSH:22,H47, TACK:75",L. Moragne rush for no gain to the RT47 (F. Sudi).,"H,2,10,H47",rush,NA,NA,0,13,7,0,NA,10,H,RT,"PUNT,2,02:58,35","PUNT,2,01:45,47",4,12,1:13,PUNT,2,02:58,RT35,PUNT,2,01:45,RT47,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,RT,2,10,RT47,"H,2,10,H47","10,4,93","PASS:12,I,80,* BRUP:21",S. Shelton pass incomplete to F. Abfalter (L. Gerner).,"H,3,10,H47",pass,NA,NA,0,13,7,0,NA,10,H,RT,"PUNT,2,02:58,35","PUNT,2,01:45,47",4,12,1:13,PUNT,2,02:58,RT35,PUNT,2,01:45,RT47,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,RT,3,10,RT47,"H,3,10,H47","10,5,94","PASS:12,I,80,*",S. Shelton pass incomplete to F. Abfalter.,"H,4,10,H47",pass,NA,NA,0,13,7,0,NA,10,H,RT,"PUNT,2,02:58,35","PUNT,2,01:45,47",4,12,1:13,PUNT,2,02:58,RT35,PUNT,2,01:45,RT47,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,RT,4,10,RT47,"H,4,10,H47","10,6,95","PUNT:1,V33 OB:","R. Seeber punt 20 yards to the VV33, out-of-bounds.","V,1,10,V33",punt,NA,NA,0,13,7,1,NA,10,H,RT,"PUNT,2,02:58,35","PUNT,2,01:45,47",4,12,1:13,PUNT,2,02:58,RT35,PUNT,2,01:45,RT47,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,VV,1,10,VV33,"V,1,10,V33","11,1,96",{DRIVE}:01:45,VIENNA VIKINGS drive start at 01:45.,"V,1,10,V33",NA,01:45,NA,0,13,7,0,NA,11,V,VV,"PUNT,2,01:45,33","PUNT,2,00:21,38",3,5,1:24,PUNT,2,01:45,VV33,PUNT,2,00:21,VV38,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,VV,1,10,VV33,"V,1,10,V33","11,2,97","PASS:9,C,8,V40 TACK:5",J. Erdmann pass complete to A. Botella M for 7 yards to the VV40 (D. Shelton).,"V,2,3,V40",pass,NA,NA,0,13,7,0,NA,11,V,VV,"PUNT,2,01:45,33","PUNT,2,00:21,38",3,5,1:24,PUNT,2,01:45,VV33,PUNT,2,00:21,VV38,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,VV,2,3,VV40,"V,2,3,V40","11,3,98","PASS:9,C,4,V38 TACK:97",J. Erdmann pass complete to J. Bouah for loss of 2 yards to the VV38 (N. Melcher).,"V,3,5,V38",pass,NA,NA,0,13,7,0,NA,11,V,VV,"PUNT,2,01:45,33","PUNT,2,00:21,38",3,5,1:24,PUNT,2,01:45,VV33,PUNT,2,00:21,VV38,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,VV,3,5,VV38,"V,3,5,V38","11,4,99","PASS:9,I,8,*",J. Erdmann pass incomplete to A. Botella M.,"V,4,5,V38",pass,NA,NA,0,13,7,0,NA,11,V,VV,"PUNT,2,01:45,33","PUNT,2,00:21,38",3,5,1:24,PUNT,2,01:45,VV33,PUNT,2,00:21,VV38,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,VV,4,5,VV38,"V,4,5,V38","11,5,100","PUNT:23,H11 DN:","B. Straight punt 51 yards to the RT11, downed.","H,1,10,H11",punt,NA,NA,0,13,7,0,NA,11,V,VV,"PUNT,2,01:45,33","PUNT,2,00:21,38",3,5,1:24,PUNT,2,01:45,VV33,PUNT,2,00:21,VV38,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,RT,1,10,RT11,"H,1,10,H11","12,1,101",{DRIVE}:00:21,RAIDERS TIROL drive start at 00:21.,"H,1,10,H11",NA,00:21,NA,0,13,7,0,NA,12,H,RT,"PUNT,2,00:21,11","HALF,2,00:00,10",1,-1,0:21,PUNT,2,00:21,RT11,HALF,2,00:00,RT10,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,RT,1,10,RT11,"H,1,10,H11","12,2,102","RUSH:12,H10,",S. Shelton rush for loss of 1 yard to the RT10.,"H,2,11,H10",rush,NA,NA,0,13,7,0,NA,12,H,RT,"PUNT,2,00:21,11","HALF,2,00:00,10",1,-1,0:21,PUNT,2,00:21,RT11,HALF,2,00:00,RT10,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,RT,2,11,RT10,"H,2,11,H10","12,3,104",HALF: T:00:00,"End of half, clock 00:00.","H,2,11,H10",NA,00:00,NA,0,13,7,0,NA,12,H,RT,"PUNT,2,00:21,11","HALF,2,00:00,10",1,-1,0:21,PUNT,2,00:21,RT11,HALF,2,00:00,RT10,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,RT,2,11,RT10,"H,2,11,H10","12,4,105",Q:3 T:15:00,"Start of 3rd quarter, clock 15:00.","H,2,11,H10",NA,15:00,NA,0,13,7,0,NA,12,H,RT,"PUNT,2,00:21,11","HALF,2,00:00,10",1,-1,0:21,PUNT,2,00:21,RT11,HALF,2,00:00,RT10,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,RT,2,11,RT10,"H,2,11,H10","12,5,106","SPOT:V,V30,N",VV ball on VV30.,"V,2,11,V30",NA,NA,NA,0,13,7,0,NA,12,H,RT,"PUNT,2,00:21,11","HALF,2,00:00,10",1,-1,0:21,PUNT,2,00:21,RT11,HALF,2,00:00,RT10,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,VV,2,11,VV30,"V,2,11,V30","12,6,107","KO:23,H05 RET:14,H37 TACK:17,23","B. Straight kickoff 65 yards to the RT5, Y. Mayr return 32 yards to the RT37 (K. Linnainmaa;B. Straight).","H,1,10,H37",kick_off,NA,NA,0,13,7,0,NA,12,H,RT,"PUNT,2,00:21,11","HALF,2,00:00,10",1,-1,0:21,PUNT,2,00:21,RT11,HALF,2,00:00,RT10,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,RT,1,10,RT37,"H,1,10,H37","13,1,108",{DRIVE}:14:51,RAIDERS TIROL drive start at 14:51.,"H,1,10,H37",NA,14:51,NA,0,13,7,0,NA,13,H,RT,"KO,3,14:51,37","INT,3,12:45,60",4,23,2:06,KO,3,14:51,RT37,INT,3,12:45,VV40,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,RT,1,10,RT37,"H,1,10,H37","13,2,109","PASS:12,C,10,H43 TACK:1",S. Shelton pass complete to P. Haun for 6 yards to the RT43 (L. Balogh).,"H,2,4,H43",pass,NA,NA,0,13,7,0,NA,13,H,RT,"KO,3,14:51,37","INT,3,12:45,60",4,23,2:06,KO,3,14:51,RT37,INT,3,12:45,VV40,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,RT,2,4,RT43,"H,2,4,H43","13,3,110","PASS:12,C,10,H48 TACK:32","S. Shelton pass complete to P. Haun for 5 yards to the RT48, 1ST DOWN RT (L. Horvath).","H,1,10,H48",pass,NA,pass,0,13,7,0,NA,13,H,RT,"KO,3,14:51,37","INT,3,12:45,60",4,23,2:06,KO,3,14:51,RT37,INT,3,12:45,VV40,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,RT,1,10,RT48,"H,1,10,H48","13,4,111","PASS:12,C,6,V40 TACK:37","S. Shelton pass complete to A. Platzgummer for 12 yards to the VV40, 1ST DOWN RT (S. Wimmer).","H,1,10,V40",pass,NA,pass,0,13,7,0,NA,13,H,RT,"KO,3,14:51,37","INT,3,12:45,60",4,23,2:06,KO,3,14:51,RT37,INT,3,12:45,VV40,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,RT,1,10,VV40,"H,1,10,V40","13,5,112","PASS:12,X,23,V44 BRUP:1 RET:23,H00 T:12:45","S. Shelton pass intercepted by B. Straight at the VV44 (L. Balogh), B. Straight return 56 yards to the RT0, TOUCHDOWN, clock 12:45.","V,1,10,H15",pass,12:45,NA,1,19,7,0,I,13,H,RT,"KO,3,14:51,37","INT,3,12:45,60",4,23,2:06,KO,3,14:51,RT37,INT,3,12:45,VV40,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,VV,1,10,RT15,"V,1,10,H15","14,1,113","PAT:R,9,M",J. Erdmann rush attempt failed.,"V,1,0,V30",pat,NA,NA,0,19,7,0,NA,14,V,VV,"INT,3,12:45,100","TD,3,12:45,100",0,0,0:00,INT,3,12:45,RT00,TD,3,12:45,RT00,NA
2022_01_VV_RT,VV,RT,Vienna Vikings,Raiders Tirol,6/5/2022,Innsbruck,Tivoli Stadion,15:00,18:38,Y,3:38,3750,28C,Mild,Thunderstorm,T. Plendl,E. Sumner,G. Udvardi,F. Pachukski,D. Jurzyk,B. Peric,M. Zoladek,VV,1,0,VV30,"V,1,0,V30","14,2,114","KO:23,H20 OB: SPOT:H,H40,Y","B. Straight kickoff 50 yards to the RT20, out-of-bounds, RT ball on RT40.","H,1,10,H40",kick_off,NA,NA,0,19,7,1,NA,14,V,VV,"INT,3,12:45,100","TD,3,12:45,100",0,0,0:00,INT,3,12:45,RT00,TD,3,12:45,RT00,NA
