game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,nitegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,score,away_score_post,home_score_post,clock,first_down_with,turnover,oob,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,CC,1,10,IR39,"H,1,10,V39","17,2,115","PASS:12,C,1,V39 TACK:33 PEN:H,IBW,A,32,V49,N NOPLAY:","J. Weinreich pass complete to Q. Pounds for no gain to the IR39 (C. Walrond), PENALTY CC Illegal Block Above Waist (32) 10 yards to the IR49, NO PLAY.","H,1,20,V49",penalty,0,12,20,NA,NA,NA,0,17,H,CC,"INT,2,01:35,61","PUNT,2,00:59,51",3,-10,0:36,INT,2,01:35,IR39,PUNT,2,00:59,IR49,NA
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,CC,1,20,IR49,"H,1,20,V49","17,3,116","PASS:12,I,18,*",J. Weinreich pass incomplete to L. Geyer.,"H,2,20,V49",pass,0,12,20,NA,NA,NA,0,17,H,CC,"INT,2,01:35,61","PUNT,2,00:59,51",3,-10,0:36,INT,2,01:35,IR39,PUNT,2,00:59,IR49,NA
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,CC,2,20,IR49,"H,2,20,V49","17,4,117","PASS:12,I,5,*",J. Weinreich pass incomplete to P. Lenhardt.,"H,3,20,V49",pass,0,12,20,NA,NA,NA,0,17,H,CC,"INT,2,01:35,61","PUNT,2,00:59,51",3,-10,0:36,INT,2,01:35,IR39,PUNT,2,00:59,IR49,NA
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,CC,3,20,IR49,"H,3,20,V49","17,5,118",TOUT:H T:01:14,"Timeout Cologne Centurions, clock 01:14.","H,3,20,V49",NA,0,12,20,01:14,NA,NA,0,17,H,CC,"INT,2,01:35,61","PUNT,2,00:59,51",3,-10,0:36,INT,2,01:35,IR39,PUNT,2,00:59,IR49,NA
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,CC,3,20,IR49,"H,3,20,V49","17,6,119","PASS:12,I,1,*",J. Weinreich pass incomplete to Q. Pounds.,"H,4,20,V49",pass,0,12,20,NA,NA,NA,0,17,H,CC,"INT,2,01:35,61","PUNT,2,00:59,51",3,-10,0:36,INT,2,01:35,IR39,PUNT,2,00:59,IR49,NA
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,CC,4,20,IR49,"H,4,20,V49","17,7,120","PUNT:15,V20 DN:","J. Appelt punt 29 yards to the IR20, downed.","V,1,10,V20",punt,0,12,20,NA,NA,NA,0,17,H,CC,"INT,2,01:35,61","PUNT,2,00:59,51",3,-10,0:36,INT,2,01:35,IR39,PUNT,2,00:59,IR49,NA
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,IR,1,10,IR20,"V,1,10,V20","18,1,121",{DRIVE}:00:59,ISTANBUL RAMS drive start at 00:59.,"V,1,10,V20",NA,0,12,20,00:59,NA,NA,0,18,V,IR,"PUNT,2,00:59,20","HALF,2,00:00,1",3,-19,0:59,PUNT,2,00:59,IR20,HALF,2,00:00,IR01,NA
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,IR,1,10,IR20,"V,1,10,V20","18,2,122","PASS:10,S,TM,V10 SACK:57,97",J. Stegman sacked for loss of 10 yards to the IR10 (F. Simon;J. Wenke).,"V,2,20,V10",pass,0,12,20,NA,NA,NA,0,18,V,IR,"PUNT,2,00:59,20","HALF,2,00:00,1",3,-19,0:59,PUNT,2,00:59,IR20,HALF,2,00:00,IR01,NA
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,IR,2,20,IR10,"V,2,20,V10","18,3,123",TOUT:H T:00:40,"Timeout Cologne Centurions, clock 00:40.","V,2,20,V10",NA,0,12,20,00:40,NA,NA,0,18,V,IR,"PUNT,2,00:59,20","HALF,2,00:00,1",3,-19,0:59,PUNT,2,00:59,IR20,HALF,2,00:00,IR01,NA
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,IR,2,20,IR10,"V,2,20,V10","18,4,124","RUSH:22,V05, TACK:97",M. Kinoshita rush for loss of 5 yards to the IR5 (J. Wenke).,"V,3,25,V05",rush,0,12,20,NA,NA,NA,0,18,V,IR,"PUNT,2,00:59,20","HALF,2,00:00,1",3,-19,0:59,PUNT,2,00:59,IR20,HALF,2,00:00,IR01,NA
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,IR,3,25,IR05,"V,3,25,V05","18,5,125",TOUT:H T:00:35,"Timeout Cologne Centurions, clock 00:35.","V,3,25,V05",NA,0,12,20,00:35,NA,NA,0,18,V,IR,"PUNT,2,00:59,20","HALF,2,00:00,1",3,-19,0:59,PUNT,2,00:59,IR20,HALF,2,00:00,IR01,NA
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,IR,3,25,IR05,"V,3,25,V05","18,6,126","RUSH:9,V01, TACK:47",T. Johnson-Fish rush for loss of 4 yards to the IR1 (N. Liesen).,"V,4,29,V01",rush,0,12,20,NA,NA,NA,0,18,V,IR,"PUNT,2,00:59,20","HALF,2,00:00,1",3,-19,0:59,PUNT,2,00:59,IR20,HALF,2,00:00,IR01,NA
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,IR,4,29,IR01,"V,4,29,V01","18,7,127",HALF: T:00:00,"End of half, clock 00:00.","V,4,29,V01",NA,0,12,20,00:00,NA,NA,0,18,V,IR,"PUNT,2,00:59,20","HALF,2,00:00,1",3,-19,0:59,PUNT,2,00:59,IR20,HALF,2,00:00,IR01,NA
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,IR,4,29,IR01,"V,4,29,V01","18,8,128",Q:3 T:15:00,"Start of 3rd quarter, clock 15:00.","V,4,29,V01",NA,0,12,20,15:00,NA,NA,0,18,V,IR,"PUNT,2,00:59,20","HALF,2,00:00,1",3,-19,0:59,PUNT,2,00:59,IR20,HALF,2,00:00,IR01,NA
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,IR,4,29,IR01,"V,4,29,V01","18,9,129","SPOT:H,H30,N",CC ball on CC30.,"H,4,29,H30",NA,0,12,20,NA,NA,NA,0,18,V,IR,"PUNT,2,00:59,20","HALF,2,00:00,1",3,-19,0:59,PUNT,2,00:59,IR20,HALF,2,00:00,IR01,NA
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,CC,4,29,CC30,"H,4,29,H30","18,10,130","KO:15,V07 RET:6,V20","J. Appelt kickoff 63 yards to the IR7, J. Conwell return 13 yards to the IR20.","V,1,10,V20",kick_off,0,12,20,NA,NA,NA,0,18,V,IR,"PUNT,2,00:59,20","HALF,2,00:00,1",3,-19,0:59,PUNT,2,00:59,IR20,HALF,2,00:00,IR01,NA
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,IR,1,10,IR20,"V,1,10,V20","19,1,131",{DRIVE}:14:52,ISTANBUL RAMS drive start at 14:52.,"V,1,10,V20",NA,0,12,20,14:52,NA,NA,0,19,V,IR,"KO,3,14:52,20","INT,3,13:12,23",3,3,1:40,KO,3,14:52,IR20,INT,3,13:12,IR23,NA
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,IR,1,10,IR20,"V,1,10,V20","19,2,132","RUSH:6,V17, TACK:90",J. Conwell rush for loss of 3 yards to the IR17 (A. Naus).,"V,2,13,V17",rush,0,12,20,NA,NA,NA,0,19,V,IR,"KO,3,14:52,20","INT,3,13:12,23",3,3,1:40,KO,3,14:52,IR20,INT,3,13:12,IR23,NA
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,IR,2,13,IR17,"V,2,13,V17","19,3,133","PASS:10,C,22,V23 TACK:57",J. Stegman pass complete to M. Kinoshita for 6 yards to the IR23 (F. Simon).,"V,3,7,V23",pass,0,12,20,NA,NA,NA,0,19,V,IR,"KO,3,14:52,20","INT,3,13:12,23",3,3,1:40,KO,3,14:52,IR20,INT,3,13:12,IR23,NA
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,IR,3,7,IR23,"V,3,7,V23","19,4,134","PASS:10,X,4,V38 RET:4,V01 NOPLAY:","J. Stegman pass intercepted by K. Beverly at the IR38, K. Beverly return to the IR1, NO PLAY.","V,3,7,V23",NA,0,12,20,NA,NA,NA,0,19,V,IR,"KO,3,14:52,20","INT,3,13:12,23",3,3,1:40,KO,3,14:52,IR20,INT,3,13:12,IR23,NA
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,IR,3,7,IR23,"V,3,7,V23","19,5,136","PASS:10,X,4,V43 RET:4,V43","J. Stegman pass intercepted by K. Beverly at the IR43, K. Beverly return 0 yards to the IR43.","H,1,10,V43",pass,0,12,20,NA,NA,I,0,19,V,IR,"KO,3,14:52,20","INT,3,13:12,23",3,3,1:40,KO,3,14:52,IR20,INT,3,13:12,IR23,NA
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,CC,1,10,IR43,"H,1,10,V43","20,1,137",{DRIVE}:13:12,COLOGNE CENTURIONS drive start at 13:12.,"H,1,10,V43",NA,0,12,20,13:12,NA,NA,0,20,H,CC,"INT,3,13:12,57","TD,3,11:15,100",4,43,1:57,INT,3,13:12,IR43,TD,3,11:15,IR00,1
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,CC,1,10,IR43,"H,1,10,V43","20,2,138","RUSH:24,V47, TACK:46,42",T. King rush for loss of 4 yards to the IR47 (M. Tullio Lucas;Z. Blair).,"H,2,14,V47",rush,0,12,20,NA,NA,NA,0,20,H,CC,"INT,3,13:12,57","TD,3,11:15,100",4,43,1:57,INT,3,13:12,IR43,TD,3,11:15,IR00,1
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,CC,2,14,IR47,"H,2,14,V47","20,3,139","PASS:12,C,5,V15 OB:","J. Weinreich pass complete to P. Lenhardt for 32 yards to the IR15, 1ST DOWN CC, out-of-bounds.","H,1,10,V15",pass,0,12,20,NA,pass,NA,1,20,H,CC,"INT,3,13:12,57","TD,3,11:15,100",4,43,1:57,INT,3,13:12,IR43,TD,3,11:15,IR00,1
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,CC,1,10,IR15,"H,1,10,V15","20,4,140","RUSH:24,V14, TACK:99",T. King rush for 1 yard to the IR14 (B. Zaimoglu).,"H,2,9,V14",rush,0,12,20,NA,NA,NA,0,20,H,CC,"INT,3,13:12,57","TD,3,11:15,100",4,43,1:57,INT,3,13:12,IR43,TD,3,11:15,IR00,1
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,CC,2,9,IR14,"H,2,9,V14","20,5,141","PASS:12,C,18,V00 T:11:15 PAT:K,15,M","J. Weinreich pass complete to L. Geyer for 14 yards to the IR0, 1ST DOWN CC, TOUCHDOWN, clock 11:15, J. Appelt kick attempt failed.","H,1,0,H30",pat,1,12,26,11:15,pass,NA,0,20,H,CC,"INT,3,13:12,57","TD,3,11:15,100",4,43,1:57,INT,3,13:12,IR43,TD,3,11:15,IR00,1
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,CC,1,0,CC30,"H,1,0,H30","20,6,142","KO:15,V00 TB:","J. Appelt kickoff 70 yards to the IR0, touchback.","V,1,10,V30",kick_off,0,12,26,NA,NA,NA,0,20,H,CC,"INT,3,13:12,57","TD,3,11:15,100",4,43,1:57,INT,3,13:12,IR43,TD,3,11:15,IR00,1
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,IR,1,10,IR30,"V,1,10,V30","21,1,143",{DRIVE}:11:15,ISTANBUL RAMS drive start at 11:15.,"V,1,10,V30",NA,0,12,26,11:15,NA,NA,0,21,V,IR,"KO,3,11:15,30","TD,3,09:28,100",4,70,1:47,KO,3,11:15,IR30,TD,3,09:28,CC00,1
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,IR,1,10,IR30,"V,1,10,V30","21,2,144","RUSH:9,V33, TACK:47",T. Johnson-Fish rush for 3 yards to the IR33 (N. Liesen).,"V,2,7,V33",rush,0,12,26,NA,NA,NA,0,21,V,IR,"KO,3,11:15,30","TD,3,09:28,100",4,70,1:47,KO,3,11:15,IR30,TD,3,09:28,CC00,1
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,IR,2,7,IR33,"V,2,7,V33","21,3,145","RUSH:9,V37, TACK:19",T. Johnson-Fish rush for 4 yards to the IR37 (W. Bhikh).,"V,3,3,V37",rush,0,12,26,NA,NA,NA,0,21,V,IR,"KO,3,11:15,30","TD,3,09:28,100",4,70,1:47,KO,3,11:15,IR30,TD,3,09:28,CC00,1
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,IR,3,3,IR37,"V,3,3,V37","21,4,146","PASS:10,C,1,H07 TACK:46,29 PEN:H,IC,D PEN:H,DO,D","J. Stegman pass complete to A. Agackesen for 56 yards to the CC7, 1ST DOWN IR (M. Scherenberg;E. Akguen), PENALTY CC Illegal Contact declined, PENALTY CC Defensive Offside declined.","V,1,0,H07",pass,0,12,26,NA,pass,NA,0,21,V,IR,"KO,3,11:15,30","TD,3,09:28,100",4,70,1:47,KO,3,11:15,IR30,TD,3,09:28,CC00,1
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,IR,1,0,CC07,"V,1,0,H07","21,5,147","RUSH:9,H00, T:09:28 PAT:K,80,G","T. Johnson-Fish rush for 7 yards to the CC0, 1ST DOWN IR, TOUCHDOWN, clock 09:28, M. Sarikatipogl kick attempt good.","V,1,0,V30",pat,1,19,26,09:28,rush,NA,0,21,V,IR,"KO,3,11:15,30","TD,3,09:28,100",4,70,1:47,KO,3,11:15,IR30,TD,3,09:28,CC00,1
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,IR,1,0,IR30,"V,1,0,V30","21,6,148","KO:80,H08 RET:5,H29 TACK:23,56","M. Sarikatipogl kickoff 62 yards to the CC8, P. Lenhardt return 21 yards to the CC29 (S. Oezdemir;O. Duzcu).","H,1,10,H29",kick_off,0,19,26,NA,NA,NA,0,21,V,IR,"KO,3,11:15,30","TD,3,09:28,100",4,70,1:47,KO,3,11:15,IR30,TD,3,09:28,CC00,1
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,CC,1,10,CC29,"H,1,10,H29","22,1,149",{DRIVE}:09:20,COLOGNE CENTURIONS drive start at 09:20.,"H,1,10,H29",NA,0,19,26,09:20,NA,NA,0,22,H,CC,"KO,3,09:20,29","FUMB,3,08:44,30",2,1,0:36,KO,3,09:20,CC29,FUMB,3,08:44,CC30,NA
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,CC,1,10,CC29,"H,1,10,H29","22,2,150","RUSH:24,H36, TACK:23",T. King rush for 7 yards to the CC36 (S. Oezdemir).,"H,2,3,H36",rush,0,19,26,NA,NA,NA,0,22,H,CC,"KO,3,09:20,29","FUMB,3,08:44,30",2,1,0:36,KO,3,09:20,CC29,FUMB,3,08:44,CC30,NA
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,CC,2,3,CC36,"H,2,3,H36","22,3,151","RUSH:7,H30, FUMB:V,H30,50","Al. Frisch rush for loss of 6 yards to the CC30, fumble by Al. Frisch recovered by IR A. Aslan at CC30.","V,1,10,H30",rush,0,19,26,NA,NA,F,0,22,H,CC,"KO,3,09:20,29","FUMB,3,08:44,30",2,1,0:36,KO,3,09:20,CC29,FUMB,3,08:44,CC30,NA
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,IR,1,10,CC30,"V,1,10,H30","23,1,152",{DRIVE}:08:44,ISTANBUL RAMS drive start at 08:44.,"V,1,10,H30",NA,0,19,26,08:44,NA,NA,0,23,V,IR,"FUMB,3,08:44,70","TD,3,06:44,100",6,30,2:00,FUMB,3,08:44,CC30,TD,3,06:44,CC00,1
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,IR,1,10,CC30,"V,1,10,H30","23,2,153",TOUT:V T:08:44,"Timeout Istanbul Rams, clock 08:44.","V,1,10,H30",NA,0,19,26,08:44,NA,NA,0,23,V,IR,"FUMB,3,08:44,70","TD,3,06:44,100",6,30,2:00,FUMB,3,08:44,CC30,TD,3,06:44,CC00,1
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,IR,1,10,CC30,"V,1,10,H30","23,3,154","PASS:10,C,11,H17 TACK:46","J. Stegman pass complete to K. Wedderburn for 13 yards to the CC17, 1ST DOWN IR (M. Scherenberg).","V,1,10,H17",pass,0,19,26,NA,pass,NA,0,23,V,IR,"FUMB,3,08:44,70","TD,3,06:44,100",6,30,2:00,FUMB,3,08:44,CC30,TD,3,06:44,CC00,1
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,IR,1,10,CC17,"V,1,10,H17","23,4,155","PASS:10,I,6,* BRUP:57",J. Stegman pass incomplete to J. Conwell (F. Simon).,"V,2,10,H17",pass,0,19,26,NA,NA,NA,0,23,V,IR,"FUMB,3,08:44,70","TD,3,06:44,100",6,30,2:00,FUMB,3,08:44,CC30,TD,3,06:44,CC00,1
2022_01_IR_CC,IR,CC,Istanbul Rams,Cologne Centurions,6/4/2022,Cologne,Suedstadion,17:00,20:30,Y,Y,3:30,2250,27 C,16 kmh,partially clouded,W. Ratajcyak,A. Buijs,D. Leoniak,O. Kaieiecka,R. Reis,C. Beckamnn,A. Sourdrille,IR,2,10,CC17,"V,2,10,H17","23,5,156","PASS:10,I,1,* BRUP:46",J. Stegman pass incomplete to A. Agackesen (M. Scherenberg).,"V,3,10,H17",pass,0,19,26,NA,NA,NA,0,23,V,IR,"FUMB,3,08:44,70","TD,3,06:44,100",6,30,2:00,FUMB,3,08:44,CC30,TD,3,06:44,CC00,1
