game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,first_down_with,clock,oob,score,away_score_post,home_score_post,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,FG,4,6,VV16,"V,4,6,H16","15,12,139",TOUT:V T:04:21,"Timeout Frankfurt Galaxy, clock 04:21.","V,4,6,H16",NA,NA,04:21,0,0,3,16,NA,15,V,FG,"PUNT,3,09:44,59","TD,3,04:12,100",11,41,5:32,PUNT,3,09:44,VV41,TD,3,04:12,VV00,1
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,FG,4,6,VV16,"V,4,6,H16","15,13,140","PASS:5,C,13,H00 T:04:12","M. Johannknecht pass complete to M. Rutsch for 16 yards to the VV0, 1ST DOWN FG, TOUCHDOWN, clock 04:12.","V,1,10,H15",pass,pass,04:12,0,1,9,16,NA,15,V,FG,"PUNT,3,09:44,59","TD,3,04:12,100",11,41,5:32,PUNT,3,09:44,VV41,TD,3,04:12,VV00,1
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,FG,1,10,VV15,"V,1,10,H15","15,14,141","PAT:K,1,G",R. Rimmler kick attempt good.,"V,1,0,V30",pat,NA,NA,0,1,10,16,NA,15,V,FG,"PUNT,3,09:44,59","TD,3,04:12,100",11,41,5:32,PUNT,3,09:44,VV41,TD,3,04:12,VV00,1
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,FG,1,0,FG30,"V,1,0,V30","15,15,142","KO:1,H00 TB:","R. Rimmler kickoff 70 yards to the VV0, touchback.","H,1,10,H30",kick_off,NA,NA,0,0,10,16,NA,15,V,FG,"PUNT,3,09:44,59","TD,3,04:12,100",11,41,5:32,PUNT,3,09:44,VV41,TD,3,04:12,VV00,1
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,VV,1,10,VV30,"H,1,10,H30","16,1,143",{DRIVE}:04:10,VIENNA VIKINGS drive start at 04:10.,"H,1,10,H30",NA,NA,04:10,0,0,10,16,NA,16,H,VV,"KO,3,04:10,30","TD,3,00:18,100",8,70,3:52,KO,3,04:10,VV30,TD,3,00:18,FG00,1
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,VV,1,10,VV30,"H,1,10,H30","16,2,144","SPOT:H,H30,Y",VV ball on VV30.,"H,1,10,H30",NA,NA,NA,0,0,10,16,NA,16,H,VV,"KO,3,04:10,30","TD,3,00:18,100",8,70,3:52,KO,3,04:10,VV30,TD,3,00:18,FG00,1
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,VV,1,10,VV30,"H,1,10,H30","16,3,145","PASS:9,C,8,H35 OB: TACK:41","J. Erdmann pass complete to A. Botella M for 5 yards to the VV35, out-of-bounds (S. Gauthier).","H,2,5,H35",pass,NA,NA,1,0,10,16,NA,16,H,VV,"KO,3,04:10,30","TD,3,00:18,100",8,70,3:52,KO,3,04:10,VV30,TD,3,00:18,FG00,1
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,VV,2,5,VV35,"H,2,5,H35","16,4,146","PASS:9,S,TM,H26 SACK:40",J. Erdmann sacked for loss of 9 yards to the VV26 (L. Achaintre).,"H,3,14,H26",pass,NA,NA,0,0,10,16,NA,16,H,VV,"KO,3,04:10,30","TD,3,00:18,100",8,70,3:52,KO,3,04:10,VV30,TD,3,00:18,FG00,1
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,VV,3,14,VV26,"H,3,14,H26","16,5,147","PASS:9,C,89,H47 OB: TACK:14,24","J. Erdmann pass complete to F. Bierbaumer for 21 yards to the VV47, 1ST DOWN VV, out-of-bounds (J. Poznanski;K. Ben El Ghali).","H,1,10,H47",pass,pass,NA,1,0,10,16,NA,16,H,VV,"KO,3,04:10,30","TD,3,00:18,100",8,70,3:52,KO,3,04:10,VV30,TD,3,00:18,FG00,1
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,VV,1,10,VV47,"H,1,10,H47","16,6,148","RUSH:3,V42, TACK:53","F. Wegan rush for 11 yards to the FG42, 1ST DOWN VV (D. Josiah).","H,1,10,V42",rush,rush,NA,0,0,10,16,NA,16,H,VV,"KO,3,04:10,30","TD,3,00:18,100",8,70,3:52,KO,3,04:10,VV30,TD,3,00:18,FG00,1
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,VV,1,10,FG42,"H,1,10,V42","16,7,149",TOUT:V T:01:58,"Timeout Frankfurt Galaxy, clock 01:58.","H,1,10,V42",NA,NA,01:58,0,0,10,16,NA,16,H,VV,"KO,3,04:10,30","TD,3,00:18,100",8,70,3:52,KO,3,04:10,VV30,TD,3,00:18,FG00,1
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,VV,1,10,FG42,"H,1,10,V42","16,8,150","PASS:9,C,6,V37 OB: TACK:18","J. Erdmann pass complete to M. Breuler for 5 yards to the FG37, out-of-bounds (F. Lowery).","H,2,5,V37",pass,NA,NA,1,0,10,16,NA,16,H,VV,"KO,3,04:10,30","TD,3,00:18,100",8,70,3:52,KO,3,04:10,VV30,TD,3,00:18,FG00,1
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,VV,2,5,FG37,"H,2,5,V37","16,9,151","PASS:9,C,4,V14 TACK:14","J. Erdmann pass complete to J. Bouah for 23 yards to the FG14, 1ST DOWN VV (J. Poznanski).","H,1,10,V14",pass,pass,NA,0,0,10,16,NA,16,H,VV,"KO,3,04:10,30","TD,3,00:18,100",8,70,3:52,KO,3,04:10,VV30,TD,3,00:18,FG00,1
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,VV,1,10,FG14,"H,1,10,V14","16,10,152","RUSH:3,V04, TACK:11","F. Wegan rush for 10 yards to the FG4, 1ST DOWN VV (J. Embry).","H,1,0,V04",rush,rush,NA,0,0,10,16,NA,16,H,VV,"KO,3,04:10,30","TD,3,00:18,100",8,70,3:52,KO,3,04:10,VV30,TD,3,00:18,FG00,1
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,VV,1,0,FG04,"H,1,0,V04","16,11,153","RUSH:3,V00, T:00:18","F. Wegan rush for 4 yards to the FG0, 1ST DOWN VV, TOUCHDOWN, clock 00:18.","H,1,10,V15",rush,rush,00:18,0,1,10,22,NA,16,H,VV,"KO,3,04:10,30","TD,3,00:18,100",8,70,3:52,KO,3,04:10,VV30,TD,3,00:18,FG00,1
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,VV,1,10,FG15,"H,1,10,V15","16,12,154","PAT:P,9/89,G",J. Erdmann pass attempt to F. Bierbaumer good.,"H,1,0,H30",pat,NA,NA,0,1,10,24,NA,16,H,VV,"KO,3,04:10,30","TD,3,00:18,100",8,70,3:52,KO,3,04:10,VV30,TD,3,00:18,FG00,1
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,VV,1,0,VV30,"H,1,0,H30","16,13,155","KO:23,V00 TB:","B. Straight kickoff 70 yards to the FG0, touchback.","V,1,10,V30",kick_off,NA,NA,0,0,10,24,NA,16,H,VV,"KO,3,04:10,30","TD,3,00:18,100",8,70,3:52,KO,3,04:10,VV30,TD,3,00:18,FG00,1
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,FG,1,10,FG30,"V,1,10,V30","17,1,156",{DRIVE}:00:18,FRANKFURT GALAXY drive start at 00:18.,"V,1,10,V30",NA,NA,00:18,0,0,10,24,NA,17,V,FG,"KO,3,00:18,20","PUNT,4,14:41,20",3,0,0:37,KO,3,00:18,FG20,PUNT,4,14:41,FG20,NA
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,FG,1,10,FG30,"V,1,10,V30","17,2,157","SPOT:V,V20,Y",FG ball on FG20.,"V,1,10,V20",NA,NA,NA,0,0,10,24,NA,17,V,FG,"KO,3,00:18,20","PUNT,4,14:41,20",3,0,0:37,KO,3,00:18,FG20,PUNT,4,14:41,FG20,NA
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,FG,1,10,FG20,"V,1,10,V20","17,3,158","RUSH:27,V20, TACK:1",T. Fischbach rush for no gain to the FG20 (L. Balogh).,"V,2,10,V20",rush,NA,NA,0,0,10,24,NA,17,V,FG,"KO,3,00:18,20","PUNT,4,14:41,20",3,0,0:37,KO,3,00:18,FG20,PUNT,4,14:41,FG20,NA
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,FG,2,10,FG20,"V,2,10,V20","17,4,159",Q:4 T:15:00,"Start of 4th quarter, clock 15:00.","V,2,10,V20",NA,NA,15:00,0,0,10,24,NA,17,V,FG,"KO,3,00:18,20","PUNT,4,14:41,20",3,0,0:37,KO,3,00:18,FG20,PUNT,4,14:41,FG20,NA
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,FG,2,10,FG20,"V,2,10,V20","17,5,160","PASS:5,I,13,* PEN:V,HO,D","M. Johannknecht pass incomplete to M. Rutsch, PENALTY FG HO declined.","V,3,10,V20",pass,NA,NA,0,0,10,24,NA,17,V,FG,"KO,3,00:18,20","PUNT,4,14:41,20",3,0,0:37,KO,3,00:18,FG20,PUNT,4,14:41,FG20,NA
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,FG,3,10,FG20,"V,3,10,V20","17,6,161","PASS:5,I,19,*",M. Johannknecht pass incomplete to N. Strahmann.,"V,4,10,V20",pass,NA,NA,0,0,10,24,NA,17,V,FG,"KO,3,00:18,20","PUNT,4,14:41,20",3,0,0:37,KO,3,00:18,FG20,PUNT,4,14:41,FG20,NA
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,FG,4,10,FG20,"V,4,10,V20","17,7,162","PUNT:1,V49 DN:","R. Rimmler punt 29 yards to the FG49, downed.","H,1,10,V49",punt,NA,NA,0,0,10,24,NA,17,V,FG,"KO,3,00:18,20","PUNT,4,14:41,20",3,0,0:37,KO,3,00:18,FG20,PUNT,4,14:41,FG20,NA
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,VV,1,10,FG49,"H,1,10,V49","18,1,163",{DRIVE}:14:41,VIENNA VIKINGS drive start at 14:41.,"H,1,10,V49",NA,NA,14:41,0,0,10,24,NA,18,H,VV,"PUNT,4,14:41,51","FGA,4,07:24,85",12,34,7:17,PUNT,4,14:41,FG49,FGA,4,07:24,FG15,1
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,VV,1,10,FG49,"H,1,10,V49","18,2,164","RUSH:5,V45, TACK:31",A. Wegan rush for 4 yards to the FG45 (K. Katz).,"H,2,6,V45",rush,NA,NA,0,0,10,24,NA,18,H,VV,"PUNT,4,14:41,51","FGA,4,07:24,85",12,34,7:17,PUNT,4,14:41,FG49,FGA,4,07:24,FG15,1
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,VV,2,6,FG45,"H,2,6,V45","18,3,165","RUSH:5,V41, TACK:52",A. Wegan rush for 4 yards to the FG41 (W. Nasri).,"H,3,2,V41",rush,NA,NA,0,0,10,24,NA,18,H,VV,"PUNT,4,14:41,51","FGA,4,07:24,85",12,34,7:17,PUNT,4,14:41,FG49,FGA,4,07:24,FG15,1
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,VV,3,2,FG41,"H,3,2,V41","18,4,166","PASS:9,C,75,V36 TACK:52","J. Erdmann pass complete to F. Sudi for 5 yards to the FG36, 1ST DOWN VV (W. Nasri).","H,1,10,V36",pass,pass,NA,0,0,10,24,NA,18,H,VV,"PUNT,4,14:41,51","FGA,4,07:24,85",12,34,7:17,PUNT,4,14:41,FG49,FGA,4,07:24,FG15,1
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,VV,1,10,FG36,"H,1,10,V36","18,5,167","RUSH:5,V38, TACK:52,14",A. Wegan rush for loss of 2 yards to the FG38 (W. Nasri;J. Poznanski).,"H,2,12,V38",rush,NA,NA,0,0,10,24,NA,18,H,VV,"PUNT,4,14:41,51","FGA,4,07:24,85",12,34,7:17,PUNT,4,14:41,FG49,FGA,4,07:24,FG15,1
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,VV,2,12,FG38,"H,2,12,V38","18,6,168","PASS:9,S,TM,V44 SACK:53",J. Erdmann sacked for loss of 6 yards to the FG44 (D. Josiah).,"H,3,18,V44",pass,NA,NA,0,0,10,24,NA,18,H,VV,"PUNT,4,14:41,51","FGA,4,07:24,85",12,34,7:17,PUNT,4,14:41,FG49,FGA,4,07:24,FG15,1
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,VV,3,18,FG44,"H,3,18,V44","18,7,169","PASS:9,C,5,V29 TACK:14",J. Erdmann pass complete to A. Wegan for 15 yards to the FG29 (J. Poznanski).,"H,4,3,V29",pass,NA,NA,0,0,10,24,NA,18,H,VV,"PUNT,4,14:41,51","FGA,4,07:24,85",12,34,7:17,PUNT,4,14:41,FG49,FGA,4,07:24,FG15,1
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,VV,4,3,FG29,"H,4,3,V29","18,8,170","PEN:V,EN,A,TM,V24,N","PENALTY FG Encroachment 5 yards to the FG24, 1ST DOWN VV.","H,1,10,V24",penalty,penalty,NA,0,0,10,24,NA,18,H,VV,"PUNT,4,14:41,51","FGA,4,07:24,85",12,34,7:17,PUNT,4,14:41,FG49,FGA,4,07:24,FG15,1
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,VV,1,10,FG24,"H,1,10,V24","18,9,171","RUSH:3,V16, TACK:41",F. Wegan rush for 8 yards to the FG16 (S. Gauthier).,"H,2,2,V16",rush,NA,NA,0,0,10,24,NA,18,H,VV,"PUNT,4,14:41,51","FGA,4,07:24,85",12,34,7:17,PUNT,4,14:41,FG49,FGA,4,07:24,FG15,1
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,VV,2,2,FG16,"H,2,2,V16","18,10,172","RUSH:3,V09, TACK:41,11","F. Wegan rush for 7 yards to the FG9, 1ST DOWN VV (S. Gauthier;J. Embry).","H,1,0,V09",rush,rush,NA,0,0,10,24,NA,18,H,VV,"PUNT,4,14:41,51","FGA,4,07:24,85",12,34,7:17,PUNT,4,14:41,FG49,FGA,4,07:24,FG15,1
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,VV,1,0,FG09,"H,1,0,V09","18,11,173","RUSH:9,V15, FUMB:H,V25,9","J. Erdmann rush for loss of 6 yards to the FG15, fumble by J. Erdmann recovered by VV J. Erdmann at FG25.","H,2,0,V25",rush,NA,NA,0,0,10,24,NA,18,H,VV,"PUNT,4,14:41,51","FGA,4,07:24,85",12,34,7:17,PUNT,4,14:41,FG49,FGA,4,07:24,FG15,1
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,VV,2,0,FG25,"H,2,0,V25","18,12,174",TOUT:H T:08:12,"Timeout Vienna Vikings, clock 08:12.","H,2,0,V25",NA,NA,08:12,0,0,10,24,NA,18,H,VV,"PUNT,4,14:41,51","FGA,4,07:24,85",12,34,7:17,PUNT,4,14:41,FG49,FGA,4,07:24,FG15,1
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,VV,2,0,FG25,"H,2,0,V25","18,13,175","RUSH:5,V25, OB:","A. Wegan rush for no gain to the FG25, out-of-bounds.","H,3,0,V25",rush,NA,NA,1,0,10,24,NA,18,H,VV,"PUNT,4,14:41,51","FGA,4,07:24,85",12,34,7:17,PUNT,4,14:41,FG49,FGA,4,07:24,FG15,1
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,VV,3,0,FG25,"H,3,0,V25","18,14,176","PASS:9,C,8,V15 OB: TACK:41","J. Erdmann pass complete to A. Botella M for 10 yards to the FG15, out-of-bounds (S. Gauthier).","H,4,0,V15",pass,NA,NA,1,0,10,24,NA,18,H,VV,"PUNT,4,14:41,51","FGA,4,07:24,85",12,34,7:17,PUNT,4,14:41,FG49,FGA,4,07:24,FG15,1
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,VV,4,0,FG15,"H,4,0,V15","18,15,177","FGA:20,32,M,V22,R T:07:24","O. Herz field goal attempt from 32 MISSED - wide right, spot at FG22, clock 07:24.","V,1,10,V22",field_goal,NA,07:24,0,0,10,24,NA,18,H,VV,"PUNT,4,14:41,51","FGA,4,07:24,85",12,34,7:17,PUNT,4,14:41,FG49,FGA,4,07:24,FG15,1
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,FG,1,10,FG22,"V,1,10,V22","19,1,178",{DRIVE}:07:24,FRANKFURT GALAXY drive start at 07:24.,"V,1,10,V22",NA,NA,07:24,0,0,10,24,NA,19,V,FG,"FGA,4,07:24,22","INT,4,07:16,22",1,0,0:08,FGA,4,07:24,FG22,INT,4,07:16,FG22,NA
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,FG,1,10,FG22,"V,1,10,V22","19,2,179","PASS:5,X,23,V19 RET:23,V00 T:07:16","M. Johannknecht pass intercepted by B. Straight at the FG19, B. Straight return 19 yards to the FG0, TOUCHDOWN, clock 07:16.","H,1,10,V15",pass,NA,07:16,0,1,10,30,I,19,V,FG,"FGA,4,07:24,22","INT,4,07:16,22",1,0,0:08,FGA,4,07:24,FG22,INT,4,07:16,FG22,NA
2022_02_FG_VV,FG,VV,Frankfurt Galaxy,Vienna Vikings,6/12/2022,Vienna,Generali-Arena,15:00,17.58,Y,2h58,3913,27 C,SO 11kmh,cloudy,A. Zarganis,H. Horak,G. Udvardi,R. Hoelbling,B. Marciniak,A. Eriksen,G. Tesli,VV,1,10,FG15,"H,1,10,V15","20,1,180","PAT:K,20,M",O. Herz kick attempt failed.,"H,1,0,H30",pat,NA,NA,0,0,10,30,NA,20,H,VV,"INT,4,07:16,100","TD,4,07:16,100",0,0,0:00,INT,4,07:16,FG00,TD,4,07:16,FG00,NA
