game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,ref,ump,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,first_down_with,score,away_score_post,home_score_post,clock,oob,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,HD,1,10,BT21,"H,1,10,V21","22,6,172","RUSH:7,V09, TACK:45","G. Toonga rush for 12 yards to the BT9, 1ST DOWN HD (K. Kitchens).","H,1,0,V09",rush,rush,0,12,43,NA,0,NA,22,H,HD,"PUNT,4,12:03,56","INT,4,07:52,89",8,33,4:11,PUNT,4,12:03,BT44,INT,4,07:52,BT11,1
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,HD,1,0,BT09,"H,1,0,V09","22,7,173","RUSH:20,V11, TACK:20,3",G. Ameln rush for loss of 2 yards to the BT11 (R. Kendall;A. Gehrt).,"H,2,0,V11",rush,NA,0,12,43,NA,0,NA,22,H,HD,"PUNT,4,12:03,56","INT,4,07:52,89",8,33,4:11,PUNT,4,12:03,BT44,INT,4,07:52,BT11,1
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,HD,2,0,BT11,"H,2,0,V11","22,8,174","PASS:4,I,44,*",M. Maack pass incomplete to J. Kruse.,"H,3,0,V11",pass,NA,0,12,43,NA,0,NA,22,H,HD,"PUNT,4,12:03,56","INT,4,07:52,89",8,33,4:11,PUNT,4,12:03,BT44,INT,4,07:52,BT11,1
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,HD,3,0,BT11,"H,3,0,V11","22,9,175","PASS:4,X,20,V00 RET:20,H29 TACK:45","M. Maack pass intercepted by R. Kendall at the BT0, R. Kendall return 71 yards to the HD29 (J. Sarfo).","V,1,10,H29",pass,NA,0,12,43,NA,0,I,22,H,HD,"PUNT,4,12:03,56","INT,4,07:52,89",8,33,4:11,PUNT,4,12:03,BT44,INT,4,07:52,BT11,1
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,1,10,HD29,"V,1,10,H29","23,1,176",{DRIVE}:07:52,BERLIN THUNDER drive start at 07:52.,"V,1,10,H29",NA,NA,0,12,43,07:52,0,NA,23,V,BT,"INT,4,07:52,71","TD,4,05:37,100",4,29,2:15,INT,4,07:52,HD29,TD,4,05:37,HD00,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,1,10,HD29,"V,1,10,H29","23,2,177",TOUT:H T:07:52,"Timeout Hamburg Sea Devils, clock 07:52.","V,1,10,H29",NA,NA,0,12,43,07:52,0,NA,23,V,BT,"INT,4,07:52,71","TD,4,05:37,100",4,29,2:15,INT,4,07:52,HD29,TD,4,05:37,HD00,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,1,10,HD29,"V,1,10,H29","23,3,178","RUSH:22,H26, TACK:62",A. Wiesigstrauc rush for 3 yards to the HD26 (E. De Souza).,"V,2,7,H26",rush,NA,0,12,43,NA,0,NA,23,V,BT,"INT,4,07:52,71","TD,4,05:37,100",4,29,2:15,INT,4,07:52,HD29,TD,4,05:37,HD00,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,2,7,HD26,"V,2,7,H26","23,4,179","RUSH:9,H23, TACK:96",J. Germinerio rush for 3 yards to the HD23 (T. Haenni).,"V,3,4,H23",rush,NA,0,12,43,NA,0,NA,23,V,BT,"INT,4,07:52,71","TD,4,05:37,100",4,29,2:15,INT,4,07:52,HD29,TD,4,05:37,HD00,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,3,4,HD23,"V,3,4,H23","23,5,180","RUSH:9,H26, FORCE:91 FUMB:V,H26,9","J. Germinerio rush for loss of 3 yards to the HD26, fumble forced by K. Edebali, fumble by J. Germinerio recovered by BT J. Germinerio at HD26.","V,4,7,H26",rush,NA,0,12,43,NA,0,NA,23,V,BT,"INT,4,07:52,71","TD,4,05:37,100",4,29,2:15,INT,4,07:52,HD29,TD,4,05:37,HD00,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,4,7,HD26,"V,4,7,H26","23,6,181","PASS:9,C,17,H00 T:05:37 PAT:P,9,M","J. Germinerio pass complete to E. Drossard for 26 yards to the HD0, 1ST DOWN BT, TOUCHDOWN, clock 05:37, J. Germinerio pass attempt failed.","V,1,0,V30",pat,pass,1,18,43,05:37,0,NA,23,V,BT,"INT,4,07:52,71","TD,4,05:37,100",4,29,2:15,INT,4,07:52,HD29,TD,4,05:37,HD00,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,1,0,BT30,"V,1,0,V30","23,7,182","KO:26,H19 RET:23,H26 TACK:55","J. Schenderlein kickoff 51 yards to the HD19, J. Rogers return 7 yards to the HD26 (M. Markert).","H,1,10,H26",kick_off,NA,0,18,43,NA,0,NA,23,V,BT,"INT,4,07:52,71","TD,4,05:37,100",4,29,2:15,INT,4,07:52,HD29,TD,4,05:37,HD00,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,HD,1,10,HD26,"H,1,10,H26","24,1,183",{DRIVE}:05:33,HAMBURG SEA DEVILS drive start at 05:33.,"H,1,10,H26",NA,NA,0,18,43,05:33,0,NA,24,H,HD,"KO,4,05:33,26","PUNT,4,02:26,36",5,10,3:07,KO,4,05:33,HD26,PUNT,4,02:26,HD36,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,HD,1,10,HD26,"H,1,10,H26","24,2,184","RUSH:7,H34,",G. Toonga rush for 8 yards to the HD34.,"H,2,2,H34",rush,NA,0,18,43,NA,0,NA,24,H,HD,"KO,4,05:33,26","PUNT,4,02:26,36",5,10,3:07,KO,4,05:33,HD26,PUNT,4,02:26,HD36,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,HD,2,2,HD34,"H,2,2,H34","24,3,185","RUSH:7,H39, TACK:30","G. Toonga rush for 5 yards to the HD39, 1ST DOWN HD (L. Myrén).","H,1,10,H39",rush,rush,0,18,43,NA,0,NA,24,H,HD,"KO,4,05:33,26","PUNT,4,02:26,36",5,10,3:07,KO,4,05:33,HD26,PUNT,4,02:26,HD36,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,HD,1,10,HD39,"H,1,10,H39","24,4,186","RUSH:20,H42, TACK:21",G. Ameln rush for 3 yards to the HD42 (A. Kilani).,"H,2,7,H42",rush,NA,0,18,43,NA,0,NA,24,H,HD,"KO,4,05:33,26","PUNT,4,02:26,36",5,10,3:07,KO,4,05:33,HD26,PUNT,4,02:26,HD36,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,HD,2,7,HD42,"H,2,7,H42","24,5,187","RUSH:20,H42, TACK:21",G. Ameln rush for no gain to the HD42 (A. Kilani).,"H,3,7,H42",rush,NA,0,18,43,NA,0,NA,24,H,HD,"KO,4,05:33,26","PUNT,4,02:26,36",5,10,3:07,KO,4,05:33,HD26,PUNT,4,02:26,HD36,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,HD,3,7,HD42,"H,3,7,H42","24,6,188","RUSH:4,H36, OB:","M. Maack rush for loss of 6 yards to the HD36, out-of-bounds.","H,4,13,H36",rush,NA,0,18,43,NA,1,NA,24,H,HD,"KO,4,05:33,26","PUNT,4,02:26,36",5,10,3:07,KO,4,05:33,HD26,PUNT,4,02:26,HD36,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,HD,4,13,HD36,"H,4,13,H36","24,7,189","PUNT:8,V24",E. Schlomm punt 40 yards to the BT24.,"V,1,10,V24",punt,NA,0,18,43,NA,0,NA,24,H,HD,"KO,4,05:33,26","PUNT,4,02:26,36",5,10,3:07,KO,4,05:33,HD26,PUNT,4,02:26,HD36,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,1,10,BT24,"V,1,10,V24","25,1,190",{DRIVE}:02:26,BERLIN THUNDER drive start at 02:26.,"V,1,10,V24",NA,NA,0,18,43,02:26,0,NA,25,V,BT,"PUNT,4,02:26,24","DOWNS,4,01:22,74",9,50,1:04,PUNT,4,02:26,BT24,DOWNS,4,01:22,HD26,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,1,10,BT24,"V,1,10,V24","25,2,191","PASS:9,C,89,V24 TACK:25",J. Germinerio pass complete to P. Schumann for no gain to the BT24 (D. Brown Jr.).,"V,2,10,V24",pass,NA,0,18,43,NA,0,NA,25,V,BT,"PUNT,4,02:26,24","DOWNS,4,01:22,74",9,50,1:04,PUNT,4,02:26,BT24,DOWNS,4,01:22,HD26,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,2,10,BT24,"V,2,10,V24","25,3,192","PASS:9,C,17,V34 TACK:23","J. Germinerio pass complete to E. Drossard for 10 yards to the BT34, 1ST DOWN BT (J. Rogers).","V,1,10,V34",pass,pass,0,18,43,NA,0,NA,25,V,BT,"PUNT,4,02:26,24","DOWNS,4,01:22,74",9,50,1:04,PUNT,4,02:26,BT24,DOWNS,4,01:22,HD26,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,1,10,BT34,"V,1,10,V34","25,4,193","PASS:9,I,13,*",J. Germinerio pass incomplete to Y. Binner.,"V,2,10,V34",pass,NA,0,18,43,NA,0,NA,25,V,BT,"PUNT,4,02:26,24","DOWNS,4,01:22,74",9,50,1:04,PUNT,4,02:26,BT24,DOWNS,4,01:22,HD26,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,2,10,BT34,"V,2,10,V34","25,5,194","PASS:9,C,17,V45 TACK:58","J. Germinerio pass complete to E. Drossard for 11 yards to the BT45, 1ST DOWN BT (B. Lohse).","V,1,10,V45",pass,pass,0,18,43,NA,0,NA,25,V,BT,"PUNT,4,02:26,24","DOWNS,4,01:22,74",9,50,1:04,PUNT,4,02:26,BT24,DOWNS,4,01:22,HD26,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,1,10,BT45,"V,1,10,V45","25,6,196","PEN:H,IC,A,56,H50,N",PENALTY HD Illegal Contact (G. Nanguy) 5 yards to the 50 yardline.,"V,1,5,V50",penalty,NA,0,18,43,NA,0,NA,25,V,BT,"PUNT,4,02:26,24","DOWNS,4,01:22,74",9,50,1:04,PUNT,4,02:26,BT24,DOWNS,4,01:22,HD26,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,1,5,BT50,"V,1,5,V50","25,7,197","PASS:9,C,17,H34 TACK:14","J. Germinerio pass complete to E. Drossard for 16 yards to the HD34, 1ST DOWN BT (M. Wessel).","V,1,10,H34",pass,pass,0,18,43,NA,0,NA,25,V,BT,"PUNT,4,02:26,24","DOWNS,4,01:22,74",9,50,1:04,PUNT,4,02:26,BT24,DOWNS,4,01:22,HD26,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,1,10,HD34,"V,1,10,H34","25,8,198","PASS:9,B,7,* BRUP:23",J. Germinerio pass incomplete to R. Wilzeck (J. Rogers).,"V,2,10,H34",pass,NA,0,18,43,NA,0,NA,25,V,BT,"PUNT,4,02:26,24","DOWNS,4,01:22,74",9,50,1:04,PUNT,4,02:26,BT24,DOWNS,4,01:22,HD26,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,2,10,HD34,"V,2,10,H34","25,9,199","PASS:9,I,17,*",J. Germinerio pass incomplete to E. Drossard.,"V,3,10,H34",pass,NA,0,18,43,NA,0,NA,25,V,BT,"PUNT,4,02:26,24","DOWNS,4,01:22,74",9,50,1:04,PUNT,4,02:26,BT24,DOWNS,4,01:22,HD26,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,3,10,HD34,"V,3,10,H34","25,10,200","PASS:9,B,17,* BRUP:21",J. Germinerio pass incomplete to E. Drossard (V. Wilson Oberk).,"V,4,10,H34",pass,NA,0,18,43,NA,0,NA,25,V,BT,"PUNT,4,02:26,24","DOWNS,4,01:22,74",9,50,1:04,PUNT,4,02:26,BT24,DOWNS,4,01:22,HD26,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,4,10,HD34,"V,4,10,H34","25,11,201",TOUT:V T:01:30,"Timeout Berlin Thunder, clock 01:30.","V,4,10,H34",NA,NA,0,18,43,01:30,0,NA,25,V,BT,"PUNT,4,02:26,24","DOWNS,4,01:22,74",9,50,1:04,PUNT,4,02:26,BT24,DOWNS,4,01:22,HD26,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,4,10,HD34,"V,4,10,H34","25,12,202","PASS:9,C,7,H26 OB:","J. Germinerio pass complete to R. Wilzeck for 8 yards to the HD26, out-of-bounds.","H,1,10,H26",pass,NA,0,18,43,NA,1,NA,25,V,BT,"PUNT,4,02:26,24","DOWNS,4,01:22,74",9,50,1:04,PUNT,4,02:26,BT24,DOWNS,4,01:22,HD26,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,HD,1,10,HD26,"H,1,10,H26","26,1,203",{DRIVE}:01:22,HAMBURG SEA DEVILS drive start at 01:22.,"H,1,10,H26",NA,NA,0,18,43,01:22,0,NA,26,H,HD,"DOWNS,4,01:22,26","HALF,4,00:00,42",2,16,1:22,DOWNS,4,01:22,HD26,HALF,4,00:00,HD42,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,HD,1,10,HD26,"H,1,10,H26","26,2,204","RUSH:26,H43, TACK:8","S. Homadi rush for 17 yards to the HD43, 1ST DOWN HD (P. Seifert).","H,1,10,H43",rush,rush,0,18,43,NA,0,NA,26,H,HD,"DOWNS,4,01:22,26","HALF,4,00:00,42",2,16,1:22,DOWNS,4,01:22,HD26,HALF,4,00:00,HD42,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,HD,1,10,HD43,"H,1,10,H43","26,3,205","RUSH:4,H42,",M. Maack rush for loss of 1 yard to the HD42.,"H,2,11,H42",rush,NA,0,18,43,NA,0,NA,26,H,HD,"DOWNS,4,01:22,26","HALF,4,00:00,42",2,16,1:22,DOWNS,4,01:22,HD26,HALF,4,00:00,HD42,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,HD,2,11,HD42,"H,2,11,H42","26,4,206",HALF: T:00:00,"End of game, clock 00:00.","H,2,11,H42",NA,NA,0,18,43,00:00,0,NA,26,H,HD,"DOWNS,4,01:22,26","HALF,4,00:00,42",2,16,1:22,DOWNS,4,01:22,HD26,HALF,4,00:00,HD42,NA
