game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,nitegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,play_type,clock,tokens,desc,newcontext,oob,first_down_with,turnover,score,away_score_post,home_score_post,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,HD,1,10,HD30,"V,1,10,V30","11,4,77",rush,NA,"RUSH:7,V44, TACK:28","G. Toonga rush for 14 yards to the HD44, 1ST DOWN HD (J. Dietze).","V,1,10,V44",0,rush,NA,0,0,0,11,V,HD,"PUNT,2,05:08,15","FGA,2,00:55,79",11,64,4:13,PUNT,2,05:08,HD15,FGA,2,00:55,LK21,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,HD,1,10,HD44,"V,1,10,V44","11,5,78",rush,NA,"RUSH:7,H40, TACK:49,50","G. Toonga rush for 16 yards to the LK40, 1ST DOWN HD (A.J. Wentland;J. Schultes).","V,1,10,H40",0,rush,NA,0,0,0,11,V,HD,"PUNT,2,05:08,15","FGA,2,00:55,79",11,64,4:13,PUNT,2,05:08,HD15,FGA,2,00:55,LK21,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,HD,1,10,LK40,"V,1,10,H40","11,6,79",pass,NA,"PASS:1,I,5,* BRUP:23",S. Ceesay pass incomplete to J. Constant (J. Sieveke).,"V,2,10,H40",0,NA,NA,0,0,0,11,V,HD,"PUNT,2,05:08,15","FGA,2,00:55,79",11,64,4:13,PUNT,2,05:08,HD15,FGA,2,00:55,LK21,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,HD,2,10,LK40,"V,2,10,H40","11,7,80",rush,NA,"RUSH:26,H34, TACK:24,50",S. Homadi rush for 6 yards to the LK34 (W. James;J. Schultes).,"V,3,4,H34",0,NA,NA,0,0,0,11,V,HD,"PUNT,2,05:08,15","FGA,2,00:55,79",11,64,4:13,PUNT,2,05:08,HD15,FGA,2,00:55,LK21,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,HD,3,4,LK34,"V,3,4,H34","11,8,81",pass,NA,"PASS:1,C,11,H26 TACK:49","S. Ceesay pass complete to B. Mau for 8 yards to the LK26, 1ST DOWN HD (A.J. Wentland).","V,1,10,H26",0,pass,NA,0,0,0,11,V,HD,"PUNT,2,05:08,15","FGA,2,00:55,79",11,64,4:13,PUNT,2,05:08,HD15,FGA,2,00:55,LK21,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,HD,1,10,LK26,"V,1,10,H26","11,9,82",rush,NA,"RUSH:7,H21, TACK:4,93",G. Toonga rush for 5 yards to the LK21 (M. Tavarres;C. Hans).,"V,2,5,H21",0,NA,NA,0,0,0,11,V,HD,"PUNT,2,05:08,15","FGA,2,00:55,79",11,64,4:13,PUNT,2,05:08,HD15,FGA,2,00:55,LK21,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,HD,2,5,LK21,"V,2,5,H21","11,10,83",NA,01:09,TOUT:V T:01:09,"Timeout Hamburg Sea Devils, clock 01:09.","V,2,5,H21",0,NA,NA,0,0,0,11,V,HD,"PUNT,2,05:08,15","FGA,2,00:55,79",11,64,4:13,PUNT,2,05:08,HD15,FGA,2,00:55,LK21,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,HD,2,5,LK21,"V,2,5,H21","11,11,84",pass,NA,"PASS:1,I,5,* BRUP:24",S. Ceesay pass incomplete to J. Constant (W. James).,"V,3,5,H21",0,NA,NA,0,0,0,11,V,HD,"PUNT,2,05:08,15","FGA,2,00:55,79",11,64,4:13,PUNT,2,05:08,HD15,FGA,2,00:55,LK21,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,HD,3,5,LK21,"V,3,5,H21","11,12,85",pass,NA,"PASS:1,I,5,*",S. Ceesay pass incomplete to J. Constant.,"V,4,5,H21",0,NA,NA,0,0,0,11,V,HD,"PUNT,2,05:08,15","FGA,2,00:55,79",11,64,4:13,PUNT,2,05:08,HD15,FGA,2,00:55,LK21,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,HD,4,5,LK21,"V,4,5,H21","11,13,86",field_goal,00:55,"FGA:8,38,M,H38,L T:00:55","E. Schlomm field goal attempt from 38 MISSED - wide left, spot at LK38, clock 00:55.","H,1,10,H38",0,NA,NA,0,0,0,11,V,HD,"PUNT,2,05:08,15","FGA,2,00:55,79",11,64,4:13,PUNT,2,05:08,HD15,FGA,2,00:55,LK21,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,LK,1,10,LK38,"H,1,10,H38","12,1,87",NA,00:55,{DRIVE}:00:55,LEIPZIG KINGS drive start at 00:55.,"H,1,10,H38",0,NA,NA,0,0,0,12,H,LK,"FGA,2,00:55,38","HALF,2,00:00,17",2,-21,0:55,FGA,2,00:55,LK38,HALF,2,00:00,LK17,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,LK,1,10,LK38,"H,1,10,H38","12,2,88",rush,NA,"RUSH:8,H23,",J. Barlow rush for loss of 15 yards to the LK23.,"H,2,25,H23",0,NA,NA,0,0,0,12,H,LK,"FGA,2,00:55,38","HALF,2,00:00,17",2,-21,0:55,FGA,2,00:55,LK38,HALF,2,00:00,LK17,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,LK,2,25,LK23,"H,2,25,H23","12,3,90",rush,NA,"RUSH:8,H17,",J. Barlow rush for loss of 6 yards to the LK17.,"H,3,31,H17",0,NA,NA,0,0,0,12,H,LK,"FGA,2,00:55,38","HALF,2,00:00,17",2,-21,0:55,FGA,2,00:55,LK38,HALF,2,00:00,LK17,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,LK,3,31,LK17,"H,3,31,H17","12,4,92",NA,00:00,HALF: T:00:00,"End of half, clock 00:00.","H,3,31,H17",0,NA,NA,0,0,0,12,H,LK,"FGA,2,00:55,38","HALF,2,00:00,17",2,-21,0:55,FGA,2,00:55,LK38,HALF,2,00:00,LK17,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,LK,3,31,LK17,"H,3,31,H17","12,5,93",NA,15:00,Q:3 T:15:00,"Start of 3rd quarter, clock 15:00.","H,3,31,H17",0,NA,NA,0,0,0,12,H,LK,"FGA,2,00:55,38","HALF,2,00:00,17",2,-21,0:55,FGA,2,00:55,LK38,HALF,2,00:00,LK17,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,LK,3,31,LK17,"H,3,31,H17","12,6,94",NA,NA,"SPOT:V,V30,N",HD ball on HD30.,"V,3,31,V30",0,NA,NA,0,0,0,12,H,LK,"FGA,2,00:55,38","HALF,2,00:00,17",2,-21,0:55,FGA,2,00:55,LK38,HALF,2,00:00,LK17,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,HD,3,31,HD30,"V,3,31,V30","12,7,95",kick_off,NA,"KO:8,H10 RET:24,H29 TACK:59","E. Schlomm kickoff 60 yards to the LK10, W. James return 19 yards to the LK29 (L. Deiana).","H,1,10,H29",0,NA,NA,0,0,0,12,H,LK,"FGA,2,00:55,38","HALF,2,00:00,17",2,-21,0:55,FGA,2,00:55,LK38,HALF,2,00:00,LK17,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,LK,1,10,LK29,"H,1,10,H29","13,1,96",NA,14:56,{DRIVE}:14:56,LEIPZIG KINGS drive start at 14:56.,"H,1,10,H29",0,NA,NA,0,0,0,13,H,LK,"KO,3,14:56,29","PUNT,3,10:40,52",8,23,4:16,KO,3,14:56,LK29,PUNT,3,10:40,HD48,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,LK,1,10,LK29,"H,1,10,H29","13,2,97",pass,NA,"PASS:8,C,7,H38 TACK:23",J. Barlow pass complete to S. Jones for 9 yards to the LK38 (J. Rogers).,"H,2,1,H38",0,NA,NA,0,0,0,13,H,LK,"KO,3,14:56,29","PUNT,3,10:40,52",8,23,4:16,KO,3,14:56,LK29,PUNT,3,10:40,HD48,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,LK,2,1,LK38,"H,2,1,H38","13,3,98",pass,NA,"PASS:8,I,16,*",J. Barlow pass incomplete to L. Kusterer.,"H,3,1,H38",0,NA,NA,0,0,0,13,H,LK,"KO,3,14:56,29","PUNT,3,10:40,52",8,23,4:16,KO,3,14:56,LK29,PUNT,3,10:40,HD48,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,LK,3,1,LK38,"H,3,1,H38","13,4,99",rush,NA,"RUSH:2,H39, TACK:95","J. Carrasco rush for 1 yard to the LK39, 1ST DOWN LK (E. Yeboah).","H,1,10,H39",0,rush,NA,0,0,0,13,H,LK,"KO,3,14:56,29","PUNT,3,10:40,52",8,23,4:16,KO,3,14:56,LK29,PUNT,3,10:40,HD48,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,LK,1,10,LK39,"H,1,10,H39","13,5,100",rush,NA,"RUSH:2,H40, TACK:99",J. Carrasco rush for 1 yard to the LK40 (N. Imasuen).,"H,2,9,H40",0,NA,NA,0,0,0,13,H,LK,"KO,3,14:56,29","PUNT,3,10:40,52",8,23,4:16,KO,3,14:56,LK29,PUNT,3,10:40,HD48,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,LK,2,9,LK40,"H,2,9,H40","13,6,101",pass,NA,"PASS:8,C,7,H50 TACK:3 QBH:V,56","J. Barlow pass complete to S. Jones for 10 yards to the 50 yardline, 1ST DOWN LK (M. Boock), QB hurry by G. Nanguy.","H,1,10,H50",0,pass,NA,0,0,0,13,H,LK,"KO,3,14:56,29","PUNT,3,10:40,52",8,23,4:16,KO,3,14:56,LK29,PUNT,3,10:40,HD48,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,LK,1,10,LK50,"H,1,10,H50","13,7,102",rush,NA,"RUSH:2,H48, TACK:3",J. Carrasco rush for loss of 2 yards to the LK48 (M. Boock).,"H,2,12,H48",0,NA,NA,0,0,0,13,H,LK,"KO,3,14:56,29","PUNT,3,10:40,52",8,23,4:16,KO,3,14:56,LK29,PUNT,3,10:40,HD48,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,LK,2,12,LK48,"H,2,12,H48","13,8,103",rush,NA,"RUSH:8,V48, TACK:96",J. Barlow rush for 4 yards to the HD48 (T. Haenni).,"H,3,8,V48",0,NA,NA,0,0,0,13,H,LK,"KO,3,14:56,29","PUNT,3,10:40,52",8,23,4:16,KO,3,14:56,LK29,PUNT,3,10:40,HD48,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,LK,3,8,HD48,"H,3,8,V48","13,9,104",pass,NA,"PASS:8,I,16,*",J. Barlow pass incomplete to L. Kusterer.,"H,4,8,V48",0,NA,NA,0,0,0,13,H,LK,"KO,3,14:56,29","PUNT,3,10:40,52",8,23,4:16,KO,3,14:56,LK29,PUNT,3,10:40,HD48,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,LK,4,8,HD48,"H,4,8,V48","13,10,105",punt,NA,"PUNT:18,V16 RET:23,V18 TACK:49","M. Ulbrich punt 32 yards to the HD16, J. Rogers return 2 yards to the HD18 (A.J. Wentland).","V,1,10,V18",0,NA,NA,0,0,0,13,H,LK,"KO,3,14:56,29","PUNT,3,10:40,52",8,23,4:16,KO,3,14:56,LK29,PUNT,3,10:40,HD48,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,HD,1,10,HD18,"V,1,10,V18","14,1,106",NA,10:40,{DRIVE}:10:40,HAMBURG SEA DEVILS drive start at 10:40.,"V,1,10,V18",0,NA,NA,0,0,0,14,V,HD,"PUNT,3,10:40,18","FUMB,3,06:49,60",8,42,3:51,PUNT,3,10:40,HD18,FUMB,3,06:49,LK40,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,HD,1,10,HD18,"V,1,10,V18","14,2,107",rush,NA,"RUSH:7,V22, TACK:49,4",G. Toonga rush for 4 yards to the HD22 (A.J. Wentland;M. Tavarres).,"V,2,6,V22",0,NA,NA,0,0,0,14,V,HD,"PUNT,3,10:40,18","FUMB,3,06:49,60",8,42,3:51,PUNT,3,10:40,HD18,FUMB,3,06:49,LK40,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,HD,2,6,HD22,"V,2,6,V22","14,3,108",pass,NA,"PASS:1,I,2,*",S. Ceesay pass incomplete to T. Nill.,"V,3,6,V22",0,NA,NA,0,0,0,14,V,HD,"PUNT,3,10:40,18","FUMB,3,06:49,60",8,42,3:51,PUNT,3,10:40,HD18,FUMB,3,06:49,LK40,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,HD,3,6,HD22,"V,3,6,V22","14,4,109",NA,09:50,TOUT:V T:09:50,"Timeout Hamburg Sea Devils, clock 09:50.","V,3,6,V22",0,NA,NA,0,0,0,14,V,HD,"PUNT,3,10:40,18","FUMB,3,06:49,60",8,42,3:51,PUNT,3,10:40,HD18,FUMB,3,06:49,LK40,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,HD,3,6,HD22,"V,3,6,V22","14,5,110",pass,NA,"PASS:1,C,5,V32 TACK:6 QBH:H,49","S. Ceesay pass complete to J. Constant for 10 yards to the HD32, 1ST DOWN HD (R. Henrique), QB hurry by A.J. Wentland.","V,1,10,V32",0,pass,NA,0,0,0,14,V,HD,"PUNT,3,10:40,18","FUMB,3,06:49,60",8,42,3:51,PUNT,3,10:40,HD18,FUMB,3,06:49,LK40,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,HD,1,10,HD32,"V,1,10,V32","14,6,111",rush,NA,"RUSH:7,V37, TACK:49",G. Toonga rush for 5 yards to the HD37 (A.J. Wentland).,"V,2,5,V37",0,NA,NA,0,0,0,14,V,HD,"PUNT,3,10:40,18","FUMB,3,06:49,60",8,42,3:51,PUNT,3,10:40,HD18,FUMB,3,06:49,LK40,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,HD,2,5,HD37,"V,2,5,V37","14,7,112",rush,NA,"RUSH:1,V49, TACK:4","S. Ceesay rush for 12 yards to the HD49, 1ST DOWN HD (M. Tavarres).","V,1,10,V49",0,rush,NA,0,0,0,14,V,HD,"PUNT,3,10:40,18","FUMB,3,06:49,60",8,42,3:51,PUNT,3,10:40,HD18,FUMB,3,06:49,LK40,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,HD,1,10,HD49,"V,1,10,V49","14,8,113",rush,NA,"RUSH:7,H38, TACK:49,24","G. Toonga rush for 13 yards to the LK38, 1ST DOWN HD (A.J. Wentland;W. James).","V,1,10,H38",0,rush,NA,0,0,0,14,V,HD,"PUNT,3,10:40,18","FUMB,3,06:49,60",8,42,3:51,PUNT,3,10:40,HD18,FUMB,3,06:49,LK40,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,HD,1,10,LK38,"V,1,10,H38","14,9,114",pass,NA,"PASS:1,I,5,*",S. Ceesay pass incomplete to J. Constant.,"V,2,10,H38",0,NA,NA,0,0,0,14,V,HD,"PUNT,3,10:40,18","FUMB,3,06:49,60",8,42,3:51,PUNT,3,10:40,HD18,FUMB,3,06:49,LK40,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,HD,2,10,LK38,"V,2,10,H38","14,10,115",rush,NA,"RUSH:20,H40, FUMB:H,H40,4","G. Ameln rush for loss of 2 yards to the LK40, fumble by G. Ameln recovered by LK M. Tavarres at LK40.","H,1,10,H40",0,NA,F,0,0,0,14,V,HD,"PUNT,3,10:40,18","FUMB,3,06:49,60",8,42,3:51,PUNT,3,10:40,HD18,FUMB,3,06:49,LK40,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,LK,1,10,LK40,"H,1,10,H40","15,1,116",NA,06:49,{DRIVE}:06:49,LEIPZIG KINGS drive start at 06:49.,"H,1,10,H40",0,NA,NA,0,0,0,15,H,LK,"FUMB,3,06:49,40","INT,3,06:33,40",1,0,0:16,FUMB,3,06:49,LK40,INT,3,06:33,LK40,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,LK,1,10,LK40,"H,1,10,H40","15,2,117",pass,NA,"PASS:8,X,23,V40 RET:23,H26 TACK:80 QBH:V,95","J. Barlow pass intercepted by J. Rogers at the HD40, J. Rogers return 34 yards to the LK26 (P. Eichhorn), QB hurry by E. Yeboah.","V,1,10,H26",0,NA,I,0,0,0,15,H,LK,"FUMB,3,06:49,40","INT,3,06:33,40",1,0,0:16,FUMB,3,06:49,LK40,INT,3,06:33,LK40,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,HD,1,10,LK26,"V,1,10,H26","16,1,118",NA,06:33,{DRIVE}:06:33,HAMBURG SEA DEVILS drive start at 06:33.,"V,1,10,H26",0,NA,NA,0,0,0,16,V,HD,"INT,3,06:33,74","TD,3,06:26,100",1,26,0:07,INT,3,06:33,LK26,TD,3,06:26,LK00,NA
2022_03_HD_LK,HD,LK,Hamburg Sea Devils,Leipzig Kings,6/18/2022,Halle (Saale),Leuna-Chemie-Stadion,18:00,20:39,Y,Y,2:39,2400,35C,18kmh,sunny,S. Hameder,S. Milway,D. Leoniak,S. Richardson,P. Simon,V. Davidov,S. Tuinenburg,HD,1,10,LK26,"V,1,10,H26","16,2,119",rush,06:26,"RUSH:7,H00, T:06:26","G. Toonga rush for 26 yards to the LK0, 1ST DOWN HD, TOUCHDOWN, clock 06:26.","V,1,10,H15",0,rush,NA,1,6,0,16,V,HD,"INT,3,06:33,74","TD,3,06:26,100",1,26,0:07,INT,3,06:33,LK26,TD,3,06:26,LK00,NA
