game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,oob,clock,first_down_with,score,away_score_post,home_score_post,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,PW,2,18,PW13,"V,2,18,V13","23,6,168","PASS:15,C,16,V13 TACK:18",B. Dziedzic pass complete to W. Zieba for no gain to the PW13 (F. Lowery).,"V,3,18,V13",pass,0,NA,NA,0,7,34,NA,23,V,PW,"KO,3,02:14,8","PUNT,4,14:49,20",5,12,2:25,KO,3,02:14,PW08,PUNT,4,14:49,PW20,NA
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,PW,3,18,PW13,"V,3,18,V13","23,7,169","PASS:15,C,16,V20 TACK:18",B. Dziedzic pass complete to W. Zieba for 7 yards to the PW20 (F. Lowery).,"V,4,11,V20",pass,0,NA,NA,0,7,34,NA,23,V,PW,"KO,3,02:14,8","PUNT,4,14:49,20",5,12,2:25,KO,3,02:14,PW08,PUNT,4,14:49,PW20,NA
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,PW,4,11,PW20,"V,4,11,V20","23,8,170",Q:4 T:15:00,"Start of 4th quarter, clock 15:00.","V,4,11,V20",NA,0,15:00,NA,0,7,34,NA,23,V,PW,"KO,3,02:14,8","PUNT,4,14:49,20",5,12,2:25,KO,3,02:14,PW08,PUNT,4,14:49,PW20,NA
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,PW,4,11,PW20,"V,4,11,V20","23,9,171","PUNT:58,H46 RET:18,V49 TACK:9","K. Stepien punt 34 yards to the FG46, F. Lowery return 5 yards to the PW49 (M. Rouyer).","H,1,10,V49",punt,0,NA,NA,0,7,34,NA,23,V,PW,"KO,3,02:14,8","PUNT,4,14:49,20",5,12,2:25,KO,3,02:14,PW08,PUNT,4,14:49,PW20,NA
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,FG,1,10,PW49,"H,1,10,V49","24,1,172",{DRIVE}:14:49,FRANKFURT GALAXY drive start at 14:49.,"H,1,10,V49",NA,0,14:49,NA,0,7,34,NA,24,H,FG,"PUNT,4,14:49,51","TD,4,09:32,100",10,49,5:17,PUNT,4,14:49,PW49,TD,4,09:32,PW00,1
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,FG,1,10,PW49,"H,1,10,V49","24,2,173","RUSH:33,V47, TACK:9,49",J. Rodney rush for 2 yards to the PW47 (M. Rouyer;K. Oldak).,"H,2,8,V47",rush,0,NA,NA,0,7,34,NA,24,H,FG,"PUNT,4,14:49,51","TD,4,09:32,100",10,49,5:17,PUNT,4,14:49,PW49,TD,4,09:32,PW00,1
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,FG,2,8,PW47,"H,2,8,V47","24,3,174","QB:H,5",M. Johannknecht at QB for Frankfurt Galaxy.,"H,2,8,V47",NA,0,NA,NA,0,7,34,NA,24,H,FG,"PUNT,4,14:49,51","TD,4,09:32,100",10,49,5:17,PUNT,4,14:49,PW49,TD,4,09:32,PW00,1
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,FG,2,8,PW47,"H,2,8,V47","24,4,175","RUSH:33,V43, TACK:5,89",J. Rodney rush for 4 yards to the PW43 (G. Zec;B. Wozniak).,"H,3,4,V43",rush,0,NA,NA,0,7,34,NA,24,H,FG,"PUNT,4,14:49,51","TD,4,09:32,100",10,49,5:17,PUNT,4,14:49,PW49,TD,4,09:32,PW00,1
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,FG,3,4,PW43,"H,3,4,V43","24,5,176","RUSH:33,V39, TACK:5","J. Rodney rush for 4 yards to the PW39, 1ST DOWN FG (G. Zec).","H,1,10,V39",rush,0,NA,rush,0,7,34,NA,24,H,FG,"PUNT,4,14:49,51","TD,4,09:32,100",10,49,5:17,PUNT,4,14:49,PW49,TD,4,09:32,PW00,1
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,FG,1,10,PW39,"H,1,10,V39","24,6,177","RUSH:33,V36, TACK:9",J. Rodney rush for 3 yards to the PW36 (M. Rouyer).,"H,2,7,V36",rush,0,NA,NA,0,7,34,NA,24,H,FG,"PUNT,4,14:49,51","TD,4,09:32,100",10,49,5:17,PUNT,4,14:49,PW49,TD,4,09:32,PW00,1
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,FG,2,7,PW36,"H,2,7,V36","24,7,178","RUSH:33,V24, TACK:6","J. Rodney rush for 12 yards to the PW24, 1ST DOWN FG (K. Ruta).","H,1,10,V24",rush,0,NA,rush,0,7,34,NA,24,H,FG,"PUNT,4,14:49,51","TD,4,09:32,100",10,49,5:17,PUNT,4,14:49,PW49,TD,4,09:32,PW00,1
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,FG,1,10,PW24,"H,1,10,V24","24,8,179","RUSH:33,V22, TACK:94",J. Rodney rush for 2 yards to the PW22 (J. Zmaczynski).,"H,2,8,V22",rush,0,NA,NA,0,7,34,NA,24,H,FG,"PUNT,4,14:49,51","TD,4,09:32,100",10,49,5:17,PUNT,4,14:49,PW49,TD,4,09:32,PW00,1
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,FG,2,8,PW22,"H,2,8,V22","24,9,180","PASS:5,C,10,V10 TACK:1","M. Johannknecht pass complete to T. Benschuh for 12 yards to the PW10, 1ST DOWN FG (D. Robinson).","H,1,0,V10",pass,0,NA,pass,0,7,34,NA,24,H,FG,"PUNT,4,14:49,51","TD,4,09:32,100",10,49,5:17,PUNT,4,14:49,PW49,TD,4,09:32,PW00,1
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,FG,1,0,PW10,"H,1,0,V10","24,10,181","PASS:5,I,19,*",M. Johannknecht pass incomplete to N. Strahmann.,"H,2,0,V10",pass,0,NA,NA,0,7,34,NA,24,H,FG,"PUNT,4,14:49,51","TD,4,09:32,100",10,49,5:17,PUNT,4,14:49,PW49,TD,4,09:32,PW00,1
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,FG,2,0,PW10,"H,2,0,V10","24,11,182","RUSH:22,V12, TACK:9,6",K. Hunter rush for loss of 2 yards to the PW12 (M. Rouyer;K. Ruta).,"H,3,0,V12",rush,0,NA,NA,0,7,34,NA,24,H,FG,"PUNT,4,14:49,51","TD,4,09:32,100",10,49,5:17,PUNT,4,14:49,PW49,TD,4,09:32,PW00,1
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,FG,3,0,PW12,"H,3,0,V12","24,12,183","PASS:5,C,85,V00 T:09:32","M. Johannknecht pass complete to M. Hachenberg for 12 yards to the PW0, 1ST DOWN FG, TOUCHDOWN, clock 09:32.","H,1,10,V15",pass,0,09:32,pass,1,7,40,NA,24,H,FG,"PUNT,4,14:49,51","TD,4,09:32,100",10,49,5:17,PUNT,4,14:49,PW49,TD,4,09:32,PW00,1
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,FG,1,10,PW15,"H,1,10,V15","24,13,184","PAT:K,1,B,26,N BLOCK:24","R. Rimmler kick attempt failed (blocked), returned by G. Lary - no score (blocked by A. Skakowski).","H,1,0,H30",pat,0,NA,NA,0,7,40,NA,24,H,FG,"PUNT,4,14:49,51","TD,4,09:32,100",10,49,5:17,PUNT,4,14:49,PW49,TD,4,09:32,PW00,1
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,FG,1,0,FG30,"H,1,0,H30","24,14,185","KO:1,V03 RET:1,V18 TACK:35 PEN:V,IBW,A,94,V08,N D:1,10 SPOT:V,V08,Y","R. Rimmler kickoff 67 yards to the PW3, D. Robinson return 15 yards to the PW18 (M. Schlabitz), PENALTY PW Illegal Block Above Waist (J. Zmaczynski) 10 yards to the PW8, 1st and 10, PW ball on PW8.","V,1,10,V08",kick_off,0,NA,NA,0,7,40,NA,24,H,FG,"PUNT,4,14:49,51","TD,4,09:32,100",10,49,5:17,PUNT,4,14:49,PW49,TD,4,09:32,PW00,1
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,PW,1,10,PW08,"V,1,10,V08","25,1,186",{DRIVE}:09:23,PANTHERS WROCLAW drive start at 09:23.,"V,1,10,V08",NA,0,09:23,NA,0,7,40,NA,25,V,PW,"KO,4,09:23,8","INT,4,08:24,11",3,3,0:59,KO,4,09:23,PW08,INT,4,08:24,PW11,NA
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,PW,1,10,PW08,"V,1,10,V08","25,2,187","PASS:15,I,23,* BRUP:24",B. Dziedzic pass incomplete to J. Mazan (K. Ben El Ghali).,"V,2,10,V08",pass,0,NA,NA,0,7,40,NA,25,V,PW,"KO,4,09:23,8","INT,4,08:24,11",3,3,0:59,KO,4,09:23,PW08,INT,4,08:24,PW11,NA
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,PW,2,10,PW08,"V,2,10,V08","25,3,188","RUSH:11,V11, TACK:95",N. Loureiro rush for 3 yards to the PW11 (M. Konya).,"V,3,7,V11",rush,0,NA,NA,0,7,40,NA,25,V,PW,"KO,4,09:23,8","INT,4,08:24,11",3,3,0:59,KO,4,09:23,PW08,INT,4,08:24,PW11,NA
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,PW,3,7,PW11,"V,3,7,V11","25,4,189","PASS:15,X,24,V35 RET:24,V03 TACK:74","B. Dziedzic pass intercepted by K. Ben El Ghali at the PW35, K. Ben El Ghali return 32 yards to the PW3 (M. Silva).","H,1,0,V03",pass,0,NA,NA,0,7,40,I,25,V,PW,"KO,4,09:23,8","INT,4,08:24,11",3,3,0:59,KO,4,09:23,PW08,INT,4,08:24,PW11,NA
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,FG,1,0,PW03,"H,1,0,V03","26,1,190",{DRIVE}:08:24,FRANKFURT GALAXY drive start at 08:24.,"H,1,0,V03",NA,0,08:24,NA,0,7,40,NA,26,H,FG,"INT,4,08:24,97","TD,4,08:06,100",2,3,0:18,INT,4,08:24,PW03,TD,4,08:06,PW00,1
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,FG,1,0,PW03,"H,1,0,V03","26,2,191","RUSH:44,V03, TACK:8 PEN:H,FO,A,75,V08,N NOPLAY: PEN:H,UC,A,75,V23,N NOPLAY:","L. Helm rush for no gain to the PW3 (H. Ogrodowczyk), PENALTY FG Illegal Formation (J. Christensen) 5 yards to the PW8, NO PLAY, PENALTY FG Unsportsmanlike Conduct (J. Christensen) 15 yards to the PW23, NO PLAY.","H,1,0,V23",penalty,0,NA,NA,0,7,40,NA,26,H,FG,"INT,4,08:24,97","TD,4,08:06,100",2,3,0:18,INT,4,08:24,PW03,TD,4,08:06,PW00,1
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,FG,1,0,PW23,"H,1,0,V23","26,3,192","PASS:5,I,16,*",M. Johannknecht pass incomplete to N. Schumm.,"H,2,0,V23",pass,0,NA,NA,0,7,40,NA,26,H,FG,"INT,4,08:24,97","TD,4,08:06,100",2,3,0:18,INT,4,08:24,PW03,TD,4,08:06,PW00,1
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,FG,2,0,PW23,"H,2,0,V23","26,4,193","RUSH:5,V25, TACK:93 PEN:V,FM,A,93,V12,1 NOPLAY:","M. Johannknecht rush for loss of 2 yards to the PW25 (D. Wesolowski), PENALTY PW Facemask (D. Wesolowski) 11 yards to the PW12, 1ST DOWN FG, NO PLAY.","H,1,10,V12",penalty,0,NA,penalty,0,7,40,NA,26,H,FG,"INT,4,08:24,97","TD,4,08:06,100",2,3,0:18,INT,4,08:24,PW03,TD,4,08:06,PW00,1
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,FG,1,10,PW12,"H,1,10,V12","26,5,194","RUSH:33,V00, T:08:06","J. Rodney rush for 12 yards to the PW0, 1ST DOWN FG, TOUCHDOWN, clock 08:06.","H,1,10,V15",rush,0,08:06,rush,1,7,46,NA,26,H,FG,"INT,4,08:24,97","TD,4,08:06,100",2,3,0:18,INT,4,08:24,PW03,TD,4,08:06,PW00,1
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,FG,1,10,PW15,"H,1,10,V15","26,6,195","PAT:K,1,G",R. Rimmler kick attempt good.,"H,1,0,H30",pat,0,NA,NA,1,7,47,NA,26,H,FG,"INT,4,08:24,97","TD,4,08:06,100",2,3,0:18,INT,4,08:24,PW03,TD,4,08:06,PW00,1
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,FG,1,0,FG30,"H,1,0,H30","26,7,196","KO:1,V03 RET:23,V40 TACK:80","R. Rimmler kickoff 67 yards to the PW3, J. Mazan return 37 yards to the PW40 (L. Moreno).","V,1,10,V40",kick_off,0,NA,NA,0,7,47,NA,26,H,FG,"INT,4,08:24,97","TD,4,08:06,100",2,3,0:18,INT,4,08:24,PW03,TD,4,08:06,PW00,1
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,PW,1,10,PW40,"V,1,10,V40","27,1,197",{DRIVE}:07:56,PANTHERS WROCLAW drive start at 07:56.,"V,1,10,V40",NA,0,07:56,NA,0,7,47,NA,27,V,PW,"KO,4,07:56,40","TD,4,04:55,100",6,60,3:01,KO,4,07:56,PW40,TD,4,04:55,FG00,1
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,PW,1,10,PW40,"V,1,10,V40","27,2,198","RUSH:11,V50, TACK:53","N. Loureiro rush for 10 yards to the 50 yardline, 1ST DOWN PW (D. Josiah).","V,1,10,V50",rush,0,NA,rush,0,7,47,NA,27,V,PW,"KO,4,07:56,40","TD,4,04:55,100",6,60,3:01,KO,4,07:56,PW40,TD,4,04:55,FG00,1
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,PW,1,10,PW50,"V,1,10,V50","27,3,199","RUSH:11,H41, TACK:53,93",N. Loureiro rush for 9 yards to the FG41 (D. Josiah;T. Le Minh).,"V,2,1,H41",rush,0,NA,NA,0,7,47,NA,27,V,PW,"KO,4,07:56,40","TD,4,04:55,100",6,60,3:01,KO,4,07:56,PW40,TD,4,04:55,FG00,1
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,PW,2,1,FG41,"V,2,1,H41","27,4,200","RUSH:22,H39, TACK:18","D. Brzozowski rush for 2 yards to the FG39, 1ST DOWN PW (F. Lowery).","V,1,10,H39",rush,0,NA,rush,0,7,47,NA,27,V,PW,"KO,4,07:56,40","TD,4,04:55,100",6,60,3:01,KO,4,07:56,PW40,TD,4,04:55,FG00,1
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,PW,1,10,FG39,"V,1,10,H39","27,5,201","RUSH:22,H21, TACK:35,94","D. Brzozowski rush for 18 yards to the FG21, 1ST DOWN PW (M. Schlabitz;C. Udegbe).","V,1,10,H21",rush,0,NA,rush,0,7,47,NA,27,V,PW,"KO,4,07:56,40","TD,4,04:55,100",6,60,3:01,KO,4,07:56,PW40,TD,4,04:55,FG00,1
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,PW,1,10,FG21,"V,1,10,H21","27,6,202","RUSH:22,H19, TACK:35",D. Brzozowski rush for 2 yards to the FG19 (M. Schlabitz).,"V,2,8,H19",rush,0,NA,NA,0,7,47,NA,27,V,PW,"KO,4,07:56,40","TD,4,04:55,100",6,60,3:01,KO,4,07:56,PW40,TD,4,04:55,FG00,1
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,PW,2,8,FG19,"V,2,8,H19","27,7,203","PASS:15,I,23,* BRUP:24 PEN:H,DPI,A,24,H01,1 NOPLAY:","B. Dziedzic pass incomplete to J. Mazan (K. Ben El Ghali), PENALTY FG Defensive Pass Interference (K. Ben El Ghali) 18 yards to the FG1, 1ST DOWN PW, NO PLAY.","V,1,0,H01",penalty,0,NA,penalty,0,7,47,NA,27,V,PW,"KO,4,07:56,40","TD,4,04:55,100",6,60,3:01,KO,4,07:56,PW40,TD,4,04:55,FG00,1
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,PW,1,0,FG01,"V,1,0,H01","27,8,204","RUSH:22,H00, T:04:55","D. Brzozowski rush for 1 yard to the FG0, 1ST DOWN PW, TOUCHDOWN, clock 04:55.","V,1,10,H15",rush,0,04:55,rush,1,13,47,NA,27,V,PW,"KO,4,07:56,40","TD,4,04:55,100",6,60,3:01,KO,4,07:56,PW40,TD,4,04:55,FG00,1
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,PW,1,10,FG15,"V,1,10,H15","27,9,205","PAT:K,58,M",K. Stepien kick attempt failed.,"V,1,0,V30",pat,0,NA,NA,0,13,47,NA,27,V,PW,"KO,4,07:56,40","TD,4,04:55,100",6,60,3:01,KO,4,07:56,PW40,TD,4,04:55,FG00,1
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,PW,1,0,PW30,"V,1,0,V30","27,10,206","KO:58,H14 RET:33,H42 TACK:30","K. Stepien kickoff 56 yards to the FG14, J. Rodney return 28 yards to the FG42 (P. Barul).","H,1,10,H42",kick_off,0,NA,NA,0,13,47,NA,27,V,PW,"KO,4,07:56,40","TD,4,04:55,100",6,60,3:01,KO,4,07:56,PW40,TD,4,04:55,FG00,1
2022_03_PW_FG,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,6/19/2022,Frankfurt,PSD Bank Arena,15:00,17:47,2:47,3025,35 C,W 20km/h,mostly sunny,W. Ratajczak,S. Friedrich,M. Szczepanski,I. Lazic,R. Reis,P. Parsons,A. Sourdrille,FG,1,10,FG42,"H,1,10,H42","28,1,207",{DRIVE}:04:32,FRANKFURT GALAXY drive start at 04:32.,"H,1,10,H42",NA,0,04:32,NA,0,13,47,NA,28,H,FG,"KO,4,04:32,42","PUNT,4,00:25,42",6,0,4:07,KO,4,04:32,FG42,PUNT,4,00:25,FG42,NA
