game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,first_down_with,clock,oob,turnover,score,away_score_post,home_score_post,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,4,10,SS30,"H,4,10,H30","29,5,202","PUNT:9,V32 OB:","J. Loria punt 38 yards to the BD32, out-of-bounds.","V,1,10,V32",punt,NA,NA,1,NA,0,38,9,29,H,SS,"PUNT,4,10:48,30","PUNT,4,08:31,30",3,0,2:17,PUNT,4,10:48,SS30,PUNT,4,08:31,SS30,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,1,10,BD32,"V,1,10,V32","30,1,203",{DRIVE}:08:31,BARCELONA DRAGONS drive start at 08:31.,"V,1,10,V32",NA,NA,08:31,0,NA,0,38,9,30,V,BD,"PUNT,4,08:31,32","PUNT,4,04:49,18",5,-14,3:42,PUNT,4,08:31,BD32,PUNT,4,04:49,BD18,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,1,10,BD32,"V,1,10,V32","30,2,204","RUSH:3,V39, TACK:45,55",A. Jimenez rush for 7 yards to the BD39 (N. Hamulic;D. Gratza).,"V,2,3,V39",rush,NA,NA,0,NA,0,38,9,30,V,BD,"PUNT,4,08:31,32","PUNT,4,04:49,18",5,-14,3:42,PUNT,4,08:31,BD32,PUNT,4,04:49,BD18,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,2,3,BD39,"V,2,3,V39","30,3,205","RUSH:3,V46, TACK:25","A. Jimenez rush for 7 yards to the BD46, 1ST DOWN BD (B. Barnes).","V,1,10,V46",rush,rush,NA,0,NA,0,38,9,30,V,BD,"PUNT,4,08:31,32","PUNT,4,04:49,18",5,-14,3:42,PUNT,4,08:31,BD32,PUNT,4,04:49,BD18,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,1,10,BD46,"V,1,10,V46","30,4,206","RUSH:3,V40, TACK:25",A. Jimenez rush for loss of 6 yards to the BD40 (B. Barnes).,"V,2,16,V40",rush,NA,NA,0,NA,0,38,9,30,V,BD,"PUNT,4,08:31,32","PUNT,4,04:49,18",5,-14,3:42,PUNT,4,08:31,BD32,PUNT,4,04:49,BD18,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,2,16,BD40,"V,2,16,V40","30,5,207","RUSH:60,V40, FUMB:V,V20,1","C. Ngimbi rush for no gain to the BD40, fumble by C. Ngimbi recovered by BD Z. Edwards at BD20.","V,3,36,V20",rush,NA,NA,0,NA,0,38,9,30,V,BD,"PUNT,4,08:31,32","PUNT,4,04:49,18",5,-14,3:42,PUNT,4,08:31,BD32,PUNT,4,04:49,BD18,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,3,36,BD20,"V,3,36,V20","30,6,208",TOUT:V T:05:40,"Timeout Barcelona Dragons, clock 05:40.","V,3,36,V20",NA,NA,05:40,0,NA,0,38,9,30,V,BD,"PUNT,4,08:31,32","PUNT,4,04:49,18",5,-14,3:42,PUNT,4,08:31,BD32,PUNT,4,04:49,BD18,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,3,36,BD20,"V,3,36,V20","30,7,209","RUSH:3,V18, TACK:48,30",A. Jimenez rush for loss of 2 yards to the BD18 (T. Stickel;T. Becker).,"V,4,38,V18",rush,NA,NA,0,NA,0,38,9,30,V,BD,"PUNT,4,08:31,32","PUNT,4,04:49,18",5,-14,3:42,PUNT,4,08:31,BD32,PUNT,4,04:49,BD18,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,4,38,BD18,"V,4,38,V18","30,8,210","PUNT:6,H45 OB:","L. Cereceda punt 37 yards to the SS45, out-of-bounds.","H,1,10,H45",punt,NA,NA,1,NA,0,38,9,30,V,BD,"PUNT,4,08:31,32","PUNT,4,04:49,18",5,-14,3:42,PUNT,4,08:31,BD32,PUNT,4,04:49,BD18,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,1,10,SS45,"H,1,10,H45","31,1,211",{DRIVE}:04:49,STUTTGART SURGE drive start at 04:49.,"H,1,10,H45",NA,NA,04:49,0,NA,0,38,9,31,H,SS,"PUNT,4,04:49,45","FGA,4,01:44,66",7,21,3:05,PUNT,4,04:49,SS45,FGA,4,01:44,BD34,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,1,10,SS45,"H,1,10,H45","31,2,212","RUSH:10,H48, TACK:98,49",J. Hackenberg rush for 3 yards to the SS48 (E. Elio;S. Castaner).,"H,2,7,H48",rush,NA,NA,0,NA,0,38,9,31,H,SS,"PUNT,4,04:49,45","FGA,4,01:44,66",7,21,3:05,PUNT,4,04:49,SS45,FGA,4,01:44,BD34,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,2,7,SS48,"H,2,7,H48","31,3,213","PASS:8,C,85,V48 TACK:22",R. Schroeder pass complete to P. Weiblen for 4 yards to the BD48 (L. Frecha).,"H,3,3,V48",pass,NA,NA,0,NA,0,38,9,31,H,SS,"PUNT,4,04:49,45","FGA,4,01:44,66",7,21,3:05,PUNT,4,04:49,SS45,FGA,4,01:44,BD34,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,3,3,BD48,"H,3,3,V48","31,4,214","PASS:8,C,85,V41 TACK:27","R. Schroeder pass complete to P. Weiblen for 7 yards to the BD41, 1ST DOWN SS (A. Vera).","H,1,10,V41",pass,pass,NA,0,NA,0,38,9,31,H,SS,"PUNT,4,04:49,45","FGA,4,01:44,66",7,21,3:05,PUNT,4,04:49,SS45,FGA,4,01:44,BD34,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,1,10,BD41,"H,1,10,V41","31,5,215","RUSH:41,V38, TACK:5,43",B. Yankson rush for 3 yards to the BD38 (J. Velasco;V. Albarracín).,"H,2,7,V38",rush,NA,NA,0,NA,0,38,9,31,H,SS,"PUNT,4,04:49,45","FGA,4,01:44,66",7,21,3:05,PUNT,4,04:49,SS45,FGA,4,01:44,BD34,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,2,7,BD38,"H,2,7,V38","31,6,216","PASS:8,C,5,V34 TACK:20,43",R. Schroeder pass complete to D. Meza for 4 yards to the BD34 (L. Masero;V. Albarracín).,"H,3,3,V34",pass,NA,NA,0,NA,0,38,9,31,H,SS,"PUNT,4,04:49,45","FGA,4,01:44,66",7,21,3:05,PUNT,4,04:49,SS45,FGA,4,01:44,BD34,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,3,3,BD34,"H,3,3,V34","31,7,218","PASS:8,I,18,*",R. Schroeder pass incomplete to P. Steigerwald.,"H,4,3,V34",pass,NA,NA,0,NA,0,38,9,31,H,SS,"PUNT,4,04:49,45","FGA,4,01:44,66",7,21,3:05,PUNT,4,04:49,SS45,FGA,4,01:44,BD34,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,4,3,BD34,"H,4,3,V34","31,8,219",TOUT:V T:01:49,"Timeout Barcelona Dragons, clock 01:49.","H,4,3,V34",NA,NA,01:49,0,NA,0,38,9,31,H,SS,"PUNT,4,04:49,45","FGA,4,01:44,66",7,21,3:05,PUNT,4,04:49,SS45,FGA,4,01:44,BD34,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,4,3,BD34,"H,4,3,V34","31,9,220","FGA:9,50,M,V40,R T:01:44","J. Loria field goal attempt from 50 MISSED - wide right, spot at BD40, clock 01:44.","V,1,10,V40",field_goal,NA,01:44,0,NA,0,38,9,31,H,SS,"PUNT,4,04:49,45","FGA,4,01:44,66",7,21,3:05,PUNT,4,04:49,SS45,FGA,4,01:44,BD34,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,1,10,BD40,"V,1,10,V40","32,1,221",{DRIVE}:01:44,BARCELONA DRAGONS drive start at 01:44.,"V,1,10,V40",NA,NA,01:44,0,NA,0,38,9,32,V,BD,"FGA,4,01:44,40","HALF,4,00:00,37",3,-3,1:44,FGA,4,01:44,BD40,HALF,4,00:00,BD37,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,1,10,BD40,"V,1,10,V40","32,2,222","RUSH:1,V39,",Z. Edwards rush for loss of 1 yard to the BD39.,"V,2,11,V39",rush,NA,NA,0,NA,0,38,9,32,V,BD,"FGA,4,01:44,40","HALF,4,00:00,37",3,-3,1:44,FGA,4,01:44,BD40,HALF,4,00:00,BD37,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,2,11,BD39,"V,2,11,V39","32,3,224","RUSH:1,V38,",Z. Edwards rush for loss of 1 yard to the BD38.,"V,3,12,V38",rush,NA,NA,0,NA,0,38,9,32,V,BD,"FGA,4,01:44,40","HALF,4,00:00,37",3,-3,1:44,FGA,4,01:44,BD40,HALF,4,00:00,BD37,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,3,12,BD38,"V,3,12,V38","32,4,225","RUSH:1,V37,",Z. Edwards rush for loss of 1 yard to the BD37.,"V,4,13,V37",rush,NA,NA,0,NA,0,38,9,32,V,BD,"FGA,4,01:44,40","HALF,4,00:00,37",3,-3,1:44,FGA,4,01:44,BD40,HALF,4,00:00,BD37,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,4,13,BD37,"V,4,13,V37","32,5,226",HALF: T:00:00,"End of game, clock 00:00.","V,4,13,V37",NA,NA,00:00,0,NA,0,38,9,32,V,BD,"FGA,4,01:44,40","HALF,4,00:00,37",3,-3,1:44,FGA,4,01:44,BD40,HALF,4,00:00,BD37,NA
