game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,clock,first_down_with,turnover,oob,score,away_score_post,home_score_post,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,1,10,RF33,"H,1,10,H33","20,4,152","PASS:11,C,6,H39 OB: TACK:28","M. Adam pass complete to T. Knuettel for 6 yards to the RF39, out-of-bounds (D. Lewis).","H,2,4,H39",pass,NA,NA,NA,1,0,6,29,20,H,RF,"DOWNS,3,06:15,7","TD,3,00:47,100",10,93,5:28,DOWNS,3,06:15,RF07,TD,3,00:47,IR00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,2,4,RF39,"H,2,4,H39","20,5,153","RUSH:23,H42, TACK:5",D. Rennich rush for 3 yards to the RF42 (U. Oezelce).,"H,3,1,H42",rush,NA,NA,NA,0,0,6,29,20,H,RF,"DOWNS,3,06:15,7","TD,3,00:47,100",10,93,5:28,DOWNS,3,06:15,RF07,TD,3,00:47,IR00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,3,1,RF42,"H,3,1,H42","20,6,154","RUSH:11,H42, FORCE:5 FUMB:H,H44,87","M. Adam rush for no gain to the RF42, fumble forced by U. Oezelce, fumble by M. Adam recovered by RF F. Eichhorn at RF44, 1ST DOWN RF.","H,1,10,H44",rush,NA,rush,NA,0,0,6,29,20,H,RF,"DOWNS,3,06:15,7","TD,3,00:47,100",10,93,5:28,DOWNS,3,06:15,RF07,TD,3,00:47,IR00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,1,10,RF44,"H,1,10,H44","20,7,155","PASS:11,C,87,V47 TACK:5,42",M. Adam pass complete to F. Eichhorn for 9 yards to the IR47 (U. Oezelce;Z. Blair).,"H,2,1,V47",pass,NA,NA,NA,0,0,6,29,20,H,RF,"DOWNS,3,06:15,7","TD,3,00:47,100",10,93,5:28,DOWNS,3,06:15,RF07,TD,3,00:47,IR00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,2,1,IR47,"H,2,1,V47","20,8,156","PASS:11,C,10,V20 TACK:24","M. Adam pass complete to H. Kwofie for 27 yards to the IR20, 1ST DOWN RF (A. Cisse).","H,1,10,V20",pass,NA,pass,NA,0,0,6,29,20,H,RF,"DOWNS,3,06:15,7","TD,3,00:47,100",10,93,5:28,DOWNS,3,06:15,RF07,TD,3,00:47,IR00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,1,10,IR20,"H,1,10,V20","20,9,157","RUSH:23,V16, TACK:2",D. Rennich rush for 4 yards to the IR16 (A. Uenlue).,"H,2,6,V16",rush,NA,NA,NA,0,0,6,29,20,H,RF,"DOWNS,3,06:15,7","TD,3,00:47,100",10,93,5:28,DOWNS,3,06:15,RF07,TD,3,00:47,IR00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,2,6,IR16,"H,2,6,V16","20,10,158","PEN:H,FS,A,88,V21,N",PENALTY RF False Start (M. Pludra) 5 yards to the IR21.,"H,2,11,V21",penalty,NA,NA,NA,0,0,6,29,20,H,RF,"DOWNS,3,06:15,7","TD,3,00:47,100",10,93,5:28,DOWNS,3,06:15,RF07,TD,3,00:47,IR00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,2,11,IR21,"H,2,11,V21","20,11,159","PASS:11,C,88,V10 TACK:24,5","M. Adam pass complete to M. Pludra for 11 yards to the IR10, 1ST DOWN RF (A. Cisse;U. Oezelce).","H,1,0,V10",pass,NA,pass,NA,0,0,6,29,20,H,RF,"DOWNS,3,06:15,7","TD,3,00:47,100",10,93,5:28,DOWNS,3,06:15,RF07,TD,3,00:47,IR00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,1,0,IR10,"H,1,0,V10","20,12,160","PASS:11,C,10,V00 T:00:47","M. Adam pass complete to H. Kwofie for 10 yards to the IR0, 1ST DOWN RF, TOUCHDOWN, clock 00:47.","H,1,10,V15",pass,00:47,pass,NA,0,1,6,35,20,H,RF,"DOWNS,3,06:15,7","TD,3,00:47,100",10,93,5:28,DOWNS,3,06:15,RF07,TD,3,00:47,IR00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,1,10,IR15,"H,1,10,V15","20,13,161","PAT:K,2,G",D. Schuhmacher kick attempt good.,"H,1,0,H35",pat,NA,NA,NA,0,1,6,36,20,H,RF,"DOWNS,3,06:15,7","TD,3,00:47,100",10,93,5:28,DOWNS,3,06:15,RF07,TD,3,00:47,IR00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,1,0,RF35,"H,1,0,H35","20,14,162","KO:2,V14 RET:1,V39 TACK:54 PEN:V,HO,A,52,V32,N D:1,10 SPOT:V,V23,Y","D. Schuhmacher kickoff 51 yards to the IR14, A. Agackesen return 25 yards to the IR39 (M. Schmidt), PENALTY IR HO (S. Saka) 7 yards to the IR32, 1st and 10, IR ball on IR23.","V,1,10,V23",kick_off,NA,NA,NA,0,0,6,36,20,H,RF,"DOWNS,3,06:15,7","TD,3,00:47,100",10,93,5:28,DOWNS,3,06:15,RF07,TD,3,00:47,IR00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,IR,1,10,IR23,"V,1,10,V23","21,1,163",{DRIVE}:00:37,ISTANBUL RAMS drive start at 00:37.,"V,1,10,V23",NA,00:37,NA,NA,0,0,6,36,21,V,IR,"KO,3,00:37,23","FUMB,3,00:24,43",1,20,0:13,KO,3,00:37,IR23,FUMB,3,00:24,IR43,NA
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,IR,1,10,IR23,"V,1,10,V23","21,2,164","RUSH:9,V43, FUMB:H,V43,22 +:22,V19 TACK:9","T. Johnson-Fish rush for 20 yards to the IR43, fumble by T. Johnson-Fish recovered by RF O. Williams at IR43, O. Williams for 24 yards to the IR19 (T. Johnson-Fish).","H,1,10,V19",rush,NA,NA,F,0,0,6,36,21,V,IR,"KO,3,00:37,23","FUMB,3,00:24,43",1,20,0:13,KO,3,00:37,IR23,FUMB,3,00:24,IR43,NA
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,1,10,IR19,"H,1,10,V19","22,1,165","{DRIVE}:00:24 SPOT:H,V19,Y","RHEIN FIRE drive start at 00:24, RF ball on IR19.","H,1,10,V19",NA,00:24,NA,NA,0,0,6,36,22,H,RF,"FUMB,3,00:24,81","TD,4,13:47,100",3,19,1:37,FUMB,3,00:24,IR19,TD,4,13:47,IR00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,1,10,IR19,"H,1,10,V19","22,2,166",Q:4 T:15:00,"Start of 4th quarter, clock 15:00.","H,1,10,V19",NA,15:00,NA,NA,0,0,6,36,22,H,RF,"FUMB,3,00:24,81","TD,4,13:47,100",3,19,1:37,FUMB,3,00:24,IR19,TD,4,13:47,IR00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,1,10,IR19,"H,1,10,V19","22,3,167","PASS:12,C,43,V15 OB: TACK:55","R. Dagdelen pass complete to P. Poetsch for 4 yards to the IR15, out-of-bounds (O. Akbudak).","H,2,6,V15",pass,NA,NA,NA,1,0,6,36,22,H,RF,"FUMB,3,00:24,81","TD,4,13:47,100",3,19,1:37,FUMB,3,00:24,IR19,TD,4,13:47,IR00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,2,6,IR15,"H,2,6,V15","22,4,168","PASS:12,C,82,V03 TACK:21,42","R. Dagdelen pass complete to D. Rofalski for 12 yards to the IR3, 1ST DOWN RF (Y. Ertuer;Z. Blair).","H,1,0,V03",pass,NA,pass,NA,0,0,6,36,22,H,RF,"FUMB,3,00:24,81","TD,4,13:47,100",3,19,1:37,FUMB,3,00:24,IR19,TD,4,13:47,IR00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,1,0,IR03,"H,1,0,V03","22,5,169","RUSH:21,V00, T:13:47","J. Aguemon rush for 3 yards to the IR0, 1ST DOWN RF, TOUCHDOWN, clock 13:47.","H,1,10,V15",rush,13:47,rush,NA,0,1,6,42,22,H,RF,"FUMB,3,00:24,81","TD,4,13:47,100",3,19,1:37,FUMB,3,00:24,IR19,TD,4,13:47,IR00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,1,10,IR15,"H,1,10,V15","22,6,170","PAT:K,2,M",D. Schuhmacher kick attempt failed.,"H,1,0,H35",pat,NA,NA,NA,0,0,6,42,22,H,RF,"FUMB,3,00:24,81","TD,4,13:47,100",3,19,1:37,FUMB,3,00:24,IR19,TD,4,13:47,IR00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,1,0,RF35,"H,1,0,H35","22,7,171","KO:2,V30 TB: PEN:H,KK,A,2,V40,N D:1,10 SPOT:V,V40,Y","D. Schuhmacher kickoff 35 yards to the IR30, touchback, PENALTY RF Illegal Kick (D. Schuhmacher) 15 yards to the IR40, 1st and 10, IR ball on IR40.","V,1,10,V40",kick_off,NA,NA,NA,0,0,6,42,22,H,RF,"FUMB,3,00:24,81","TD,4,13:47,100",3,19,1:37,FUMB,3,00:24,IR19,TD,4,13:47,IR00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,IR,1,10,IR40,"V,1,10,V40","23,1,172",{DRIVE}:13:47,ISTANBUL RAMS drive start at 13:47.,"V,1,10,V40",NA,13:47,NA,NA,0,0,6,42,23,V,IR,"KO,4,13:47,40","TD,4,09:21,100",9,60,4:26,KO,4,13:47,IR40,TD,4,09:21,RF00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,IR,1,10,IR40,"V,1,10,V40","23,2,173",TOUT:V T:13:47,"Timeout Istanbul Rams, clock 13:47.","V,1,10,V40",NA,13:47,NA,NA,0,0,6,42,23,V,IR,"KO,4,13:47,40","TD,4,09:21,100",9,60,4:26,KO,4,13:47,IR40,TD,4,09:21,RF00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,IR,1,10,IR40,"V,1,10,V40","23,3,174","PASS:10,C,26,V45 TACK:41",J. Stegman pass complete to E. Baran for 5 yards to the IR45 (A. Sobotta).,"V,2,5,V45",pass,NA,NA,NA,0,0,6,42,23,V,IR,"KO,4,13:47,40","TD,4,09:21,100",9,60,4:26,KO,4,13:47,IR40,TD,4,09:21,RF00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,IR,2,5,IR45,"V,2,5,V45","23,4,175","PASS:10,C,1,H35 TACK:22","J. Stegman pass complete to A. Agackesen for 20 yards to the RF35, 1ST DOWN IR (O. Williams).","V,1,10,H35",pass,NA,pass,NA,0,0,6,42,23,V,IR,"KO,4,13:47,40","TD,4,09:21,100",9,60,4:26,KO,4,13:47,IR40,TD,4,09:21,RF00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,IR,1,10,RF35,"V,1,10,H35","23,5,176","PASS:10,I,26,*",J. Stegman pass incomplete to E. Baran.,"V,2,10,H35",pass,NA,NA,NA,0,0,6,42,23,V,IR,"KO,4,13:47,40","TD,4,09:21,100",9,60,4:26,KO,4,13:47,IR40,TD,4,09:21,RF00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,IR,2,10,RF35,"V,2,10,H35","23,6,177","PASS:10,C,13,H27 OB:","J. Stegman pass complete to K. Oezer for 8 yards to the RF27, out-of-bounds.","V,3,2,H27",pass,NA,NA,NA,1,0,6,42,23,V,IR,"KO,4,13:47,40","TD,4,09:21,100",9,60,4:26,KO,4,13:47,IR40,TD,4,09:21,RF00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,IR,3,2,RF27,"V,3,2,H27","23,7,178","PEN:V,FS,A,6,H33,N",PENALTY IR False Start (J. Conwell) 6 yards to the RF33.,"V,3,8,H33",penalty,NA,NA,NA,0,0,6,42,23,V,IR,"KO,4,13:47,40","TD,4,09:21,100",9,60,4:26,KO,4,13:47,IR40,TD,4,09:21,RF00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,IR,3,8,RF33,"V,3,8,H33","23,8,179","PASS:10,C,4,H17 TACK:25","J. Stegman pass complete to T. Toeruen for 16 yards to the RF17, 1ST DOWN IR (L. Meyer).","V,1,10,H17",pass,NA,pass,NA,0,0,6,42,23,V,IR,"KO,4,13:47,40","TD,4,09:21,100",9,60,4:26,KO,4,13:47,IR40,TD,4,09:21,RF00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,IR,1,10,RF17,"V,1,10,H17","23,9,180","RUSH:10,H13, TACK:58",J. Stegman rush for 4 yards to the RF13 (J. Sleiman).,"V,2,6,H13",rush,NA,NA,NA,0,0,6,42,23,V,IR,"KO,4,13:47,40","TD,4,09:21,100",9,60,4:26,KO,4,13:47,IR40,TD,4,09:21,RF00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,IR,2,6,RF13,"V,2,6,H13","23,10,181","PASS:10,C,4,H04 TACK:41","J. Stegman pass complete to T. Toeruen for 9 yards to the RF4, 1ST DOWN IR (A. Sobotta).","V,1,0,H04",pass,NA,pass,NA,0,0,6,42,23,V,IR,"KO,4,13:47,40","TD,4,09:21,100",9,60,4:26,KO,4,13:47,IR40,TD,4,09:21,RF00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,IR,1,0,RF04,"V,1,0,H04","23,11,182","RUSH:10,H00, T:09:59 PEN:V,HO,A,65,V14,N NOPLAY:","J. Stegman rush for 4 yards to the RF0, clock 09:59, PENALTY IR HO (B. Aslan) 82 yards to the IR14, NO PLAY.","V,1,0,V14",penalty,09:59,NA,NA,0,0,6,42,23,V,IR,"KO,4,13:47,40","TD,4,09:21,100",9,60,4:26,KO,4,13:47,IR40,TD,4,09:21,RF00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,IR,1,0,IR14,"V,1,0,V14","23,12,183","D:1,14",1st and 14.,"V,1,14,V14",NA,NA,NA,NA,0,0,6,42,23,V,IR,"KO,4,13:47,40","TD,4,09:21,100",9,60,4:26,KO,4,13:47,IR40,TD,4,09:21,RF00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,IR,1,14,IR14,"V,1,14,V14","23,13,184","PASS:10,I,26,*",J. Stegman pass incomplete to E. Baran.,"V,2,14,V14",pass,NA,NA,NA,0,0,6,42,23,V,IR,"KO,4,13:47,40","TD,4,09:21,100",9,60,4:26,KO,4,13:47,IR40,TD,4,09:21,RF00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,IR,2,14,IR14,"V,2,14,V14","23,14,185","PASS:10,C,26,H00 T:09:21","J. Stegman pass complete to E. Baran for 86 yards to the RF0, 1ST DOWN IR, TOUCHDOWN, clock 09:21.","V,1,10,H15",pass,09:21,pass,NA,0,1,12,42,23,V,IR,"KO,4,13:47,40","TD,4,09:21,100",9,60,4:26,KO,4,13:47,IR40,TD,4,09:21,RF00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,IR,1,10,RF15,"V,1,10,H15","23,15,186","PAT:P,10,M",J. Stegman pass attempt failed.,"V,1,0,V35",pat,NA,NA,NA,0,0,12,42,23,V,IR,"KO,4,13:47,40","TD,4,09:21,100",9,60,4:26,KO,4,13:47,IR40,TD,4,09:21,RF00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,IR,1,0,IR35,"V,1,0,V35","23,16,187","KO:80,H16 RET:22,H36 TACK:54","M. Sarikatipogl kickoff 49 yards to the RF16, O. Williams return 20 yards to the RF36 (A. Atilgan).","H,1,10,H36",kick_off,NA,NA,NA,0,0,12,42,23,V,IR,"KO,4,13:47,40","TD,4,09:21,100",9,60,4:26,KO,4,13:47,IR40,TD,4,09:21,RF00,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,1,10,RF36,"H,1,10,H36","24,1,188",{DRIVE}:09:13,RHEIN FIRE drive start at 09:13.,"H,1,10,H36",NA,09:13,NA,NA,0,0,12,42,24,H,RF,"KO,4,09:13,36","PUNT,4,07:59,45",3,9,1:14,KO,4,09:13,RF36,PUNT,4,07:59,RF45,NA
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,1,10,RF36,"H,1,10,H36","24,2,189","PASS:12,D,43,*","R. Dagdelen pass incomplete to P. Poetsch, dropped pass.","H,2,10,H36",pass,NA,NA,NA,0,0,12,42,24,H,RF,"KO,4,09:13,36","PUNT,4,07:59,45",3,9,1:14,KO,4,09:13,RF36,PUNT,4,07:59,RF45,NA
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,2,10,RF36,"H,2,10,H36","24,3,190","PASS:12,C,82,H41 OB: TACK:17","R. Dagdelen pass complete to D. Rofalski for 5 yards to the RF41, out-of-bounds (O. Ceyhan).","H,3,5,H41",pass,NA,NA,NA,1,0,12,42,24,H,RF,"KO,4,09:13,36","PUNT,4,07:59,45",3,9,1:14,KO,4,09:13,RF36,PUNT,4,07:59,RF45,NA
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,3,5,RF41,"H,3,5,H41","24,4,191","RUSH:28,H45, TACK:99",T. Alexander rush for 4 yards to the RF45 (B. Zaimoglu).,"H,4,1,H45",rush,NA,NA,NA,0,0,12,42,24,H,RF,"KO,4,09:13,36","PUNT,4,07:59,45",3,9,1:14,KO,4,09:13,RF36,PUNT,4,07:59,RF45,NA
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,4,1,RF45,"H,4,1,H45","24,5,192",TOUT:V T:08:05,"Timeout Istanbul Rams, clock 08:05.","H,4,1,H45",NA,08:05,NA,NA,0,0,12,42,24,H,RF,"KO,4,09:13,36","PUNT,4,07:59,45",3,9,1:14,KO,4,09:13,RF36,PUNT,4,07:59,RF45,NA
