game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,clock,first_down_with,score,away_score_post,home_score_post,turnover,oob,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,LK,1,10,PW11,"V,1,10,H11","28,14,195","PEN:V,DG,A,8,H16,N",PENALTY LK Delay of Game (J. Barlow) 5 yards to the PW16.,"V,1,15,H16",penalty,NA,NA,0,24,27,NA,0,28,V,LK,"KO,4,12:10,10","FGA,4,05:38,84",12,74,6:32,KO,4,12:10,LK10,FGA,4,05:38,PW16,1
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,LK,1,15,PW16,"V,1,15,H16","28,15,196","PASS:8,I,TM,*",J. Barlow pass incomplete.,"V,2,15,H16",pass,NA,NA,0,24,27,NA,0,28,V,LK,"KO,4,12:10,10","FGA,4,05:38,84",12,74,6:32,KO,4,12:10,LK10,FGA,4,05:38,PW16,1
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,LK,2,15,PW16,"V,2,15,H16","28,16,197","PASS:8,B,11,* BRUP:29",J. Barlow pass incomplete to A. Dablé-Wolf (L. Steffen).,"V,3,15,H16",pass,NA,NA,0,24,27,NA,0,28,V,LK,"KO,4,12:10,10","FGA,4,05:38,84",12,74,6:32,KO,4,12:10,LK10,FGA,4,05:38,PW16,1
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,LK,3,15,PW16,"V,3,15,H16","28,17,198","PASS:8,I,80,*",J. Barlow pass incomplete to P. Eichhorn.,"V,4,15,H16",pass,NA,NA,0,24,27,NA,0,28,V,LK,"KO,4,12:10,10","FGA,4,05:38,84",12,74,6:32,KO,4,12:10,LK10,FGA,4,05:38,PW16,1
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,LK,4,15,PW16,"V,4,15,H16","28,18,199","FGA:9,33,M,H16,L T:05:38","F. Finke field goal attempt from 33 MISSED - wide left, spot at PW16, clock 05:38.","H,1,10,H16",field_goal,05:38,NA,0,24,27,NA,0,28,V,LK,"KO,4,12:10,10","FGA,4,05:38,84",12,74,6:32,KO,4,12:10,LK10,FGA,4,05:38,PW16,1
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,PW,1,10,PW16,"H,1,10,H16","29,1,200",{DRIVE}:05:38,PANTHERS WROCLAW drive start at 05:38.,"H,1,10,H16",NA,05:38,NA,0,24,27,NA,0,29,H,PW,"FGA,4,05:38,16","PUNT,4,04:24,27",3,11,1:14,FGA,4,05:38,PW16,PUNT,4,04:24,PW27,NA
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,PW,1,10,PW16,"H,1,10,H16","29,2,201","SPOT:H,H23,N",PW ball on PW23.,"H,1,10,H23",NA,NA,NA,0,24,27,NA,0,29,H,PW,"FGA,4,05:38,16","PUNT,4,04:24,27",3,11,1:14,FGA,4,05:38,PW16,PUNT,4,04:24,PW27,NA
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,PW,1,10,PW23,"H,1,10,H23","29,3,202","PASS:11,B,TM,* BRUP:92",J. Hansen pass incomplete (A. Zetterberg).,"H,2,10,H23",pass,NA,NA,0,24,27,NA,0,29,H,PW,"FGA,4,05:38,16","PUNT,4,04:24,27",3,11,1:14,FGA,4,05:38,PW16,PUNT,4,04:24,PW27,NA
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,PW,2,10,PW23,"H,2,10,H23","29,4,203","RUSH:7,H27, TACK:4,49",P. Pasqualini rush for 4 yards to the PW27 (R. Henrique;A.J. Wentland).,"H,3,6,H27",rush,NA,NA,0,24,27,NA,0,29,H,PW,"FGA,4,05:38,16","PUNT,4,04:24,27",3,11,1:14,FGA,4,05:38,PW16,PUNT,4,04:24,PW27,NA
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,PW,3,6,PW27,"H,3,6,H27","29,5,204","PASS:11,I,16,*",J. Hansen pass incomplete to W. Zieba.,"H,4,6,H27",pass,NA,NA,0,24,27,NA,0,29,H,PW,"FGA,4,05:38,16","PUNT,4,04:24,27",3,11,1:14,FGA,4,05:38,PW16,PUNT,4,04:24,PW27,NA
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,PW,4,6,PW27,"H,4,6,H27","29,6,205","PUNT:35,V37 DN:","K. Wis punt 36 yards to the LK37, downed.","V,1,10,V37",punt,NA,NA,0,24,27,NA,0,29,H,PW,"FGA,4,05:38,16","PUNT,4,04:24,27",3,11,1:14,FGA,4,05:38,PW16,PUNT,4,04:24,PW27,NA
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,LK,1,10,LK37,"V,1,10,V37","30,1,206",{DRIVE}:04:24,LEIPZIG KINGS drive start at 04:24.,"V,1,10,V37",NA,04:24,NA,0,24,27,NA,0,30,V,LK,"PUNT,4,04:24,37","FG,4,02:00,80",8,43,2:24,PUNT,4,04:24,LK37,FG,4,02:00,PW20,NA
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,LK,1,10,LK37,"V,1,10,V37","30,2,207","PASS:8,C,11,V47 TACK:29","J. Barlow pass complete to A. Dablé-Wolf for 10 yards to the LK47, 1ST DOWN LK (L. Steffen).","V,1,10,V47",pass,NA,pass,0,24,27,NA,0,30,V,LK,"PUNT,4,04:24,37","FG,4,02:00,80",8,43,2:24,PUNT,4,04:24,LK37,FG,4,02:00,PW20,NA
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,LK,1,10,LK47,"V,1,10,V47","30,3,208","PASS:8,C,22,V42 TACK:5",J. Barlow pass complete to O. Bahr for loss of 5 yards to the LK42 (G. Zec).,"V,2,15,V42",pass,NA,NA,0,24,27,NA,0,30,V,LK,"PUNT,4,04:24,37","FG,4,02:00,80",8,43,2:24,PUNT,4,04:24,LK37,FG,4,02:00,PW20,NA
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,LK,2,15,LK42,"V,2,15,V42","30,4,209","PASS:8,C,81,V45 TACK:9",J. Barlow pass complete to N. Baeumer for 3 yards to the LK45 (M. Rouyer).,"V,3,12,V45",pass,NA,NA,0,24,27,NA,0,30,V,LK,"PUNT,4,04:24,37","FG,4,02:00,80",8,43,2:24,PUNT,4,04:24,LK37,FG,4,02:00,PW20,NA
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,LK,3,12,LK45,"V,3,12,V45","30,5,210","PASS:8,C,11,H29 TACK:29,4","J. Barlow pass complete to A. Dablé-Wolf for 26 yards to the PW29, 1ST DOWN LK (L. Steffen;W. Lloyd).","V,1,10,H29",pass,NA,pass,0,24,27,NA,0,30,V,LK,"PUNT,4,04:24,37","FG,4,02:00,80",8,43,2:24,PUNT,4,04:24,LK37,FG,4,02:00,PW20,NA
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,LK,1,10,PW29,"V,1,10,H29","30,6,211","PASS:8,D,21,*","J. Barlow pass incomplete to D. McCants, dropped pass.","V,2,10,H29",pass,NA,NA,0,24,27,NA,0,30,V,LK,"PUNT,4,04:24,37","FG,4,02:00,80",8,43,2:24,PUNT,4,04:24,LK37,FG,4,02:00,PW20,NA
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,LK,2,10,PW29,"V,2,10,H29","30,7,212","PASS:8,I,81,*",J. Barlow pass incomplete to N. Baeumer.,"V,3,10,H29",pass,NA,NA,0,24,27,NA,0,30,V,LK,"PUNT,4,04:24,37","FG,4,02:00,80",8,43,2:24,PUNT,4,04:24,LK37,FG,4,02:00,PW20,NA
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,LK,3,10,PW29,"V,3,10,H29","30,8,213","PEN:V,DG,A,8,H34,N",PENALTY LK Delay of Game (J. Barlow) 5 yards to the PW34.,"V,3,15,H34",penalty,NA,NA,0,24,27,NA,0,30,V,LK,"PUNT,4,04:24,37","FG,4,02:00,80",8,43,2:24,PUNT,4,04:24,LK37,FG,4,02:00,PW20,NA
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,LK,3,15,PW34,"V,3,15,H34","30,9,214","PASS:8,C,85,H20 TACK:4,29",J. Barlow pass complete to A. Doroshev for 14 yards to the PW20 (W. Lloyd;L. Steffen).,"V,4,1,H20",pass,NA,NA,0,24,27,NA,0,30,V,LK,"PUNT,4,04:24,37","FG,4,02:00,80",8,43,2:24,PUNT,4,04:24,LK37,FG,4,02:00,PW20,NA
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,LK,4,1,PW20,"V,4,1,H20","30,10,215",TOUT:V T:02:03,"Timeout Leipzig Kings, clock 02:03.","V,4,1,H20",NA,02:03,NA,0,24,27,NA,0,30,V,LK,"PUNT,4,04:24,37","FG,4,02:00,80",8,43,2:24,PUNT,4,04:24,LK37,FG,4,02:00,PW20,NA
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,LK,4,1,PW20,"V,4,1,H20","30,11,216","FGA:9,36,G T:02:00","F. Finke field goal attempt from 36 GOOD, clock 02:00.","V,1,0,V30",field_goal,02:00,NA,1,27,27,NA,0,30,V,LK,"PUNT,4,04:24,37","FG,4,02:00,80",8,43,2:24,PUNT,4,04:24,LK37,FG,4,02:00,PW20,NA
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,LK,1,0,LK30,"V,1,0,V30","30,12,218","KO:9,H00 TB:","F. Finke kickoff 70 yards to the PW0, touchback.","H,1,10,H30",kick_off,NA,NA,0,27,27,NA,0,30,V,LK,"PUNT,4,04:24,37","FG,4,02:00,80",8,43,2:24,PUNT,4,04:24,LK37,FG,4,02:00,PW20,NA
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,PW,1,10,PW30,"H,1,10,H30","31,1,219",{DRIVE}:02:00,PANTHERS WROCLAW drive start at 02:00.,"H,1,10,H30",NA,02:00,NA,0,27,27,NA,0,31,H,PW,"KO,4,02:00,30","PUNT,4,00:22,31",4,1,1:38,KO,4,02:00,PW30,PUNT,4,00:22,PW31,NA
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,PW,1,10,PW30,"H,1,10,H30","31,2,220","PASS:11,C,23,H40 TACK:24","J. Hansen pass complete to J. Mazan for 10 yards to the PW40, 1ST DOWN PW (W. James).","H,1,10,H40",pass,NA,pass,0,27,27,NA,0,31,H,PW,"KO,4,02:00,30","PUNT,4,00:22,31",4,1,1:38,KO,4,02:00,PW30,PUNT,4,00:22,PW31,NA
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,PW,1,10,PW40,"H,1,10,H40","31,3,221","PASS:11,S,TM,H34 SACK:7,5",J. Hansen sacked for loss of 6 yards to the PW34 (M. Tavarres;J. Bombek).,"H,2,16,H34",pass,NA,NA,0,27,27,NA,0,31,H,PW,"KO,4,02:00,30","PUNT,4,00:22,31",4,1,1:38,KO,4,02:00,PW30,PUNT,4,00:22,PW31,NA
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,PW,2,16,PW34,"H,2,16,H34","31,4,222","PASS:11,I,82,*",J. Hansen pass incomplete to P. Banat.,"H,3,16,H34",pass,NA,NA,0,27,27,NA,0,31,H,PW,"KO,4,02:00,30","PUNT,4,00:22,31",4,1,1:38,KO,4,02:00,PW30,PUNT,4,00:22,PW31,NA
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,PW,3,16,PW34,"H,3,16,H34","31,5,223","PASS:11,S,TM,H31 SACK:5,92",J. Hansen sacked for loss of 3 yards to the PW31 (J. Bombek;A. Zetterberg).,"H,4,19,H31",pass,NA,NA,0,27,27,NA,0,31,H,PW,"KO,4,02:00,30","PUNT,4,00:22,31",4,1,1:38,KO,4,02:00,PW30,PUNT,4,00:22,PW31,NA
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,PW,4,19,PW31,"H,4,19,H31","31,6,224","PUNT:35,V36 DN:","K. Wis punt 33 yards to the LK36, downed.","V,1,10,V36",punt,NA,NA,0,27,27,NA,0,31,H,PW,"KO,4,02:00,30","PUNT,4,00:22,31",4,1,1:38,KO,4,02:00,PW30,PUNT,4,00:22,PW31,NA
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,LK,1,10,LK36,"V,1,10,V36","32,1,225",{DRIVE}:00:22,LEIPZIG KINGS drive start at 00:22.,"V,1,10,V36",NA,00:22,NA,0,27,27,NA,0,32,V,LK,"PUNT,4,00:22,36","FUMB,4,00:04,32",2,-4,0:18,PUNT,4,00:22,LK36,FUMB,4,00:04,LK32,NA
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,LK,1,10,LK36,"V,1,10,V36","32,2,226","SPOT:V,V37,N",LK ball on LK37.,"V,1,10,V37",NA,NA,NA,0,27,27,NA,0,32,V,LK,"PUNT,4,00:22,36","FUMB,4,00:04,32",2,-4,0:18,PUNT,4,00:22,LK36,FUMB,4,00:04,LK32,NA
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,LK,1,10,LK37,"V,1,10,V37","32,3,227","PASS:8,I,22,*",J. Barlow pass incomplete to O. Bahr.,"V,2,10,V37",pass,NA,NA,0,27,27,NA,0,32,V,LK,"PUNT,4,00:22,36","FUMB,4,00:04,32",2,-4,0:18,PUNT,4,00:22,LK36,FUMB,4,00:04,LK32,NA
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,LK,2,10,LK37,"V,2,10,V37","32,4,228","PASS:8,C,22,V35 FORCE:4 FUMB:H,V32,29 +:29,V00 T:00:04","J. Barlow pass complete to O. Bahr for loss of 2 yards to the LK35, fumble forced by W. Lloyd, fumble by O. Bahr recovered by PW L. Steffen at LK32, L. Steffen for 32 yards to the LK0, TOUCHDOWN, clock 00:04.","H,1,10,V15",pass,00:04,NA,1,27,33,F,0,32,V,LK,"PUNT,4,00:22,36","FUMB,4,00:04,32",2,-4,0:18,PUNT,4,00:22,LK36,FUMB,4,00:04,LK32,NA
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,PW,1,10,LK15,"H,1,10,V15","33,1,229","PAT:K,58,G",K. Stepien kick attempt good.,"H,1,0,H30",pat,NA,NA,1,27,34,NA,0,33,H,PW,"FUMB,4,00:04,68","TD,4,00:04,68",0,0,0:00,FUMB,4,00:04,LK32,TD,4,00:04,LK32,NA
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,PW,1,0,PW30,"H,1,0,H30","33,2,230","KO:58,V15 RET:24,V25 TACK:99,47","K. Stepien kickoff 55 yards to the LK15, W. James return 10 yards to the LK25 (R. Rosolek;A. Idziak).","V,1,10,V25",kick_off,NA,NA,0,27,34,NA,0,33,H,PW,"FUMB,4,00:04,68","TD,4,00:04,68",0,0,0:00,FUMB,4,00:04,LK32,TD,4,00:04,LK32,NA
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,LK,1,10,LK25,"V,1,10,V25","34,1,231",{DRIVE}:00:00,LEIPZIG KINGS drive start at 00:00.,"V,1,10,V25",NA,00:00,NA,0,27,34,NA,0,34,V,LK,"KO,4,00:00,25","HALF,4,00:00,25",0,0,0:00,KO,4,00:00,LK25,HALF,4,00:00,LK25,NA
2022_01_LK_PW,LK,PW,Leipzig Kings,Panthers Wroclaw,6/5/2022,Wroclaw,Stadion Olimpijski,15:00,18:03,Y,3:03,3150,25 C,S 14,Sunny,K Walentynowicz,P Soczowka,E Walentynowicz,D Mijajlovic,B Marciniak,K Przybyla,E Christensen,LK,1,10,LK25,"V,1,10,V25","34,2,232",HALF: T:00:00,"End of game, clock 00:00.","V,1,10,V25",NA,00:00,NA,0,27,34,NA,0,34,V,LK,"KO,4,00:00,25","HALF,4,00:00,25",0,0,0:00,KO,4,00:00,LK25,HALF,4,00:00,LK25,NA
