game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,first_down_with,oob,score,away_score_post,home_score_post,clock,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,BD,1,10,BD29,"V,1,10,V29","18,7,137","RUSH:3,V35, TACK:3",A. Jimenez rush for 6 yards to the BD35 (M. Boock).,"V,2,4,V35",rush,NA,0,0,21,14,NA,NA,18,V,BD,"PUNT,3,08:41,5","PUNT,3,04:25,36",8,31,4:16,PUNT,3,08:41,BD05,PUNT,3,04:25,BD36,NA
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,BD,2,4,BD35,"V,2,4,V35","18,8,138","RUSH:1,V36, TACK:91",Z. Edwards rush for 1 yard to the BD36 (K. Edebali).,"V,3,3,V36",rush,NA,0,0,21,14,NA,NA,18,V,BD,"PUNT,3,08:41,5","PUNT,3,04:25,36",8,31,4:16,PUNT,3,08:41,BD05,PUNT,3,04:25,BD36,NA
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,BD,3,3,BD36,"V,3,3,V36","18,9,140",T:04:46,Clock 04:46.,"V,3,3,V36",NA,NA,0,0,21,14,04:46,NA,18,V,BD,"PUNT,3,08:41,5","PUNT,3,04:25,36",8,31,4:16,PUNT,3,08:41,BD05,PUNT,3,04:25,BD36,NA
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,BD,3,3,BD36,"V,3,3,V36","18,10,141","PASS:1,B,12,* BRUP:95",Z. Edwards pass incomplete to B. Plu (E. Yeboah).,"V,4,3,V36",pass,NA,0,0,21,14,NA,NA,18,V,BD,"PUNT,3,08:41,5","PUNT,3,04:25,36",8,31,4:16,PUNT,3,08:41,BD05,PUNT,3,04:25,BD36,NA
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,BD,4,3,BD36,"V,4,3,V36","18,11,142","PUNT:6,H35 OB:","L. Cereceda punt 29 yards to the HD35, out-of-bounds.","H,1,10,H35",punt,NA,1,0,21,14,NA,NA,18,V,BD,"PUNT,3,08:41,5","PUNT,3,04:25,36",8,31,4:16,PUNT,3,08:41,BD05,PUNT,3,04:25,BD36,NA
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,HD,1,10,HD35,"H,1,10,H35","19,1,143",{DRIVE}:04:25,HAMBURG SEA DEVILS drive start at 04:25.,"H,1,10,H35",NA,NA,0,0,21,14,04:25,NA,19,H,HD,"PUNT,3,04:25,35","TD,4,12:22,100",16,65,7:03,PUNT,3,04:25,HD35,TD,4,12:22,BD00,1
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,HD,1,10,HD35,"H,1,10,H35","19,2,144","RUSH:7,H44, TACK:45",G. Toonga rush for 9 yards to the HD44 (A. Posito).,"H,2,1,H44",rush,NA,0,0,21,14,NA,NA,19,H,HD,"PUNT,3,04:25,35","TD,4,12:22,100",16,65,7:03,PUNT,3,04:25,HD35,TD,4,12:22,BD00,1
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,HD,2,1,HD44,"H,2,1,H44","19,3,145","PEN:H,FS,A,7,H39,N",PENALTY HD False Start (G. Toonga) 5 yards to the HD39.,"H,2,6,H39",penalty,NA,0,0,21,14,NA,NA,19,H,HD,"PUNT,3,04:25,35","TD,4,12:22,100",16,65,7:03,PUNT,3,04:25,HD35,TD,4,12:22,BD00,1
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,HD,2,6,HD39,"H,2,6,H39","19,4,146","RUSH:20,H44 TACK:7,98",G. Ameln rush for 5 yards to the HD44 (A. Rodrigues;E. Elio).,"H,3,1,H44",rush,NA,0,0,21,14,NA,NA,19,H,HD,"PUNT,3,04:25,35","TD,4,12:22,100",16,65,7:03,PUNT,3,04:25,HD35,TD,4,12:22,BD00,1
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,HD,3,1,HD44,"H,3,1,H44","19,5,147","PEN:H,IS,A,2,H39,N",PENALTY HD IS (T. Nill) 5 yards to the HD39.,"H,3,6,H39",penalty,NA,0,0,21,14,NA,NA,19,H,HD,"PUNT,3,04:25,35","TD,4,12:22,100",16,65,7:03,PUNT,3,04:25,HD35,TD,4,12:22,BD00,1
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,HD,3,6,HD39,"H,3,6,H39","19,6,148","PASS:1,C,44,H44 TACK:22",S. Ceesay pass complete to J. Kruse for 5 yards to the HD44 (L. Frecha).,"H,4,1,H44",pass,NA,0,0,21,14,NA,NA,19,H,HD,"PUNT,3,04:25,35","TD,4,12:22,100",16,65,7:03,PUNT,3,04:25,HD35,TD,4,12:22,BD00,1
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,HD,4,1,HD44,"H,4,1,H44","19,7,149","RUSH:26,H45, TACK:98,45","S. Homadi rush for 1 yard to the HD45, 1ST DOWN HD (E. Elio;A. Posito).","H,1,10,H45",rush,rush,0,0,21,14,NA,NA,19,H,HD,"PUNT,3,04:25,35","TD,4,12:22,100",16,65,7:03,PUNT,3,04:25,HD35,TD,4,12:22,BD00,1
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,HD,1,10,HD45,"H,1,10,H45","19,8,150","PASS:1,C,5,V46",S. Ceesay pass complete to J. Constant for 9 yards to the BD46.,"H,2,1,V46",pass,NA,0,0,21,14,NA,NA,19,H,HD,"PUNT,3,04:25,35","TD,4,12:22,100",16,65,7:03,PUNT,3,04:25,HD35,TD,4,12:22,BD00,1
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,HD,2,1,BD46,"H,2,1,V46","19,9,151","PASS:1,B,16,* BRUP:23",S. Ceesay pass incomplete to L. Jordan II (J. Brugnani).,"H,3,1,V46",pass,NA,0,0,21,14,NA,NA,19,H,HD,"PUNT,3,04:25,35","TD,4,12:22,100",16,65,7:03,PUNT,3,04:25,HD35,TD,4,12:22,BD00,1
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,HD,3,1,BD46,"H,3,1,V46","19,10,152","RUSH:26,V46, TACK:99",S. Homadi rush for no gain to the BD46 (Y. Rivero).,"H,4,1,V46",rush,NA,0,0,21,14,NA,NA,19,H,HD,"PUNT,3,04:25,35","TD,4,12:22,100",16,65,7:03,PUNT,3,04:25,HD35,TD,4,12:22,BD00,1
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,HD,4,1,BD46,"H,4,1,V46","19,11,153","PEN:V,FO,A,TM,V39,N","PENALTY BD Illegal Formation 7 yards to the BD39, 1ST DOWN HD.","H,1,10,V39",penalty,penalty,0,0,21,14,NA,NA,19,H,HD,"PUNT,3,04:25,35","TD,4,12:22,100",16,65,7:03,PUNT,3,04:25,HD35,TD,4,12:22,BD00,1
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,HD,1,10,BD39,"H,1,10,V39","19,12,154","D:1,5",1st and 5.,"H,1,5,V39",NA,NA,0,0,21,14,NA,NA,19,H,HD,"PUNT,3,04:25,35","TD,4,12:22,100",16,65,7:03,PUNT,3,04:25,HD35,TD,4,12:22,BD00,1
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,HD,1,5,BD39,"H,1,5,V39","19,13,155","RUSH:7,V36, TACK:45",G. Toonga rush for 3 yards to the BD36 (A. Posito).,"H,2,2,V36",rush,NA,0,0,21,14,NA,NA,19,H,HD,"PUNT,3,04:25,35","TD,4,12:22,100",16,65,7:03,PUNT,3,04:25,HD35,TD,4,12:22,BD00,1
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,HD,2,2,BD36,"H,2,2,V36","19,14,156","RUSH:7,V28, TACK:45","G. Toonga rush for 8 yards to the BD28, 1ST DOWN HD (A. Posito).","H,1,10,V28",rush,rush,0,0,21,14,NA,NA,19,H,HD,"PUNT,3,04:25,35","TD,4,12:22,100",16,65,7:03,PUNT,3,04:25,HD35,TD,4,12:22,BD00,1
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,HD,1,10,BD28,"H,1,10,V28","19,15,157","RUSH:7,V26, TACK:7",G. Toonga rush for 2 yards to the BD26 (A. Rodrigues).,"H,2,8,V26",rush,NA,0,0,21,14,NA,NA,19,H,HD,"PUNT,3,04:25,35","TD,4,12:22,100",16,65,7:03,PUNT,3,04:25,HD35,TD,4,12:22,BD00,1
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,HD,2,8,BD26,"H,2,8,V26","19,16,158",Q:4 T:15:00,"Start of 4th quarter, clock 15:00.","H,2,8,V26",NA,NA,0,0,21,14,15:00,NA,19,H,HD,"PUNT,3,04:25,35","TD,4,12:22,100",16,65,7:03,PUNT,3,04:25,HD35,TD,4,12:22,BD00,1
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,HD,2,8,BD26,"H,2,8,V26","19,17,159","RUSH:7,V13, TACK:7,22","G. Toonga rush for 13 yards to the BD13, 1ST DOWN HD (A. Rodrigues;L. Frecha).","H,1,10,V13",rush,rush,0,0,21,14,NA,NA,19,H,HD,"PUNT,3,04:25,35","TD,4,12:22,100",16,65,7:03,PUNT,3,04:25,HD35,TD,4,12:22,BD00,1
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,HD,1,10,BD13,"H,1,10,V13","19,18,160","RUSH:7,V05, TACK:22",G. Toonga rush for 8 yards to the BD5 (L. Frecha).,"H,2,2,V05",rush,NA,0,0,21,14,NA,NA,19,H,HD,"PUNT,3,04:25,35","TD,4,12:22,100",16,65,7:03,PUNT,3,04:25,HD35,TD,4,12:22,BD00,1
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,HD,2,2,BD05,"H,2,2,V05","19,19,161","RUSH:7,V03, TACK:45,99","G. Toonga rush for 2 yards to the BD3, 1ST DOWN HD (A. Posito;Y. Rivero).","H,1,0,V03",rush,rush,0,0,21,14,NA,NA,19,H,HD,"PUNT,3,04:25,35","TD,4,12:22,100",16,65,7:03,PUNT,3,04:25,HD35,TD,4,12:22,BD00,1
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,HD,1,0,BD03,"H,1,0,V03","19,20,162","RUSH:7,V04, TACK:7",G. Toonga rush for loss of 1 yard to the BD4 (A. Rodrigues).,"H,2,0,V04",rush,NA,0,0,21,14,NA,NA,19,H,HD,"PUNT,3,04:25,35","TD,4,12:22,100",16,65,7:03,PUNT,3,04:25,HD35,TD,4,12:22,BD00,1
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,HD,2,0,BD04,"H,2,0,V04","19,21,163","RUSH:7,V03, TACK:7",G. Toonga rush for 1 yard to the BD3 (A. Rodrigues).,"H,3,0,V03",rush,NA,0,0,21,14,NA,NA,19,H,HD,"PUNT,3,04:25,35","TD,4,12:22,100",16,65,7:03,PUNT,3,04:25,HD35,TD,4,12:22,BD00,1
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,HD,3,0,BD03,"H,3,0,V03","19,22,164","RUSH:1,V00, T:12:22 PAT:K,8,G","S. Ceesay rush for 3 yards to the BD0, 1ST DOWN HD, TOUCHDOWN, clock 12:22, E. Schlomm kick attempt good.","H,1,0,H30",pat,rush,0,1,21,21,12:22,NA,19,H,HD,"PUNT,3,04:25,35","TD,4,12:22,100",16,65,7:03,PUNT,3,04:25,HD35,TD,4,12:22,BD00,1
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,HD,1,0,HD30,"H,1,0,H30","19,23,165","KO:8,V02 OB: SPOT:V,V40,Y","E. Schlomm kickoff 68 yards to the BD2, out-of-bounds, BD ball on BD40.","V,1,10,V40",kick_off,NA,1,0,21,21,NA,NA,19,H,HD,"PUNT,3,04:25,35","TD,4,12:22,100",16,65,7:03,PUNT,3,04:25,HD35,TD,4,12:22,BD00,1
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,BD,1,10,BD40,"V,1,10,V40","20,1,166",{DRIVE}:12:22,BARCELONA DRAGONS drive start at 12:22.,"V,1,10,V40",NA,NA,0,0,21,21,12:22,NA,20,V,BD,"KO,4,12:22,40","FG,4,08:31,84",8,44,3:51,KO,4,12:22,BD40,FG,4,08:31,HD16,1
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,BD,1,10,BD40,"V,1,10,V40","20,2,167","PASS:1,I,80,*",Z. Edwards pass incomplete to J. Torrededia.,"V,2,10,V40",pass,NA,0,0,21,21,NA,NA,20,V,BD,"KO,4,12:22,40","FG,4,08:31,84",8,44,3:51,KO,4,12:22,BD40,FG,4,08:31,HD16,1
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,BD,2,10,BD40,"V,2,10,V40","20,3,168","RUSH:1,V47, TACK:3",Z. Edwards rush for 7 yards to the BD47 (M. Boock).,"V,3,3,V47",rush,NA,0,0,21,21,NA,NA,20,V,BD,"KO,4,12:22,40","FG,4,08:31,84",8,44,3:51,KO,4,12:22,BD40,FG,4,08:31,HD16,1
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,BD,3,3,BD47,"V,3,3,V47","20,4,169","RUSH:1,H37, TACK:91","Z. Edwards rush for 16 yards to the HD37, 1ST DOWN BD (K. Edebali).","V,1,10,H37",rush,rush,0,0,21,21,NA,NA,20,V,BD,"KO,4,12:22,40","FG,4,08:31,84",8,44,3:51,KO,4,12:22,BD40,FG,4,08:31,HD16,1
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,BD,1,10,HD37,"V,1,10,H37","20,5,170","RUSH:3,H22, TACK:15","A. Jimenez rush for 15 yards to the HD22, 1ST DOWN BD (K. Fortes).","V,1,10,H22",rush,rush,0,0,21,21,NA,NA,20,V,BD,"KO,4,12:22,40","FG,4,08:31,84",8,44,3:51,KO,4,12:22,BD40,FG,4,08:31,HD16,1
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,BD,1,10,HD22,"V,1,10,H22","20,6,171","RUSH:3,H22, TACK:3",A. Jimenez rush for no gain to the HD22 (M. Boock).,"V,2,10,H22",rush,NA,0,0,21,21,NA,NA,20,V,BD,"KO,4,12:22,40","FG,4,08:31,84",8,44,3:51,KO,4,12:22,BD40,FG,4,08:31,HD16,1
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,BD,2,10,HD22,"V,2,10,H22","20,7,172","PASS:1,C,87,H14",Z. Edwards pass complete to I. Maslanka for 8 yards to the HD14.,"V,3,2,H14",pass,NA,0,0,21,21,NA,NA,20,V,BD,"KO,4,12:22,40","FG,4,08:31,84",8,44,3:51,KO,4,12:22,BD40,FG,4,08:31,HD16,1
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,BD,3,2,HD14,"V,3,2,H14","20,8,173","RUSH:1,H16, TACK:40,96",Z. Edwards rush for loss of 2 yards to the HD16 (M. Spiegel;T. Haenni).,"V,4,4,H16",rush,NA,0,0,21,21,NA,NA,20,V,BD,"KO,4,12:22,40","FG,4,08:31,84",8,44,3:51,KO,4,12:22,BD40,FG,4,08:31,HD16,1
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,BD,4,4,HD16,"V,4,4,H16","20,9,174","FGA:8,34,G T:08:31","G. Tavecchio field goal attempt from 34 GOOD, clock 08:31.","V,1,0,V30",field_goal,NA,0,1,24,21,08:31,NA,20,V,BD,"KO,4,12:22,40","FG,4,08:31,84",8,44,3:51,KO,4,12:22,BD40,FG,4,08:31,HD16,1
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,BD,1,0,BD30,"V,1,0,V30","20,10,175","KO:8,H12 RET:16,H22 TACK:55,45","G. Tavecchio kickoff 58 yards to the HD12, L. Jordan II return 10 yards to the HD22 (A. Novella;A. Posito).","H,1,10,H22",kick_off,NA,0,0,24,21,NA,NA,20,V,BD,"KO,4,12:22,40","FG,4,08:31,84",8,44,3:51,KO,4,12:22,BD40,FG,4,08:31,HD16,1
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,HD,1,10,HD22,"H,1,10,H22","21,1,176",{DRIVE}:08:31,HAMBURG SEA DEVILS drive start at 08:31.,"H,1,10,H22",NA,NA,0,0,24,21,08:31,NA,21,H,HD,"KO,4,08:31,22","PUNT,4,04:43,49",7,27,3:48,KO,4,08:31,HD22,PUNT,4,04:43,HD49,NA
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,HD,1,10,HD22,"H,1,10,H22","21,2,177","PASS:1,C,2,H31 TACK:20",S. Ceesay pass complete to T. Nill for 9 yards to the HD31 (L. Masero).,"H,2,1,H31",pass,NA,0,0,24,21,NA,NA,21,H,HD,"KO,4,08:31,22","PUNT,4,04:43,49",7,27,3:48,KO,4,08:31,HD22,PUNT,4,04:43,HD49,NA
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,HD,2,1,HD31,"H,2,1,H31","21,3,178","RUSH:7,H31,",G. Toonga rush for no gain to the HD31.,"H,3,1,H31",rush,NA,0,0,24,21,NA,NA,21,H,HD,"KO,4,08:31,22","PUNT,4,04:43,49",7,27,3:48,KO,4,08:31,HD22,PUNT,4,04:43,HD49,NA
2022_02_BD_HD,BD,HD,Barcelona Dragons,Hamburg Sea Devils,6/12/2022,Hamburg,Stadion Hoheluft,15:00,17:51,02:51,3447,23 degr.,SW,rain,F. Kristensen,M. Kattilus,B. Griffiths,S. Richardson,J. Ford-Bannis.,M. Hoffmann,A. Arsenijevic,HD,3,1,HD31,"H,3,1,H31","21,4,179","PEN:V,DO,A,10,H36,N","PENALTY BD Defensive Offside (C. Brugnani) 5 yards to the HD36, 1ST DOWN HD.","H,1,10,H36",penalty,penalty,0,0,24,21,NA,NA,21,H,HD,"KO,4,08:31,22","PUNT,4,04:43,49",7,27,3:48,KO,4,08:31,HD22,PUNT,4,04:43,HD49,NA
